x,y,z,value
0.015,0.0005,0,-73.8995310156141
0.015,0.001,0,-127.949997685094
0.015,0.0015,0,-154.702140738194
0.015,0.002,0,-146.786346886639
0.015,0.0025,0,-103.421131299574
0.015,0.003,0,-31.2900428140993
0.015,0.0035,0,55.7273774433182
0.015,0.004,0,138.140066018831
0.015,0.0045,0,193.747497626845
0.015,0.005,0,201.626678111929
0.015,0.0055,0,145.003423158415
0.015,0.006,0,31.0984462468339
0.015,0.0065,0,-47.6817718681886
0.015,0.007,0,-129.507535639497
0.015,0.0075,0,75.5141501695186
0.015,0.008,0,176.67132134548
0.015,0.0085,0,148.263931230589
0.015,0.009,0,-24.6274962641301
0.015,0.0095,0,-71.2322508555067
0.015,0.01,0,-68.3881561517235
0.015,0.0105,0,-87.7906150991953
0.015,0.011,0,-64.4764303116201
0.015,0.0115,0,-119.427278240957
0.015,0.012,0,-147.943754685854
0.015,0.0125,0,-55.6779575880544
0.015,0.013,0,6.20997033759932
0.015,0.0135,0,-18.4243639674178
0.015,0.014,0,-143.510786813041
0.015,0.0145,0,-51.7207797816754
0.015,0.015,0,-50.5083151667332
0.015,0.0155,0,-41.5654441875804
0.015,0.016,0,-101.34680762128
0.015,0.0165,0,-34.3042509276738
0.015,0.017,0,-35.2339541306717
0.015,0.0175,0,40.3216130758719
0.015,0.018,0,-143.441420525712
0.015,0.0185,0,129.188717666562
0.015,0.019,0,-18.3305151685308
0.015,0.0195,0,285.12944872679
0.015,0.02,0,-17.1067616126875
