id,uzi,x,y,z
15453,3.4827127087032,0.015,0.002,0.016
15484,3.6703815985988,0.015,0.003,0.016
15515,3.7542520739702,0.015,0.004,0.016
15546,3.7050798748012,0.015,0.005,0.016
15577,3.5053315571215,0.015,0.006,0.016
15608,3.1323079477539,0.015,0.007,0.016
15639,2.5820010679295,0.015,0.008,0.016
15670,1.819060234992,0.015,0.009,0.016
15701,0.85349667220848,0.015,0.01,0.016
15732,-0.4542289149822,0.015,0.011,0.016
15763,-1.3528972717712,0.015,0.012,0.016
15794,-2.3279987562523,0.015,0.013,0.016
15825,-3.2985715339423,0.015,0.014,0.016
15856,-4.30750818099,0.015,0.015,0.016
15887,-5.3248104104105,0.015,0.016,0.016
15918,-6.363063573371,0.015,0.017,0.016
15949,-7.4096882080168,0.015,0.018,0.016
15980,-8.4847957276024,0.015,0.019,0.016
16011,-10.175181277925,0.015,0.02,0.016
16042,-11.326266545971,0.015,0.021,0.016
16073,-12.119720536245,0.015,0.022,0.016
16367,2.8290364613016,0.015,0,0.017
16368,3.141783100319,0.015,0.001,0.017
16414,3.414146492025,0.015,0.002,0.017
16445,3.6127913224629,0.015,0.003,0.017
16476,3.7048775112055,0.015,0.004,0.017
16507,3.666589139297,0.015,0.005,0.017
16538,3.4744023370406,0.015,0.006,0.017
16569,3.1136487885268,0.015,0.007,0.017
16600,2.5687276970562,0.015,0.008,0.017
16631,1.825637757839,0.015,0.009,0.017
16662,0.88987454165785,0.015,0.01,0.017
16693,-0.31764108561956,0.015,0.011,0.017
16724,-1.3388056758215,0.015,0.012,0.017
16755,-2.2760627077091,0.015,0.013,0.017
16786,-3.2621578457778,0.015,0.014,0.017
16817,-4.2415317205926,0.015,0.015,0.017
16848,-5.2540454879887,0.015,0.016,0.017
16879,-6.2907204957396,0.015,0.017,0.017
16910,-7.3390015130193,0.015,0.018,0.017
16941,-8.4994523151644,0.015,0.019,0.017
16972,-9.8939175397204,0.015,0.02,0.017
17003,-10.995608645248,0.015,0.021,0.017
17034,-11.86909756774,0.015,0.022,0.017
17328,2.6791152643659,0.015,0,0.018
17329,3.0120432034309,0.015,0.001,0.018
17375,3.3030925119341,0.015,0.002,0.018
17406,3.5169067729568,0.015,0.003,0.018
17437,3.6257204350787,0.015,0.004,0.018
17468,3.6028961007846,0.015,0.005,0.018
17499,3.4282443728918,0.015,0.006,0.018
17530,3.0853301014581,0.015,0.007,0.018
17561,2.5578233639414,0.015,0.008,0.018
17592,1.8491894296063,0.015,0.009,0.018
17623,0.9211401668834,0.015,0.01,0.018
17654,-0.12260109329257,0.015,0.011,0.018
17685,-1.257974392721,0.015,0.012,0.018
17716,-2.1871788728675,0.015,0.013,0.018
17747,-3.1550767155851,0.015,0.014,0.018
17778,-4.1584647787792,0.015,0.015,0.018
17809,-5.1624602224997,0.015,0.016,0.018
17840,-6.1931409288428,0.015,0.017,0.018
17871,-7.1585893459399,0.015,0.018,0.018
17902,-8.3334300968603,0.015,0.019,0.018
17933,-9.4897093398177,0.015,0.02,0.018
17964,-10.5810637112,0.015,0.021,0.018
17995,-11.390565899129,0.015,0.022,0.018
18289,2.474814719715,0.015,0,0.019
18290,2.8363207380513,0.015,0.001,0.019
18336,3.1499816403611,0.015,0.002,0.019
18367,3.3865342372108,0.015,0.003,0.019
18398,3.5169929746986,0.015,0.004,0.019
18429,3.5178940705015,0.015,0.005,0.019
18460,3.3689301624913,0.015,0.006,0.019
18491,3.0522686474886,0.015,0.007,0.019
18522,2.5615713194042,0.015,0.008,0.019
18553,1.8792376411691,0.015,0.009,0.019
18584,1.0348064067111,0.015,0.01,0.019
18615,0.033228226754199,0.015,0.011,0.019
18646,-1.0424274613292,0.015,0.012,0.019
18677,-2.1077816926201,0.015,0.013,0.019
18708,-3.0369657579164,0.015,0.014,0.019
18739,-4.0197681318844,0.015,0.015,0.019
18770,-5.0225099563527,0.015,0.016,0.019
18801,-5.880971025763,0.015,0.017,0.019
18832,-6.8807697316216,0.015,0.018,0.019
18863,-7.9624486853583,0.015,0.019,0.019
18894,-9.1002756306643,0.015,0.02,0.019
18925,-10.043543261098,0.015,0.021,0.019
18956,-10.808893733232,0.015,0.022,0.019
19250,2.2241763923037,0.015,0,0.02
19251,2.6170725269603,0.015,0.001,0.02
19297,2.9595718407358,0.015,0.002,0.02
19328,3.2226436599643,0.015,0.003,0.02
19359,3.3815638847957,0.015,0.004,0.02
19390,3.4131287774355,0.015,0.005,0.02
19421,3.2975521023736,0.015,0.006,0.02
19452,3.0215875489769,0.015,0.007,0.02
19483,2.5711952495517,0.015,0.008,0.02
19514,1.9515051404796,0.015,0.009,0.02
19545,1.1630194418029,0.015,0.01,0.02
19576,0.23345799746532,0.015,0.011,0.02
19607,-0.77599094302281,0.015,0.012,0.02
19638,-1.8580704905692,0.015,0.013,0.02
19669,-2.8350521817765,0.015,0.014,0.02
19700,-3.7662908127049,0.015,0.015,0.02
19731,-4.6633850516989,0.015,0.016,0.02
19762,-5.5387524381076,0.015,0.017,0.02
19793,-6.5447576848776,0.015,0.018,0.02
19824,-7.6044947915215,0.015,0.019,0.02
19855,-8.5885162347951,0.015,0.02,0.02
19886,-9.4838906822579,0.015,0.021,0.02
19917,-10.16395467087,0.015,0.022,0.02
20211,1.9329881751053,0.015,0,0.021
20212,2.3610666902593,0.015,0.001,0.021
20258,2.7340873619789,0.015,0.002,0.021
20289,3.0285428929083,0.015,0.003,0.021
20320,3.2204254540076,0.015,0.004,0.021
20351,3.2888917413273,0.015,0.005,0.021
20382,3.2161912777698,0.015,0.006,0.021
20413,2.9873090092347,0.015,0.007,0.021
20444,2.5957768020892,0.015,0.008,0.021
20475,2.0390180962373,0.015,0.009,0.021
20506,1.3253192889891,0.015,0.01,0.021
20537,0.48801084742406,0.015,0.011,0.021
20568,-0.4624199362342,0.015,0.012,0.021
20599,-1.434642800644,0.015,0.013,0.021
20630,-2.433700153348,0.015,0.014,0.021
20661,-3.3648875204527,0.015,0.015,0.021
20692,-4.2625494942777,0.015,0.016,0.021
20723,-5.2071181554794,0.015,0.017,0.021
20754,-6.1715779054928,0.015,0.018,0.021
20785,-7.1451408362454,0.015,0.019,0.021
20816,-8.0730206169708,0.015,0.02,0.021
20847,-8.8607794465312,0.015,0.021,0.021
20878,-9.4839835875938,0.015,0.022,0.021
21172,1.6107806898488,0.015,0,0.022
21173,2.0728056735417,0.015,0.001,0.022
21219,2.4785106901547,0.015,0.002,0.022
21250,2.8058160901307,0.015,0.003,0.022
21281,3.034563606719,0.015,0.004,0.022
21312,3.1451206040117,0.015,0.005,0.022
21343,3.1208433653448,0.015,0.006,0.022
21374,2.948866987778,0.015,0.007,0.022
21405,2.6219408353274,0.015,0.008,0.022
21436,2.1377447479024,0.015,0.009,0.022
21467,1.5110060011676,0.015,0.01,0.022
21498,0.74799807156017,0.015,0.011,0.022
21529,-0.10071993930316,0.015,0.012,0.022
21560,-1.0241687930568,0.015,0.013,0.022
21591,-1.9507416809869,0.015,0.014,0.022
21622,-2.8922841771184,0.015,0.015,0.022
21653,-3.8351326915703,0.015,0.016,0.022
21684,-4.7746568404357,0.015,0.017,0.022
21715,-5.7235069641026,0.015,0.018,0.022
21746,-6.6462743807631,0.015,0.019,0.022
21777,-7.4946564468554,0.015,0.02,0.022
21808,-8.2264619448361,0.015,0.021,0.022
21839,-8.7814334368335,0.015,0.022,0.022
22133,1.2652920892387,0.015,0,0.023
22134,1.759787158345,0.015,0.001,0.023
22180,2.1961672168284,0.015,0.002,0.023
22211,2.5571438309884,0.015,0.003,0.023
22242,2.8239819819381,0.015,0.004,0.023
22273,2.9796729764778,0.015,0.005,0.023
22304,3.0082529097787,0.015,0.006,0.023
22335,2.898209412264,0.015,0.007,0.023
22366,2.6404312450779,0.015,0.008,0.023
22397,2.2373914771522,0.015,0.009,0.023
22428,1.6890083765649,0.015,0.01,0.023
22459,1.0215402668196,0.015,0.011,0.023
22490,0.24331107576696,0.015,0.012,0.023
22521,-0.59925770171481,0.015,0.013,0.023
22552,-1.5000022414981,0.015,0.014,0.023
22583,-2.4195765749651,0.015,0.015,0.023
22614,-3.3538480065126,0.015,0.016,0.023
22645,-4.2934789278102,0.015,0.017,0.023
22676,-5.2164169232419,0.015,0.018,0.023
22707,-6.0971486460502,0.015,0.019,0.023
22738,-6.8973191403584,0.015,0.02,0.023
22769,-7.5693275674758,0.015,0.021,0.023
22800,-8.0789166717342,0.015,0.022,0.023
23094,0.90678597045253,0.015,0,0.024
23095,1.4280962838969,0.015,0.001,0.024
23141,1.8922923375066,0.015,0.002,0.024
23172,2.2842336270706,0.015,0.003,0.024
23203,2.588746003089,0.015,0.004,0.024
23234,2.7897685609776,0.015,0.005,0.024
23265,2.8733642966063,0.015,0.006,0.024
23296,2.826402284892,0.015,0.007,0.024
23327,2.6428933204034,0.015,0.008,0.024
23358,2.3166047888492,0.015,0.009,0.024
23389,1.8574116967559,0.015,0.01,0.024
23420,1.2679309159056,0.015,0.011,0.024
23451,0.57602328354939,0.015,0.012,0.024
23482,-0.20917905724902,0.015,0.013,0.024
23513,-1.0524807059641,0.015,0.014,0.024
23544,-1.9444502969105,0.015,0.015,0.024
23575,-2.8590108538009,0.015,0.016,0.024
23606,-3.7774937628333,0.015,0.017,0.024
23637,-4.6759870074552,0.015,0.018,0.024
23668,-5.5228729995553,0.015,0.019,0.024
23699,-6.2810572094814,0.015,0.02,0.024
23730,-6.9141205821008,0.015,0.021,0.024
23761,-7.3849689459923,0.015,0.022,0.024
24055,0.54464615442138,0.015,0,0.025
24056,1.0860001232885,0.015,0.001,0.025
24102,1.5713944621169,0.015,0.002,0.025
24133,1.9898392414179,0.015,0.003,0.025
24164,2.3282071924157,0.015,0.004,0.025
24195,2.5728435264408,0.015,0.005,0.025
24226,2.7094370048024,0.015,0.006,0.025
24257,2.7267460327917,0.015,0.007,0.025
24288,2.6138757785757,0.015,0.008,0.025
24319,2.3692219512333,0.015,0.009,0.025
24350,1.9893372189497,0.015,0.01,0.025
24381,1.4870522039015,0.015,0.011,0.025
24412,0.86761843102649,0.015,0.012,0.025
24443,0.15552895256897,0.015,0.013,0.025
24474,-0.63784115329066,0.015,0.014,0.025
24505,-1.4842783187666,0.015,0.015,0.025
24536,-2.3658160771294,0.015,0.016,0.025
24567,-3.2551131130015,0.015,0.017,0.025
24598,-4.1238866845997,0.015,0.018,0.025
24629,-4.9388608489005,0.015,0.019,0.025
24660,-5.6648274898964,0.015,0.02,0.025
24691,-6.265228131162,0.015,0.021,0.025
24722,-6.7093071144004,0.015,0.022,0.025
25016,0.19021289746237,0.015,0,0.026
25017,0.741652212665,0.015,0.001,0.026
25063,1.2395700103773,0.015,0.002,0.026
25094,1.6766197529045,0.015,0.003,0.026
25125,2.0426258689849,0.015,0.004,0.026
