id,uxi,x,y,z
0,0.21487318915184,0,0,0
1,0.28566624245841,0.002,0,0
2,0.084527714171148,0.002,0.002,0
3,0.2861031563601,0,0.002,0
4,0.26206508458271,0,0,0.002
5,0.095722875709687,0.002,0,0.002
6,-0.39391035470412,0.002,0.002,0.002
7,-0.015578090439826,0,0.002,0.002
8,0.15819969825992,0.004,0,0
9,-0.30791698676425,0.004,0.002,0
10,-0.2650780153903,0.004,0,0.002
11,-0.82207191149781,0.004,0.002,0.002
12,-0.093052562097415,0.006,0,0
13,-0.73203593823849,0.006,0.002,0
14,-0.6783599251996,0.006,0,0.002
15,-1.2145574698452,0.006,0.002,0.002
16,-0.40451918439341,0.008,0,0
17,-1.1451664170854,0.008,0.002,0
18,-1.0960598754047,0.008,0,0.002
19,-1.5447472329903,0.008,0.002,0.002
20,-0.69751242859904,0.01,0,0
21,-1.4901216287133,0.01,0.002,0
22,-1.4523630197454,0.01,0,0.002
23,-1.7979653357101,0.01,0.002,0.002
24,-0.91786196543867,0.012,0,0
25,-1.7400469178173,0.012,0.002,0
26,-1.7125358035082,0.012,0,0.002
27,-1.962649087204,0.012,0.002,0.002
28,-1.033519535877,0.014,0,0
29,-1.858798509844,0.014,0.002,0
30,-1.8374321826302,0.014,0,0.002
31,-2.0506530002094,0.014,0.002,0.002
32,-1.0066742490885,0.016,0,0
33,-1.853831949509,0.016,0.002,0
34,-1.8263542183671,0.016,0,0.002
35,-2.0492079910395,0.016,0.002,0.002
36,-0.86148577709785,0.018,0,0
37,-1.7033421996717,0.018,0.002,0
38,-1.665304913591,0.018,0,0.002
39,-1.9680423870986,0.018,0.002,0.002
40,-0.60707691057328,0.02,0,0
41,-1.4331919261866,0.02,0.002,0
42,-1.3807438880665,0.02,0,0.002
43,-1.7879034289365,0.02,0.002,0.002
44,-0.30072489993363,0.022,0,0
45,-1.0624386818267,0.022,0.002,0
46,-0.99879915717284,0.022,0,0.002
47,-1.5125700819558,0.022,0.002,0.002
48,0.0048814317288271,0.024,0,0
49,-0.63097233653514,0.024,0.002,0
50,-0.57021526713633,0.024,0,0.002
51,-1.1476662039278,0.024,0.002,0.002
52,0.22943876399081,0.026,0,0
53,-0.20298067965733,0.026,0.002,0
54,-0.16269035856322,0.026,0,0.002
55,-0.72359544207199,0.026,0.002,0.002
56,0.31649978559553,0.028,0,0
57,0.17333263984778,0.028,0.002,0
