id,integral_strain_stress,x,y,z
0,4.3004887753007e-09,0.00025,0.00025,0
1,3.760848662545e-09,0.00075,0.00025,0
2,4.4327782535623e-09,0.00125,0.00025,0
3,1.0781310148944e-08,0.00175,0.00025,0
4,1.622037298549e-08,0.00225,0.00025,0
5,2.1176782522418e-08,0.00275,0.00025,0
6,6.4030825865727e-09,0.00325,0.00025,0
7,-3.2692868939392e-08,0.00375,0.00025,0
8,-1.3022160937109e-07,0.00425,0.00025,0
9,-2.8089401514024e-07,0.00475,0.00025,0
10,-5.1155117560245e-07,0.00525,0.00025,0
11,-7.4737620646672e-07,0.00575,0.00025,0
12,-9.9184423423609e-07,0.00625,0.00025,0
13,-9.6718428747334e-07,0.00675,0.00025,0
14,-1.0728833332152e-06,0.00725,0.00025,0
15,-1.2683058284185e-06,0.00775,0.00025,0
16,-1.0904568611327e-06,0.00825,0.00025,0
17,-8.9464357443435e-07,0.00875,0.00025,0
18,-6.5128534996244e-07,0.00925,0.00025,0
19,-4.6275106674756e-07,0.00975,0.00025,0
20,-3.0991913355931e-07,0.01025,0.00025,0
21,-2.0602905281201e-07,0.01075,0.00025,0
22,-1.2851959804827e-07,0.01125,0.00025,0
23,-7.8487467760036e-08,0.01175,0.00025,0
24,-4.3400721622169e-08,0.01225,0.00025,0
25,-2.2964838809788e-08,0.01275,0.00025,0
26,-1.0474491461443e-08,0.01325,0.00025,0
27,-4.868542693334e-09,0.01375,0.00025,0
28,-1.6441732834794e-09,0.01425,0.00025,0
29,-4.6170524864991e-10,0.01475,0.00025,0
30,-7.9728684710148e-11,0.01525,0.00025,0
31,-3.4398755697329e-10,0.01575,0.00025,0
32,-7.9352963006924e-10,0.01625,0.00025,0
33,-1.1251854509265e-09,0.01675,0.00025,0
34,-1.4350248963428e-09,0.01725,0.00025,0
35,-1.743381974156e-09,0.01775,0.00025,0
36,-2.0661547528418e-09,0.01825,0.00025,0
37,-2.3870779004522e-09,0.01875,0.00025,0
38,-2.6346150479069e-09,0.01925,0.00025,0
39,-2.8365352167727e-09,0.01975,0.00025,0
40,-2.8353341785743e-09,0.02025,0.00025,0
41,-2.7742569477086e-09,0.02075,0.00025,0
42,-2.4618197934942e-09,0.02125,0.00025,0
43,-2.2681479354457e-09,0.02175,0.00025,0
44,-1.9323973980628e-09,0.02225,0.00025,0
45,-1.6985498973762e-09,0.02275,0.00025,0
46,-1.4246800535876e-09,0.02325,0.00025,0
47,-1.1740486932823e-09,0.02375,0.00025,0
48,-7.9531411560018e-10,0.02425,0.00025,0
49,-4.3256562142014e-10,0.02475,0.00025,0
50,2.1673354848959e-11,0.02525,0.00025,0
51,4.4750642739611e-10,0.02575,0.00025,0
52,9.1931817799356e-10,0.02625,0.00025,0
53,1.3728993446456e-09,0.02675,0.00025,0
54,1.8759338083128e-09,0.02725,0.00025,0
55,2.4688693378515e-09,0.02775,0.00025,0
56,3.2425660713956e-09,0.02825,0.00025,0
