x,y,z,value
0,0,0.016,-1.25637234526351e-06
0.002,0,0.016,-5.81502251150182e-07
0.002,0.002,0.016,3.68906718292185e-07
0,0.002,0.016,-3.81568147753977e-07
0.004,0,0.016,3.42290688111621e-07
0.004,0.002,0.016,8.52402780839143e-07
0.006,0,0.016,7.49239977119748e-07
0.006,0.002,0.016,9.73160278457748e-07
0.008,0,0.016,7.2243933339983e-07
0.008,0.002,0.016,9.44422838097011e-07
0.01,0,0.016,4.45582238441013e-07
0.01,0.002,0.016,1.04405536219732e-06
0.012,0,0.016,6.58312315772805e-07
0.012,0.002,0.016,4.9267879143305e-07
0.014,0,0.016,6.25493603974075e-07
0.014,0.002,0.016,4.79260858607345e-07
0.016,0,0.016,7.6847404486863e-07
0.016,0.002,0.016,2.65261026041004e-07
0.018,0,0.016,1.1153942273657e-06
0.018,0.002,0.016,2.27327550902413e-08
0.02,0,0.016,4.53336854388002e-07
0.02,0.002,0.016,9.83839102837968e-07
0.022,0,0.016,7.79132138435624e-07
0.022,0.002,0.016,4.81831063828091e-07
0.024,0,0.016,1.43233329631632e-08
0.024,0.002,0.016,1.01737984860685e-06
0.026,0,0.016,2.01118996419916e-07
0.026,0.002,0.016,2.61364702144125e-07
0.028,0,0.016,-2.9785797151225e-07
0.028,0.002,0.016,7.46211280438277e-08
0.03,0,0.016,-2.48495246153306e-07
0.03,0.002,0.016,-3.98964076604293e-07
0.002,0.004,0.016,1.65110998609041e-06
0,0.004,0.016,6.05999792115998e-07
0.004,0.004,0.016,1.2317051013126e-06
0.006,0.004,0.016,3.602072918886e-07
0.008,0.004,0.016,-2.64294492214695e-07
0.01,0.004,0.016,-8.19792366759764e-07
0.012,0.004,0.016,-5.71935755664136e-07
0.014,0.004,0.016,-1.83193777807469e-06
0.016,0.004,0.016,-2.09115441671972e-06
0.018,0.004,0.016,-1.21419239277926e-06
0.02,0.004,0.016,-1.5272689377896e-06
0.022,0.004,0.016,1.0668896007767e-07
0.024,0.004,0.016,-9.87497420119887e-08
0.026,0.004,0.016,6.94539907877497e-07
0.028,0.004,0.016,5.93223238299387e-07
0.03,0.004,0.016,2.72144363590255e-07
0.002,0.006,0.016,2.44619475725353e-06
0,0.006,0.016,2.02926018044459e-06
0.004,0.006,0.016,7.86708888360145e-07
0.006,0.006,0.016,-2.5131695427944e-06
0.008,0.006,0.016,-3.58194995769639e-06
0.01,0.006,0.016,-2.68805390265191e-06
0.012,0.006,0.016,-3.70645400245328e-06
0.014,0.006,0.016,-2.47673593742033e-06
0.016,0.006,0.016,-3.23010742571796e-06
0.018,0.006,0.016,-4.60676070713475e-06
0.02,0.006,0.016,-2.10108400281448e-06
0.022,0.006,0.016,-3.02674657247999e-06
0.024,0.006,0.016,-1.56891927748537e-06
0.026,0.006,0.016,-2.77148670116065e-07
0.028,0.006,0.016,9.7871851454886e-07
0.03,0.006,0.016,9.31399281900317e-07
0.002,0.008,0.016,2.59802323700373e-06
0,0.008,0.016,2.30554736655944e-06
0.004,0.008,0.016,-6.75900716628998e-07
0.006,0.008,0.016,-4.09759167700383e-06
0.008,0.008,0.016,-7.17942194185966e-06
0.01,0.008,0.016,-2.99208911583803e-06
0.012,0.008,0.016,2.52232954114397e-06
0.014,0.008,0.016,-1.15466256568066e-06
0.016,0.008,0.016,-2.82571368312532e-06
0.018,0.008,0.016,6.84942446669244e-07
0.02,0.008,0.016,-2.83473825338091e-06
0.022,0.008,0.016,-4.11724750527137e-06
0.024,0.008,0.016,-3.79487521961651e-06
0.026,0.008,0.016,-1.78624306596843e-06
0.028,0.008,0.016,5.56059322502883e-07
0.03,0.008,0.016,9.83676541572521e-07
0.002,0.01,0.016,1.21176612791148e-06
0,0.01,0.016,1.41416165155148e-06
0.004,0.01,0.016,-7.61102303719154e-07
0.006,0.01,0.016,-1.93146376620777e-06
0.008,0.01,0.016,-3.39483762948659e-06
0.01,0.01,0.016,-6.65016919076398e-06
0.012,0.01,0.016,-3.8887578452629e-07
0.014,0.01,0.016,3.10523333500286e-06
0.016,0.01,0.016,4.7804822360216e-06
0.018,0.01,0.016,4.69615729147392e-06
0.02,0.01,0.016,-1.88577279244188e-07
0.022,0.01,0.016,-3.92351496139175e-06
0.024,0.01,0.016,-3.04200264072117e-06
0.026,0.01,0.016,-2.69744982266909e-06
0.028,0.01,0.016,-9.80713045227322e-07
0.03,0.01,0.016,4.51740240262532e-07
0.002,0.012,0.016,-1.34551024379484e-06
0,0.012,0.016,-2.63847413941719e-07
0.004,0.012,0.016,-1.06555198012032e-06
0.006,0.012,0.016,3.31622099943062e-06
0.008,0.012,0.016,1.99531162324356e-06
0.01,0.012,0.016,9.61256646791336e-07
0.012,0.012,0.016,-4.80430276592883e-06
0.014,0.012,0.016,-9.34851435035544e-06
0.016,0.012,0.016,-6.84035889253086e-06
0.018,0.012,0.016,-1.75435693921091e-07
0.02,0.012,0.016,-1.79799372330503e-06
0.022,0.012,0.016,3.87827901693414e-06
0.024,0.012,0.016,2.69636113588324e-06
0.026,0.012,0.016,-4.49823586113653e-06
0.028,0.012,0.016,-1.86659517442743e-06
0.03,0.012,0.016,-1.16340843113905e-06
0.002,0.014,0.016,-3.58145536735808e-06
0,0.014,0.016,-2.13345257629911e-06
0.004,0.014,0.016,-2.26545152195334e-06
0.006,0.014,0.016,1.52693835182047e-06
0.008,0.014,0.016,-8.21950676521471e-07
0.01,0.014,0.016,-7.34172612716546e-06
0.012,0.014,0.016,-8.97622875047598e-06
0.014,0.014,0.016,-8.73057161279505e-06
0.016,0.014,0.016,-6.37236600840212e-06
0.018,0.014,0.016,-7.88724264819129e-06
0.02,0.014,0.016,-6.80943490971564e-06
0.022,0.014,0.016,-2.40114424196382e-06
0.024,0.014,0.016,2.37639600693688e-06
0.026,0.014,0.016,-2.42300266334983e-06
0.028,0.014,0.016,-3.07505578795076e-06
0.03,0.014,0.016,-1.39670949266912e-06
0.002,0.016,0.016,-4.48195654153928e-06
0,0.016,0.016,-2.60248769185271e-06
0.004,0.016,0.016,-2.98345569372442e-06
0.006,0.016,0.016,-2.31501985692006e-06
0.008,0.016,0.016,3.12613881291645e-06
0.01,0.016,0.016,-4.98106695507499e-06
0.012,0.016,0.016,-7.60371178130893e-06
0.014,0.016,0.016,4.49821454864222e-07
0.016,0.016,0.016,-6.08843744627757e-06
0.018,0.016,0.016,-9.55788899211548e-06
0.02,0.016,0.016,-6.39267958428081e-06
0.022,0.016,0.016,2.56008916577543e-06
0.024,0.016,0.016,2.9199415562879e-06
0.026,0.016,0.016,-1.57047969126387e-06
0.028,0.016,0.016,-2.19259256586821e-06
0.03,0.016,0.016,-1.80133739673008e-06
0.002,0.018,0.016,-2.7039713508256e-06
0,0.018,0.016,-2.05494322129461e-06
0.004,0.018,0.016,-1.47913361868272e-06
0.006,0.018,0.016,-1.88289445075601e-06
0.008,0.018,0.016,5.3789008363273e-06
0.01,0.018,0.016,-5.74456283358466e-06
0.012,0.018,0.016,2.08273476142503e-06
0.014,0.018,0.016,3.39781519843548e-07
0.016,0.018,0.016,-8.85581681461963e-06
0.018,0.018,0.016,-1.03291550036886e-06
0.02,0.018,0.016,1.54627321131908e-06
0.022,0.018,0.016,6.36073047524904e-06
0.024,0.018,0.016,2.28596239400638e-07
0.026,0.018,0.016,-3.15109880238344e-07
0.028,0.018,0.016,-9.41264849978446e-07
0.03,0.018,0.016,-7.61219992123641e-07
0.002,0.02,0.016,-1.06259805634042e-06
0,0.02,0.016,-1.45338568124118e-07
0.004,0.02,0.016,4.47224753610006e-06
0.006,0.02,0.016,5.4980203894868e-07
0.008,0.02,0.016,2.30325513855606e-06
0.01,0.02,0.016,6.74137937285366e-06
0.012,0.02,0.016,-1.87016973030724e-06
0.014,0.02,0.016,2.10573891867545e-06
