x,y,z,value
0,0,0.016,-6.30601541042644e-07
0.002,0,0.016,-6.72820769912928e-07
0.002,0.002,0.016,-9.48680421723378e-07
0,0.002,0.016,-1.31302867924601e-06
0.004,0,0.016,-8.31682856704415e-07
0.004,0.002,0.016,4.34503607258485e-07
0.006,0,0.016,-3.24911493437374e-07
0.006,0.002,0.016,5.26185810019052e-07
0.008,0,0.016,-8.39586502878039e-07
0.008,0.002,0.016,1.06509458633114e-06
0.01,0,0.016,-5.86957926761516e-07
0.01,0.002,0.016,3.4155706622979e-07
0.012,0,0.016,-4.82244549821474e-07
0.012,0.002,0.016,5.47448577697821e-07
0.014,0,0.016,-2.18134683356553e-07
0.014,0.002,0.016,1.03977056714567e-06
0.016,0,0.016,2.02427684842384e-07
0.016,0.002,0.016,1.18132924067493e-06
0.018,0,0.016,1.02038171510671e-07
0.018,0.002,0.016,1.37603167746033e-06
0.02,0,0.016,-9.26294923766125e-08
0.02,0.002,0.016,9.91509844404641e-07
0.022,0,0.016,-2.721981786155e-07
0.022,0.002,0.016,5.52816743100036e-07
0.024,0,0.016,-3.37315997791621e-07
0.024,0.002,0.016,2.99512521462246e-07
0.026,0,0.016,-1.80453382326272e-07
0.026,0.002,0.016,-2.02176101477187e-07
0.028,0,0.016,-1.93609690945411e-07
0.028,0.002,0.016,-2.87972235293757e-07
0.03,0,0.016,3.33379632295264e-08
0.03,0.002,0.016,-4.60266892997698e-07
0.002,0.004,0.016,-1.07460931301012e-07
0,0.004,0.016,-1.83562343486406e-06
0.004,0.004,0.016,1.71968272913079e-06
0.006,0.004,0.016,3.52379327138983e-06
0.008,0.004,0.016,2.33630688884997e-06
0.01,0.004,0.016,2.15592159995086e-06
0.012,0.004,0.016,1.14327592523177e-06
0.014,0.004,0.016,9.72467900039152e-07
0.016,0.004,0.016,1.50796564541691e-06
0.018,0.004,0.016,1.26642472089364e-06
0.02,0.004,0.016,1.48054112173194e-06
0.022,0.004,0.016,1.67947555130567e-06
0.024,0.004,0.016,1.28803316336496e-06
0.026,0.004,0.016,1.20491089637659e-06
0.028,0.004,0.016,4.16902863074387e-08
0.03,0.004,0.016,-4.1520713986177e-07
0.002,0.006,0.016,7.44691483487933e-07
0,0.006,0.016,-1.64121992108375e-06
0.004,0.006,0.016,3.94988957946125e-06
0.006,0.006,0.016,4.10201358548177e-06
0.008,0.006,0.016,3.67340963838814e-06
0.01,0.006,0.016,-4.15817346391661e-07
0.012,0.006,0.016,-1.51375609343355e-06
0.014,0.006,0.016,-3.32695181248792e-06
0.016,0.006,0.016,-3.83402262469948e-06
0.018,0.006,0.016,-1.51538683773275e-06
0.02,0.006,0.016,-2.49638266340514e-07
0.022,0.006,0.016,6.91112386835228e-07
0.024,0.006,0.016,2.82625400079223e-06
0.026,0.006,0.016,2.16154868761486e-06
0.028,0.006,0.016,1.34804580939033e-06
0.03,0.006,0.016,-3.48920489058705e-07
0.002,0.008,0.016,1.53870397892858e-06
0,0.008,0.016,-1.48337476922914e-06
0.004,0.008,0.016,3.89708508774262e-06
0.006,0.008,0.016,3.90032374994469e-06
0.008,0.008,0.016,-9.97452243470297e-07
0.01,0.008,0.016,-3.13718034970485e-06
0.012,0.008,0.016,-6.95540711416909e-06
0.014,0.008,0.016,-4.62098251989085e-06
0.016,0.008,0.016,-6.96984501234992e-06
0.018,0.008,0.016,-6.4257531840607e-06
0.02,0.008,0.016,-4.93676472355627e-06
0.022,0.008,0.016,-3.42488411839148e-07
0.024,0.008,0.016,1.25030903116953e-06
0.026,0.008,0.016,3.12629559573604e-06
0.028,0.008,0.016,2.00119341898142e-06
0.03,0.008,0.016,4.97206488085818e-07
0.002,0.01,0.016,7.74258124850748e-07
0,0.01,0.016,-7.63502278704718e-07
0.004,0.01,0.016,1.73465728631604e-06
0.006,0.01,0.016,1.01379185450819e-06
0.008,0.01,0.016,-2.95311035082915e-06
0.01,0.01,0.016,-9.02643010639633e-06
0.012,0.01,0.016,9.35851368665756e-07
0.014,0.01,0.016,-1.2319519191342e-06
0.016,0.01,0.016,4.59053770104521e-06
0.018,0.01,0.016,-8.12342771593436e-07
0.02,0.01,0.016,-3.37731026862128e-06
0.022,0.01,0.016,-3.68220822621695e-06
0.024,0.01,0.016,-1.28749918153464e-07
