id,uyi,x,y,z
0,-0.00039468923635505,0,0,0
1,-0.0014934602422247,0.0005,0,0
2,-0.0016206480118015,0.0005,0.0005,0
3,-0.00095061608298647,0,0.0005,0
4,-0.0017950323730646,0.001,0,0
5,-0.0016604704736681,0.001,0.0005,0
6,-0.0017330609213472,0.0015,0,0
7,-0.0012920110671753,0.0015,0.0005,0
8,-0.0013861196331158,0.002,0,0
9,-0.00070541529093954,0.002,0.0005,0
10,-0.00085901035271352,0.0025,0,0
11,-2.3449068338125e-06,0.0025,0.0005,0
12,-0.00022389308992422,0.003,0,0
13,0.00072460996341463,0.003,0.0005,0
14,0.00044736480610118,0.0035,0,0
15,0.0014048199107891,0.0035,0.0005,0
16,0.0010930563538877,0.004,0,0
17,0.0019830238801458,0.004,0.0005,0
18,0.0016628411180482,0.0045,0,0
19,0.0024214255032854,0.0045,0.0005,0
20,0.0021183069172139,0.005,0,0
21,0.0027011907393373,0.005,0.0005,0
22,0.0024377091754156,0.0055,0,0
23,0.002818784742441,0.0055,0.0005,0
24,0.0026117840444011,0.006,0,0
25,0.0027868466715333,0.006,0.0005,0
26,0.0026469481299677,0.0065,0,0
27,0.0026267198500683,0.0065,0.0005,0
28,0.0025578625402193,0.007,0,0
29,0.0023686969217029,0.007,0.0005,0
30,0.0023692506948294,0.0075,0,0
31,0.0020433152569739,0.0075,0.0005,0
32,0.0021073092972668,0.008,0,0
33,0.0016826740525913,0.008,0.0005,0
34,0.001801563865905,0.0085,0,0
35,0.0013128542380846,0.0085,0.0005,0
36,0.0014771944925467,0.009,0,0
37,0.00095725846182557,0.009,0.0005,0
38,0.0011579255590243,0.0095,0,0
39,0.00063126331644025,0.0095,0.0005,0
40,0.00086041435668015,0.01,0,0
41,0.00034705688684805,0.01,0.0005,0
42,0.00059814260896433,0.0105,0,0
43,0.00011025037619948,0.0105,0.0005,0
44,0.00037786101718769,0.011,0,0
45,-7.5247455723835e-05,0.011,0.0005,0
46,0.00020368712577132,0.0115,0,0
47,-0.00020961523856503,0.0115,0.0005,0
48,7.4890959438444e-05,0.012,0,0
49,-0.0002935009484505,0.012,0.0005,0
50,-1.0664547580397e-05,0.0125,0,0
51,-0.0003301135696704,0.0125,0.0005,0
52,-5.8097634562503e-05,0.013,0,0
53,-0.00032316974966914,0.013,0.0005,0
54,-7.3108799192124e-05,0.0135,0,0
55,-0.00027864975406616,0.0135,0.0005,0
56,-6.3142152147623e-05,0.014,0,0
