id,uyr,x,y,z
0,-0.0012048575193382,0,0,0
1,-0.00018976912281885,0.0005,0,0
2,0.00051440976153102,0.0005,0.0005,0
3,-0.00083307205161993,0,0.0005,0
4,0.00078759444720612,0.001,0,0
5,0.0016036161917899,0.001,0.0005,0
6,0.0016102988382934,0.0015,0,0
7,0.0024246223346506,0.0015,0.0005,0
8,0.0022361852798208,0.002,0,0
9,0.0029378011430002,0.002,0.0005,0
10,0.0026230266002407,0.0025,0,0
11,0.0031346543456979,0.0025,0.0005,0
12,0.0027653603806341,0.003,0,0
13,0.0030261483701178,0.003,0.0005,0
14,0.002675049253075,0.0035,0,0
15,0.0026568418474939,0.0035,0.0005,0
16,0.002390747107576,0.004,0,0
17,0.0020877357297605,0.004,0.0005,0
18,0.0019615638166848,0.0045,0,0
19,0.0013975118422787,0.0045,0.0005,0
20,0.0014480670355656,0.005,0,0
21,0.00066439074020336,0.005,0.0005,0
22,0.0009077734864426,0.0055,0,0
23,-3.6077845623021e-05,0.0055,0.0005,0
24,0.00039403150321019,0.006,0,0
25,-0.00064479166730399,0.006,0.0005,0
26,-5.3446385434303e-05,0.0065,0,0
27,-0.0011193898566874,0.0065,0.0005,0
28,-0.00040823407577378,0.007,0,0
29,-0.001440237869335,0.007,0.0005,0
30,-0.00065995304928307,0.0075,0,0
31,-0.0016068561910143,0.0075,0.0005,0
32,-0.00081151088418621,0.008,0,0
33,-0.0016364354523824,0.008,0.0005,0
34,-0.0008763940772803,0.0085,0,0
35,-0.0015576798749692,0.0085,0.0005,0
36,-0.0008747462958402,0.009,0,0
37,-0.0014053258423578,0.009,0.0005,0
38,-0.00082850751886832,0.0095,0,0
39,-0.0012143330405613,0.0095,0.0005,0
40,-0.00075837236873497,0.01,0,0
41,-0.0010148653917808,0.01,0.0005,0
42,-0.00068025401624562,0.0105,0,0
43,-0.0008292509736291,0.0105,0.0005,0
44,-0.00060437330014554,0.011,0,0
45,-0.00067048794792145,0.011,0.0005,0
46,-0.00053490867094789,0.0115,0,0
47,-0.00054239194851812,0.0115,0.0005,0
48,-0.0004708819799322,0.012,0,0
49,-0.00044198068186729,0.012,0.0005,0
50,-0.00040856591891271,0.0125,0,0
51,-0.00036121642203819,0.0125,0.0005,0
52,-0.00034265753195397,0.013,0,0
53,-0.00029126219906944,0.013,0.0005,0
54,-0.00026942707085257,0.0135,0,0
55,-0.00022356049470838,0.0135,0.0005,0
56,-0.00018673369779728,0.014,0,0
57,-0.00015321441717382,0.014,0.0005,0
58,-9.5836243864552e-05,0.0145,0,0
59,-7.8164760882553e-05,0.0145,0.0005,0
60,-1.7712052048296e-16,0.015,0,0
61,3.3133542773734e-16,0.015,0.0005,0
62,9.5836243863866e-05,0.0155,0,0
63,7.8164760883887e-05,0.0155,0.0005,0
64,0.00018673369779714,0.016,0,0
65,0.00015321441717498,0.016,0.0005,0
66,0.00026942707085233,0.0165,0,0
67,0.00022356049470888,0.0165,0.0005,0
68,0.00034265753195324,0.017,0,0
69,0.00029126219906928,0.017,0.0005,0
70,0.00040856591891175,0.0175,0,0
71,0.00036121642203735,0.0175,0.0005,0
72,0.000470881979931,0.018,0,0
73,0.00044198068186594,0.018,0.0005,0
74,0.00053490867094742,0.0185,0,0
75,0.00054239194851705,0.0185,0.0005,0
76,0.00060437330014599,0.019,0,0
77,0.00067048794792064,0.019,0.0005,0
78,0.00068025401624602,0.0195,0,0
79,0.0008292509736285,0.0195,0.0005,0
80,0.00075837236873561,0.02,0,0
81,0.0010148653917803,0.02,0.0005,0
82,0.0008285075188692,0.0205,0,0
83,0.0012143330405611,0.0205,0.0005,0
84,0.00087474629584127,0.021,0,0
85,0.0014053258423581,0.021,0.0005,0
86,0.00087639407728198,0.0215,0,0
87,0.00155767987497,0.0215,0.0005,0
88,0.00081151088418823,0.022,0,0
89,0.0016364354523838,0.022,0.0005,0
90,0.00065995304928492,0.0225,0,0
91,0.0016068561910158,0.0225,0.0005,0
92,0.00040823407577576,0.023,0,0
93,0.0014402378693365,0.023,0.0005,0
94,5.3446385436651e-05,0.0235,0,0
95,0.0011193898566892,0.0235,0.0005,0
96,-0.00039403150320797,0.024,0,0
97,0.00064479166730617,0.024,0.0005,0
98,-0.00090777348644087,0.0245,0,0
99,3.6077845624922e-05,0.0245,0.0005,0
100,-0.0014480670355645,0.025,0,0
101,-0.00066439074020185,0.025,0.0005,0
102,-0.0019615638166848,0.0255,0,0
103,-0.001397511842278,0.0255,0.0005,0
104,-0.0023907471075765,0.026,0,0
105,-0.0020877357297604,0.026,0.0005,0
106,-0.0026750492530757,0.0265,0,0
107,-0.0026568418474942,0.0265,0.0005,0
108,-0.0027653603806348,0.027,0,0
109,-0.0030261483701177,0.027,0.0005,0
110,-0.0026230266002412,0.0275,0,0
111,-0.0031346543456983,0.0275,0.0005,0
112,-0.0022361852798214,0.028,0,0
113,-0.0029378011430008,0.028,0.0005,0
114,-0.0016102988382935,0.0285,0,0
115,-0.0024246223346506,0.0285,0.0005,0
116,-0.00078759444720575,0.029,0,0
117,-0.0016036161917893,0.029,0.0005,0
118,0.00018976912281941,0.0295,0,0
119,-0.00051440976153031,0.0295,0.0005,0
120,0.0012048575193388,0.03,0,0
121,0.00083307205162062,0.03,0.0005,0
122,0.0013064286066204,0.0005,0.001,0
123,-7.3962856147586e-05,0,0.001,0
124,0.0023145747585346,0.001,0.001,0
125,0.0029459434423731,0.0015,0.001,0
126,0.0032064454191387,0.002,0.001,0
127,0.0031093870453574,0.0025,0.001,0
128,0.002704924595272,0.003,0.001,0
129,0.0020570142870798,0.0035,0.001,0
130,0.0012558635647465,0.004,0.001,0
131,0.00039047920886924,0.0045,0.001,0
132,-0.00044656258942006,0.005,0.001,0
133,-0.0011819660910716,0.0055,0.001,0
134,-0.0017576617766225,0.006,0.001,0
135,-0.0021437563585438,0.0065,0.001,0
136,-0.0023321278892828,0.007,0.001,0
137,-0.0023386845225019,0.0075,0.001,0
138,-0.0021951886943284,0.008,0.001,0
139,-0.0019442413131628,0.0085,0.001,0
140,-0.0016319699222723,0.009,0.001,0
141,-0.0013012254408759,0.0095,0.001,0
142,-0.00098751310378261,0.01,0.001,0
143,-0.00071517305073988,0.0105,0.001,0
144,-0.00049696016060531,0.011,0.001,0
145,-0.00033522969520321,0.0115,0.001,0
146,-0.00022340347069762,0.012,0.001,0
147,-0.00015103903855858,0.0125,0.001,0
148,-0.00010459181143237,0.013,0.001,0
149,-7.333740454822e-05,0.0135,0.001,0
150,-4.7920252959314e-05,0.014,0.001,0
151,-2.4158716919617e-05,0.0145,0.001,0
152,1.37930707748e-15,0.015,0.001,0
153,2.4158716922639e-05,0.0155,0.001,0
154,4.7920252962033e-05,0.016,0.001,0
155,7.3337404549658e-05,0.0165,0.001,0
156,0.00010459181143287,0.017,0.001,0
157,0.00015103903855836,0.0175,0.001,0
158,0.00022340347069647,0.018,0.001,0
159,0.00033522969520178,0.0185,0.001,0
160,0.00049696016060353,0.019,0.001,0
161,0.00071517305073821,0.0195,0.001,0
162,0.00098751310378125,0.02,0.001,0
163,0.0013012254408749,0.0205,0.001,0
164,0.0016319699222716,0.021,0.001,0
165,0.0019442413131626,0.0215,0.001,0
166,0.0021951886943286,0.022,0.001,0
167,0.0023386845225027,0.0225,0.001,0
168,0.0023321278892834,0.023,0.001,0
169,0.0021437563585448,0.0235,0.001,0
170,0.0017576617766241,0.024,0.001,0
171,0.0011819660910734,0.0245,0.001,0
172,0.00044656258942183,0.025,0.001,0
173,-0.00039047920886803,0.0255,0.001,0
174,-0.0012558635647456,0.026,0.001,0
175,-0.0020570142870792,0.0265,0.001,0
176,-0.0027049245952713,0.027,0.001,0
177,-0.0031093870453572,0.0275,0.001,0
178,-0.0032064454191388,0.028,0.001,0
179,-0.0029459434423729,0.0285,0.001,0
180,-0.002314574758534,0.029,0.001,0
181,-0.0013064286066198,0.0295,0.001,0
182,7.396285614832e-05,0.03,0.001,0
183,0.0020441211332343,0.0005,0.0015,0
184,0.00084759161185533,0,0.0015,0
185,0.0027737408403947,0.001,0.0015,0
186,0.0030728234163963,0.0015,0.0015,0
187,0.0029721059354884,0.002,0.0015,0
188,0.0025351420697026,0.0025,0.0015,0
189,0.0018308856991434,0.003,0.0015,0
190,0.00095928322575329,0.0035,0.0015,0
191,1.4398756390444e-05,0.004,0.0015,0
192,-0.00090016628975309,0.0045,0.0015,0
193,-0.0017043147083102,0.005,0.0015,0
194,-0.0023295003266456,0.0055,0.0015,0
195,-0.0027403435927909,0.006,0.0015,0
196,-0.0029226080128974,0.0065,0.0015,0
197,-0.0028912929680779,0.007,0.0015,0
198,-0.0026788561437681,0.0075,0.0015,0
199,-0.0023326880872163,0.008,0.0015,0
200,-0.0019059817656642,0.0085,0.0015,0
201,-0.0014504612585706,0.009,0.0015,0
202,-0.0010118877002676,0.0095,0.0015,0
203,-0.00062403759559964,0.01,0.0015,0
204,-0.00030865921284801,0.0105,0.0015,0
205,-7.4428984134767e-05,0.011,0.0015,0
206,8.1118433603314e-05,0.0115,0.0015,0
207,0.00016723025023858,0.012,0.0015,0
208,0.00019929975417811,0.0125,0.0015,0
209,0.00019143005241851,0.013,0.0015,0
210,0.00015895385672022,0.0135,0.0015,0
211,0.00011137816068578,0.014,0.0015,0
212,5.7176123911015e-05,0.0145,0.0015,0
213,2.2342049915157e-15,0.015,0.0015,0
214,-5.7176123906423e-05,0.0155,0.0015,0
215,-0.00011137816068201,0.016,0.0015,0
216,-0.00015895385671775,0.0165,0.0015,0
217,-0.00019143005241742,0.017,0.0015,0
218,-0.00019929975417761,0.0175,0.0015,0
219,-0.00016723025023926,0.018,0.0015,0
220,-8.1118433604886e-05,0.0185,0.0015,0
221,7.442898413262e-05,0.019,0.0015,0
222,0.00030865921284554,0.0195,0.0015,0
223,0.00062403759559776,0.02,0.0015,0
224,0.001011887700266,0.0205,0.0015,0
225,0.0014504612585691,0.021,0.0015,0
226,0.0019059817656631,0.0215,0.0015,0
227,0.0023326880872156,0.022,0.0015,0
228,0.0026788561437677,0.0225,0.0015,0
229,0.0028912929680774,0.023,0.0015,0
230,0.0029226080128972,0.0235,0.0015,0
231,0.0027403435927916,0.024,0.0015,0
232,0.002329500326647,0.0245,0.0015,0
233,0.0017043147083118,0.025,0.0015,0
234,0.00090016628975468,0.0255,0.0015,0
235,-1.4398756389058e-05,0.026,0.0015,0
236,-0.00095928322575182,0.0265,0.0015,0
