id,uxr,x,y,z
0,1.816056700695,0.015,0.001,0
0.001,1.7843035305891,0.015,0.002,0
0.002,1.7177245310126,0.015,0.003,0
0.003,1.6177282483041,0.015,0.004,0
0.004,1.4744671359995,0.015,0.005,0
0.005,1.2929781423788,0.015,0.006,0
0.006,1.065865242271,0.015,0.007,0
0.007,0.80448759790917,0.015,0.008,0
0.008,0.50107164803303,0.015,0.009,0
0.009,0.17655763915418,0.015,0.01,0
0.01,-0.17872439526695,0.015,0.011,0
0.011,-0.53807216011408,0.015,0.012,0
0.012,-0.91191584831463,0.015,0.013,0
0.013,-1.2703233842687,0.015,0.014,0
0.014,-1.627294681082,0.015,0.015,0
0.015,-1.9484600101893,0.015,0.016,0
0.016,-2.2545807762016,0.015,0.017,0
0.017,-2.4988330249654,0.015,0.018,0
0.018,-2.735760729109,0.015,0.019,0
0.019,-2.8445333195344,0.015,0.02,0
0.02,-3.0404444065198,0.015,0.021,0
0.021,-2.9087987958086,0.015,0.022,0
