x,y,z,value
0.015,0.0005,0,777291.527589484
0.015,0.001,0,1411526.99282094
0.015,0.0015,0,1869193.91736831
0.015,0.002,0,2034611.36124405
0.015,0.0025,0,1945232.3396244
0.015,0.003,0,1542456.77749787
0.015,0.0035,0,941866.943614885
0.015,0.004,0,137513.451986089
0.015,0.0045,0,-684861.634457842
0.015,0.005,0,-1509876.62433715
0.015,0.0055,0,-2110567.13245179
0.015,0.006,0,-2507765.32191804
0.015,0.0065,0,-2472855.68470361
0.015,0.007,0,-2145202.25267894
0.015,0.0075,0,-1319714.25941313
0.015,0.008,0,-376594.41934295
0.015,0.0085,0,919041.571636707
0.015,0.009,0,1665915.52808607
0.015,0.0095,0,2520900.13497683
0.015,0.01,0,927411.006166518
0.015,0.0105,0,532134.127672404
0.015,0.011,0,-593981.612990268
0.015,0.0115,0,-1411383.71387094
0.015,0.012,0,-770202.475122765
0.015,0.0125,0,1149011.20042269
0.015,0.013,0,2196083.07557654
0.015,0.0135,0,1229419.53443101
0.015,0.014,0,-760691.070525646
0.015,0.0145,0,-1541927.70642921
0.015,0.015,0,-712905.502307653
0.015,0.0155,0,97712.9523242712
0.015,0.016,0,695308.460133851
0.015,0.0165,0,1796411.30150086
0.015,0.017,0,2114035.88150197
0.015,0.0175,0,2534599.03373513
0.015,0.018,0,572855.866799474
0.015,0.0185,0,2154527.38304806
0.015,0.019,0,1084712.47807211
0.015,0.0195,0,1344298.95118454
0.015,0.02,0,-1186449.88850617
