id,uxi,x,y,z
0,-1.5501038779295e-11,0.015,0.0005,0
0.0005,-2.7809547518786e-11,0.015,0.001,0
0.001,-3.6460591527603e-11,0.015,0.0015,0
0.0015,-4.0623568440301e-11,0.015,0.002,0
0.002,-3.978081326629e-11,0.015,0.0025,0
0.0025,-3.3878105541127e-11,0.015,0.003,0
0.003,-2.3262221557011e-11,0.015,0.0035,0
0.0035,-8.7881158648432e-12,0.015,0.004,0
0.004,8.3344406193726e-12,0.015,0.0045,0
0.0045,2.6483655974337e-11,0.015,0.005,0
0.005,4.3890292976465e-11,0.015,0.0055,0
0.0055,5.8611288244452e-11,0.015,0.006,0
0.006,6.8904456199354e-11,0.015,0.0065,0
0.0065,7.3176164355318e-11,0.015,0.007,0
0.007,7.0444034210038e-11,0.015,0.0075,0
0.0075,6.0161105426668e-11,0.015,0.008,0
0.008,4.2745498331937e-11,0.015,0.0085,0
0.0085,1.9141834070253e-11,0.015,0.009,0
0.009,-8.5182218566929e-12,0.015,0.0095,0
0.0095,-3.7869114507551e-11,0.015,0.01,0
0.01,-6.4800099502247e-11,0.015,0.0105,0
0.0105,-8.2613630812636e-11,0.015,0.011,0
0.011,-8.6952377265548e-11,0.015,0.0115,0
0.0115,-8.7678838685165e-11,0.015,0.012,0
0.012,-8.4643333155874e-11,0.015,0.0125,0
0.0125,-7.8043024666705e-11,0.015,0.013,0
0.013,-6.7158140565143e-11,0.015,0.0135,0
0.0135,-5.2222695872627e-11,0.015,0.014,0
0.014,-3.4147804694863e-11,0.015,0.0145,0
0.0145,-1.3426944032833e-11,0.015,0.015,0
0.015,9.6670905600501e-12,0.015,0.0155,0
0.0155,3.5029462251392e-11,0.015,0.016,0
0.016,6.0495963487637e-11,0.015,0.0165,0
0.0165,8.4581538098698e-11,0.015,0.017,0
0.017,1.0731994652615e-10,0.015,0.0175,0
0.0175,1.2684445193833e-10,0.015,0.018,0
0.018,1.4301679833379e-10,0.015,0.0185,0
0.0185,1.5059529191297e-10,0.015,0.019,0
0.019,1.7563497974887e-10,0.015,0.0195,0
0.0195,1.6914088416793e-10,0.015,0.02,0
