x,y,z,value
0,0,0.016,0.000116933527812539
0.002,0,0.016,-0.000183110708709714
0.002,0.002,0.016,-3.18805749175408e-05
0,0.002,0.016,-5.05472456889188e-05
0.004,0,0.016,-3.80556715987447e-06
0.004,0.002,0.016,-0.000181414325365635
0.006,0,0.016,1.00718017809619e-05
0.006,0.002,0.016,-9.57470557531594e-05
0.008,0,0.016,5.03375998647893e-05
0.008,0.002,0.016,-2.04751238432698e-05
0.01,0,0.016,-0.000231959201509312
0.01,0.002,0.016,-0.000166958471274423
0.012,0,0.016,0.000218507852619441
0.012,0.002,0.016,-0.000101851043116179
0.014,0,0.016,3.87785951257118e-05
0.014,0.002,0.016,3.97009301347612e-05
0.016,0,0.016,-6.23273964754269e-05
0.016,0.002,0.016,-3.64350785837937e-05
0.018,0,0.016,1.77782718360814e-05
0.018,0.002,0.016,-0.000111198508878214
0.02,0,0.016,7.45199370970866e-05
0.02,0.002,0.016,-0.000114399735479971
0.022,0,0.016,1.06194386834749e-05
0.022,0.002,0.016,6.12970072478948e-06
0.024,0,0.016,7.29600280833222e-05
0.024,0.002,0.016,-9.03350093086865e-05
0.026,0,0.016,0.000182303107468457
0.026,0.002,0.016,-0.000145495655684866
0.028,0,0.016,-7.92884798395892e-05
0.028,0.002,0.016,0.00010198895795888
0.03,0,0.016,-8.45736732964954e-05
0.03,0.002,0.016,-0.000129440527259719
0.002,0.004,0.016,-7.50659229303221e-05
0,0.004,0.016,-0.000115247078422129
0.004,0.004,0.016,-6.45413185440408e-05
0.006,0.004,0.016,-9.84953844842418e-05
0.008,0.004,0.016,-7.08382749930615e-05
0.01,0.004,0.016,-3.22651976423472e-05
0.012,0.004,0.016,-0.00011021462977958
0.014,0.004,0.016,1.47156386073776e-05
0.016,0.004,0.016,6.01047140780856e-05
0.018,0.004,0.016,-1.94568709520115e-05
0.02,0.004,0.016,7.65683062864534e-05
0.022,0.004,0.016,0.000117624543358094
0.024,0.004,0.016,-8.68810644295033e-06
0.026,0.004,0.016,5.61102765401599e-05
0.028,0.004,0.016,-8.9963101517579e-05
0.03,0.004,0.016,-0.000102885042580634
0.002,0.006,0.016,0.000212091478116069
0,0.006,0.016,-6.53868707570774e-05
0.004,0.006,0.016,-2.78696317592203e-05
0.006,0.006,0.016,-3.16426410973304e-05
0.008,0.006,0.016,-0.000127702658523122
0.01,0.006,0.016,6.79400050197347e-05
0.012,0.006,0.016,-5.32739196067401e-05
0.014,0.006,0.016,-0.000154739580702817
0.016,0.006,0.016,0.000157052548264143
0.018,0.006,0.016,0.000165123552335854
0.02,0.006,0.016,-6.50040917143551e-05
0.022,0.006,0.016,-4.54415372202132e-05
