x,y,z,value
0,0,0.016,-6.89659639376467e-07
0.002,0,0.016,-1.18690059092727e-07
0.002,0.002,0.016,2.63472852474645e-07
0,0.002,0.016,-6.38043462930916e-08
0.004,0,0.016,5.09794325174095e-07
0.004,0.002,0.016,2.3788429727846e-07
0.006,0,0.016,9.41515241564763e-07
0.006,0.002,0.016,3.7668802383632e-08
0.008,0,0.016,1.21630628745597e-06
0.008,0.002,0.016,-6.00764339484948e-07
0.01,0,0.016,1.191820874589e-06
0.01,0.002,0.016,-1.4115261178331e-06
0.012,0,0.016,7.31976838052413e-07
0.012,0.002,0.016,-2.02764168170824e-06
0.014,0,0.016,6.88258753312387e-07
0.014,0.002,0.016,-2.75935414704932e-06
0.016,0,0.016,4.82330287775862e-07
0.016,0.002,0.016,-2.55481298640529e-06
0.018,0,0.016,8.83357142012712e-07
0.018,0.002,0.016,-2.23052398921984e-06
0.02,0,0.016,1.12935935291146e-06
0.02,0.002,0.016,-1.18293575817479e-06
0.022,0,0.016,1.49704681233487e-06
0.022,0.002,0.016,-4.24533513154182e-07
0.024,0,0.016,1.22291970858397e-06
0.024,0.002,0.016,4.41472824206442e-07
0.026,0,0.016,7.79030863418768e-07
0.026,0.002,0.016,7.36995860271621e-07
0.028,0,0.016,-9.32275257023403e-09
0.028,0.002,0.016,7.42709156405176e-07
0.03,0,0.016,-7.7856472216329e-07
0.03,0.002,0.016,2.73873463442541e-07
0.002,0.004,0.016,1.94641804925197e-08
0,0.004,0.016,-7.2687341426121e-08
0.004,0.004,0.016,-2.75947192787413e-07
0.006,0.004,0.016,-8.69599279073165e-07
0.008,0.004,0.016,-1.56329940681984e-06
0.01,0.004,0.016,-2.618927149617e-06
0.012,0.004,0.016,-3.80533679441425e-06
0.014,0.004,0.016,-4.29615752279764e-06
0.016,0.004,0.016,-4.61710130209014e-06
0.018,0.004,0.016,-3.62788086611212e-06
0.02,0.004,0.016,-2.70449062467834e-06
0.022,0.004,0.016,-1.15857961860866e-06
0.024,0.004,0.016,-1.5455834108185e-07
0.026,0.004,0.016,5.55773066117913e-07
0.028,0.004,0.016,8.56941537914074e-07
0.03,0.004,0.016,4.75195771636151e-07
0.002,0.006,0.016,-4.06035000871771e-07
0,0.006,0.016,-2.40065541729255e-07
0.004,0.006,0.016,-7.48372998126215e-07
0.006,0.006,0.016,-1.22020145472651e-06
0.008,0.006,0.016,-1.78242369315476e-06
0.01,0.006,0.016,-2.36641084032266e-06
