x,y,z,value
0,0,0.016,-3.08713637388313e-05
0.002,0,0.016,6.96231114970311e-05
0.002,0.002,0.016,9.79012252885064e-06
0,0.002,0.016,-6.73561577857815e-05
0.004,0,0.016,-4.45704285368043e-06
0.004,0.002,0.016,-4.8584054961661e-06
0.006,0,0.016,-3.7685587689015e-05
0.006,0.002,0.016,-8.03107349777931e-05
0.008,0,0.016,9.30883920101885e-05
0.008,0.002,0.016,5.28988834740617e-06
0.01,0,0.016,2.57729093826676e-05
0.01,0.002,0.016,-2.53502168795781e-05
0.012,0,0.016,-1.32300479934898e-05
0.012,0.002,0.016,3.42458856933043e-05
0.014,0,0.016,-8.74552640376964e-06
0.014,0.002,0.016,6.57852592712054e-05
0.016,0,0.016,2.53091942424575e-05
0.016,0.002,0.016,9.57980102184342e-05
0.018,0,0.016,-4.22884397049484e-06
0.018,0.002,0.016,2.77489136690463e-05
0.02,0,0.016,-4.27298346512362e-06
0.02,0.002,0.016,-3.53484192130297e-05
0.022,0,0.016,9.03283033017572e-05
0.022,0.002,0.016,3.05192698227409e-05
0.024,0,0.016,-1.73171977289596e-05
0.024,0.002,0.016,6.7045443930735e-05
0.026,0,0.016,-3.10350901229159e-05
0.026,0.002,0.016,-2.22150626587571e-05
0.028,0,0.016,-5.00267797932239e-05
0.028,0.002,0.016,2.40404563752589e-06
0.03,0,0.016,7.95986783361969e-05
0.03,0.002,0.016,2.65881503986527e-05
0.002,0.004,0.016,4.97760209345157e-06
0,0.004,0.016,-5.0288664349333e-05
0.004,0.004,0.016,-4.80365148615479e-06
0.006,0.004,0.016,8.35069329674663e-06
0.008,0.004,0.016,-6.27784904886538e-05
0.01,0.004,0.016,-2.93514751999537e-05
0.012,0.004,0.016,-3.00599258892711e-05
0.014,0.004,0.016,-2.26965230024415e-05
0.016,0.004,0.016,-0.000116865050713106
0.018,0.004,0.016,-6.34800923819418e-06
0.02,0.004,0.016,3.05357299655498e-05
0.022,0.004,0.016,1.11651249087808e-06
0.024,0.004,0.016,6.49300209265291e-05
0.026,0.004,0.016,-8.95186461201045e-05
0.028,0.004,0.016,-1.12701738349507e-05
0.03,0.004,0.016,1.43380600827515e-05
0.002,0.006,0.016,5.83760772721941e-05
