id,u,x,y,z
2319,762.58091841891,0.97,0.22,0
2320,773.30141987916,0.98,0.22,0
2321,784.52939494771,0.99,0.22,0
2322,796.57969200018,1,0.22,0
2323,9.9121738475312,0.01,0.23,0
2324,0,0,0.23,0
2325,19.826033376824,0.02,0.23,0
2326,29.742702981004,0.03,0.23,0
2327,39.662191398295,0.04,0.23,0
2328,49.582903777562,0.05,0.23,0
2329,59.501223697296,0.06,0.23,0
2330,69.411251415638,0.07,0.23,0
2331,79.304732215798,0.08,0.23,0
2332,89.171245534712,0.09,0.23,0
2333,98.998686312652,0.1,0.23,0
2334,108.77405956177,0.11,0.23,0
2335,118.48453536637,0.12,0.23,0
2336,128.11867208601,0.13,0.23,0
2337,137.66773079859,0.14,0.23,0
2338,147.12691853264,0.15,0.23,0
2339,156.49647481887,0.16,0.23,0
2340,165.78239788779,0.17,0.23,0
2341,174.99680176062,0.18,0.23,0
2342,184.15764039155,0.19,0.23,0
2343,193.28770904489,0.2,0.23,0
2344,202.41263516697,0.21,0.23,0
2345,211.55760295034,0.22,0.23,0
2346,220.74255429583,0.23,0.23,0
2347,229.97579030801,0.24,0.23,0
2348,239.24663397838,0.25,0.23,0
2349,248.51889751633,0.26,0.23,0
2350,257.72823967572,0.27,0.23,0
2351,266.78675713117,0.28,0.23,0
2352,275.59591305825,0.29,0.23,0
2353,284.06455854381,0.3,0.23,0
2354,292.12511317402,0.31,0.23,0
2355,299.74197113714,0.32,0.23,0
2356,306.91062598479,0.33,0.23,0
2357,313.65060177315,0.34,0.23,0
2358,319.99652809861,0.35,0.23,0
2359,325.99036316847,0.36,0.23,0
2360,331.67583549919,0.37,0.23,0
2361,337.09506609871,0.38,0.23,0
2362,342.28672441262,0.39,0.23,0
2363,347.2852472089,0.4,0.23,0
2364,352.12066512386,0.41,0.23,0
2365,356.81880849387,0.42,0.23,0
2366,361.4015297266,0.43,0.23,0
2367,365.88724723285,0.44,0.23,0
2368,370.2922695764,0.45,0.23,0
2369,374.63018901223,0.46,0.23,0
2370,378.91297285923,0.47,0.23,0
2371,383.15112949751,0.48,0.23,0
2372,387.35453797357,0.49,0.23,0
2373,391.53210695243,0.5,0.23,0
2374,395.69180839515,0.51,0.23,0
2375,399.84151171568,0.52,0.23,0
2376,403.98986990002,0.53,0.23,0
2377,408.14626279639,0.54,0.23,0
2378,412.32046762753,0.55,0.23,0
2379,416.52394588087,0.56,0.23,0
2380,420.76988557282,0.57,0.23,0
2381,425.07438937169,0.58,0.23,0
2382,429.45664592484,0.59,0.23,0
2383,433.94075780395,0.6,0.23,0
2384,438.55722936261,0.61,0.23,0
2385,443.3447391853,0.62,0.23,0
2386,448.35285449464,0.63,0.23,0
2387,453.64575599887,0.64,0.23,0
2388,459.30741922327,0.65,0.23,0
2389,465.44834225227,0.66,0.23,0
2390,472.21283731965,0.67,0.23,0
2391,479.78152405614,0.68,0.23,0
2392,488.3523650818,0.69,0.23,0
2393,498.06289888561,0.7,0.23,0
2394,508.82465756828,0.71,0.23,0
2395,520.19162027828,0.72,0.23,0
2396,531.54011211637,0.73,0.23,0
2397,542.44333162766,0.74,0.23,0
2398,552.78653519134,0.75,0.23,0
2399,562.63865999969,0.76,0.23,0
2400,572.12719561721,0.77,0.23,0
2401,581.37829635021,0.78,0.23,0
2402,590.49498364622,0.79,0.23,0
2403,599.55428966418,0.8,0.23,0
2404,608.61300084395,0.81,0.23,0
2405,617.71338269108,0.82,0.23,0
2406,626.88479739116,0.83,0.23,0
2407,636.14213691814,0.84,0.23,0
2408,645.48459740379,0.85,0.23,0
2409,654.89757106067,0.86,0.23,0
2410,664.35834519939,0.87,0.23,0
2411,673.84397619614,0.88,0.23,0
2412,683.33885273009,0.89,0.23,0
2413,692.83961892547,0.9,0.23,0
2414,702.35667854532,0.91,0.23,0
2415,711.91273603738,0.92,0.23,0
2416,721.53959856195,0.93,0.23,0
2417,731.27489730939,0.94,0.23,0
2418,741.16018023618,0.95,0.23,0
2419,751.24234548772,0.96,0.23,0
2420,761.58108023619,0.97,0.23,0
2421,772.26705699225,0.98,0.23,0
2422,783.46184108724,0.99,0.23,0
2423,795.49461356656,1,0.23,0
2424,9.9742249721211,0.01,0.24,0
2425,0,0,0.24,0
2426,19.950950178247,0.02,0.24,0
2427,29.93207968392,0.03,0.24,0
2428,39.918319025582,0.04,0.24,0
2429,49.908643481897,0.05,0.24,0
2430,59.899821152342,0.06,0.24,0
2431,69.886069893929,0.07,0.24,0
2432,79.858954565814,0.08,0.24,0
2433,89.807496458361,0.09,0.24,0
2434,99.718697640709,0.1,0.24,0
2435,109.57837068656,0.11,0.24,0
2436,119.37232785491,0.12,0.24,0
2437,129.08782138061,0.13,0.24,0
2438,138.7150970763,0.14,0.24,0
2439,148.24890060977,0.15,0.24,0
2440,157.68982654349,0.16,0.24,0
2441,167.04524213715,0.17,0.24,0
2442,176.32976188104,0.18,0.24,0
2443,185.56498889232,0.19,0.24,0
2444,194.77838783512,0.2,0.24,0
2445,204.00087479668,0.21,0.24,0
2446,213.26279541945,0.22,0.24,0
2447,222.58776811163,0.23,0.24,0
2448,231.98423880091,0.24,0.24,0
2449,241.43566311282,0.25,0.24,0
2450,250.89207546755,0.26,0.24,0
2451,260.26797915047,0.27,0.24,0
2452,269.45132202438,0.28,0.24,0
2453,278.32386498532,0.29,0.24,0
2454,286.78581224655,0.3,0.24,0
2455,294.77378583227,0.31,0.24,0
2456,302.26571929192,0.32,0.24,0
2457,309.27426424212,0.33,0.24,0
2458,315.83505492374,0.34,0.24,0
2459,321.99533550852,0.35,0.24,0
2460,327.80584399866,0.36,0.24,0
2461,333.31591032926,0.37,0.24,0
2462,338.57074593211,0.38,0.24,0
2463,343.6105680713,0.39,0.24,0
2464,348.47017796644,0.4,0.24,0
2465,353.17931084199,0.41,0.24,0
2466,357.76300614685,0.42,0.24,0
2467,362.24205290674,0.43,0.24,0
2468,366.63342475628,0.44,0.24,0
2469,370.95159209154,0.45,0.24,0
2470,375.210464025,0.46,0.24,0
2471,379.4192197072,0.47,0.24,0
2472,383.58715949239,0.48,0.24,0
2473,387.72371338696,0.49,0.24,0
2474,391.83648826547,0.5,0.24,0
2475,395.93219503985,0.51,0.24,0
2476,400.01741953454,0.52,0.24,0
2477,404.0994026853,0.53,0.24,0
2478,408.18692244927,0.54,0.24,0
2479,412.2883636361,0.55,0.24,0
2480,416.41202054098,0.56,0.24,0
2481,420.57078083396,0.57,0.24,0
2482,424.77799308461,0.58,0.24,0
2483,429.05003434921,0.59,0.24,0
2484,433.40800393828,0.6,0.24,0
2485,437.87864477176,0.61,0.24,0
2486,442.49594077425,0.62,0.24,0
2487,447.30333337117,0.63,0.24,0
2488,452.35706816423,0.64,0.24,0
2489,457.73065328772,0.65,0.24,0
2490,463.52151969781,0.66,0.24,0
2491,469.85968269766,0.67,0.24,0
2492,476.91675696119,0.68,0.24,0
2493,484.90664329825,0.69,0.24,0
2494,494.05032048484,0.7,0.24,0
2495,504.44862194834,0.71,0.24,0
2496,515.85566377368,0.72,0.24,0
2497,527.62182712706,0.73,0.24,0
2498,539.08328094518,0.74,0.24,0
2499,549.93689842555,0.75,0.24,0
2500,560.19154373739,0.76,0.24,0
2501,569.97998839281,0.77,0.24,0
2502,579.45192316072,0.78,0.24,0
2503,588.73486349515,0.79,0.24,0
2504,597.92499553552,0.8,0.24,0
2505,607.09133078066,0.81,0.24,0
2506,616.28299222619,0.82,0.24,0
2507,625.53324118152,0.83,0.24,0
2508,634.85961971706,0.84,0.24,0
2509,644.26331485788,0.85,0.24,0
2510,653.7310398279,0.86,0.24,0
2511,663.2406485784,0.87,0.24,0
2512,672.76910933198,0.88,0.24,0
2513,682.30036550764,0.89,0.24,0
2514,691.83053730259,0.9,0.24,0
2515,701.36958107797,0.91,0.24,0
2516,710.93985093442,0.92,0.24,0
2517,720.5728187501,0.93,0.24,0
2518,730.3057408037,0.94,0.24,0
2519,740.17984120076,0.95,0.24,0
2520,750.24195247812,0.96,0.24,0
2521,760.55237999981,0.97,0.24,0
2522,771.20371751439,0.98,0.24,0
2523,782.36205151374,0.99,0.24,0
2524,794.36760807386,1,0.24,0
2525,10.033534899487,0.01,0.25,0
2526,0,0,0.25,0
2527,20.070557341351,0.02,0.25,0
2528,30.113928575202,0.03,0.25,0
2529,40.165211577619,0.04,0.25,0
2530,50.224100219481,0.05,0.25,0
2531,60.28787411897,0.06,0.25,0
2532,70.350964831718,0.07,0.25,0
2533,80.404773778923,0.08,0.25,0
2534,90.437733325259,0.09,0.25,0
2535,100.43580085768,0.1,0.25,0
2536,110.38336360222,0.11,0.25,0
2537,120.26456947362,0.12,0.25,0
2538,130.06502083504,0.13,0.25,0
2539,139.77363734212,0.14,0.25,0
2540,149.38451146351,0.15,0.25,0
2541,158.89853225518,0.16,0.25,0
2542,168.32461759263,0.17,0.25,0
2543,177.68028905191,0.18,0.25,0
2544,186.99149192545,0.19,0.25,0
2545,196.29130913898,0.2,0.25,0
2546,205.6171302437,0.21,0.25,0
2547,215.00572847363,0.22,0.25,0
2548,224.48532640309,0.23,0.25,0
2549,234.06430359203,0.24,0.25,0
2550,243.71785628708,0.25,0.25,0
2551,253.37706937075,0.26,0.25,0
2552,262.9283762813,0.27,0.25,0
2553,272.23007029526,0.28,0.25,0
2554,281.14355915685,0.29,0.25,0
2555,289.56532079622,0.3,0.25,0
2556,297.44379122673,0.31,0.25,0
2557,304.77700894626,0.32,0.25,0
2558,311.59847477721,0.33,0.25,0
2559,317.9609006656,0.34,0.25,0
2560,323.92366325894,0.35,0.25,0
2561,329.54468576771,0.36,0.25,0
2562,334.87746621994,0.37,0.25,0
2563,339.96948571875,0.38,0.25,0
2564,344.86110972972,0.39,0.25,0
2565,349.58711093784,0.4,0.25,0
2566,354.17636379694,0.41,0.25,0
2567,358.65277351039,0.42,0.25,0
2568,363.03594205383,0.43,0.25,0
2569,367.34036528599,0.44,0.25,0
2570,371.57935757682,0.45,0.25,0
2571,375.76700997344,0.46,0.25,0
2572,379.90919668821,0.47,0.25,0
2573,384.01441383768,0.48,0.25,0
2574,388.09147299948,0.49,0.25,0
2575,392.14667648802,0.5,0.25,0
2576,396.18581135729,0.51,0.25,0
2577,400.21454179655,0.52,0.25,0
2578,404.2388006357,0.53,0.25,0
2579,408.26671542476,0.54,0.25,0
2580,412.30579458368,0.55,0.25,0
2581,416.36091958943,0.56,0.25,0
2582,420.44467885013,0.57,0.25,0
2583,424.56868681132,0.58,0.25,0
2584,428.74603086241,0.59,0.25,0
2585,432.99527770376,0.6,0.25,0
2586,437.33991755001,0.61,0.25,0
2587,441.80971190134,0.62,0.25,0
2588,446.44314501035,0.63,0.25,0
2589,451.28928417487,0.64,0.25,0
2590,456.41237444259,0.65,0.25,0
2591,461.89728530059,0.66,0.25,0
2592,467.85784257235,0.67,0.25,0
2593,474.44819539438,0.68,0.25,0
2594,481.8727994122,0.69,0.25,0
2595,490.38129826705,0.7,0.25,0
2596,500.20246200383,0.71,0.25,0
2597,511.34085277188,0.72,0.25,0
2598,523.3152632523,0.73,0.25,0
2599,535.30553119431,0.74,0.25,0
2600,546.73041834809,0.75,0.25,0
2601,557.45947483036,0.76,0.25,0
2602,567.60554329721,0.77,0.25,0
2603,577.33914665456,0.78,0.25,0
2604,586.81538492329,0.79,0.25,0
2605,596.15406423017,0.8,0.25,0
2606,605.44049421922,0.81,0.25,0
2607,614.73339437929,0.82,0.25,0
2608,624.07137459928,0.83,0.25,0
2609,633.47520580625,0.84,0.25,0
2610,642.94825067029,0.85,0.25,0
2611,652.4785644349,0.86,0.25,0
2612,662.04451571158,0.87,0.25,0
2613,671.62290659661,0.88,0.25,0
2614,681.19715654616,0.89,0.25,0
2615,690.76283435965,0.9,0.25,0
2616,700.32946515396,0.91,0.25,0
2617,709.91907999702,0.92,0.25,0
2618,719.56285077407,0.93,0.25,0
2619,729.29766694245,0.94,0.25,0
2620,739.16434488414,0.95,0.25,0
2621,749.2094627329,0.96,0.25,0
2622,759.49353851622,0.97,0.25,0
2623,770.11028761083,0.98,0.25,0
2624,781.228625357,0.99,0.25,0
2625,793.19561330941,1,0.25,0
2626,10.089555156744,0.01,0.26,0
2627,0,0,0.26,0
2628,20.18381402451,0.02,0.26,0
2629,30.286781417216,0.03,0.26,0
2630,40.401092247905,0.04,0.26,0
2631,50.527333808374,0.05,0.26,0
2632,60.663446728392,0.06,0.26,0
2633,70.80418488935,0.07,0.26,0
2634,80.940821048211,0.08,0.26,0
2635,91.061145380344,0.09,0.26,0
2636,101.14991050403,0.1,0.26,0
2637,111.18977024365,0.11,0.26,0
2638,121.1628405889,0.12,0.26,0
2639,131.05264121496,0.13,0.26,0
2640,140.84638448972,0.14,0.26,0
2641,150.53723295329,0.15,0.26,0
2642,160.12632733424,0.16,0.26,0
2643,169.62431290405,0.17,0.26,0
2644,179.05211240708,0.18,0.26,0
2645,188.4408024933,0.19,0.26,0
2646,197.83019588673,0.2,0.26,0
2647,207.2655912978,0.21,0.26,0
2648,216.79175574937,0.22,0.26,0
2649,226.44268465673,0.23,0.26,0
2650,236.22630826145,0.24,0.26,0
2651,246.10605660813,0.25,0.26,0
2652,255.98675618799,0.26,0.26,0
2653,265.71778055308,0.27,0.26,0
2654,275.12221334679,0.28,0.26,0
2655,284.04329246304,0.29,0.26,0
2656,292.38247849451,0.3,0.26,0
2657,300.10989361447,0.31,0.26,0
2658,307.25008147021,0.32,0.26,0
2659,313.85956454959,0.33,0.26,0
2660,320.00778581551,0.34,0.26,0
2661,325.76440017187,0.35,0.26,0
2662,331.19351466803,0.36,0.26,0
2663,336.34982920028,0.37,0.26,0
2664,341.28241425619,0.38,0.26,0
2665,346.03226655108,0.39,0.26,0
2666,350.63150967338,0.4,0.26,0
2667,355.10830112174,0.41,0.26,0
2668,359.48606903098,0.42,0.26,0
2669,363.7819175249,0.43,0.26,0
2670,368.00766186919,0.44,0.26,0
2671,372.17671048,0.45,0.26,0
2672,376.29980322628,0.46,0.26,0
2673,380.38272495161,0.47,0.26,0
2674,384.43250637399,0.48,0.26,0
2675,388.45652743812,0.49,0.26,0
2676,392.46049699749,0.5,0.26,0
2677,396.44951030924,0.51,0.26,0
2678,400.42854751079,0.52,0.26,0
2679,404.40297088962,0.53,0.26,0
2680,408.37951642238,0.54,0.26,0
2681,412.36432151416,0.55,0.26,0
2682,416.36215511007,0.56,0.26,0
2683,420.38227144012,0.57,0.26,0
2684,424.43617142931,0.58,0.26,0
2685,428.53378133725,0.59,0.26,0
2686,432.69016703485,0.6,0.26,0
2687,436.92663153433,0.61,0.26,0
2688,441.27017642518,0.62,0.26,0
2689,445.75351778335,0.63,0.26,0
2690,450.42031754443,0.64,0.26,0
2691,455.32758841314,0.65,0.26,0
2692,460.54811870576,0.66,0.26,0
2693,466.18091915809,0.67,0.26,0
2694,472.36063275961,0.68,0.26,0
2695,479.27075736029,0.69,0.26,0
2696,487.15359417618,0.7,0.26,0
2697,496.29120434256,0.71,0.26,0
2698,506.88294301967,0.72,0.26,0
2699,518.7448200809,0.73,0.26,0
2700,531.11590246965,0.74,0.26,0
2701,543.13096134779,0.75,0.26,0
2702,554.40581717013,0.76,0.26,0
2703,564.97622694307,0.77,0.26,0
2704,575.02124414404,0.78,0.26,0
2705,584.72454599194,0.79,0.26,0
2706,594.23376757567,0.8,0.26,0
2707,603.65506224936,0.81,0.26,0
2708,613.0602229119,0.82,0.26,0
2709,622.49524274914,0.83,0.26,0
2710,631.98509385499,0.84,0.26,0
2711,641.53566731707,0.85,0.26,0
2712,651.13646000902,0.86,0.26,0
2713,660.76632649053,0.87,0.26,0
2714,670.40183741834,0.88,0.26,0
2715,680.02580975227,0.89,0.26,0
2716,689.63322620773,0.9,0.26,0
2717,699.23320512946,0.91,0.26,0
2718,708.84749763619,0.92,0.26,0
2719,718.50701056086,0.93,0.26,0
2720,728.24826355739,0.94,0.26,0
2721,738.11159079001,0.95,0.26,0
2722,748.1430939932,0.96,0.26,0
2723,758.40305572574,0.97,0.26,0
2724,768.9854105897,0.98,0.26,0
2725,780.05992855371,0.99,0.26,0
2726,791.97545434394,1,0.26,0
2727,10.141639277092,0.01,0.27,0
2728,0,0,0.27,0
2729,20.289464416181,0.02,0.27,0
2730,30.448888231723,0.03,0.27,0
2731,40.623856039939,0.04,0.27,0
2732,50.816069699931,0.05,0.27,0
2733,61.024291273521,0.06,0.27,0
2734,71.243728537127,0.07,0.27,0
2735,81.465573819523,0.08,0.27,0
2736,91.67690592371,0.09,0.27,0
2737,101.86106364525,0.1,0.27,0
2738,111.99862454543,0.11,0.27,0
2739,122.06918764004,0.12,0.27,0
2740,132.05366815101,0.13,0.27,0
2741,141.93707498474,0.14,0.27,0
2742,151.71132668675,0.15,0.27,0
2743,161.37774589405,0.16,0.27,0
2744,170.9489265355,0.17,0.27,0
2745,180.44976564633,0.18,0.27,0
2746,189.91738161961,0.19,0.27,0
2747,199.39960006865,0.2,0.27,0
2748,208.95131115467,0.21,0.27,0
2749,218.6272098208,0.22,0.27,0
2750,228.46852157829,0.23,0.27,0
2751,238.48202183046,0.24,0.27,0
2752,248.61418828253,0.25,0.27,0
2753,258.73331343627,0.26,0.27,0
2754,268.64044683916,0.27,0.27,0
2755,278.11933807276,0.28,0.27,0
2756,287.00210930878,0.29,0.27,0
2757,295.20844302814,0.3,0.27,0
2758,302.74094961181,0.31,0.27,0
2759,309.65599069887,0.32,0.27,0
2760,316.03277442807,0.33,0.27,0
2761,321.95514782527,0.34,0.27,0
2762,327.50162609894,0.35,0.27,0
2763,332.7386108054,0.36,0.27,0
2764,337.72382635913,0.37,0.27,0
2765,342.50224383127,0.38,0.27,0
2766,347.11760853048,0.39,0.27,0
2767,351.5991732487,0.4,0.27,0
2768,355.97406197915,0.41,0.27,0
2769,360.26369248548,0.42,0.27,0
2770,364.48165709977,0.43,0.27,0
2771,368.63855182127,0.44,0.27,0
2772,372.74554253496,0.45,0.27,0
2773,376.81081089919,0.46,0.27,0
2774,380.84075752532,0.47,0.27,0
2775,384.8411330534,0.48,0.27,0
2776,388.81782529335,0.49,0.27,0
2777,392.7761105093,0.5,0.27,0
2778,396.72061710034,0.51,0.27,0
2779,400.65587177398,0.52,0.27,0
2780,404.58679222396,0.53,0.27,0
2781,408.51867856947,0.54,0.27,0
2782,412.45661250117,0.55,0.27,0
2783,416.4059773409,0.56,0.27,0
2784,420.37362156314,0.57,0.27,0
2785,424.36905090615,0.58,0.27,0
2786,428.4009335375,0.59,0.27,0
2787,432.48059169035,0.6,0.27,0
2788,436.62646454091,0.61,0.27,0
2789,440.86253743264,0.62,0.27,0
2790,445.21613352863,0.63,0.27,0
2791,449.73018013438,0.64,0.27,0
2792,454.45159200974,0.65,0.27,0
2793,459.44524542417,0.66,0.27,0
2794,464.79651732985,0.67,0.27,0
2795,470.62226843424,0.68,0.27,0
2796,477.08229772666,0.69,0.27,0
2797,484.39468504791,0.7,0.27,0
2798,492.84269895335,0.71,0.27,0
2799,502.72403535017,0.72,0.27,0
2800,514.13536077384,0.73,0.27,0
2801,526.59868092515,0.74,0.27,0
2802,539.12943035293,0.75,0.27,0
2803,550.9995552832,0.76,0.27,0
2804,562.06501554753,0.77,0.27,0
2805,572.47958158982,0.78,0.27,0
2806,582.45106169991,0.79,0.27,0
2807,592.15788090891,0.8,0.27,0
2808,601.73166025851,0.81,0.27,0
2809,611.26138760144,0.82,0.27,0
2810,620.80314778774,0.83,0.27,0
2811,630.38754868333,0.84,0.27,0
2812,640.02364411551,0.85,0.27,0
2813,649.70257808284,0.86,0.27,0
2814,659.40373033532,0.87,0.27,0
2815,669.10339235029,0.88,0.27,0
2816,678.78371890952,0.89,0.27,0
2817,688.43906140776,0.9,0.27,0
2818,698.07815153965,0.91,0.27,0
2819,707.72251916603,0.92,0.27,0
2820,717.40284391446,0.93,0.27,0
2821,727.15526375489,0.94,0.27,0
2822,737.01955073874,0.95,0.27,0
2823,747.04108837287,0.96,0.27,0
2824,757.27941559896,0.97,0.27,0
2825,767.82767516325,0.98,0.27,0
2826,778.85427110251,0.99,0.27,0
2827,790.70408428927,1,0.27,0
2828,10.188994607941,0.01,0.28,0
2829,0,0,0.28,0
2830,20.385992308565,0.02,0.28,0
2831,30.598144740043,0.03,0.28,0
2832,40.830992150656,0.04,0.28,0
2833,51.087604550054,0.05,0.28,0
2834,61.367766781171,0.06,0.28,0
2835,71.667270663242,0.07,0.28,0
2836,81.977291325938,0.08,0.28,0
2837,92.284110307028,0.09,0.28,0
2838,102.56940549213,0.1,0.28,0
2839,112.81124611681,0.11,0.28,0
2840,122.98612140789,0.12,0.28,0
2841,133.0716833833,0.13,0.28,0
2842,143.05014820001,0.14,0.28,0
2843,152.91180706938,0.15,0.28,0
2844,162.65807450871,0.16,0.28,0
2845,172.30380635375,0.17,0.28,0
2846,181.8785487561,0.18,0.28,0
2847,191.42649481591,0.19,0.28,0
2848,201.004931888,0.2,0.28,0
2849,210.68026876982,0.21,0.28,0
2850,220.51945132087,0.22,0.28,0
2851,230.57272798937,0.23,0.28,0
2852,240.84442994604,0.24,0.28,0
2853,251.25638960209,0.25,0.28,0
2854,261.62605545963,0.26,0.28,0
2855,271.69313023071,0.27,0.28,0
2856,281.20203280454,0.28,0.28,0
2857,289.98816267833,0.29,0.28,0
2858,298.00624858784,0.3,0.28,0
2859,305.30162221969,0.31,0.28,0
2860,311.96358515267,0.32,0.28,0
2861,318.09355859628,0.33,0.28,0
2862,323.78384773386,0.34,0.28,0
2863,329.11903530371,0.35,0.28,0
2864,334.17019351284,0.36,0.28,0
2865,338.98841355454,0.37,0.28,0
2866,343.62173779276,0.38,0.28,0
2867,348.11361717016,0.39,0.28,0
2868,352.49189290757,0.4,0.28,0
2869,356.7786425711,0.41,0.28,0
2870,360.9908660487,0.42,0.28,0
2871,365.14029066654,0.43,0.28,0
2872,369.23646083308,0.44,0.28,0
2873,373.28784702558,0.45,0.28,0
2874,377.30174271219,0.46,0.28,0
2875,381.28401836781,0.47,0.28,0
2876,385.23988498644,0.48,0.28,0
2877,389.17425582844,0.49,0.28,0
2878,393.09176064139,0.5,0.28,0
2879,396.99668886625,0.51,0.28,0
2880,400.89322064369,0.52,0.28,0
2881,404.78567784621,0.53,0.28,0
2882,408.67852231619,0.54,0.28,0
2883,412.57634910809,0.55,0.28,0
2884,416.4841697014,0.56,0.28,0
2885,420.40806930815,0.57,0.28,0
2886,424.35508464071,0.58,0.28,0
2887,428.33313455971,0.59,0.28,0
2888,432.35186535863,0.6,0.28,0
2889,436.42552320758,0.61,0.28,0
2890,440.57270992911,0.62,0.28,0
2891,444.81744706007,0.63,0.28,0
2892,449.19872814595,0.64,0.28,0
2893,453.76232413972,0.65,0.28,0
2894,458.56106254316,0.66,0.28,0
2895,463.67132512372,0.67,0.28,0
2896,469.19555431047,0.68,0.28,0
2897,475.26964439934,0.69,0.28,0
2898,482.08431230178,0.7,0.28,0
2899,489.89828629727,0.71,0.28,0
2900,499.03153105001,0.72,0.28,0
2901,509.75325550539,0.73,0.28,0
2902,521.94251715457,0.74,0.28,0
2903,534.77504304249,0.75,0.28,0
2904,547.22822025208,0.76,0.28,0
2905,558.85016087494,0.77,0.28,0
2906,569.69763838468,0.78,0.28,0
2907,579.98541153906,0.79,0.28,0
2908,589.92241664367,0.8,0.28,0
2909,599.66969068893,0.81,0.28,0
2910,609.3378487495,0.82,0.28,0
2911,618.9964530037,0.83,0.28,0
2912,628.68372303,0.84,0.28,0
2913,638.41285194453,0.85,0.28,0
2914,648.17703831587,0.86,0.28,0
2915,657.9563079132,0.87,0.28,0
2916,667.72667372765,0.88,0.28,0
2917,677.46959180811,0.89,0.28,0
2918,687.17876508936,0.9,0.28,0
2919,696.8625391662,0.91,0.28,0
2920,706.54227211874,0.92,0.28,0
2921,716.24846175909,0.93,0.28,0
2922,726.01686048064,0.94,0.28,0
2923,735.88655603917,0.95,0.28,0
2924,745.90196647983,0.96,0.28,0
2925,756.12132893108,0.97,0.28,0
2926,766.63586187644,0.98,0.28,0
2927,777.61016717233,0.99,0.28,0
2928,789.3789449252,1,0.28,0
2929,10.230665492516,0.01,0.29,0
2930,0,0,0.29,0
2931,20.471573279128,0.02,0.29,0
2932,30.732026655491,0.03,0.29,0
2933,41.019508906614,0.04,0.29,0
2934,51.33873842172,0.05,0.29,0
2935,61.690762831166,0.06,0.29,0
2936,72.072108519073,0.07,0.29,0
2937,82.473969476267,0.08,0.29,0
2938,92.881746843419,0.09,0.29,0
2939,103.27515825778,0.1,0.29,0
2940,113.62923028812,0.11,0.29,0
2941,123.91660769854,0.12,0.29,0
2942,134.11087163743,0.13,0.29,0
2943,144.19072426962,0.14,0.29,0
2944,154.14436391608,0.15,0.29,0
2945,163.97326017427,0.16,0.29,0
2946,173.69494395728,0.17,0.29,0
2947,183.34443010928,0.18,0.29,0
2948,192.97417629871,0.19,0.29,0
2949,202.65248811441,0.2,0.29,0
2950,212.4594198828,0.21,0.29,0
2951,222.47689611201,0.22,0.29,0
2952,232.76627420357,0.23,0.29,0
2953,243.32717089543,0.24,0.29,0
2954,254.04533603517,0.25,0.29,0
2955,264.66803672275,0.26,0.29,0
2956,274.8606841317,0.27,0.29,0
2957,284.33697182455,0.28,0.29,0
2958,292.95828639197,0.29,0.29,0
2959,300.73298438811,0.3,0.29,0
2960,307.75394176825,0.31,0.29,0
2961,314.14347028739,0.32,0.29,0
2962,320.01671123649,0.33,0.29,0
2963,325.47702086302,0.34,0.29,0
2964,330.60394562792,0.35,0.29,0
2965,335.47468829582,0.36,0.29,0
2966,340.13525639737,0.37,0.29,0
2967,344.64224824998,0.38,0.29,0
2968,349.02869039565,0.39,0.29,0
2969,353.31847221662,0.4,0.29,0
2970,357.52877200393,0.41,0.29,0
2971,361.67307471803,0.42,0.29,0
2972,365.76192001164,0.43,0.29,0
2973,369.80363020674,0.44,0.29,0
2974,373.80534082055,0.45,0.29,0
2975,377.7732499646,0.46,0.29,0
2976,381.71270530849,0.47,0.29,0
2977,385.62841608539,0.48,0.29,0
2978,389.5247316106,0.49,0.29,0
2979,393.40575311701,0.5,0.29,0
2980,397.27539554726,0.51,0.29,0
2981,401.13748951985,0.52,0.29,0
2982,404.99589992714,0.53,0.29,0
2983,408.85460449315,0.54,0.29,0
2984,412.71778553679,0.55,0.29,0
2985,416.5900469732,0.56,0.29,0
2986,420.47661987878,0.57,0.29,0
2987,424.38348229808,0.58,0.29,0
2988,428.3175594449,0.59,0.29,0
2989,432.2875201459,0.6,0.29,0
2990,436.30442807982,0.61,0.29,0
2991,440.38272081877,0.62,0.29,0
2992,444.54254776245,0.63,0.29,0
2993,448.8118495607,0.64,0.29,0
2994,453.23955540391,0.65,0.29,0
2995,457.86946532588,0.66,0.29,0
2996,462.77589684896,0.67,0.29,0
2997,468.04227057102,0.68,0.29,0
2998,473.78890221541,0.69,0.29,0
2999,480.17842724258,0.7,0.29,0
3000,487.43861691867,0.71,0.29,0
3001,495.87065443955,0.72,0.29,0
3002,505.80984292609,0.73,0.29,0
3003,517.40956519347,0.74,0.29,0
3004,530.20630030143,0.75,0.29,0
3005,543.11926524387,0.76,0.29,0
3006,555.323534693,0.77,0.29,0
3007,566.664344577,0.78,0.29,0
3008,577.3213712911,0.79,0.29,0
3009,587.5264447175,0.8,0.29,0
3010,597.47193609964,0.81,0.29,0
3011,607.29426439671,0.82,0.29,0
3012,617.08029425801,0.83,0.29,0
3013,626.87840551634,0.84,0.29,0
3014,636.70731567971,0.85,0.29,0
3015,646.56295948064,0.86,0.29,0
3016,656.42626257488,0.87,0.29,0
3017,666.2730350101,0.88,0.29,0
3018,676.08404981321,0.89,0.29,0
3019,685.85235895946,0.9,0.29,0
3020,695.58594413938,0.91,0.29,0
