id,integral_strain_stress2,x,y,z
0,1.4677196988506e-11,0.00025,0.00025,0
1,8.6123972031934e-12,0.00075,0.00025,0
2,6.689494646344e-12,0.00125,0.00025,0
3,4.4944871509287e-12,0.00175,0.00025,0
4,2.8515354773795e-12,0.00225,0.00025,0
5,1.728014617755e-12,0.00275,0.00025,0
6,8.1001405669285e-13,0.00325,0.00025,0
7,2.3190553641787e-13,0.00375,0.00025,0
8,-3.2832737945285e-13,0.00425,0.00025,0
9,-6.4450627708477e-13,0.00475,0.00025,0
10,-1.0245553409455e-12,0.00525,0.00025,0
11,-1.1684997961116e-12,0.00575,0.00025,0
12,-1.3921645494637e-12,0.00625,0.00025,0
13,-1.3428429000642e-12,0.00675,0.00025,0
14,-1.3585493588679e-12,0.00725,0.00025,0
15,-1.0464542560565e-12,0.00775,0.00025,0
16,-7.6727521994195e-13,0.00825,0.00025,0
17,-9.2697332183888e-14,0.00875,0.00025,0
18,6.0055116484857e-13,0.00925,0.00025,0
19,1.7739756563757e-12,0.00975,0.00025,0
20,3.0394576304154e-12,0.01025,0.00025,0
21,4.8853356020137e-12,0.01075,0.00025,0
22,6.9008904910146e-12,0.01125,0.00025,0
23,9.583730232788e-12,0.01175,0.00025,0
24,1.2441589867859e-11,0.01225,0.00025,0
25,1.5951912125116e-11,0.01275,0.00025,0
26,1.9331244998098e-11,0.01325,0.00025,0
27,2.3162222153395e-11,0.01375,0.00025,0
28,2.5272579813078e-11,0.01425,0.00025,0
29,2.7513695642995e-11,0.01475,0.00025,0
30,2.7513695642993e-11,0.01525,0.00025,0
31,2.5272579813079e-11,0.01575,0.00025,0
32,2.3162222153388e-11,0.01625,0.00025,0
33,1.9331244998094e-11,0.01675,0.00025,0
34,1.5951912125112e-11,0.01725,0.00025,0
35,1.2441589867858e-11,0.01775,0.00025,0
36,9.5837302327871e-12,0.01825,0.00025,0
37,6.900890491018e-12,0.01875,0.00025,0
38,4.8853356020184e-12,0.01925,0.00025,0
39,3.0394576304187e-12,0.01975,0.00025,0
40,1.7739756563817e-12,0.02025,0.00025,0
41,6.0055116485689e-13,0.02075,0.00025,0
42,-9.2697332174635e-14,0.02125,0.00025,0
43,-7.6727521993369e-13,0.02175,0.00025,0
44,-1.0464542560472e-12,0.02225,0.00025,0
45,-1.3585493588604e-12,0.02275,0.00025,0
46,-1.342842900058e-12,0.02325,0.00025,0
47,-1.3921645494592e-12,0.02375,0.00025,0
48,-1.1684997961083e-12,0.02425,0.00025,0
49,-1.0245553409424e-12,0.02475,0.00025,0
50,-6.4450627708274e-13,0.02525,0.00025,0
51,-3.283273794505e-13,0.02575,0.00025,0
52,2.319055364207e-13,0.02625,0.00025,0
53,8.1001405669625e-13,0.02675,0.00025,0
54,1.7280146177572e-12,0.02725,0.00025,0
55,2.8515354773837e-12,0.02775,0.00025,0
56,4.4944871509307e-12,0.02825,0.00025,0
57,6.689494646345e-12,0.02875,0.00025,0
58,8.6123972031964e-12,0.02925,0.00025,0
59,1.4677196988514e-11,0.02975,0.00025,0
60,8.7214793603405e-12,0.00025,0.00075,0
61,1.9828848186403e-12,0.00075,0.00075,0
62,3.5951240175961e-12,0.00125,0.00075,0
63,3.6575767317223e-12,0.00175,0.00075,0
64,3.2933503645598e-12,0.00225,0.00075,0
65,2.4882138550846e-12,0.00275,0.00075,0
66,1.7887862177009e-12,0.00325,0.00075,0
67,9.7790115093107e-13,0.00375,0.00075,0
68,3.7832104699231e-13,0.00425,0.00075,0
69,-3.2693761376913e-13,0.00475,0.00075,0
70,-8.0728935716488e-13,0.00525,0.00075,0
71,-1.437851866004e-12,0.00575,0.00075,0
72,-1.8232301851759e-12,0.00625,0.00075,0
73,-2.3929957157059e-12,0.00675,0.00075,0
74,-2.6795592157812e-12,0.00725,0.00075,0
75,-3.1698801986918e-12,0.00775,0.00075,0
76,-3.3272034123791e-12,0.00825,0.00075,0
77,-3.6950868431417e-12,0.00875,0.00075,0
78,-3.671991321862e-12,0.00925,0.00075,0
79,-3.8545230492667e-12,0.00975,0.00075,0
80,-3.5834277862869e-12,0.01025,0.00075,0
81,-3.5076106356762e-12,0.01075,0.00075,0
82,-2.9228231074872e-12,0.01125,0.00075,0
83,-2.5425415418709e-12,0.01175,0.00075,0
84,-1.6376586892432e-12,0.01225,0.00075,0
85,-1.0413341641681e-12,0.01275,0.00075,0
86,-2.1822022861549e-14,0.01325,0.00075,0
87,2.4894670500472e-13,0.01375,0.00075,0
88,4.1254854115347e-13,0.01425,0.00075,0
89,7.3201114934911e-12,0.01475,0.00075,0
90,7.3201114934895e-12,0.01525,0.00075,0
91,4.1254854115317e-13,0.01575,0.00075,0
92,2.4894670500264e-13,0.01625,0.00075,0
93,-2.1822022861508e-14,0.01675,0.00075,0
94,-1.0413341641685e-12,0.01725,0.00075,0
95,-1.6376586892435e-12,0.01775,0.00075,0
96,-2.5425415418703e-12,0.01825,0.00075,0
97,-2.9228231074854e-12,0.01875,0.00075,0
98,-3.5076106356724e-12,0.01925,0.00075,0
99,-3.5834277862824e-12,0.01975,0.00075,0
100,-3.8545230492628e-12,0.02025,0.00075,0
101,-3.6719913218559e-12,0.02075,0.00075,0
102,-3.6950868431351e-12,0.02125,0.00075,0
103,-3.3272034123736e-12,0.02175,0.00075,0
104,-3.1698801986839e-12,0.02225,0.00075,0
105,-2.679559215775e-12,0.02275,0.00075,0
106,-2.3929957157015e-12,0.02325,0.00075,0
107,-1.8232301851716e-12,0.02375,0.00075,0
108,-1.4378518659998e-12,0.02425,0.00075,0
109,-8.0728935716163e-13,0.02475,0.00075,0
110,-3.2693761376654e-13,0.02525,0.00075,0
111,3.783210469955e-13,0.02575,0.00075,0
112,9.7790115093358e-13,0.02625,0.00075,0
113,1.7887862177034e-12,0.02675,0.00075,0
114,2.4882138550845e-12,0.02725,0.00075,0
115,3.2933503645595e-12,0.02775,0.00075,0
116,3.6575767317216e-12,0.02825,0.00075,0
117,3.5951240175964e-12,0.02875,0.00075,0
118,1.9828848186416e-12,0.02925,0.00075,0
119,8.7214793603458e-12,0.02975,0.00075,0
120,7.9072794754287e-12,0.00025,0.00125,0
121,2.6632133863269e-12,0.00075,0.00125,0
122,1.7525770358834e-12,0.00125,0.00125,0
123,2.7725027570817e-12,0.00175,0.00125,0
124,2.9198854382355e-12,0.00225,0.00125,0
125,2.7582233882298e-12,0.00275,0.00125,0
126,2.1287382512982e-12,0.00325,0.00125,0
127,1.5716607420963e-12,0.00375,0.00125,0
128,8.2475313847362e-13,0.00425,0.00125,0
129,3.0331387090099e-13,0.00475,0.00125,0
130,-3.9020358718474e-13,0.00525,0.00125,0
131,-8.1839131257554e-13,0.00575,0.00125,0
132,-1.4726031750779e-12,0.00625,0.00125,0
133,-1.8344718607094e-12,0.00675,0.00125,0
134,-2.4773647817579e-12,0.00725,0.00125,0
135,-2.7893032763746e-12,0.00775,0.00125,0
136,-3.4253889545918e-12,0.00825,0.00125,0
