id,integral_strain_stress,x,y,z
0,-2945.0299076554,0.00025,0.00025,0
1,-1226.6919106569,0.00075,0.00025,0
2,-760.54139054543,0.00125,0.00025,0
3,-43.550698805983,0.00175,0.00025,0
4,-58.20596678213,0.00225,0.00025,0
5,-1119.2722203002,0.00275,0.00025,0
6,-3633.0801316605,0.00325,0.00025,0
7,-7721.3626960028,0.00375,0.00025,0
8,-13281.776580459,0.00425,0.00025,0
9,-19897.672394897,0.00475,0.00025,0
10,-26993.937163495,0.00525,0.00025,0
11,-33875.751938248,0.00575,0.00025,0
12,-39894.586794368,0.00625,0.00025,0
13,-44527.044894569,0.00675,0.00025,0
14,-47478.788368158,0.00725,0.00025,0
15,-48711.27168925,0.00775,0.00025,0
16,-48456.487084717,0.00825,0.00025,0
17,-47162.338038691,0.00875,0.00025,0
18,-45441.371191776,0.00925,0.00025,0
19,-43969.535984758,0.00975,0.00025,0
20,-43420.238010885,0.01025,0.00025,0
21,-44374.887563023,0.01075,0.00025,0
22,-47279.393240855,0.01125,0.00025,0
23,-52399.604105099,0.01175,0.00025,0
24,-59792.836324285,0.01225,0.00025,0
25,-69285.433702863,0.01275,0.00025,0
26,-80410.110700527,0.01325,0.00025,0
27,-92246.727561569,0.01375,0.00025,0
28,-103374.22500311,0.01425,0.00025,0
29,-111132.6076357,0.01475,0.00025,0
30,-111132.60763572,0.01525,0.00025,0
31,-103374.22500313,0.01575,0.00025,0
32,-92246.727561594,0.01625,0.00025,0
33,-80410.110700538,0.01675,0.00025,0
34,-69285.433702873,0.01725,0.00025,0
35,-59792.836324296,0.01775,0.00025,0
36,-52399.60410512,0.01825,0.00025,0
37,-47279.393240878,0.01875,0.00025,0
38,-44374.887563053,0.01925,0.00025,0
39,-43420.238010928,0.01975,0.00025,0
40,-43969.535984797,0.02025,0.00025,0
41,-45441.371191797,0.02075,0.00025,0
42,-47162.33803871,0.02125,0.00025,0
43,-48456.487084728,0.02175,0.00025,0
44,-48711.271689254,0.02225,0.00025,0
45,-47478.788368149,0.02275,0.00025,0
46,-44527.044894559,0.02325,0.00025,0
47,-39894.586794362,0.02375,0.00025,0
48,-33875.751938244,0.02425,0.00025,0
49,-26993.937163491,0.02475,0.00025,0
50,-19897.672394897,0.02525,0.00025,0
51,-13281.776580461,0.02575,0.00025,0
52,-7721.3626960056,0.02625,0.00025,0
53,-3633.0801316617,0.02675,0.00025,0
54,-1119.2722203009,0.02725,0.00025,0
55,-58.205966783235,0.02775,0.00025,0
56,-43.550698807345,0.02825,0.00025,0
57,-760.54139054687,0.02875,0.00025,0
58,-1226.691910658,0.02925,0.00025,0
59,-2945.0299076574,0.02975,0.00025,0
60,-946.27916392531,0.00025,0.00075,0
61,478.15616513087,0.00075,0.00075,0
62,-986.94708579197,0.00125,0.00075,0
63,-2250.8891189904,0.00175,0.00075,0
64,-3837.645532071,0.00225,0.00075,0
65,-6243.1671016773,0.00275,0.00075,0
66,-9313.4122034546,0.00325,0.00075,0
67,-13035.668477525,0.00375,0.00075,0
68,-17232.518755359,0.00425,0.00075,0
69,-21689.020467978,0.00475,0.00075,0
70,-26123.180145482,0.00525,0.00075,0
