x,y,z,value
0,0,0.016,-0.000175971167086739
0.002,0,0.016,0.000149976150256948
0.002,0.002,0.016,-0.00010123357414936
0,0.002,0.016,-8.55141007750108e-05
0.004,0,0.016,-6.73321132208617e-05
0.004,0.002,0.016,1.55447870037054e-05
0.006,0,0.016,-4.26724959858228e-05
0.006,0.002,0.016,-3.20971127884844e-05
0.008,0,0.016,9.0351193621625e-05
0.008,0.002,0.016,8.63867476992219e-05
0.01,0,0.016,-1.9578549289054e-05
0.01,0.002,0.016,1.79986003791836e-05
0.012,0,0.016,-0.00023870552039024
0.012,0.002,0.016,-0.000278969851666764
0.014,0,0.016,7.06584571839103e-05
0.014,0.002,0.016,7.1883405118107e-05
0.016,0,0.016,8.45240769497846e-06
0.016,0.002,0.016,0.000110074986231385
0.018,0,0.016,0.000125342551937852
0.018,0.002,0.016,-3.35146159792608e-05
0.02,0,0.016,2.52090919588679e-05
0.02,0.002,0.016,0.000130283472229028
0.022,0,0.016,9.74802139135529e-05
0.022,0.002,0.016,0.000218052116930391
0.024,0,0.016,-6.51460029918667e-05
0.024,0.002,0.016,7.58529884779558e-06
0.026,0,0.016,-4.04504648572247e-05
0.026,0.002,0.016,-0.000354149059615576
0.028,0,0.016,-0.000133105707944844
0.028,0.002,0.016,7.0393973066003e-06
0.03,0,0.016,-7.99343502307781e-05
0.03,0.002,0.016,0.000323873878169731
0.002,0.004,0.016,-0.00017653387244918
0,0.004,0.016,0.000347072708330333
0.004,0.004,0.016,7.6945522248213e-05
0.006,0.004,0.016,-0.000285715752520682
0.008,0.004,0.016,2.40504072001285e-05
0.01,0.004,0.016,0.000349985082306484
0.012,0.004,0.016,0.000104558643459934
0.014,0.004,0.016,-0.000122586332333331
0.016,0.004,0.016,6.01898413273268e-05
0.018,0.004,0.016,-6.9983700531801e-05
0.02,0.004,0.016,-3.83903707011505e-06
0.022,0.004,0.016,0.000105307445469705
0.024,0.004,0.016,-0.000129693046656889
0.026,0.004,0.016,-0.000129121516436553
0.028,0.004,0.016,9.34551812868072e-05
0.03,0.004,0.016,3.27485365918869e-05
0.002,0.006,0.016,-4.70266120133575e-05
0,0.006,0.016,0.000189062023657626
0.004,0.006,0.016,0.000299924921443423
0.006,0.006,0.016,-6.79385179527055e-05
0.008,0.006,0.016,-8.29182092284957e-05
0.01,0.006,0.016,2.65096072810475e-05
0.012,0.006,0.016,-5.03493812108241e-05
0.014,0.006,0.016,0.000178214186450136
0.016,0.006,0.016,-1.42255541625467e-05
0.018,0.006,0.016,0.000285591877300286
0.02,0.006,0.016,-0.000180459953372032
0.022,0.006,0.016,-0.000191752379337043
0.024,0.006,0.016,-8.73730256016002e-05
0.026,0.006,0.016,-2.74529029268767e-05
0.028,0.006,0.016,5.27507370831401e-05
0.03,0.006,0.016,-5.27472014598517e-05
0.002,0.008,0.016,0.000255572530409581
0,0.008,0.016,4.63760403591864e-05
0.004,0.008,0.016,-0.000171684188330057
0.006,0.008,0.016,-5.93162314521683e-05
0.008,0.008,0.016,2.50783996266087e-05
0.01,0.008,0.016,-0.000103283835235698
0.012,0.008,0.016,0.000164737694551534
0.014,0.008,0.016,-0.000114469272726401
0.016,0.008,0.016,2.15846119053916e-05
0.018,0.008,0.016,0.000263342102044709
0.02,0.008,0.016,0.000221083544280549
0.022,0.008,0.016,-8.59333622307139e-05
0.024,0.008,0.016,-0.000166893520957192
0.026,0.008,0.016,6.61333982147076e-05
0.028,0.008,0.016,5.55680036326969e-05
0.03,0.008,0.016,-1.50103848064519e-05
0.002,0.01,0.016,-0.000122324643381532
0,0.01,0.016,-0.000264942654454057
0.004,0.01,0.016,-0.000129314171389056
0.006,0.01,0.016,3.45352588397574e-05
0.008,0.01,0.016,5.92364744520109e-05
0.01,0.01,0.016,0.000174642403528392
0.012,0.01,0.016,0.000140739411004903
0.014,0.01,0.016,1.67695273626237e-05
0.016,0.01,0.016,6.71812775832274e-05
0.018,0.01,0.016,-4.72874545739471e-05
0.02,0.01,0.016,0.000122307143692432
0.022,0.01,0.016,0.000163543477544732
0.024,0.01,0.016,-4.10102038625841e-05
0.026,0.01,0.016,2.00083544778563e-05
0.028,0.01,0.016,0.000194251785404004
0.03,0.01,0.016,-6.27417415238936e-05
0.002,0.012,0.016,-0.000293719510024249
0,0.012,0.016,3.65939856377636e-05
0.004,0.012,0.016,0.000104487595005083
0.006,0.012,0.016,-2.46703468158365e-05
0.008,0.012,0.016,9.42151634617236e-05
0.01,0.012,0.016,4.63012370751786e-05
0.012,0.012,0.016,-0.00016752616205998
0.014,0.012,0.016,-8.25421055592296e-05
0.016,0.012,0.016,5.83423800151542e-05
0.018,0.012,0.016,-0.000127435007752594
0.02,0.012,0.016,-2.28732545835139e-05
0.022,0.012,0.016,0.000117317847684857
0.024,0.012,0.016,-0.000146919906805712
0.026,0.012,0.016,9.2277731465181e-05
