id,uyr,x,y,z
0,0.00041286610818989,0,0,0
1,-0.00054854569581794,0.0005,0,0
2,-0.00094619735162346,0.0005,0.0005,0
3,-1.0914064876429e-05,0,0.0005,0
4,-0.0011415620089838,0.001,0,0
5,-0.0014556145023921,0.001,0.0005,0
6,-0.0014796513698167,0.0015,0,0
7,-0.0016267751047964,0.0015,0.0005,0
8,-0.0015703165005308,0.002,0,0
9,-0.0015278875291551,0.002,0.0005,0
10,-0.001443470212881,0.0025,0,0
11,-0.0012026767803755,0.0025,0.0005,0
12,-0.0011309785349413,0.003,0,0
13,-0.00071333711134033,0.003,0.0005,0
14,-0.00068552307302636,0.0035,0,0
15,-0.0001243413792157,0.0035,0.0005,0
16,-0.00016319495578303,0.004,0,0
17,0.00048991051244132,0.004,0.0005,0
18,0.00037215030024793,0.0045,0,0
19,0.0010632829580271,0.0045,0.0005,0
20,0.00086553007085352,0.005,0,0
21,0.0015359388216141,0.005,0.0005,0
22,0.0012687678011621,0.0055,0,0
23,0.0018685632965821,0.0055,0.0005,0
24,0.0015524835791401,0.006,0,0
25,0.0020386353517562,0.006,0.0005,0
26,0.0017017579429157,0.0065,0,0
27,0.0020472296361984,0.0065,0.0005,0
28,0.0017213508275578,0.007,0,0
29,0.0019116411142605,0.007,0.0005,0
30,0.001628320819787,0.0075,0,0
31,0.0016652307135864,0.0075,0.0005,0
32,0.0014516859638839,0.008,0,0
33,0.0013481371184645,0.008,0.0005,0
34,0.0012239479136707,0.0085,0,0
35,0.0010036845467836,0.0085,0.0005,0
36,0.00097866859697295,0.009,0,0
37,0.00067043599026912,0.009,0.0005,0
38,0.00074369910923659,0.0095,0,0
39,0.00037940969471101,0.0095,0.0005,0
40,0.00054019160462212,0.01,0,0
41,0.00014988737340853,0.01,0.0005,0
42,0.00037921060787285,0.0105,0,0
43,-9.9232935095566e-06,0.0105,0.0005,0
44,0.00026383834140127,0.011,0,0
45,-0.00010318889555726,0.011,0.0005,0
46,0.00018879583902503,0.0115,0,0
47,-0.00014038878914406,0.0115,0.0005,0
48,0.00014491830883217,0.012,0,0
49,-0.00013765018948289,0.012,0.0005,0
50,0.00011992811463869,0.0125,0,0
51,-0.00011138894062755,0.0125,0.0005,0
52,0.00010314540210889,0.013,0,0
53,-7.7145246300622e-05,0.013,0.0005,0
54,8.553207893739e-05,0.0135,0,0
55,-4.5414630796522e-05,0.0135,0.0005,0
56,6.2660986038074e-05,0.014,0,0
57,-2.2368665339685e-05,0.014,0.0005,0
58,3.3326119489775e-05,0.0145,0,0
59,-8.3116718072451e-06,0.0145,0.0005,0
60,-7.1857346852953e-16,0.015,0,0
61,-6.5054284743252e-16,0.015,0.0005,0
62,-3.332611949073e-05,0.0155,0,0
63,8.3116718061768e-06,0.0155,0.0005,0
64,-6.2660986038762e-05,0.016,0,0
65,2.2368665338896e-05,0.016,0.0005,0
66,-8.5532078937929e-05,0.0165,0,0
67,4.5414630795827e-05,0.0165,0.0005,0
68,-0.00010314540210931,0.017,0,0
69,7.7145246299943e-05,0.017,0.0005,0
70,-0.000119928114639,0.0175,0,0
71,0.00011138894062673,0.0175,0.0005,0
72,-0.00014491830883208,0.018,0,0
73,0.00013765018948244,0.018,0.0005,0
74,-0.00018879583902466,0.0185,0,0
75,0.00014038878914418,0.0185,0.0005,0
76,-0.0002638383414006,0.019,0,0
77,0.00010318889555779,0.019,0.0005,0
78,-0.00037921060787196,0.0195,0,0
79,9.9232935103391e-06,0.0195,0.0005,0
80,-0.00054019160462119,0.02,0,0
81,-0.00014988737340758,0.02,0.0005,0
82,-0.00074369910923583,0.0205,0,0
83,-0.00037940969470996,0.0205,0.0005,0
84,-0.00097866859697201,0.021,0,0
85,-0.00067043599026791,0.021,0.0005,0
86,-0.00122394791367,0.0215,0,0
87,-0.0010036845467826,0.0215,0.0005,0
88,-0.0014516859638835,0.022,0,0
89,-0.0013481371184639,0.022,0.0005,0
90,-0.0016283208197872,0.0225,0,0
91,-0.0016652307135864,0.0225,0.0005,0
92,-0.0017213508275583,0.023,0,0
93,-0.0019116411142609,0.023,0.0005,0
94,-0.0017017579429165,0.0235,0,0
95,-0.0020472296361992,0.0235,0.0005,0
96,-0.001552483579141,0.024,0,0
97,-0.0020386353517572,0.024,0.0005,0
98,-0.0012687678011629,0.0245,0,0
99,-0.0018685632965832,0.0245,0.0005,0
100,-0.00086553007085426,0.025,0,0
101,-0.0015359388216152,0.025,0.0005,0
102,-0.00037215030024846,0.0255,0,0
103,-0.0010632829580279,0.0255,0.0005,0
104,0.00016319495578276,0.026,0,0
105,-0.00048991051244186,0.026,0.0005,0
106,0.00068552307302616,0.0265,0,0
107,0.00012434137921555,0.0265,0.0005,0
108,0.0011309785349415,0.027,0,0
109,0.00071333711134069,0.027,0.0005,0
110,0.0014434702128811,0.0275,0,0
111,0.0012026767803761,0.0275,0.0005,0
112,0.0015703165005308,0.028,0,0
113,0.0015278875291558,0.028,0.0005,0
114,0.0014796513698165,0.0285,0,0
115,0.0016267751047967,0.0285,0.0005,0
116,0.0011415620089833,0.029,0,0
117,0.0014556145023921,0.029,0.0005,0
118,0.00054854569581717,0.0295,0,0
119,0.00094619735162291,0.0295,0.0005,0
120,-0.00041286610819067,0.03,0,0
121,1.091406487555e-05,0.03,0.0005,0
122,-0.0011481584515985,0.0005,0.001,0
123,-0.00055268274051751,0,0.001,0
124,-0.0013979020945191,0.001,0.001,0
125,-0.0013281777155216,0.0015,0.001,0
126,-0.0010087881641229,0.002,0.001,0
127,-0.0005201867422149,0.0025,0.001,0
128,6.8626923427824e-05,0.003,0.001,0
129,0.00067732454588184,0.0035,0.001,0
130,0.0012409120244055,0.004,0.001,0
131,0.0016966362046493,0.0045,0.001,0
132,0.0020067726201876,0.005,0.001,0
133,0.0021464919487113,0.0055,0.001,0
134,0.0021181367600407,0.006,0.001,0
135,0.0019376685964323,0.0065,0.001,0
136,0.0016402600663074,0.007,0.001,0
137,0.0012667123566738,0.0075,0.001,0
138,0.00086356615312259,0.008,0.001,0
139,0.00047226314812239,0.0085,0.001,0
140,0.00012819278399227,0.009,0.001,0
141,-0.00014553317489992,0.0095,0.001,0
142,-0.00033672371731667,0.01,0.001,0
143,-0.00044602059235739,0.0105,0.001,0
144,-0.00048221984920749,0.011,0.001,0
145,-0.000462056268498,0.0115,0.001,0
146,-0.00040345703042563,0.012,0.001,0
147,-0.00032579176027692,0.0125,0.001,0
148,-0.0002433600144186,0.013,0.001,0
149,-0.00016750347029286,0.0135,0.001,0
150,-0.00010227602047559,0.014,0.001,0
151,-4.800134481686e-05,0.0145,0.001,0
152,-4.288884378566e-16,0.015,0.001,0
153,4.80013448159e-05,0.0155,0.001,0
154,0.00010227602047489,0.016,0.001,0
155,0.00016750347029201,0.0165,0.001,0
156,0.00024336001441763,0.017,0.001,0
157,0.00032579176027578,0.0175,0.001,0
158,0.00040345703042455,0.018,0.001,0
159,0.00046205626849748,0.0185,0.001,0
160,0.00048221984920755,0.019,0.001,0
161,0.00044602059235769,0.0195,0.001,0
162,0.00033672371731738,0.02,0.001,0
163,0.00014553317490096,0.0205,0.001,0
