x,y,z,value
0,0,0.016,0.000165111623124218
0.002,0,0.016,-0.000106568312265225
0.002,0.002,0.016,7.53879459909763e-05
0,0.002,0.016,0.000139258007489402
0.004,0,0.016,-0.000144367965782068
0.004,0.002,0.016,-0.000832759313322934
0.006,0,0.016,0.000285890857837633
0.006,0.002,0.016,1.08494406950151e-05
0.008,0,0.016,-0.000366321792726844
0.008,0.002,0.016,-0.000661064683560011
0.01,0,0.016,-0.000637246434935556
0.01,0.002,0.016,-0.000493101758747668
0.012,0,0.016,-0.000131905601438045
0.012,0.002,0.016,0.000117854912160621
0.014,0,0.016,0.00017206467863795
0.014,0.002,0.016,-0.000373209369487378
0.016,0,0.016,0.000381037231663331
0.016,0.002,0.016,0.000177362725251989
0.018,0,0.016,0.000100150309769845
0.018,0.002,0.016,-0.000326383703326833
0.02,0,0.016,-0.000115397757975463
0.02,0.002,0.016,-0.000133941211486079
0.022,0,0.016,-0.000665454224071473
0.022,0.002,0.016,-0.000177135320725552
0.024,0,0.016,0.000249196986749806
0.024,0.002,0.016,0.000860021383940543
0.026,0,0.016,-0.000137968545498097
0.026,0.002,0.016,-0.000381636470970971
0.028,0,0.016,-9.14060774924394e-05
0.028,0.002,0.016,0.000228278721605731
0.03,0,0.016,-9.05651902264812e-05
0.03,0.002,0.016,0.000327085846758663
0.002,0.004,0.016,0.000134257584216802
0,0.004,0.016,-0.000144440570836332
0.004,0.004,0.016,0.000240022604843904
0.006,0.004,0.016,-8.36083729498969e-05
0.008,0.004,0.016,-0.00033899596084452
0.01,0.004,0.016,-0.000128240543644387
0.012,0.004,0.016,-0.000237243033235286
0.014,0.004,0.016,0.000439542765366316
0.016,0.004,0.016,0.000198061767957195
0.018,0.004,0.016,-0.000466196868466081
0.02,0.004,0.016,-0.000210330735938374
0.022,0.004,0.016,-0.000215489469466434
0.024,0.004,0.016,0.000267730269225651
0.026,0.004,0.016,0.000291745442857996
0.028,0.004,0.016,9.1287654060978e-05
0.03,0.004,0.016,-0.000486307462143572
0.002,0.006,0.016,2.87689799489666e-05
0,0.006,0.016,-9.65696529354376e-05
0.004,0.006,0.016,0.000240653673742716
0.006,0.006,0.016,-3.35163289715828e-05
0.008,0.006,0.016,0.000161316790263646
0.01,0.006,0.016,0.000605516846446837
0.012,0.006,0.016,-0.000191106240622799
0.014,0.006,0.016,0.000642689165071771
0.016,0.006,0.016,0.000184012442067259
0.018,0.006,0.016,-3.23629501630767e-05
0.02,0.006,0.016,0.000436548466636653
0.022,0.006,0.016,0.000277525201509868
0.024,0.006,0.016,-0.000148895768094634
0.026,0.006,0.016,0.000432278115689112
0.028,0.006,0.016,-8.7245122935935e-05
0.03,0.006,0.016,-0.0001456121940642
0.002,0.008,0.016,0.000102379535031153
0,0.008,0.016,0.000244114197577816
0.004,0.008,0.016,-6.35580633053169e-05
0.006,0.008,0.016,6.25004269958537e-05
0.008,0.008,0.016,-0.000237731488016659
0.01,0.008,0.016,-0.000119555639607749
0.012,0.008,0.016,-0.000114130808694289
0.014,0.008,0.016,-0.000315075952084751
0.016,0.008,0.016,0.000554406437248924
0.018,0.008,0.016,-0.000505451910046634
0.02,0.008,0.016,-6.83353608853046e-05
0.022,0.008,0.016,-0.00054999267569334
0.024,0.008,0.016,0.0003495471308252
0.026,0.008,0.016,-0.000861057028494028
0.028,0.008,0.016,-0.000426990863841943
0.03,0.008,0.016,-5.65972661092354e-05
0.002,0.01,0.016,-0.000166832582752862
0,0.01,0.016,0.000149726106748796
0.004,0.01,0.016,0.000236888797831565
0.006,0.01,0.016,-0.000435263419012659
0.008,0.01,0.016,-5.0567950566651e-05
0.01,0.01,0.016,0.000342729766510651
0.012,0.01,0.016,-0.000173605618399023
0.014,0.01,0.016,0.000178054205885264
0.016,0.01,0.016,0.000182478162101886
0.018,0.01,0.016,-0.000741531880693153
0.02,0.01,0.016,-0.000172824780377292
0.022,0.01,0.016,9.69926581694312e-05
0.024,0.01,0.016,-0.000119865197315332
0.026,0.01,0.016,-0.000156488084965103
0.028,0.01,0.016,0.000119710011666671
0.03,0.01,0.016,-0.00032938453736763
0.002,0.012,0.016,0.000107812865385225
0,0.012,0.016,-0.000185298940698087
0.004,0.012,0.016,0.000132444993031079
0.006,0.012,0.016,-9.87230193095667e-05
0.008,0.012,0.016,-0.000123118804579757
0.01,0.012,0.016,8.86536938695012e-05
0.012,0.012,0.016,0.000675897888000051
0.014,0.012,0.016,-0.000555898981238197
0.016,0.012,0.016,-0.000110274676089298
0.018,0.012,0.016,0.000113403489972681
0.02,0.012,0.016,-0.000280801954141851
0.022,0.012,0.016,4.08862528164586e-05
0.024,0.012,0.016,0.000816676584449384
0.026,0.012,0.016,0.000245504024941594
0.028,0.012,0.016,-1.32304781352878e-05
0.03,0.012,0.016,0.00047688876413382
0.002,0.014,0.016,9.74055913876022e-05
0,0.014,0.016,1.08680471705108e-05
0.004,0.014,0.016,0.000193611861329109
0.006,0.014,0.016,0.000154635620210077
0.008,0.014,0.016,3.23352553382788e-05
0.01,0.014,0.016,-0.000653382581992648
0.012,0.014,0.016,-0.000477627768173933
