id,integral_strain_stress1,x,y,z
0,2.3163129288314e-12,0.00025,0.00025,0
1,3.3350251667639e-14,0.00075,0.00025,0
2,-1.6467005123608e-13,0.00125,0.00025,0
3,-1.6128040257571e-13,0.00175,0.00025,0
4,7.3532046323636e-13,0.00225,0.00025,0
5,5.9444071303179e-13,0.00275,0.00025,0
6,-7.3975962287744e-14,0.00325,0.00025,0
7,-8.7290984083847e-13,0.00375,0.00025,0
8,-9.8788385110938e-13,0.00425,0.00025,0
9,-8.1191791574232e-13,0.00475,0.00025,0
10,-1.4124580226806e-12,0.00525,0.00025,0
11,-2.9506349385118e-12,0.00575,0.00025,0
12,-3.925695962894e-12,0.00625,0.00025,0
13,-2.3381798139138e-12,0.00675,0.00025,0
14,3.0830853185044e-12,0.00725,0.00025,0
15,1.062374867577e-11,0.00775,0.00025,0
16,1.7399066373212e-11,0.00825,0.00025,0
17,2.0104039798593e-11,0.00875,0.00025,0
18,1.7878650072559e-11,0.00925,0.00025,0
19,1.231060776318e-11,0.00975,0.00025,0
20,6.8208936154115e-12,0.01025,0.00025,0
21,5.6633493696272e-12,0.01075,0.00025,0
22,1.2725997228637e-11,0.01125,0.00025,0
23,3.2062391601815e-11,0.01175,0.00025,0
24,6.7986253771644e-11,0.01225,0.00025,0
25,1.2358267140578e-10,0.01275,0.00025,0
26,2.0207273313308e-10,0.01325,0.00025,0
27,2.9504976905353e-10,0.01375,0.00025,0
28,3.9782238505671e-10,0.01425,0.00025,0
29,4.7097566300981e-10,0.01475,0.00025,0
30,4.7097566300992e-10,0.01525,0.00025,0
31,3.9782238505706e-10,0.01575,0.00025,0
32,2.9504976905398e-10,0.01625,0.00025,0
33,2.0207273313371e-10,0.01675,0.00025,0
34,1.2358267140646e-10,0.01725,0.00025,0
35,6.7986253772344e-11,0.01775,0.00025,0
36,3.2062391602436e-11,0.01825,0.00025,0
37,1.2725997229151e-11,0.01875,0.00025,0
38,5.6633493700076e-12,0.01925,0.00025,0
39,6.8208936156726e-12,0.01975,0.00025,0
40,1.2310607763321e-11,0.02025,0.00025,0
41,1.7878650072582e-11,0.02075,0.00025,0
42,2.0104039798514e-11,0.02125,0.00025,0
43,1.7399066373097e-11,0.02175,0.00025,0
44,1.0623748675723e-11,0.02225,0.00025,0
45,3.083085318626e-12,0.02275,0.00025,0
46,-2.3381798135937e-12,0.02325,0.00025,0
47,-3.9256959624526e-12,0.02375,0.00025,0
48,-2.9506349380913e-12,0.02425,0.00025,0
49,-1.4124580224069e-12,0.02475,0.00025,0
50,-8.1191791564633e-13,0.02525,0.00025,0
51,-9.8788385112262e-13,0.02575,0.00025,0
52,-8.7290984084329e-13,0.02625,0.00025,0
53,-7.3975962217978e-14,0.02675,0.00025,0
54,5.9444071318737e-13,0.02725,0.00025,0
55,7.3532046340203e-13,0.02775,0.00025,0
56,-1.6128040244016e-13,0.02825,0.00025,0
57,-1.6467005116063e-13,0.02875,0.00025,0
58,3.3350251696281e-14,0.02925,0.00025,0
59,2.3163129288835e-12,0.02975,0.00025,0
60,4.4418945092757e-13,0.00025,0.00075,0
61,-3.6032343251265e-13,0.00075,0.00075,0
62,1.7810528494799e-12,0.00125,0.00075,0
63,1.2474074762822e-12,0.00175,0.00075,0
64,-2.0930896178677e-13,0.00225,0.00075,0
65,-6.1920230547924e-13,0.00275,0.00075,0
66,1.1500448721205e-13,0.00325,0.00075,0
67,2.0313076519038e-14,0.00375,0.00075,0
68,-2.1080730987028e-12,0.00425,0.00075,0
69,-5.4805515617657e-12,0.00475,0.00075,0
70,-7.0696029420084e-12,0.00525,0.00075,0
71,-5.1648785886359e-12,0.00575,0.00075,0
72,-3.7947549293523e-13,0.00625,0.00075,0
73,4.3338231833871e-12,0.00675,0.00075,0
74,6.4300891051539e-12,0.00725,0.00075,0
75,5.3189276216137e-12,0.00775,0.00075,0
76,2.6891397959864e-12,0.00825,0.00075,0
77,8.6447569372757e-13,0.00875,0.00075,0
78,1.6862107914768e-12,0.00925,0.00075,0
79,5.3163137552589e-12,0.00975,0.00075,0
80,1.1271123649455e-11,0.01025,0.00075,0
81,1.817236032451e-11,0.01075,0.00075,0
82,2.4874924601001e-11,0.01125,0.00075,0
83,2.9991828156251e-11,0.01175,0.00075,0
84,3.2553881734961e-11,0.01225,0.00075,0
85,3.3532848348494e-11,0.01275,0.00075,0
86,3.5179766411243e-11,0.01325,0.00075,0
87,4.4167983632542e-11,0.01375,0.00075,0
88,6.9179600897811e-11,0.01425,0.00075,0
89,9.0044884509942e-11,0.01475,0.00075,0
90,9.0044884509835e-11,0.01525,0.00075,0
91,6.9179600897535e-11,0.01575,0.00075,0
92,4.4167983632259e-11,0.01625,0.00075,0
93,3.5179766411011e-11,0.01675,0.00075,0
94,3.3532848348384e-11,0.01725,0.00075,0
95,3.2553881735027e-11,0.01775,0.00075,0
96,2.9991828156474e-11,0.01825,0.00075,0
97,2.4874924601294e-11,0.01875,0.00075,0
98,1.8172360324783e-11,0.01925,0.00075,0
99,1.1271123649638e-11,0.01975,0.00075,0
100,5.3163137553559e-12,0.02025,0.00075,0
101,1.6862107915445e-12,0.02075,0.00075,0
102,8.6447569385277e-13,0.02125,0.00075,0
103,2.6891397962023e-12,0.02175,0.00075,0
104,5.318927621888e-12,0.02225,0.00075,0
105,6.4300891054036e-12,0.02275,0.00075,0
106,4.333823183562e-12,0.02325,0.00075,0
107,-3.794754928083e-13,0.02375,0.00075,0
108,-5.1648785884775e-12,0.02425,0.00075,0
109,-7.0696029417638e-12,0.02475,0.00075,0
110,-5.4805515614571e-12,0.02525,0.00075,0
111,-2.1080730984182e-12,0.02575,0.00075,0
112,2.0313076706293e-14,0.02625,0.00075,0
113,1.1500448729463e-13,0.02675,0.00075,0
114,-6.192023054464e-13,0.02725,0.00075,0
115,-2.0930896173073e-13,0.02775,0.00075,0
116,1.2474074763706e-12,0.02825,0.00075,0
117,1.7810528495737e-12,0.02875,0.00075,0
