id,uxr,x,y,z
0,2.0171763644215e-06,0.015,0.0005,0
0.0005,3.447130256211e-06,0.015,0.001,0
0.001,3.8721282717291e-06,0.015,0.0015,0
0.0015,3.2702375403905e-06,0.015,0.002,0
0.002,1.7013739620957e-06,0.015,0.0025,0
0.0025,-3.8887837594641e-07,0.015,0.003,0
0.003,-2.5806924665758e-06,0.015,0.0035,0
0.0035,-4.2320911849694e-06,0.015,0.004,0
0.004,-4.9834159237977e-06,0.015,0.0045,0
0.0045,-4.4746798066023e-06,0.015,0.005,0
0.005,-2.8585379127847e-06,0.015,0.0055,0
0.0055,-3.5525674943786e-07,0.015,0.006,0
0.006,2.2903610065504e-06,0.015,0.0065,0
0.0065,4.509980563713e-06,0.015,0.007,0
0.007,5.4731716382697e-06,0.015,0.0075,0
0.0075,4.9729002628126e-06,0.015,0.008,0
0.008,4.3901076542479e-06,0.015,0.0085,0
0.0085,3.3925026894929e-06,0.015,0.009,0
0.009,1.9383259319792e-06,0.015,0.0095,0
0.0095,3.5975900117414e-07,0.015,0.01,0
0.01,-1.4952787880024e-06,0.015,0.0105,0
0.0105,-3.2391558615716e-06,0.015,0.011,0
0.011,-4.9937080102929e-06,0.015,0.0115,0
0.0115,-6.1416048087254e-06,0.015,0.012,0
0.012,-6.827653111564e-06,0.015,0.0125,0
0.0125,-6.4318230649192e-06,0.015,0.013,0
0.013,-5.4306626802461e-06,0.015,0.0135,0
0.0135,-3.222282311542e-06,0.015,0.014,0
0.014,-4.6299697344439e-07,0.015,0.0145,0
0.0145,3.4886982155345e-06,0.015,0.015,0
0.015,7.7186025954252e-06,0.015,0.0155,0
0.0155,1.2724129706301e-05,0.015,0.016,0
0.016,1.7179332851325e-05,0.015,0.0165,0
0.0165,2.135458463137e-05,0.015,0.017,0
0.017,2.3923810172598e-05,0.015,0.0175,0
0.0175,2.5361632108135e-05,0.015,0.018,0
0.018,2.3259481347685e-05,0.015,0.0185,0
0.0185,2.0639768728591e-05,0.015,0.019,0
0.019,1.5856496009374e-05,0.015,0.0195,0
0.0195,8.4605796691157e-06,0.015,0.02,0
