x,y,z,value
0.015,0.0005,0,-16.287140209875
0.015,0.001,0,-29.1946641850887
0.015,0.0015,0,-31.2259528951354
0.015,0.002,0,-25.8720296017183
0.015,0.0025,0,-9.11688846130224
0.015,0.003,0,9.12173782595958
0.015,0.0035,0,29.0033660373377
0.015,0.004,0,38.721578600196
0.015,0.0045,0,41.0600159124741
0.015,0.005,0,28.4520425556071
0.015,0.0055,0,10.8090917901912
0.015,0.006,0,-13.8838296935176
0.015,0.0065,0,-30.582625709054
0.015,0.007,0,-40.5372743765454
0.015,0.0075,0,-29.9721105317277
0.015,0.008,0,-5.58810264066335
0.015,0.0085,0,-2.76586977722332
0.015,0.009,0,-1.05503181612301
0.015,0.0095,0,-1.25974212548621
0.015,0.01,0,-11.7815719319577
0.015,0.0105,0,-16.4634371456834
0.015,0.011,0,-19.3256788752713
0.015,0.0115,0,-6.45354569127335
0.015,0.012,0,-0.976388171579174
0.015,0.0125,0,8.26778757266982
0.015,0.013,0,-0.647081449693587
0.015,0.0135,0,6.76082538639162
0.015,0.014,0,5.56464810893806
0.015,0.0145,0,24.0943116567821
0.015,0.015,0,23.6001920608056
0.015,0.0155,0,26.835221677313
0.015,0.016,0,6.1018981354955
0.015,0.0165,0,-7.33447313919942
0.015,0.017,0,-7.0667320204293
0.015,0.0175,0,-2.55400434324793
0.015,0.018,0,20.8299410809163
0.015,0.0185,0,143.76903743596
0.015,0.019,0,148.537883463725
0.015,0.0195,0,-20.6027635738894
0.015,0.02,0,-34.1837701990439
