id,uyr,x,y,z
0,0.0061438979113261,0,0,0
1,0.0036011876009839,0.0005,0,0
2,0.0022017226842597,0.0005,0.0005,0
3,0.0052477374889026,0,0.0005,0
4,0.0013379524096055,0.001,0,0
5,-0.00040647407744692,0.001,0.0005,0
6,-0.00075417317069107,0.0015,0,0
7,-0.0027075141897662,0.0015,0.0005,0
8,-0.0026687729617728,0.002,0,0
9,-0.0047498841792599,0.002,0.0005,0
10,-0.0043939988900798,0.0025,0,0
11,-0.0065276792412034,0.0025,0.0005,0
12,-0.0059060981624377,0.003,0,0
13,-0.008035959691679,0.003,0.0005,0
14,-0.0071930261521356,0.0035,0,0
15,-0.0092620889262265,0.0035,0.0005,0
16,-0.0082402101854998,0.004,0,0
17,-0.010206308440979,0.004,0.0005,0
18,-0.0090480055044617,0.0045,0,0
19,-0.01086733718135,0.0045,0.0005,0
20,-0.0096149833800928,0.005,0,0
21,-0.011259000931139,0.005,0.0005,0
22,-0.009954883479158,0.0055,0,0
23,-0.011393419646714,0.0055,0.0005,0
24,-0.010078080451869,0.006,0,0
25,-0.011297117533688,0.006,0.0005,0
26,-0.010008850059442,0.0065,0,0
27,-0.010992706299557,0.0065,0.0005,0
28,-0.0097657068362832,0.007,0,0
29,-0.010515171999662,0.007,0.0005,0
30,-0.0093789813397562,0.0075,0,0
31,-0.0098928392319167,0.0075,0.0005,0
32,-0.0088708886905844,0.008,0,0
33,-0.0091637513440773,0.008,0.0005,0
34,-0.0082729449808316,0.0085,0,0
35,-0.0083568471205287,0.0085,0.0005,0
36,-0.0076068438177324,0.009,0,0
37,-0.0075078649255256,0.009,0.0005,0
38,-0.0069008728914968,0.0095,0,0
39,-0.0066418411173963,0.0095,0.0005,0
40,-0.0061728188831856,0.01,0,0
41,-0.005787666104486,0.01,0.0005,0
42,-0.0054443817241124,0.0105,0,0
43,-0.0049630889987476,0.0105,0.0005,0
44,-0.004727264193227,0.011,0,0
45,-0.0041870201668438,0.011,0.0005,0
46,-0.0040347212610899,0.0115,0,0
47,-0.0034680606656129,0.0115,0.0005,0
48,-0.0033716034055089,0.012,0,0
49,-0.0028139210083515,0.012,0.0005,0
50,-0.0027426170163225,0.0125,0,0
51,-0.0022239692351768,0.0125,0.0005,0
52,-0.0021463711644494,0.013,0,0
53,-0.0016956323800542,0.013,0.0005,0
54,-0.0015805246973121,0.0135,0,0
55,-0.0012206260092037,0.0135,0.0005,0
56,-0.0010390707739704,0.014,0,0
57,-0.00078874424913462,0.014,0.0005,0
58,-0.00051507862478703,0.0145,0,0
59,-0.00038668140614996,0.0145,0.0005,0
60,-1.6317812064167e-14,0.015,0,0
61,-1.281581274471e-14,0.015,0.0005,0
62,0.00051507862475482,0.0155,0,0
63,0.00038668140612558,0.0155,0.0005,0
64,0.0010390707739413,0.016,0,0
65,0.00078874424911113,0.016,0.0005,0
66,0.0015805246972842,0.0165,0,0
67,0.0012206260091819,0.0165,0.0005,0
68,0.002146371164426,0.017,0,0
69,0.001695632380034,0.017,0.0005,0
70,0.0027426170163007,0.0175,0,0
71,0.0022239692351581,0.0175,0.0005,0
72,0.00337160340549,0.018,0,0
73,0.0028139210083328,0.018,0.0005,0
74,0.0040347212610755,0.0185,0,0
75,0.0034680606655972,0.0185,0.0005,0
76,0.0047272641932142,0.019,0,0
77,0.0041870201668294,0.019,0.0005,0
78,0.0054443817241038,0.0195,0,0
79,0.0049630889987373,0.0195,0.0005,0
80,0.0061728188831823,0.02,0,0
81,0.0057876661044813,0.02,0.0005,0
82,0.0069008728914995,0.0205,0,0
83,0.0066418411173958,0.0205,0.0005,0
84,0.0076068438177368,0.021,0,0
85,0.0075078649255297,0.021,0.0005,0
86,0.0082729449808436,0.0215,0,0
87,0.0083568471205391,0.0215,0.0005,0
88,0.0088708886906004,0.022,0,0
89,0.009163751344094,0.022,0.0005,0
90,0.0093789813397744,0.0225,0,0
