x,y,z,value
0,0,0.016,-0.000247831531611726
0.002,0,0.016,-0.000411623059408769
0.002,0.002,0.016,0.000417505882373418
0,0.002,0.016,-3.54196830785299e-05
0.004,0,0.016,0.00033410369032807
0.004,0.002,0.016,8.88250441223088e-05
0.006,0,0.016,0.000622646684745171
0.006,0.002,0.016,-0.000159224903586999
0.008,0,0.016,0.000210036444304472
0.008,0.002,0.016,0.000631483548745833
0.01,0,0.016,-4.7648272490199e-05
0.01,0.002,0.016,0.000234331146034286
0.012,0,0.016,0.000836840627072983
0.012,0.002,0.016,-3.94589574100894e-05
0.014,0,0.016,-2.87589748273545e-05
0.014,0.002,0.016,-0.000106008660451765
0.016,0,0.016,-9.46473078632191e-06
0.016,0.002,0.016,0.000803953932475284
0.018,0,0.016,-0.000245662254695889
0.018,0.002,0.016,-0.000310510230316832
0.02,0,0.016,-0.000530509900357146
0.02,0.002,0.016,0.000220409203406537
0.022,0,0.016,-0.000371457072111023
0.022,0.002,0.016,-0.00057175050682011
0.024,0,0.016,-1.39111163303303e-05
0.024,0.002,0.016,0.000281620564280395
0.026,0,0.016,0.000115338109930993
0.026,0.002,0.016,0.000252949923881081
0.028,0,0.016,-0.000153735020989493
0.028,0.002,0.016,9.49335630226868e-05
0.03,0,0.016,-5.16594461529591e-05
0.03,0.002,0.016,0.000125924386829382
0.002,0.004,0.016,-0.000378731406462772
0,0.004,0.016,-0.000394950785895741
0.004,0.004,0.016,0.000142758858104588
0.006,0.004,0.016,4.38491659012902e-05
0.008,0.004,0.016,0.000270067098945371
0.01,0.004,0.016,8.90718959232565e-05
0.012,0.004,0.016,-0.000441599293067934
0.014,0.004,0.016,-0.000321290850981451
0.016,0.004,0.016,-0.000377747210649056
0.018,0.004,0.016,0.000504008303191753
0.02,0.004,0.016,0.000179079480960923
0.022,0.004,0.016,-0.000556280182587731
0.024,0.004,0.016,-0.000407936412770454
0.026,0.004,0.016,0.000196819130615725
0.028,0.004,0.016,-0.000164612605969045
0.03,0.004,0.016,-0.000171331249194539
0.002,0.006,0.016,-2.16772561978251e-05
0,0.006,0.016,-0.000151330645932596
0.004,0.006,0.016,-8.05270936570609e-05
0.006,0.006,0.016,1.01532372988919e-05
0.008,0.006,0.016,-0.000109838307431163
0.01,0.006,0.016,-5.14830014473829e-05
0.012,0.006,0.016,-4.4795524683287e-05
0.014,0.006,0.016,-0.000520454848998604
0.016,0.006,0.016,0.000192204098000865
0.018,0.006,0.016,0.000692540925671964
0.02,0.006,0.016,-0.00015986711596388
0.022,0.006,0.016,-0.000692072249956626
0.024,0.006,0.016,0.000291978823421198
0.026,0.006,0.016,-0.000273554474203135
0.028,0.006,0.016,0.000627749577093027
0.03,0.006,0.016,0.000288860491830342
0.002,0.008,0.016,-0.000842568851299305
0,0.008,0.016,-0.000327539641293416
0.004,0.008,0.016,0.000741684891976529
0.006,0.008,0.016,-0.000271717260825824
0.008,0.008,0.016,-5.42680747917738e-06
0.01,0.008,0.016,0.000529578456164135
0.012,0.008,0.016,0.000515174852657594
0.014,0.008,0.016,0.000593274168898381
0.016,0.008,0.016,0.00018598848271365
0.018,0.008,0.016,0.000385879797893122
0.02,0.008,0.016,6.39999532362466e-05
0.022,0.008,0.016,-0.000262098823893118
0.024,0.008,0.016,0.000226115098103789
0.026,0.008,0.016,0.000277984476681084
0.028,0.008,0.016,-0.000578789954370586
0.03,0.008,0.016,-5.61465080346186e-05
0.002,0.01,0.016,-0.000141410758033204
0,0.01,0.016,0.000308854509272056
0.004,0.01,0.016,-3.55707770761616e-05
0.006,0.01,0.016,0.000218480782077129
0.008,0.01,0.016,0.00026030146159311
0.01,0.01,0.016,-0.00029105791926413
0.012,0.01,0.016,0.000588556747283316
0.014,0.01,0.016,0.000344942456077144
0.016,0.01,0.016,-0.000459544867891667
0.018,0.01,0.016,4.44351848918158e-05
0.02,0.01,0.016,-5.13602616951684e-05
0.022,0.01,0.016,-1.92040758337903e-05
0.024,0.01,0.016,9.73716104223079e-05
0.026,0.01,0.016,-7.85660091255949e-05
0.028,0.01,0.016,0.000123583361905275
0.03,0.01,0.016,-1.10610613570142e-05
0.002,0.012,0.016,0.000460113438248995
0,0.012,0.016,0.00053406419944545
0.004,0.012,0.016,-0.000283742965843204
0.006,0.012,0.016,-0.000166310535669211
0.008,0.012,0.016,0.000709870582205176
0.01,0.012,0.016,-0.000205102723533169
0.012,0.012,0.016,0.000205825514840311
0.014,0.012,0.016,0.00045878684400577
0.016,0.012,0.016,0.000142917509329863
0.018,0.012,0.016,-0.000758675092499426
0.02,0.012,0.016,-9.61766297761866e-05
0.022,0.012,0.016,0.00021040921698589
0.024,0.012,0.016,0.000205610861059982
0.026,0.012,0.016,0.000523819160338579
0.028,0.012,0.016,0.000100353196961836
0.03,0.012,0.016,-0.000815449292424189
0.002,0.014,0.016,-0.000258299096228863
0,0.014,0.016,-6.01498860987212e-05
0.004,0.014,0.016,-0.000355960869994111
0.006,0.014,0.016,-0.000204897233317074
0.008,0.014,0.016,1.14816405716819e-05
0.01,0.014,0.016,0.000184074295539037
0.012,0.014,0.016,0.000138604127095484
0.014,0.014,0.016,0.000196176162344692
0.016,0.014,0.016,-0.000479370103715166
0.018,0.014,0.016,1.74552064360501e-05
0.02,0.014,0.016,0.000127450160938349
0.022,0.014,0.016,0.000275266034168128
0.024,0.014,0.016,-0.000189406591407817
0.026,0.014,0.016,2.12143278412898e-05
0.028,0.014,0.016,-0.000230721247560558
0.03,0.014,0.016,0.000291383661492658
0.002,0.016,0.016,-0.000310429890740428
0,0.016,0.016,-0.000305029107608336
0.004,0.016,0.016,0.000289387048114197
0.006,0.016,0.016,-0.000312515187962252
0.008,0.016,0.016,0.000230684392764003
0.01,0.016,0.016,0.000673627921508845
0.012,0.016,0.016,0.000223179620666163
0.014,0.016,0.016,1.06517790413503e-05
0.016,0.016,0.016,3.5493181300896e-05
0.018,0.016,0.016,0.000577637781418281
0.02,0.016,0.016,-0.000574224441605352
0.022,0.016,0.016,-6.5901346162591e-05
0.024,0.016,0.016,-0.000173338328197339
0.026,0.016,0.016,0.000310550084556239
0.028,0.016,0.016,-0.000238739771888006
0.03,0.016,0.016,0.000383327887571388
0.002,0.018,0.016,0.000466459039441851
0,0.018,0.016,-0.000491289930883654
0.004,0.018,0.016,0.000560135106287501
0.006,0.018,0.016,-8.50164734496788e-05
0.008,0.018,0.016,-5.27538424429907e-05
0.01,0.018,0.016,-0.000107152155610832
0.012,0.018,0.016,-0.00021823244966808
0.014,0.018,0.016,0.000394750296818869
0.016,0.018,0.016,-0.000113990416163953
0.018,0.018,0.016,-1.32275036445221e-06
0.02,0.018,0.016,-0.000296670362583085
0.022,0.018,0.016,0.000203628866214706
0.024,0.018,0.016,0.00010028436502983
0.026,0.018,0.016,2.90172469306219e-05
0.028,0.018,0.016,-0.000330352876001839
0.03,0.018,0.016,-0.000239685617305373
0.002,0.02,0.016,-0.000541175750199165
0,0.02,0.016,-7.82553345556864e-05
0.004,0.02,0.016,6.21051732851138e-05
0.006,0.02,0.016,8.86807969993023e-05
0.008,0.02,0.016,-0.000298795079167709
0.01,0.02,0.016,0.000526321652653415
0.012,0.02,0.016,8.94076118026707e-06
0.014,0.02,0.016,0.000498886781055399
0.016,0.02,0.016,-0.000610831109737569
0.018,0.02,0.016,0.000478855071598173
0.02,0.02,0.016,-2.61202548538426e-05
0.022,0.02,0.016,1.43888801121129e-05
0.024,0.02,0.016,8.42661824503764e-05
0.026,0.02,0.016,0.000580647779162857
0.028,0.02,0.016,0.000423009945191104
0.03,0.02,0.016,0.000304299316981581
