x,y,z,value
0,0,0.016,0.00025125284397865
0.002,0,0.016,-0.000218631741518117
0.002,0.002,0.016,-0.000454889818955187
0,0.002,0.016,-0.00027551173177526
0.004,0,0.016,-0.000197316652201723
0.004,0.002,0.016,-0.00056284772267105
0.006,0,0.016,-0.0004758683858914
0.006,0.002,0.016,-0.000340222297524109
0.008,0,0.016,0.000318160653294927
0.008,0.002,0.016,-0.000462656922156095
0.01,0,0.016,-0.000290710465611444
0.01,0.002,0.016,0.000412479746689448
0.012,0,0.016,0.000197809132785434
0.012,0.002,0.016,-0.000358422394796938
0.014,0,0.016,0.000339843069012877
0.014,0.002,0.016,0.000455708071434649
0.016,0,0.016,0.000152815901740128
0.016,0.002,0.016,0.000512946542584239
0.018,0,0.016,-3.60375913417429e-05
0.018,0.002,0.016,0.000201306874882772
0.02,0,0.016,-0.000254918703395547
0.02,0.002,0.016,4.17255637941856e-05
0.022,0,0.016,0.000160319230718296
0.022,0.002,0.016,0.00033639642884273
0.024,0,0.016,-0.000423235028830457
0.024,0.002,0.016,0.000116957134634912
0.026,0,0.016,5.75216506251088e-05
0.026,0.002,0.016,0.000349768855806753
0.028,0,0.016,0.000151049923265071
0.028,0.002,0.016,-0.000152017108419489
0.03,0,0.016,-0.000835694713696334
0.03,0.002,0.016,0.00029920212488463
0.002,0.004,0.016,-0.000694709254159519
0,0.004,0.016,-0.000311492318322709
0.004,0.004,0.016,0.000192221413199287
0.006,0.004,0.016,-0.000373693399197284
0.008,0.004,0.016,-0.000189519376200831
0.01,0.004,0.016,-0.000251397179135087
0.012,0.004,0.016,0.000102235136386212
0.014,0.004,0.016,-0.000137018712342718
0.016,0.004,0.016,3.05613219415096e-05
0.018,0.004,0.016,0.000236109541450136
0.02,0.004,0.016,-0.000315124731157892
0.022,0.004,0.016,0.000438164394464889
0.024,0.004,0.016,-5.81434509468211e-05
0.026,0.004,0.016,-0.000206011495225703
0.028,0.004,0.016,-2.49109539851605e-05
0.03,0.004,0.016,-0.000327997991378277
0.002,0.006,0.016,9.06399577026143e-06
0,0.006,0.016,-0.000194621537831896
0.004,0.006,0.016,-9.9626667496619e-05
0.006,0.006,0.016,-0.000373488296294266
0.008,0.006,0.016,-0.000618003358273711
0.01,0.006,0.016,0.000102888578532914
0.012,0.006,0.016,-0.000532543407302794
0.014,0.006,0.016,-0.000206524207444356
0.016,0.006,0.016,-0.000413602823584473
0.018,0.006,0.016,-2.06670268356642e-05
0.02,0.006,0.016,0.000151002962675818
0.022,0.006,0.016,0.000333534728744607
0.024,0.006,0.016,3.41253978568224e-06
0.026,0.006,0.016,-1.83316910903682e-05
0.028,0.006,0.016,-0.000346598845280892
0.03,0.006,0.016,-0.000429511560675421
0.002,0.008,0.016,0.000512644592055844
0,0.008,0.016,3.05177693987105e-05
0.004,0.008,0.016,-0.000359414702971637
0.006,0.008,0.016,0.000456548966745119
0.008,0.008,0.016,-0.00011213830686889
0.01,0.008,0.016,0.000365379604320118
0.012,0.008,0.016,1.1241644884272e-05
0.014,0.008,0.016,-0.00032189643725929
0.016,0.008,0.016,-0.000213560756222956
0.018,0.008,0.016,0.000589260602274399
0.02,0.008,0.016,0.000286813255424563
0.022,0.008,0.016,-0.000117790655130365
0.024,0.008,0.016,0.000338616621023095
0.026,0.008,0.016,-0.000212012163886395
0.028,0.008,0.016,0.00073967251264752
0.03,0.008,0.016,-0.000269551129194823
0.002,0.01,0.016,0.000623701898599688
0,0.01,0.016,0.000393255201046507
0.004,0.01,0.016,-5.43902056674174e-05
0.006,0.01,0.016,-3.45806056720647e-05
0.008,0.01,0.016,-0.000141305873443973
0.01,0.01,0.016,5.12274724662307e-05
0.012,0.01,0.016,-6.86983294059333e-05
0.014,0.01,0.016,0.000484733938729534
0.016,0.01,0.016,-8.12415967473671e-05
0.018,0.01,0.016,-4.85575430064219e-05
0.02,0.01,0.016,0.00100701862609774
0.022,0.01,0.016,-0.000174040670273571
0.024,0.01,0.016,0.000556864937654747
0.026,0.01,0.016,-0.000871295208395438
0.028,0.01,0.016,-0.000369633333664325
0.03,0.01,0.016,3.50091978827361e-05
0.002,0.012,0.016,0.00021703421352755
0,0.012,0.016,0.000422575007604874
0.004,0.012,0.016,0.000201255714559768
0.006,0.012,0.016,-1.70388866728581e-05
0.008,0.012,0.016,-0.000112968871528967
0.01,0.012,0.016,0.000102754293458116
0.012,0.012,0.016,0.000257886504035858
0.014,0.012,0.016,-0.000179255325049203
0.016,0.012,0.016,0.000110835454860145
0.018,0.012,0.016,-0.000328508772232676
0.02,0.012,0.016,-2.95796715882328e-05
0.022,0.012,0.016,-0.00036145102463578
0.024,0.012,0.016,-0.000312183770550241
0.026,0.012,0.016,-0.000203326000026203
0.028,0.012,0.016,-0.00044006032787337
0.03,0.012,0.016,-0.000336904016640158
0.002,0.014,0.016,0.000227772342168469
0,0.014,0.016,-6.31313958819709e-05
0.004,0.014,0.016,0.00040883755263055
0.006,0.014,0.016,-0.000132200936981514
0.008,0.014,0.016,0.000253164569014265
0.01,0.014,0.016,-0.000495557539541087
0.012,0.014,0.016,-0.000160675458405451
0.014,0.014,0.016,0.000180362879384033
0.016,0.014,0.016,-0.000325611563886288
0.018,0.014,0.016,0.000367843162290553
0.02,0.014,0.016,5.36967609399185e-06
0.022,0.014,0.016,-0.000228197778030986
0.024,0.014,0.016,-0.000149426038933551
0.026,0.014,0.016,0.000270908141743159
0.028,0.014,0.016,0.000528307143610504
0.03,0.014,0.016,0.000435422293070361
0.002,0.016,0.016,0.000152030345345795
0,0.016,0.016,3.28684506380751e-05
0.004,0.016,0.016,-1.75368327371944e-05
0.006,0.016,0.016,0.00139608210173258
0.008,0.016,0.016,6.168819183772e-05
0.01,0.016,0.016,2.31044527579383e-05
0.012,0.016,0.016,-0.000203879623492182
0.014,0.016,0.016,-1.38698081430539e-05
0.016,0.016,0.016,5.26934055755479e-05
0.018,0.016,0.016,0.000293197797229032
0.02,0.016,0.016,-2.61437740992241e-05
0.022,0.016,0.016,-0.00015426517293939
0.024,0.016,0.016,5.31250074083194e-05
0.026,0.016,0.016,-0.000443048527579654
0.028,0.016,0.016,8.65208366966262e-05
0.03,0.016,0.016,0.00013959683326494
0.002,0.018,0.016,0.000141871819482963
0,0.018,0.016,-4.75330156581337e-05
0.004,0.018,0.016,2.44586734368189e-05
0.006,0.018,0.016,-0.000235005987716679
0.008,0.018,0.016,0.000751233514321506
0.01,0.018,0.016,-0.000126060188359142
0.012,0.018,0.016,-0.000109069119306439
0.014,0.018,0.016,0.000140593745283253
0.016,0.018,0.016,0.000421595031263514
0.018,0.018,0.016,-0.000327282435288159
0.02,0.018,0.016,0.000223932267945977
0.022,0.018,0.016,-0.000195467365249475
0.024,0.018,0.016,3.55341714433843e-05
0.026,0.018,0.016,7.17112412350075e-05
0.028,0.018,0.016,-0.000237513697100918
0.03,0.018,0.016,-0.000358123019906894
0.002,0.02,0.016,0.00018870250856685
0,0.02,0.016,-4.13758234107357e-05
0.004,0.02,0.016,2.63043174029277e-05
0.006,0.02,0.016,-0.000630850699916834
0.008,0.02,0.016,0.000391988012624959
