id,integral_strain_stress,x,y,z
0,-2.615332901333e-09,0.001,0.001,0.001
1,-2.210705569918e-09,0.003,0.001,0.001
2,2.7280299958734e-09,0.005,0.001,0.001
3,9.902021010167e-09,0.007,0.001,0.001
4,1.7065084546038e-08,0.009,0.001,0.001
5,2.2679500425595e-08,0.011,0.001,0.001
6,2.5788333530982e-08,0.013,0.001,0.001
7,2.6237249706629e-08,0.015,0.001,0.001
8,2.4106621846669e-08,0.017,0.001,0.001
9,1.964856994446e-08,0.019,0.001,0.001
10,1.3702311168334e-08,0.021,0.001,0.001
11,7.4790134060951e-09,0.023,0.001,0.001
12,2.4697862155871e-09,0.025,0.001,0.001
13,-4.4018775360376e-10,0.027,0.001,0.001
14,-1.2520056758249e-09,0.029,0.001,0.001
15,-2.1934943939915e-09,0.001,0.003,0.001
16,3.461447476035e-09,0.003,0.003,0.001
17,8.8760149789638e-09,0.005,0.003,0.001
18,1.3230197623291e-08,0.007,0.003,0.001
19,1.5116545540046e-08,0.009,0.003,0.001
20,1.4975737070544e-08,0.011,0.003,0.001
21,1.4044117595279e-08,0.013,0.003,0.001
22,1.3379542197419e-08,0.015,0.003,0.001
23,1.3338388996443e-08,0.017,0.003,0.001
24,1.333867686445e-08,0.019,0.003,0.001
25,1.2232560340394e-08,0.021,0.003,0.001
26,9.5828129010769e-09,0.023,0.003,0.001
27,5.8608455357436e-09,0.025,0.003,0.001
28,2.5770771818278e-09,0.027,0.003,0.001
29,-3.8594220875714e-10,0.029,0.003,0.001
30,-9.8281117693676e-10,0.001,0.005,0.001
31,9.0085841212468e-09,0.003,0.005,0.001
32,1.3892153647575e-08,0.005,0.005,0.001
33,1.3453703404853e-08,0.007,0.005,0.001
34,8.2280753442401e-09,0.009,0.005,0.001
35,1.0145362242629e-09,0.011,0.005,0.001
36,-4.8484818443361e-09,0.013,0.005,0.001
37,-6.564855691633e-09,0.015,0.005,0.001
38,-3.4300202516381e-09,0.017,0.005,0.001
39,2.6278746271613e-09,0.019,0.005,0.001
40,8.3634224701642e-09,0.021,0.005,0.001
41,1.0906177920405e-08,0.023,0.005,0.001
42,9.2268254767083e-09,0.025,0.005,0.001
43,5.1194408426946e-09,0.027,0.005,0.001
44,-6.6760164317756e-11,0.029,0.005,0.001
45,1.2389233396704e-09,0.001,0.007,0.001
46,1.3670032959033e-08,0.003,0.007,0.001
47,1.624949326249e-08,0.005,0.007,0.001
48,1.0521052287433e-08,0.007,0.007,0.001
49,-1.6286881384154e-09,0.009,0.007,0.001
50,-1.5293865602359e-08,0.011,0.007,0.001
51,-2.5405758180248e-08,0.013,0.007,0.001
52,-2.7903418008492e-08,0.015,0.007,0.001
53,-2.1816323069568e-08,0.017,0.007,0.001
54,-9.8493839596975e-09,0.019,0.007,0.001
55,2.9127125794034e-09,0.021,0.007,0.001
56,1.1232363094885e-08,0.023,0.007,0.001
57,1.2406287084117e-08,0.025,0.007,0.001
58,7.8928586200087e-09,0.027,0.007,0.001
59,9.3616769368148e-11,0.029,0.007,0.001
60,4.3111591475032e-09,0.001,0.009,0.001
61,1.6603938632416e-08,0.003,0.009,0.001
62,1.5323951267138e-08,0.005,0.009,0.001
63,4.1589151851483e-09,0.007,0.009,0.001
64,-1.3178245876654e-08,0.009,0.009,0.001
65,-3.1186121681428e-08,0.011,0.009,0.001
66,-4.3824398092033e-08,0.013,0.009,0.001
67,-4.6891113138952e-08,0.015,0.009,0.001
