x,y,z,value
0.015,0.0005,0,-12.4372010048273
0.015,0.001,0,-11.0757611343835
0.015,0.0015,0,-0.28789183029733
0.015,0.002,0,23.2116680982593
0.015,0.0025,0,50.1078369529934
0.015,0.003,0,77.4190161394189
0.015,0.0035,0,92.4271456841771
0.015,0.004,0,94.6366528511342
0.015,0.0045,0,78.0294083601401
0.015,0.005,0,52.7204163684794
0.015,0.0055,0,21.5821991171479
0.015,0.006,0,1.33381674773909
0.015,0.0065,0,-6.43602941910046
0.015,0.007,0,9.46265518331056
0.015,0.0075,0,38.1673647947788
0.015,0.008,0,80.1522062534054
0.015,0.0085,0,112.846004122091
0.015,0.009,0,134.723152677156
0.015,0.0095,0,124.585295450131
0.015,0.01,0,95.4338570484457
0.015,0.0105,0,39.1027394094895
0.015,0.011,0,-10.8479662210021
0.015,0.0115,0,-55.9511256722665
0.015,0.012,0,-56.0017695430721
0.015,0.0125,0,-28.7889525856014
0.015,0.013,0,54.8458382872834
0.015,0.0135,0,144.76069785688
0.015,0.014,0,257.227006731906
0.015,0.0145,0,317.965008362115
0.015,0.015,0,360.653611033594
0.015,0.0155,0,310.103050025766
0.015,0.016,0,244.317102038247
0.015,0.0165,0,104.717011082326
0.015,0.017,0,27.9322889849812
0.015,0.0175,0,-74.5423155606575
0.015,0.018,0,-54.6243039685052
0.015,0.0185,0,-66.826368652662
0.015,0.019,0,82.3295903461544
0.015,0.0195,0,91.1007942058247
0.015,0.02,0,113.396849358663
