x,y,z,value
0,0,0.016,-7.23906073633385e-07
0.002,0,0.016,-5.32878893345988e-07
0.002,0.002,0.016,-6.40171817626743e-07
0,0.002,0.016,-5.78538459120276e-07
0.004,0,0.016,-4.61273730259211e-07
0.004,0.002,0.016,-6.33625265520179e-07
0.006,0,0.016,-3.06866132288226e-07
0.006,0.002,0.016,-8.03994071130762e-07
0.008,0,0.016,-3.4025684836445e-07
0.008,0.002,0.016,-8.59152073920839e-07
0.01,0,0.016,-2.59623057355775e-07
0.01,0.002,0.016,-1.18232805320626e-06
0.012,0,0.016,-4.88088930883802e-07
0.012,0.002,0.016,-1.24040095159717e-06
0.014,0,0.016,-3.60475379244138e-07
0.014,0.002,0.016,-1.5602711063415e-06
0.016,0,0.016,-5.47748645582315e-07
0.016,0.002,0.016,-1.3214532682312e-06
0.018,0,0.016,-2.08844028098086e-07
0.018,0.002,0.016,-1.41585276605546e-06
0.02,0,0.016,-3.03886416918057e-07
0.02,0.002,0.016,-8.26913647085405e-07
0.022,0,0.016,4.84916187772598e-08
0.022,0.002,0.016,-8.58669277218563e-07
0.024,0,0.016,-2.01065122331701e-07
0.024,0.002,0.016,-3.66655996034582e-07
0.026,0,0.016,-1.56976701265943e-07
0.026,0.002,0.016,-4.36136506405389e-07
0.028,0,0.016,-4.48125100775394e-07
0.028,0.002,0.016,-2.87056401614084e-07
0.03,0,0.016,-6.19969757641853e-07
0.03,0.002,0.016,-4.39255887822677e-07
0.002,0.004,0.016,-7.7916445578917e-07
0,0.004,0.016,-8.039534999672e-07
0.004,0.004,0.016,-1.00173955229583e-06
0.006,0.004,0.016,-9.70555381945524e-07
0.008,0.004,0.016,-1.27163948831805e-06
0.01,0.004,0.016,-1.36599866598782e-06
0.012,0.004,0.016,-1.81963767869654e-06
0.014,0.004,0.016,-1.89263993455703e-06
0.016,0.004,0.016,-2.156372049547e-06
0.018,0.004,0.016,-1.51908257076941e-06
0.02,0.004,0.016,-1.5658159687216e-06
0.022,0.004,0.016,-7.38349526223413e-07
0.024,0.004,0.016,-7.99771823063561e-07
0.026,0.004,0.016,-4.51560507847601e-07
0.028,0.004,0.016,-4.65347708044977e-07
0.03,0.004,0.016,-4.59703621717602e-07
0.002,0.006,0.016,-1.03963143994855e-06
0,0.006,0.016,-8.05372931571979e-07
0.004,0.006,0.016,-1.0033668783438e-06
0.006,0.006,0.016,-1.32499143744763e-06
0.008,0.006,0.016,-9.41510880861991e-07
0.01,0.006,0.016,-1.25396875931419e-06
0.012,0.006,0.016,-1.28156112223104e-06
0.014,0.006,0.016,-1.51225764583474e-06
0.016,0.006,0.016,-1.23888210898631e-06
0.018,0.006,0.016,-1.94386357601573e-06
0.02,0.006,0.016,-7.58150233325572e-07
0.022,0.006,0.016,-1.0495352374372e-06
0.024,0.006,0.016,-5.68308725968942e-07
0.026,0.006,0.016,-6.55489380024948e-07
0.028,0.006,0.016,-5.73958270654216e-07
0.03,0.006,0.016,-6.3461372399237e-07
0.002,0.008,0.016,-8.51236296727908e-07
0,0.008,0.016,-9.27114790592586e-07
0.004,0.008,0.016,-1.07970815478641e-06
0.006,0.008,0.016,-8.9345427302422e-07
0.008,0.008,0.016,-1.17799947090902e-06
0.01,0.008,0.016,3.52903394672125e-07
0.012,0.008,0.016,-5.04707523163233e-07
0.014,0.008,0.016,-5.30512299425426e-07
0.016,0.008,0.016,-1.94808725213118e-06
0.018,0.008,0.016,6.54420905503049e-07
0.02,0.008,0.016,-5.76899473925209e-07
0.022,0.008,0.016,-3.31337045244044e-07
0.024,0.008,0.016,-5.34265618494165e-07
0.026,0.008,0.016,-5.73368425155695e-07
0.028,0.008,0.016,-6.11174017565194e-07
0.03,0.008,0.016,-7.25582691074117e-07
0.002,0.01,0.016,-6.81550049065963e-07
0,0.01,0.016,-7.19147888106754e-07
