id,uxr,x,y,z
0.0165,-0.056376616981582,0.015,0.017,0
0.0115,-0.0074312909158139,0.015,0.012,0
0.012,0.015286803400447,0.015,0.0125,0
0.0125,0.034875938112938,0.015,0.013,0
0.013,0.046909903378948,0.015,0.0135,0
0.0135,0.048635029852529,0.015,0.014,0
0.014,0.039034223161101,0.015,0.0145,0
0.0145,0.020415606766824,0.015,0.015,0
0.015,-0.003751430223078,0.015,0.0155,0
0.0155,-0.028162815755756,0.015,0.016,0
0.016,-0.047564981323058,0.015,0.0165,0
0.011,-0.028630663378543,0.015,0.0115,0
0.017,-0.052277040002308,0.015,0.0175,0
0.0175,-0.033584609350524,0.015,0.018,0
0.018,-0.0049401547624991,0.015,0.0185,0
0.0185,0.030803892786545,0.015,0.019,0
0.019,0.063278486895569,0.015,0.0195,0
0.0195,0.087847882318195,0.015,0.02,0
0.02,0.093284628684576,0.015,0.0205,0
0.0205,0.080501868815234,0.015,0.021,0
0.021,0.040360793097246,0.015,0.0215,0
0.0215,-0.010053111794716,0.015,0.022,0
0.0055,-0.052450498486145,0.015,0.006,0
0.0005,-0.036291109565357,0.015,0.001,0
0.001,-0.067651755660279,0.015,0.0015,0
0.0015,-0.057375445354139,0.015,0.002,0
0.002,-0.0099601291206132,0.015,0.0025,0
0.0025,0.045472764630218,0.015,0.003,0
0.003,0.074483852099274,0.015,0.0035,0
0.0035,0.057929874781352,0.015,0.004,0
0.004,0.0045107434806393,0.015,0.0045,0
0.0045,-0.051951501230415,0.015,0.005,0
0.005,-0.075940007771226,0.015,0.0055,0
0,0.015709993991279,0.015,0.0005,0
0.006,0.0051368084162335,0.015,0.0065,0
0.0065,0.0602593624366,0.015,0.007,0
0.007,0.075711843241279,0.015,0.0075,0
0.0075,0.042520447810881,0.015,0.008,0
0.008,0.019208737566508,0.015,0.0085,0
0.0085,-0.0059283489015437,0.015,0.009,0
0.009,-0.02858944807026,0.015,0.0095,0
0.0095,-0.04379944633147,0.015,0.01,0
0.01,-0.049171721284141,0.015,0.0105,0
0.0105,-0.043624188238173,0.015,0.011,0
