x,y,z,value
0.015,0.017,0,0.0010357999642826
0.015,0.012,0,-0.000836163639487714
0.015,0.0125,0,-0.000361158298010658
0.015,0.013,0,0.00108979341176196
0.015,0.0135,0,0.0012802610324959
0.015,0.014,0,0.00221608327062195
0.015,0.0145,0,0.00223612022445394
0.015,0.015,0,0.00220508430259583
0.015,0.0155,0,9.79026343709763e-05
0.015,0.016,0,0.000201534723037244
0.015,0.0165,0,-0.000532672878192364
0.015,0.0115,0,-0.00117600071891778
0.015,0.0175,0,0.000659635027969424
0.015,0.018,0,0.00122152311063878
0.015,0.0185,0,0.000219937010382004
0.015,0.019,0,0.000289018244240366
0.015,0.0195,0,-0.00195256679426745
0.015,0.02,0,0.000551183885810269
0.015,0.0205,0,-0.00132585320463652
0.015,0.021,0,0.00212347830957949
0.015,0.0215,0,0.000519968060688825
0.015,0.022,0,-0.00056609587248372
0.015,0.006,0,0.00135783968456479
0.015,0.001,0,-3.950531975358e-05
0.015,0.0015,0,0.00126040043253123
0.015,0.002,0,0.000532020470609434
0.015,0.0025,0,-0.000578338297742044
0.015,0.003,0,5.40665572806576e-05
0.015,0.0035,0,0.0012728231446244
0.015,0.004,0,0.000755779688377006
0.015,0.0045,0,0.00212879449771865
0.015,0.005,0,0.000498944813738883
0.015,0.0055,0,-0.000630848508404003
0.015,0.0005,0,-0.00181276530562715
0.015,0.0065,0,0.0022624603386931
0.015,0.007,0,0.000264592899709148
0.015,0.0075,0,1.32564137401148e-05
0.015,0.008,0,-0.00138770368330648
0.015,0.0085,0,-0.000234467093870525
0.015,0.009,0,0.000282102214903421
0.015,0.0095,0,0.000663868606221835
0.015,0.01,0,0.000824027410184447
0.015,0.0105,0,0.000310010801485572
0.015,0.011,0,-0.000139601469405365
