id,uxi,x,y,z
0,7.7776932871591e-06,0.015,0.0005,0
0.0005,8.5329533185965e-06,0.015,0.001,0
0.001,9.2326330155798e-06,0.015,0.0015,0
0.0015,9.8601525935639e-06,0.015,0.002,0
0.002,1.0420409993686e-05,0.015,0.0025,0
0.0025,1.0896991139557e-05,0.015,0.003,0
0.003,1.129573134762e-05,0.015,0.0035,0
0.0035,1.1599967509809e-05,0.015,0.004,0
0.004,1.1816789330664e-05,0.015,0.0045,0
0.0045,1.1928802384947e-05,0.015,0.005,0
0.005,1.1944658658418e-05,0.015,0.0055,0
0.0055,1.1845655680305e-05,0.015,0.006,0
0.006,1.1642289804389e-05,0.015,0.0065,0
0.0065,1.1313714670646e-05,0.015,0.007,0
0.007,1.0872454750495e-05,0.015,0.0075,0
0.0075,1.0293896311097e-05,0.015,0.008,0
0.008,9.5926010253217e-06,0.015,0.0085,0
0.0085,8.7359313476955e-06,0.015,0.009,0
0.009,7.7405209570994e-06,0.015,0.0095,0
0.0095,6.5518526830161e-06,0.015,0.01,0
0.01,5.1851724545695e-06,0.015,0.0105,0
0.0105,3.6265006145382e-06,0.015,0.011,0
0.011,2.2740975604168e-06,0.015,0.0115,0
0.0115,8.562551604873e-07,0.015,0.012,0
0.012,-5.827923115825e-07,0.015,0.0125,0
0.0125,-2.1339211834733e-06,0.015,0.013,0
0.013,-3.708418717615e-06,0.015,0.0135,0
0.0135,-5.3718551207999e-06,0.015,0.014,0
0.014,-7.0585663912925e-06,0.015,0.0145,0
0.0145,-8.7944962310128e-06,0.015,0.015,0
0.015,-1.049068844449e-05,0.015,0.0155,0
0.0155,-1.2216566866666e-05,0.015,0.016,0
0.016,-1.3942806399724e-05,0.015,0.0165,0
0.0165,-1.572181970913e-05,0.015,0.017,0
0.017,-1.7473178446793e-05,0.015,0.0175,0
0.0175,-1.9324060062915e-05,0.015,0.018,0
0.018,-2.1143741077365e-05,0.015,0.0185,0
0.0185,-2.3059691557572e-05,0.015,0.019,0
0.019,-2.6032279965236e-05,0.015,0.0195,0
0.0195,-2.917507160075e-05,0.015,0.02,0
