id,integral_strain_stress_param1,x,y,z
0,-7.9196867045533e-09,0.0005,0.0005,0
1,-4.6345828366455e-09,0.0015,0.0005,0
2,1.3811110332982e-08,0.0025,0.0005,0
3,3.3624553842202e-09,0.0035,0.0005,0
4,-5.2196179094198e-08,0.0045,0.0005,0
5,-5.2171107421527e-08,0.0055,0.0005,0
6,6.5132010839627e-08,0.0065,0.0005,0
7,1.6168030726226e-07,0.0075,0.0005,0
8,5.7264058630462e-08,0.0085,0.0005,0
9,-2.1550443020412e-07,0.0095,0.0005,0
10,-3.9461326250434e-07,0.0105,0.0005,0
11,-2.1291895716121e-07,0.0115,0.0005,0
12,1.3754640510356e-07,0.0125,0.0005,0
13,-5.2065805550953e-07,0.0135,0.0005,0
14,-3.6427172776072e-06,0.0145,0.0005,0
15,-3.6427172776072e-06,0.0155,0.0005,0
16,-5.2065805550952e-07,0.0165,0.0005,0
17,1.3754640510356e-07,0.0175,0.0005,0
18,-2.1291895716121e-07,0.0185,0.0005,0
19,-3.9461326250434e-07,0.0195,0.0005,0
20,-2.1550443020413e-07,0.0205,0.0005,0
21,5.7264058630457e-08,0.0215,0.0005,0
22,1.6168030726226e-07,0.0225,0.0005,0
23,6.5132010839628e-08,0.0235,0.0005,0
24,-5.2171107421527e-08,0.0245,0.0005,0
25,-5.2196179094198e-08,0.0255,0.0005,0
26,3.3624553842202e-09,0.0265,0.0005,0
27,1.3811110332982e-08,0.0275,0.0005,0
28,-4.6345828366455e-09,0.0285,0.0005,0
29,-7.9196867045533e-09,0.0295,0.0005,0
30,-3.1154390519043e-09,0.0005,0.0015,0
31,1.4754073279548e-08,0.0015,0.0015,0
32,-2.0921212735105e-08,0.0025,0.0015,0
33,-3.9727941848974e-08,0.0035,0.0015,0
34,4.0861379950834e-08,0.0045,0.0015,0
35,7.2776664775182e-08,0.0055,0.0015,0
36,-6.0356285446891e-08,0.0065,0.0015,0
37,-1.5933573461762e-07,0.0075,0.0015,0
38,-3.5524164725216e-08,0.0085,0.0015,0
39,1.8536317589182e-07,0.0095,0.0015,0
40,2.9495415172543e-07,0.0105,0.0015,0
41,2.6128602861893e-07,0.0115,0.0015,0
42,7.7397394905587e-08,0.0125,0.0015,0
43,-6.68278726117e-07,0.0135,0.0015,0
44,-2.8617305226578e-06,0.0145,0.0015,0
45,-2.8617305226578e-06,0.0155,0.0015,0
46,-6.6827872611699e-07,0.0165,0.0015,0
47,7.7397394905586e-08,0.0175,0.0015,0
48,2.6128602861893e-07,0.0185,0.0015,0
49,2.9495415172543e-07,0.0195,0.0015,0
50,1.8536317589182e-07,0.0205,0.0015,0
51,-3.5524164725212e-08,0.0215,0.0015,0
52,-1.5933573461762e-07,0.0225,0.0015,0
53,-6.0356285446892e-08,0.0235,0.0015,0
54,7.2776664775183e-08,0.0245,0.0015,0
55,4.0861379950834e-08,0.0255,0.0015,0
56,-3.9727941848974e-08,0.0265,0.0015,0
57,-2.0921212735106e-08,0.0275,0.0015,0
58,1.4754073279548e-08,0.0285,0.0015,0
59,-3.1154390519042e-09,0.0295,0.0015,0
60,1.6388805969751e-08,0.0005,0.0025,0
