id,integral_strain_stress,x,y,z
0,3.8009461683906e-09,0.00025,0.00025,0
1,2.5677688720741e-09,0.00075,0.00025,0
2,2.5878106359159e-09,0.00125,0.00025,0
3,4.505315548668e-09,0.00175,0.00025,0
4,1.1821758755787e-08,0.00225,0.00025,0
5,2.6345991682027e-08,0.00275,0.00025,0
6,5.0829499972954e-08,0.00325,0.00025,0
7,8.3485628577202e-08,0.00375,0.00025,0
8,1.2465002183258e-07,0.00425,0.00025,0
9,1.6628855145874e-07,0.00475,0.00025,0
10,2.0124450891963e-07,0.00525,0.00025,0
11,2.2216403992583e-07,0.00575,0.00025,0
12,2.0082394638807e-07,0.00625,0.00025,0
13,1.7316991906602e-07,0.00675,0.00025,0
14,1.8501084034837e-07,0.00725,0.00025,0
15,2.3068218591894e-07,0.00775,0.00025,0
16,2.6543773443431e-07,0.00825,0.00025,0
17,2.522138379504e-07,0.00875,0.00025,0
18,2.2455601949334e-07,0.00925,0.00025,0
19,1.8568541970692e-07,0.00975,0.00025,0
20,1.4729479662966e-07,0.01025,0.00025,0
21,1.1196620771759e-07,0.01075,0.00025,0
22,8.1746155925014e-08,0.01125,0.00025,0
23,5.628278251245e-08,0.01175,0.00025,0
24,3.6005138522898e-08,0.01225,0.00025,0
25,2.001177917986e-08,0.01275,0.00025,0
26,8.5298535957295e-09,0.01325,0.00025,0
27,8.1200232355349e-10,0.01375,0.00025,0
28,-3.7387322766636e-09,0.01425,0.00025,0
29,-6.1029889456601e-09,0.01475,0.00025,0
30,-7.2314768248698e-09,0.01525,0.00025,0
31,-7.8094703859531e-09,0.01575,0.00025,0
32,-7.9551648129802e-09,0.01625,0.00025,0
33,-7.7877028845089e-09,0.01675,0.00025,0
34,-7.1918992112225e-09,0.01725,0.00025,0
35,-6.6060260202648e-09,0.01775,0.00025,0
36,-5.8492441861035e-09,0.01825,0.00025,0
37,-5.33520128046e-09,0.01875,0.00025,0
38,-4.7681575809499e-09,0.01925,0.00025,0
39,-4.4373106716283e-09,0.01975,0.00025,0
40,-3.9549867570196e-09,0.02025,0.00025,0
41,-3.6334575786125e-09,0.02075,0.00025,0
42,-3.0766158061213e-09,0.02125,0.00025,0
