id,integral_strain_stress_param2,x,y,z
0,6.8359056601525e-09,0.0005,0.0005,0
1,1.7253505814864e-08,0.0015,0.0005,0
2,1.1587246259937e-08,0.0025,0.0005,0
3,-1.294108604579e-08,0.0035,0.0005,0
4,-8.5423712823705e-09,0.0045,0.0005,0
5,4.2358547958312e-08,0.0055,0.0005,0
6,5.9936214996303e-08,0.0065,0.0005,0
7,-2.5847180978968e-08,0.0075,0.0005,0
8,-1.4498067751393e-07,0.0085,0.0005,0
9,-1.4767478935578e-07,0.0095,0.0005,0
10,2.6268844558432e-08,0.0105,0.0005,0
11,2.234323346418e-07,0.0115,0.0005,0
12,9.5792016828989e-08,0.0125,0.0005,0
13,-4.1404463539819e-07,0.0135,0.0005,0
14,6.8874167301128e-08,0.0145,0.0005,0
15,6.8874167301128e-08,0.0155,0.0005,0
16,-4.1404463539819e-07,0.0165,0.0005,0
17,9.5792016828988e-08,0.0175,0.0005,0
18,2.2343233464181e-07,0.0185,0.0005,0
19,2.6268844558436e-08,0.0195,0.0005,0
20,-1.4767478935577e-07,0.0205,0.0005,0
21,-1.4498067751393e-07,0.0215,0.0005,0
22,-2.584718097897e-08,0.0225,0.0005,0
23,5.9936214996303e-08,0.0235,0.0005,0
24,4.2358547958312e-08,0.0245,0.0005,0
25,-8.5423712823706e-09,0.0255,0.0005,0
26,-1.294108604579e-08,0.0265,0.0005,0
27,1.1587246259937e-08,0.0275,0.0005,0
28,1.7253505814864e-08,0.0285,0.0005,0
29,6.8359056601525e-09,0.0295,0.0005,0
30,1.7164660305122e-08,0.0005,0.0015,0
31,-1.2329879634694e-09,0.0015,0.0015,0
32,-7.7216500671392e-09,0.0025,0.0015,0
33,2.6635199991055e-08,0.0035,0.0015,0
34,3.6433363672523e-08,0.0045,0.0015,0
35,-3.2532995006348e-08,0.0055,0.0015,0
36,-6.8423106562165e-08,0.0065,0.0015,0
37,2.1578984043983e-08,0.0075,0.0015,0
