id,integral_strain_stress1,x,y,z
0,-1.6593477906585e-07,0.00025,0.00025,0
1,-8.4215127591312e-08,0.00075,0.00025,0
2,-5.1875566095463e-08,0.00125,0.00025,0
3,-2.3649047402217e-08,0.00175,0.00025,0
4,-2.5973621051637e-09,0.00225,0.00025,0
5,1.1576975458633e-08,0.00275,0.00025,0
6,2.5893935697551e-08,0.00325,0.00025,0
7,3.7616959713682e-08,0.00375,0.00025,0
8,4.9248524582464e-08,0.00425,0.00025,0
9,6.2064038652357e-08,0.00475,0.00025,0
10,7.0173678469272e-08,0.00525,0.00025,0
11,8.2728719449417e-08,0.00575,0.00025,0
12,8.4591704066247e-08,0.00625,0.00025,0
13,9.5739105369821e-08,0.00675,0.00025,0
14,9.005400872155e-08,0.00725,0.00025,0
15,9.9578973556908e-08,0.00775,0.00025,0
16,8.573813148432e-08,0.00825,0.00025,0
17,9.3297513809907e-08,0.00875,0.00025,0
18,7.129238395557e-08,0.00925,0.00025,0
19,7.6561720429839e-08,0.00975,0.00025,0
20,4.7296111917511e-08,0.01025,0.00025,0
21,4.9366039357788e-08,0.01075,0.00025,0
22,1.3326393242175e-08,0.01125,0.00025,0
23,9.7381823566762e-09,0.01175,0.00025,0
24,-3.0395498228941e-08,0.01225,0.00025,0
25,-3.2151418732303e-08,0.01275,0.00025,0
26,-4.3015492771231e-08,0.01325,0.00025,0
27,2.6674352482874e-08,0.01375,0.00025,0
28,1.5492535253832e-07,0.01425,0.00025,0
29,5.6470216951691e-07,0.01475,0.00025,0
30,5.6470216951909e-07,0.01525,0.00025,0
31,1.5492535254541e-07,0.01575,0.00025,0
32,2.667435248139e-08,0.01625,0.00025,0
33,-4.3015492773026e-08,0.01675,0.00025,0
34,-3.2151418740142e-08,0.01725,0.00025,0
35,-3.0395498237063e-08,0.01775,0.00025,0
36,9.7381823440565e-09,0.01825,0.00025,0
37,1.3326393230061e-08,0.01875,0.00025,0
38,4.9366039342868e-08,0.01925,0.00025,0
39,4.7296111903505e-08,0.01975,0.00025,0
40,7.6561720414758e-08,0.02025,0.00025,0
41,7.129238394148e-08,0.02075,0.00025,0
42,9.3297513796223e-08,0.02125,0.00025,0
43,8.5738131471582e-08,0.02175,0.00025,0
44,9.9578973545797e-08,0.02225,0.00025,0
45,9.0054008711225e-08,0.02275,0.00025,0
46,9.5739105361867e-08,0.02325,0.00025,0
47,8.4591704058852e-08,0.02375,0.00025,0
48,8.2728719444594e-08,0.02425,0.00025,0
49,7.0173678464775e-08,0.02475,0.00025,0
50,6.2064038650281e-08,0.02525,0.00025,0
51,4.924852458061e-08,0.02575,0.00025,0
52,3.7616959713784e-08,0.02625,0.00025,0
53,2.5893935697729e-08,0.02675,0.00025,0
54,1.157697545991e-08,0.02725,0.00025,0
55,-2.5973621039121e-09,0.02775,0.00025,0
56,-2.3649047400566e-08,0.02825,0.00025,0
57,-5.1875566092835e-08,0.02875,0.00025,0
58,-8.4215127589273e-08,0.02925,0.00025,0
59,-1.6593477906047e-07,0.02975,0.00025,0
60,-8.8850716468856e-08,0.00025,0.00075,0
61,-1.178000393856e-08,0.00075,0.00075,0
62,-2.7162761115796e-08,0.00125,0.00075,0
63,-5.7780178643178e-09,0.00175,0.00075,0
64,-4.411532114172e-09,0.00225,0.00075,0
65,7.1354051656282e-10,0.00275,0.00075,0
66,2.3153618438863e-09,0.00325,0.00075,0
67,1.0848917742248e-08,0.00375,0.00075,0
68,1.6039807070421e-08,0.00425,0.00075,0
69,2.5752753819304e-08,0.00475,0.00075,0
70,3.2228735307112e-08,0.00525,0.00075,0
71,4.0041987480539e-08,0.00575,0.00075,0
72,4.7281771853302e-08,0.00625,0.00075,0
73,5.2109183522506e-08,0.00675,0.00075,0
74,6.1230149492437e-08,0.00725,0.00075,0
75,6.2239519300443e-08,0.00775,0.00075,0
76,7.409058405652e-08,0.00825,0.00075,0
77,7.0023987794899e-08,0.00875,0.00075,0
78,8.5291701379449e-08,0.00925,0.00075,0
79,7.5123590870935e-08,0.00975,0.00075,0
80,9.4781267036021e-08,0.01025,0.00075,0
81,7.8188316440633e-08,0.01075,0.00075,0
82,1.0368411418358e-07,0.01125,0.00075,0
83,8.1316453041568e-08,0.01175,0.00075,0
84,1.1335040774311e-07,0.01225,0.00075,0
85,8.1854648427925e-08,0.01275,0.00075,0
86,1.0632492395945e-07,0.01325,0.00075,0
87,2.7955783697287e-08,0.01375,0.00075,0
88,-5.6585017655437e-08,0.01425,0.00075,0
89,-2.7856880247271e-07,0.01475,0.00075,0
90,-2.7856880246503e-07,0.01525,0.00075,0
91,-5.6585017645346e-08,0.01575,0.00075,0
92,2.7955783706335e-08,0.01625,0.00075,0
93,1.0632492396424e-07,0.01675,0.00075,0
94,8.1854648432649e-08,0.01725,0.00075,0
95,1.1335040774555e-07,0.01775,0.00075,0
96,8.131645304463e-08,0.01825,0.00075,0
97,1.0368411418508e-07,0.01875,0.00075,0
98,7.8188316442535e-08,0.01925,0.00075,0
99,9.4781267036916e-08,0.01975,0.00075,0
100,7.5123590871984e-08,0.02025,0.00075,0
101,8.5291701380065e-08,0.02075,0.00075,0
102,7.0023987795425e-08,0.02125,0.00075,0
103,7.4090584057027e-08,0.02175,0.00075,0
104,6.2239519300689e-08,0.02225,0.00075,0
105,6.1230149492878e-08,0.02275,0.00075,0
106,5.2109183522633e-08,0.02325,0.00075,0
107,4.7281771853695e-08,0.02375,0.00075,0
108,4.0041987480644e-08,0.02425,0.00075,0
109,3.2228735307364e-08,0.02475,0.00075,0
110,2.5752753819322e-08,0.02525,0.00075,0
111,1.6039807070462e-08,0.02575,0.00075,0
112,1.0848917742343e-08,0.02625,0.00075,0
113,2.3153618440786e-09,0.02675,0.00075,0
114,7.1354051710998e-10,0.02725,0.00075,0
115,-4.4115321137117e-09,0.02775,0.00075,0
