id,integral_strain_stress2,x,y,z
0,2.5355174659776e-09,0.00025,0.00025,0
1,2.0939182443838e-07,0.00075,0.00025,0
2,7.7215234593215e-07,0.00125,0.00025,0
3,9.2888942030043e-07,0.00175,0.00025,0
4,4.4942581712561e-07,0.00225,0.00025,0
5,-6.1007988397302e-07,0.00275,0.00025,0
6,-2.206882167761e-06,0.00325,0.00025,0
7,-3.6972993317773e-06,0.00375,0.00025,0
8,-4.7200871035934e-06,0.00425,0.00025,0
9,-4.7192836463087e-06,0.00475,0.00025,0
10,-3.5897356708953e-06,0.00525,0.00025,0
11,-1.3826977642574e-06,0.00575,0.00025,0
12,1.4052566231105e-06,0.00625,0.00025,0
13,4.1957137502151e-06,0.00675,0.00025,0
14,6.3914539413256e-06,0.00725,0.00025,0
15,7.7325834711571e-06,0.00775,0.00025,0
16,8.2901907810406e-06,0.00825,0.00025,0
17,8.3834348321112e-06,0.00875,0.00025,0
18,8.2149100950149e-06,0.00925,0.00025,0
19,7.5766971203793e-06,0.00975,0.00025,0
20,5.7364502310505e-06,0.01025,0.00025,0
21,1.6466711773596e-06,0.01075,0.00025,0
22,-5.5783311207351e-06,0.01125,0.00025,0
23,-1.6381767523392e-05,0.01175,0.00025,0
24,-3.0296081109523e-05,0.01225,0.00025,0
25,-4.6575774842103e-05,0.01275,0.00025,0
26,-6.3289858449306e-05,0.01325,0.00025,0
27,-7.9132326809434e-05,0.01375,0.00025,0
28,-9.16762644681e-05,0.01425,0.00025,0
29,-9.968231934921e-05,0.01475,0.00025,0
30,-9.9682319349206e-05,0.01525,0.00025,0
31,-9.1676264468104e-05,0.01575,0.00025,0
32,-7.9132326809445e-05,0.01625,0.00025,0
33,-6.3289858449332e-05,0.01675,0.00025,0
34,-4.657577484213e-05,0.01725,0.00025,0
35,-3.0296081109546e-05,0.01775,0.00025,0
36,-1.638176752341e-05,0.01825,0.00025,0
37,-5.5783311207493e-06,0.01875,0.00025,0
38,1.6466711773492e-06,0.01925,0.00025,0
39,5.7364502310447e-06,0.01975,0.00025,0
40,7.5766971203781e-06,0.02025,0.00025,0
41,8.2149100950169e-06,0.02075,0.00025,0
42,8.3834348321157e-06,0.02125,0.00025,0
43,8.2901907810435e-06,0.02175,0.00025,0
44,7.7325834711589e-06,0.02225,0.00025,0
45,6.3914539413239e-06,0.02275,0.00025,0
46,4.1957137502118e-06,0.02325,0.00025,0
47,1.405256623107e-06,0.02375,0.00025,0
48,-1.38269776426e-06,0.02425,0.00025,0
49,-3.5897356708954e-06,0.02475,0.00025,0
50,-4.7192836463062e-06,0.02525,0.00025,0
51,-4.7200871035891e-06,0.02575,0.00025,0
52,-3.6972993317726e-06,0.02625,0.00025,0
53,-2.2068821677569e-06,0.02675,0.00025,0
54,-6.1007988396998e-07,0.02725,0.00025,0
55,4.4942581712759e-07,0.02775,0.00025,0
56,9.2888942030109e-07,0.02825,0.00025,0
57,7.7215234593207e-07,0.02875,0.00025,0
58,2.0939182443826e-07,0.02925,0.00025,0
59,2.5355174655304e-09,0.02975,0.00025,0
60,8.2953873660841e-08,0.00025,0.00075,0
61,3.0929760204146e-07,0.00075,0.00075,0
62,-5.250244526891e-07,0.00125,0.00075,0
63,-1.0056254353533e-06,0.00175,0.00075,0
64,-1.3569302935696e-06,0.00225,0.00075,0
65,-1.5273907910533e-06,0.00275,0.00075,0
66,-1.3235556694684e-06,0.00325,0.00075,0
67,-8.1119044478455e-07,0.00375,0.00075,0
68,-2.0391091755916e-08,0.00425,0.00075,0
69,8.4542108447266e-07,0.00475,0.00075,0
70,1.5874681635751e-06,0.00525,0.00075,0
71,2.0204116690804e-06,0.00575,0.00075,0
72,2.1345535263345e-06,0.00625,0.00075,0
73,2.0498587525991e-06,0.00675,0.00075,0
74,1.976890573694e-06,0.00725,0.00075,0
75,1.9901739504255e-06,0.00775,0.00075,0
76,1.9696702546993e-06,0.00825,0.00075,0
77,1.5779857066093e-06,0.00875,0.00075,0
78,5.1033318235545e-07,0.00925,0.00075,0
79,-1.345224805809e-06,0.00975,0.00075,0
80,-3.764233022874e-06,0.01025,0.00075,0
81,-6.4372294683376e-06,0.01075,0.00075,0
82,-9.1835717010191e-06,0.01125,0.00075,0
83,-1.2262862072666e-05,0.01175,0.00075,0
84,-1.6122402506403e-05,0.01225,0.00075,0
85,-2.1076484016021e-05,0.01275,0.00075,0
86,-2.6557116175507e-05,0.01325,0.00075,0
87,-3.1766542393297e-05,0.01375,0.00075,0
88,-3.3785578651502e-05,0.01425,0.00075,0
89,-3.386878725395e-05,0.01475,0.00075,0
90,-3.386878725395e-05,0.01525,0.00075,0
91,-3.3785578651512e-05,0.01575,0.00075,0
92,-3.1766542393304e-05,0.01625,0.00075,0
93,-2.6557116175519e-05,0.01675,0.00075,0
94,-2.1076484016038e-05,0.01725,0.00075,0
95,-1.6122402506421e-05,0.01775,0.00075,0
96,-1.2262862072681e-05,0.01825,0.00075,0
97,-9.183571701028e-06,0.01875,0.00075,0
98,-6.4372294683423e-06,0.01925,0.00075,0
99,-3.7642330228759e-06,0.01975,0.00075,0
100,-1.3452248058087e-06,0.02025,0.00075,0
101,5.1033318235563e-07,0.02075,0.00075,0
102,1.5779857066097e-06,0.02125,0.00075,0
103,1.9696702546995e-06,0.02175,0.00075,0
104,1.9901739504272e-06,0.02225,0.00075,0
105,1.9768905736963e-06,0.02275,0.00075,0
106,2.0498587526028e-06,0.02325,0.00075,0
107,2.1345535263374e-06,0.02375,0.00075,0
108,2.0204116690819e-06,0.02425,0.00075,0
109,1.5874681635749e-06,0.02475,0.00075,0
110,8.454210844717e-07,0.02525,0.00075,0
111,-2.0391091756177e-08,0.02575,0.00075,0
112,-8.1119044478435e-07,0.02625,0.00075,0
113,-1.3235556694672e-06,0.02675,0.00075,0
114,-1.5273907910516e-06,0.02725,0.00075,0
115,-1.3569302935679e-06,0.02775,0.00075,0
116,-1.0056254353516e-06,0.02825,0.00075,0
117,-5.2502445268762e-07,0.02875,0.00075,0
118,3.0929760204197e-07,0.02925,0.00075,0
119,8.2953873660812e-08,0.02975,0.00075,0
120,-2.4957102426592e-07,0.00025,0.00125,0
121,2.6281238594006e-07,0.00075,0.00125,0
122,-7.5617066876338e-07,0.00125,0.00125,0
123,-1.8920303170228e-06,0.00175,0.00125,0
124,-2.2398853954306e-06,0.00225,0.00125,0
125,-1.719866863907e-06,0.00275,0.00125,0
126,-6.0426972628667e-07,0.00325,0.00125,0
127,8.1388692227718e-07,0.00375,0.00125,0
128,2.1151643191477e-06,0.00425,0.00125,0
129,2.946539692667e-06,0.00475,0.00125,0
130,3.0568427909178e-06,0.00525,0.00125,0
131,2.382583409619e-06,0.00575,0.00125,0
132,1.1727169545173e-06,0.00625,0.00125,0
133,-8.6952787759185e-08,0.00675,0.00125,0
134,-8.6003791109875e-07,0.00725,0.00125,0
135,-9.1071150208395e-07,0.00775,0.00125,0
136,-4.7732401463684e-07,0.00825,0.00125,0
137,-1.8259976079235e-07,0.00875,0.00125,0
138,-6.2747879360251e-07,0.00925,0.00125,0
139,-1.9694795398966e-06,0.00975,0.00125,0
140,-3.8152984503655e-06,0.01025,0.00125,0
141,-5.462270779518e-06,0.01075,0.00125,0
142,-6.4782352242159e-06,0.01125,0.00125,0
143,-6.8844120166798e-06,0.01175,0.00125,0
144,-7.1402895802699e-06,0.01225,0.00125,0
145,-7.3808995060824e-06,0.01275,0.00125,0
146,-7.2116483610861e-06,0.01325,0.00125,0
147,-5.5175453144098e-06,0.01375,0.00125,0
148,-2.2613281162402e-06,0.01425,0.00125,0
149,1.4557049079404e-06,0.01475,0.00125,0
150,1.4557049079349e-06,0.01525,0.00125,0
151,-2.2613281162495e-06,0.01575,0.00125,0
152,-5.5175453144181e-06,0.01625,0.00125,0
153,-7.211648361095e-06,0.01675,0.00125,0
154,-7.3808995060962e-06,0.01725,0.00125,0
155,-7.1402895802881e-06,0.01775,0.00125,0
156,-6.884412016694e-06,0.01825,0.00125,0
157,-6.478235224225e-06,0.01875,0.00125,0
158,-5.4622707795226e-06,0.01925,0.00125,0
159,-3.8152984503671e-06,0.01975,0.00125,0
160,-1.9694795398983e-06,0.02025,0.00125,0
161,-6.2747879360539e-07,0.02075,0.00125,0
