id,integral_strain_stress,x,y,z
0,-1.3674203528123e-08,0.001,0.001,0.001
1,1.2457030793056e-08,0.003,0.001,0.001
2,4.1507632542379e-08,0.005,0.001,0.001
3,4.461869284622e-08,0.007,0.001,0.001
4,4.2899932067741e-08,0.009,0.001,0.001
5,3.0035021998945e-08,0.011,0.001,0.001
6,2.8026596222874e-08,0.013,0.001,0.001
7,3.3683336744505e-08,0.015,0.001,0.001
8,3.716961472618e-08,0.017,0.001,0.001
9,4.50342467451e-08,0.019,0.001,0.001
10,3.2129294308915e-08,0.021,0.001,0.001
11,1.7874706772109e-08,0.023,0.001,0.001
12,-5.2905948404502e-09,0.025,0.001,0.001
13,-1.3722191852458e-08,0.027,0.001,0.001
14,-8.6327536735372e-09,0.029,0.001,0.001
15,6.6813245078597e-09,0.001,0.003,0.001
16,3.7123756057555e-08,0.003,0.003,0.001
17,3.4562858890371e-08,0.005,0.003,0.001
18,1.3635226280251e-08,0.007,0.003,0.001
19,-8.796052304396e-09,0.009,0.003,0.001
20,-2.2505836172066e-08,0.011,0.003,0.001
21,-2.3866337089583e-08,0.013,0.003,0.001
22,-1.4586339246557e-08,0.015,0.003,0.001
23,4.6703017808894e-09,0.017,0.003,0.001
24,1.7899491106036e-08,0.019,0.003,0.001
25,2.9539016638454e-08,0.021,0.003,0.001
26,2.5142176086232e-08,0.023,0.003,0.001
27,1.1991427724632e-08,0.025,0.003,0.001
28,-1.0945252520962e-09,0.027,0.003,0.001
29,-1.045186590843e-08,0.029,0.003,0.001
30,2.2414829777727e-08,0.001,0.005,0.001
31,4.2232403944418e-08,0.003,0.005,0.001
32,1.6438015500664e-08,0.005,0.005,0.001
33,-2.0179006267669e-08,0.007,0.005,0.001
34,-5.0362094917248e-08,0.009,0.005,0.001
35,-6.1610557728369e-08,0.011,0.005,0.001
36,-6.0766640941036e-08,0.013,0.005,0.001
37,-5.0860412282492e-08,0.015,0.005,0.001
38,-2.5605234204396e-08,0.017,0.005,0.001
39,-3.434681395371e-09,0.019,0.005,0.001
40,1.9506741996735e-08,0.021,0.005,0.001
41,2.7808799742972e-08,0.023,0.005,0.001
42,2.1813301444088e-08,0.025,0.005,0.001
43,9.1005262012774e-09,0.027,0.005,0.001
44,-7.6091172718663e-09,0.029,0.005,0.001
45,3.1023655425887e-08,0.001,0.007,0.001
46,3.5955710256542e-08,0.003,0.007,0.001
47,-6.2180305677255e-10,0.005,0.007,0.001
48,-4.3549752358934e-08,0.007,0.007,0.001
49,-6.6522578517145e-08,0.009,0.007,0.001
50,-7.609701753517e-08,0.011,0.007,0.001
51,-7.9016734581361e-08,0.013,0.007,0.001
52,-6.3536858718819e-08,0.015,0.007,0.001
53,-4.5321520789075e-08,0.017,0.007,0.001
54,-1.4040762408764e-08,0.019,0.007,0.001
55,1.5686685352322e-08,0.021,0.007,0.001
56,3.0707922587945e-08,0.023,0.007,0.001
57,2.6460436898156e-08,0.025,0.007,0.001
58,1.3148712581968e-08,0.027,0.007,0.001
59,-4.4414912429435e-09,0.029,0.007,0.001
60,3.3577396787295e-08,0.001,0.009,0.001
61,2.5692717205149e-08,0.003,0.009,0.001
