x,y,z,value
0,0,0.015,-1.14237945401507e-07
0.001,0,0.015,-5.26631078873378e-08
0.001,0.001,0.015,-1.14304000981404e-08
0,0.001,0.015,-8.21328262559775e-08
0.002,0,0.015,1.74570029600965e-08
0.002,0.001,0.015,6.81236598431889e-08
0.003,0,0.015,1.13241773118761e-07
0.003,0.001,0.015,1.43752477226676e-07
0.004,0,0.015,2.13560458244572e-07
0.004,0.001,0.015,2.47368083882126e-07
0.005,0,0.015,3.65064505218306e-07
0.005,0.001,0.015,3.35450461205246e-07
0.006,0,0.015,5.18189681481592e-07
0.006,0.001,0.015,4.55791564935297e-07
0.007,0,0.015,7.25022311829715e-07
0.007,0.001,0.015,5.43143676188363e-07
0.008,0,0.015,9.14083212551729e-07
0.008,0.001,0.015,6.54501278867208e-07
0.009,0,0.015,1.13892461209056e-06
0.009,0.001,0.015,7.16628958138065e-07
0.01,0,0.015,1.3169373199378e-06
0.01,0.001,0.015,7.9534731393073e-07
0.011,0,0.015,1.51310398466896e-06
0.011,0.001,0.015,8.1306297856394e-07
0.012,0,0.015,1.62876901772715e-06
0.012,0.001,0.015,8.6223063087252e-07
0.013,0,0.015,1.76343157272277e-06
0.013,0.001,0.015,8.40688708844564e-07
0.014,0,0.015,1.79968362802138e-06
0.014,0.001,0.015,8.71862360314829e-07
0.015,0,0.015,1.84790444676913e-06
0.015,0.001,0.015,8.43912014063003e-07
0.016,0,0.015,1.79968362821383e-06
0.016,0.001,0.015,8.71862360330523e-07
0.017,0,0.015,1.7634315728153e-06
0.017,0.001,0.015,8.40688708798269e-07
0.018,0,0.015,1.62876901765787e-06
0.018,0.001,0.015,8.62230630903311e-07
0.019,0,0.015,1.51310398456114e-06
0.019,0.001,0.015,8.13062978594732e-07
0.02,0,0.015,1.31693731989158e-06
0.02,0.001,0.015,7.9534731388438e-07
0.021,0,0.015,1.13892461195176e-06
0.021,0.001,0.015,7.16628958076455e-07
0.022,0,0.015,9.1408321248234e-07
0.022,0.001,0.015,6.54501278743826e-07
0.023,0,0.015,7.25022311744795e-07
0.023,0.001,0.015,5.43143676211456e-07
0.024,0,0.015,5.18189681404478e-07
0.024,0.001,0.015,4.55791564989155e-07
0.025,0,0.015,3.65064505195172e-07
0.025,0.001,0.015,3.35450461182057e-07
0.026,0,0.015,2.13560458215942e-07
0.026,0.001,0.015,2.47368083874523e-07
0.027,0,0.015,1.13241773122549e-07
0.027,0.001,0.015,1.43752477241272e-07
0.028,0,0.015,1.74570029598636e-08
0.028,0.001,0.015,6.81236598586252e-08
0.029,0,0.015,-5.26631078866229e-08
0.029,0.001,0.015,-1.14304000781199e-08
0.03,0,0.015,-1.1423794538687e-07
0.03,0.001,0.015,-8.21328262641928e-08
0.001,0.002,0.015,-1.16266304577996e-08
0,0.002,0.015,-8.15906045868037e-08
0.002,0.002,0.015,3.60449290925485e-08
0.003,0.002,0.015,9.65174697917552e-08
0.004,0.002,0.015,1.3923623277914e-07
0.005,0.002,0.015,2.04797853253205e-07
0.006,0.002,0.015,2.31964105225862e-07
0.007,0.002,0.015,2.77249408161601e-07
0.008,0.002,0.015,2.66696915381429e-07
0.009,0.002,0.015,2.66881154246072e-07
0.01,0.002,0.015,2.07064154106513e-07
0.011,0.002,0.015,1.69074284765315e-07
0.012,0.002,0.015,7.24459298744561e-08
0.013,0.002,0.015,4.15998962662159e-08
0.014,0.002,0.015,-3.43686436947871e-08
0.015,0.002,0.015,-2.04672539712763e-08
0.016,0.002,0.015,-3.43686436482749e-08
0.017,0.002,0.015,4.15998963202227e-08
0.018,0.002,0.015,7.24459298973734e-08
0.019,0.002,0.015,1.69074284719046e-07
0.02,0.002,0.015,2.07064154052818e-07
0.021,0.002,0.015,2.66881154223087e-07
0.022,0.002,0.015,2.66696915412356e-07
0.023,0.002,0.015,2.77249408176997e-07
0.024,0.002,0.015,2.31964105187535e-07
0.025,0.002,0.015,2.04797853322743e-07
0.026,0.002,0.015,1.39236232894838e-07
0.027,0.002,0.015,9.6517469822682e-08
0.028,0.002,0.015,3.60449291002599e-08
0.029,0.002,0.015,-1.1626630440947e-08
0.03,0.002,0.015,-8.15906045522718e-08
0.001,0.003,0.015,-7.22284373759171e-08
0,0.003,0.015,-1.10470399822898e-07
0.002,0.003,0.015,-4.6296007871554e-08
0.003,0.003,0.015,-4.05874906050257e-08
0.004,0.003,0.015,-1.77375004134511e-08
0.005,0.003,0.015,-2.95932699132402e-08
0.006,0.003,0.015,-2.18934861534096e-08
0.007,0.003,0.015,-7.22309526858853e-08
0.008,0.003,0.015,-1.09999585603331e-07
0.009,0.003,0.015,-2.14593353058752e-07
0.01,0.003,0.015,-3.10005831524942e-07
0.011,0.003,0.015,-4.62638787410402e-07
0.012,0.003,0.015,-5.68149888716692e-07
0.013,0.003,0.015,-7.22461878757062e-07
0.014,0.003,0.015,-7.68895270415321e-07
0.015,0.003,0.015,-8.32302895321291e-07
0.016,0.003,0.015,-7.68895270392051e-07
0.017,0.003,0.015,-7.22461878738312e-07
0.018,0.003,0.015,-5.68149888731921e-07
0.019,0.003,0.015,-4.62638787434993e-07
0.02,0.003,0.015,-3.10005831501842e-07
0.021,0.003,0.015,-2.14593352980866e-07
0.022,0.003,0.015,-1.09999585572526e-07
0.023,0.003,0.015,-7.22309526935967e-08
0.024,0.003,0.015,-2.18934861687646e-08
0.025,0.003,0.015,-2.95932698822184e-08
0.026,0.003,0.015,-1.77375003284768e-08
0.027,0.003,0.015,-4.05874905433482e-08
0.028,0.003,0.015,-4.62960078715676e-08
0.029,0.003,0.015,-7.2228437376012e-08
0.03,0.003,0.015,-1.10470399825256e-07
0.001,0.004,0.015,-1.69835452953107e-07
0,0.004,0.015,-1.85848068250444e-07
0.002,0.004,0.015,-1.87358161765535e-07
0.003,0.004,0.015,-1.9879564903956e-07
0.004,0.004,0.015,-2.38143594842187e-07
0.005,0.004,0.015,-2.55560597056803e-07
0.006,0.004,0.015,-3.25064614189834e-07
0.007,0.004,0.015,-3.71347250564255e-07
0.008,0.004,0.015,-4.91042894963202e-07
0.009,0.004,0.015,-5.97711835319792e-07
