id,uxi,x,y,z
2048,-0.650052644473,0,0,0.016
2049,-0.88044141456336,0.002,0,0.016
2050,-0.66193190029692,0.002,0.002,0.016
2051,-0.91958094060413,0,0.002,0.016
2052,-0.81021971844791,0.004,0,0.016
2053,0.012439482874123,0.004,0.002,0.016
2054,-0.48596353504231,0.006,0,0.016
2055,0.76014462254221,0.006,0.002,0.016
2056,-0.053155703744592,0.008,0,0.016
2057,1.5832778251624,0.008,0.002,0.016
2058,0.43339113176159,0.01,0,0.016
2059,2.2937638463398,0.01,0.002,0.016
2060,0.80454765476253,0.012,0,0.016
2061,2.8557589004895,0.012,0.002,0.016
2062,1.0115582887303,0.014,0,0.016
2063,3.1292255138718,0.014,0.002,0.016
2064,0.9646221614577,0.016,0,0.016
2065,3.0981440924295,0.016,0.002,0.016
2066,0.69376328055626,0.018,0,0.016
2067,2.7437214984434,0.018,0.002,0.016
2068,0.26877116454597,0.02,0,0.016
2069,2.1299973401452,0.02,0.002,0.016
2070,-0.22134240896907,0.022,0,0.016
2071,1.3733210767983,0.022,0.002,0.016
2072,-0.62676359712474,0.024,0,0.016
2073,0.54329812213988,0.024,0.002,0.016
2074,-0.88127600052498,0.026,0,0.016
2075,-0.18697487309349,0.026,0.002,0.016
2076,-0.87124380710692,0.028,0,0.016
2077,-0.80866349812906,0.028,0.002,0.016
2078,-0.57740739577866,0.03,0,0.016
2079,-0.99540415212822,0.03,0.002,0.016
2080,-0.039868339715808,0.002,0.004,0.016
2081,-0.55271073883103,0,0.004,0.016
2082,0.83833171443122,0.004,0.004,0.016
2083,1.9015698663401,0.006,0.004,0.016
2084,2.8772567902058,0.008,0.004,0.016
2085,3.7915720655962,0.01,0.004,0.016
2086,4.4539273895311,0.012,0.004,0.016
2087,4.81232996268,0.014,0.004,0.016
2088,4.7690768233924,0.016,0.004,0.016
2089,4.3457783461298,0.018,0.004,0.016
2090,3.5986210955599,0.02,0.004,0.016
2091,2.6256366228343,0.022,0.004,0.016
2092,1.5979764142505,0.024,0.004,0.016
2093,0.52791876883859,0.026,0.004,0.016
2094,-0.31568337622082,0.028,0.004,0.016
2095,-0.74395660687012,0.03,0.004,0.016
2096,0.70910182422735,0.002,0.006,0.016
2097,0.009158596355935,0,0.006,0.016
2098,1.6529527290242,0.004,0.006,0.016
2099,2.6488877481677,0.006,0.006,0.016
2100,3.7074574578954,0.008,0.006,0.016
2101,4.5192371126488,0.01,0.006,0.016
2102,5.1913366856113,0.012,0.006,0.016
2103,5.6052247748653,0.014,0.006,0.016
2104,5.574982727244,0.016,0.006,0.016
2105,5.0814783519467,0.018,0.006,0.016
2106,4.3466987789309,0.02,0.006,0.016
2107,3.4302162777282,0.022,0.006,0.016
2108,2.2972706039065,0.024,0.006,0.016
2109,1.2631467062185,0.026,0.006,0.016
2110,0.34171721925501,0.028,0.006,0.016
2111,-0.27321252532926,0.03,0.006,0.016
2112,1.3298254565093,0.002,0.008,0.016
2113,0.5712347904668,0,0.008,0.016
2114,2.0979328261849,0.004,0.008,0.016
2115,2.9507431001395,0.006,0.008,0.016
2116,3.6651940245049,0.008,0.008,0.016
2117,4.4153969485727,0.01,0.008,0.016
2118,4.8505380102299,0.012,0.008,0.016
2119,4.9264972202405,0.014,0.008,0.016
2120,4.9105765666843,0.016,0.008,0.016
2121,4.8336061216114,0.018,0.008,0.016
2122,4.2870088306536,0.02,0.008,0.016
2123,3.4122338706033,0.022,0.008,0.016
2124,2.6110076489647,0.024,0.008,0.016
2125,1.6924504855942,0.026,0.008,0.016
2126,0.91400397495838,0.028,0.008,0.016
2127,0.23473057884959,0.03,0.008,0.016
2128,1.6017992498883,0.002,0.01,0.016
2129,0.96276832701964,0,0.01,0.016
2130,2.059391180561,0.004,0.01,0.016
2131,2.4482436804408,0.006,0.01,0.016
2132,2.92888378248,0.008,0.01,0.016
2133,3.1765565698427,0.01,0.01,0.016
2134,3.2644707747064,0.012,0.01,0.016
2135,3.2862820028705,0.014,0.01,0.016
2136,3.2868438963583,0.016,0.01,0.016
2137,3.2582710507832,0.018,0.01,0.016
2138,3.1537126230354,0.02,0.01,0.016
2139,2.8109185784299,0.022,0.01,0.016
2140,2.2091564696293,0.024,0.01,0.016
2141,1.7101021767375,0.026,0.01,0.016
2142,1.2203969860373,0.028,0.01,0.016
2143,0.63396095771721,0.03,0.01,0.016
2144,1.409412966,0.002,0.012,0.016
2145,1.0824625822903,0,0.012,0.016
2146,1.4588453934172,0.004,0.012,0.016
2147,1.2949100490164,0.006,0.012,0.016
2148,1.2110204568823,0.008,0.012,0.016
2149,1.2568629135897,0.01,0.012,0.016
2150,1.2617859090618,0.012,0.012,0.016
2151,1.322986711092,0.014,0.012,0.016
2152,1.2785356307122,0.016,0.012,0.016
2153,1.3448683509927,0.018,0.012,0.016
2154,1.5089639950688,0.02,0.012,0.016
2155,1.3713103298527,0.022,0.012,0.016
2156,1.2129816397976,0.024,0.012,0.016
2157,1.2751611826802,0.026,0.012,0.016
2158,1.1556434705685,0.028,0.012,0.016
2159,0.84564570440937,0.03,0.012,0.016
2160,0.80372340376627,0.002,0.014,0.016
2161,0.83613067708507,0,0.014,0.016
2162,0.28726242907095,0.004,0.014,0.016
2163,-0.25576052950785,0.006,0.014,0.016
2164,-0.5643570302699,0.008,0.014,0.016
2165,-0.91881958968766,0.01,0.014,0.016
2166,-1.1009886571705,0.012,0.014,0.016
2167,-1.1370770068184,0.014,0.014,0.016
2168,-1.0215004524503,0.016,0.014,0.016
2169,-1.0073887952665,0.018,0.014,0.016
2170,-0.85031489129395,0.02,0.014,0.016
2171,-0.38744802686173,0.022,0.014,0.016
2172,-0.096160390883378,0.024,0.014,0.016
2173,0.37446004332125,0.026,0.014,0.016
2174,0.81680450436502,0.028,0.014,0.016
2175,0.79607847821055,0.03,0.014,0.016
2176,-0.19247654337175,0.002,0.016,0.016
2177,0.32775779669315,0,0.016,0.016
2178,-1.077491470214,0.004,0.016,0.016
2179,-2.1780345197265,0.006,0.016,0.016
2180,-3.0914815928329,0.008,0.016,0.016
2181,-3.4606153620123,0.01,0.016,0.016
2182,-3.6940427502855,0.012,0.016,0.016
2183,-3.7299217915704,0.014,0.016,0.016
2184,-3.5741878508067,0.016,0.016,0.016
2185,-3.3185965497225,0.018,0.016,0.016
2186,-2.8678013292124,0.02,0.016,0.016
2187,-2.5445504650026,0.022,0.016,0.016
2188,-1.7543794511368,0.024,0.016,0.016
2189,-0.55638253140665,0.026,0.016,0.016
2190,0.2074373415821,0.028,0.016,0.016
2191,0.60714328157406,0.03,0.016,0.016
2192,-1.3568468131037,0.002,0.018,0.016
2193,-0.39068327113404,0,0.018,0.016
2194,-2.609497240254,0.004,0.018,0.016
2195,-3.9004620941733,0.006,0.018,0.016
2196,-5.1236893560617,0.008,0.018,0.016
2197,-5.997219145863,0.01,0.018,0.016
2198,-6.4331394662404,0.012,0.018,0.016
2199,-6.5689406464082,0.014,0.018,0.016
2200,-6.3487186466576,0.016,0.018,0.016
2201,-6.0685550844646,0.018,0.018,0.016
2202,-5.5488920943948,0.02,0.018,0.016
2203,-4.4053622829873,0.022,0.018,0.016
2204,-2.9051814641093,0.024,0.018,0.016
2205,-1.5967218715501,0.026,0.018,0.016
2206,-0.43759517673226,0.028,0.018,0.016
2207,0.25001646592001,0.03,0.018,0.016
2208,-2.4882797284859,0.002,0.02,0.016
2209,-1.125233399389,0,0.02,0.016
2210,-4.0009940180103,0.004,0.02,0.016
2211,-5.6267686860831,0.006,0.02,0.016
2212,-7.3480038704988,0.008,0.02,0.016
2213,-8.759452077541,0.01,0.02,0.016
2214,-9.2973701512157,0.012,0.02,0.016
2215,-9.3471990020134,0.014,0.02,0.016
2216,-9.2895559868695,0.016,0.02,0.016
2217,-8.8254806714419,0.018,0.02,0.016
2218,-7.8906894271462,0.02,0.02,0.016
2219,-5.9883273898689,0.022,0.02,0.016
2220,-4.0160377431652,0.024,0.02,0.016
2221,-2.4171999880738,0.026,0.02,0.016
2222,-1.0733110460021,0.028,0.02,0.016
2223,-0.077399000239085,0.03,0.02,0.016
