x,y,z,value
0.015,0.0005,0,2.55791669655101
0.015,0.001,0,-0.658734525604856
0.015,0.0015,0,-2.37755587640019
0.015,0.002,0,-5.94836351025316
0.015,0.0025,0,-4.49955124489617
0.015,0.003,0,-2.82885468101293
0.015,0.0035,0,4.24041255610271
0.015,0.004,0,9.35494661654511
0.015,0.0045,0,16.8026596111506
0.015,0.005,0,18.7810530882311
0.015,0.0055,0,21.7151431719736
0.015,0.006,0,19.7218287731669
0.015,0.0065,0,22.2223368822705
0.015,0.007,0,23.8853260224445
0.015,0.0075,0,34.2820832163591
0.015,0.008,0,45.6326097866317
0.015,0.0085,0,36.3955150103363
0.015,0.009,0,26.2310628542633
0.015,0.0095,0,13.7825936478979
0.015,0.01,0,-9.74165097697737
0.015,0.0105,0,-27.8983557379807
0.015,0.011,0,-43.8635466386357
0.015,0.0115,0,-45.1106799345539
0.015,0.012,0,-54.129428806115
0.015,0.0125,0,-58.7129999300086
0.015,0.013,0,-74.1624506438521
0.015,0.0135,0,-69.9035098323131
0.015,0.014,0,-62.9828442274439
0.015,0.0145,0,-45.5420969011024
0.015,0.015,0,-45.851902082297
0.015,0.0155,0,-61.2478278459503
0.015,0.016,0,-100.552544792099
0.015,0.0165,0,-128.633220587659
0.015,0.017,0,-136.884785621261
0.015,0.0175,0,-53.1183736826972
0.015,0.018,0,32.5183166359159
0.015,0.0185,0,125.569619316346
0.015,0.019,0,42.8500696387549
0.015,0.0195,0,-25.0764980011077
0.015,0.02,0,-56.5535599396667
