id,integral_strain_stress1,x,y,z
0,8.7354694771889e-11,0.00025,0.00025,0
1,4.9651718743035e-11,0.00075,0.00025,0
2,4.2128401775065e-11,0.00125,0.00025,0
3,3.1902041438283e-11,0.00175,0.00025,0
4,2.6971408259995e-11,0.00225,0.00025,0
5,2.1995602372907e-11,0.00275,0.00025,0
6,1.7953963392188e-11,0.00325,0.00025,0
7,1.3036600576377e-11,0.00375,0.00025,0
8,8.0207566568708e-12,0.00425,0.00025,0
9,2.1681877886436e-12,0.00475,0.00025,0
10,-4.0293363556419e-12,0.00525,0.00025,0
11,-1.0836845433201e-11,0.00575,0.00025,0
12,-1.8169406174801e-11,0.00625,0.00025,0
13,-2.5949430025823e-11,0.00675,0.00025,0
14,-3.4541289519115e-11,0.00725,0.00025,0
15,-4.3490982227199e-11,0.00775,0.00025,0
16,-5.3658865702632e-11,0.00825,0.00025,0
17,-6.4111713700485e-11,0.00875,0.00025,0
18,-7.6267623220191e-11,0.00925,0.00025,0
19,-8.8520399611509e-11,0.00975,0.00025,0
20,-1.028978945231e-10,0.01025,0.00025,0
21,-1.1674853852349e-10,0.01075,0.00025,0
22,-1.3275816813236e-10,0.01125,0.00025,0
23,-1.465109991822e-10,0.01175,0.00025,0
24,-1.6156779043725e-10,0.01225,0.00025,0
25,-1.7018394512107e-10,0.01275,0.00025,0
26,-1.7818638180352e-10,0.01325,0.00025,0
27,-1.6899502033817e-10,0.01375,0.00025,0
28,-1.6355760959377e-10,0.01425,0.00025,0
29,-1.0057605851892e-10,0.01475,0.00025,0
30,-1.0057605851868e-10,0.01525,0.00025,0
31,-1.6355760959377e-10,0.01575,0.00025,0
32,-1.6899502033819e-10,0.01625,0.00025,0
33,-1.7818638180354e-10,0.01675,0.00025,0
34,-1.7018394512108e-10,0.01725,0.00025,0
35,-1.6156779043722e-10,0.01775,0.00025,0
36,-1.4651099918218e-10,0.01825,0.00025,0
37,-1.327581681323e-10,0.01875,0.00025,0
38,-1.1674853852347e-10,0.01925,0.00025,0
39,-1.0289789452311e-10,0.01975,0.00025,0
40,-8.8520399611557e-11,0.02025,0.00025,0
41,-7.626762322025e-11,0.02075,0.00025,0
42,-6.4111713700553e-11,0.02125,0.00025,0
43,-5.3658865702701e-11,0.02175,0.00025,0
44,-4.3490982227254e-11,0.02225,0.00025,0
45,-3.4541289519195e-11,0.02275,0.00025,0
46,-2.5949430025875e-11,0.02325,0.00025,0
47,-1.8169406174851e-11,0.02375,0.00025,0
48,-1.0836845433225e-11,0.02425,0.00025,0
49,-4.029336355658e-12,0.02475,0.00025,0
50,2.16818778864e-12,0.02525,0.00025,0
51,8.0207566568593e-12,0.02575,0.00025,0
52,1.3036600576366e-11,0.02625,0.00025,0
53,1.7953963392186e-11,0.02675,0.00025,0
54,2.1995602372917e-11,0.02725,0.00025,0
55,2.6971408260015e-11,0.02775,0.00025,0
56,3.1902041438316e-11,0.02825,0.00025,0
