id,integral_strain_stress2,x,y,z
0,1.3812101597207e-11,0.00025,0.00025,0
1,8.1190952161065e-12,0.00075,0.00025,0
2,6.1864588406066e-12,0.00125,0.00025,0
3,4.0789743411824e-12,0.00175,0.00025,0
4,2.429349112641e-12,0.00225,0.00025,0
5,1.3484593428887e-12,0.00275,0.00025,0
6,3.9407296300975e-13,0.00325,0.00025,0
7,-1.7345582671857e-13,0.00375,0.00025,0
8,-7.8813018808676e-13,0.00425,0.00025,0
9,-1.0957840393527e-12,0.00475,0.00025,0
10,-1.515118217586e-12,0.00525,0.00025,0
11,-1.6221213229881e-12,0.00575,0.00025,0
12,-1.8488571464891e-12,0.00625,0.00025,0
13,-1.7265856179047e-12,0.00675,0.00025,0
14,-1.7111008747283e-12,0.00725,0.00025,0
15,-1.3029142827605e-12,0.00775,0.00025,0
16,-9.7332198659786e-13,0.00825,0.00025,0
17,-1.9792658224122e-13,0.00875,0.00025,0
18,5.5366476697355e-13,0.00925,0.00025,0
19,1.8252672055069e-12,0.00975,0.00025,0
20,3.1628846524694e-12,0.01025,0.00025,0
21,5.1104363699653e-12,0.01075,0.00025,0
22,7.2183641578627e-12,0.01125,0.00025,0
23,9.9725126447105e-12,0.01175,0.00025,0
24,1.2849612431033e-11,0.01225,0.00025,0
25,1.6156732551117e-11,0.01275,0.00025,0
26,1.9074552037177e-11,0.01325,0.00025,0
27,2.1682416952851e-11,0.01375,0.00025,0
28,2.2136788116023e-11,0.01425,0.00025,0
29,2.0464887395379e-11,0.01475,0.00025,0
30,2.0464887395353e-11,0.01525,0.00025,0
31,2.2136788116016e-11,0.01575,0.00025,0
32,2.1682416952841e-11,0.01625,0.00025,0
33,1.907455203717e-11,0.01675,0.00025,0
34,1.615673255111e-11,0.01725,0.00025,0
35,1.2849612431033e-11,0.01775,0.00025,0
36,9.9725126447103e-12,0.01825,0.00025,0
37,7.2183641578674e-12,0.01875,0.00025,0
38,5.1104363699671e-12,0.01925,0.00025,0
39,3.1628846524707e-12,0.01975,0.00025,0
40,1.8252672055038e-12,0.02025,0.00025,0
41,5.5366476697009e-13,0.02075,0.00025,0
42,-1.9792658224475e-13,0.02125,0.00025,0
43,-9.7332198660312e-13,0.02175,0.00025,0
44,-1.3029142827656e-12,0.02225,0.00025,0
45,-1.711100874735e-12,0.02275,0.00025,0
46,-1.726585617911e-12,0.02325,0.00025,0
47,-1.8488571464981e-12,0.02375,0.00025,0
48,-1.6221213229975e-12,0.02425,0.00025,0
49,-1.515118217597e-12,0.02475,0.00025,0
50,-1.0957840393634e-12,0.02525,0.00025,0
51,-7.8813018809908e-13,0.02575,0.00025,0
52,-1.7345582673106e-13,0.02625,0.00025,0
53,3.940729629971e-13,0.02675,0.00025,0
54,1.3484593428755e-12,0.02725,0.00025,0
55,2.4293491126264e-12,0.02775,0.00025,0
56,4.0789743411651e-12,0.02825,0.00025,0
57,6.1864588405875e-12,0.02875,0.00025,0
58,8.1190952160791e-12,0.02925,0.00025,0
59,1.3812101597162e-11,0.02975,0.00025,0
60,8.2339742158708e-12,0.00025,0.00075,0
61,1.8826751647215e-12,0.00075,0.00075,0
62,3.4637037985411e-12,0.00125,0.00075,0
63,3.4405933695345e-12,0.00175,0.00075,0
64,3.0510891607042e-12,0.00225,0.00075,0
65,2.1777384995131e-12,0.00275,0.00075,0
66,1.4875885636912e-12,0.00325,0.00075,0
67,6.3334482472014e-13,0.00375,0.00075,0
68,7.2065302572881e-14,0.00425,0.00075,0
69,-6.6377579298424e-13,0.00475,0.00075,0
70,-1.0853612061497e-12,0.00525,0.00075,0
71,-1.7353994095862e-12,0.00575,0.00075,0
72,-2.0412259475912e-12,0.00625,0.00075,0
73,-2.6171099999377e-12,0.00675,0.00075,0
74,-2.8059972738117e-12,0.00725,0.00075,0
75,-3.292635693234e-12,0.00775,0.00075,0
76,-3.3436357865003e-12,0.00825,0.00075,0
77,-3.7054943483414e-12,0.00875,0.00075,0
78,-3.577070327853e-12,0.00925,0.00075,0
79,-3.7520472023567e-12,0.00975,0.00075,0
80,-3.3731301775883e-12,0.01025,0.00075,0
81,-3.2659204232132e-12,0.01075,0.00075,0
82,-2.5368019895343e-12,0.01125,0.00075,0
83,-2.0374768890259e-12,0.01175,0.00075,0
84,-8.7087435477521e-13,0.01225,0.00075,0
85,4.8880126550527e-14,0.01275,0.00075,0
86,1.5804873542461e-12,0.01325,0.00075,0
87,2.4947707682299e-12,0.01375,0.00075,0
88,3.3081108959334e-12,0.01425,0.00075,0
89,7.5798038438022e-12,0.01475,0.00075,0
90,7.5798038437842e-12,0.01525,0.00075,0
91,3.3081108959203e-12,0.01575,0.00075,0
92,2.4947707682226e-12,0.01625,0.00075,0
93,1.580487354244e-12,0.01675,0.00075,0
94,4.8880126543006e-14,0.01725,0.00075,0
95,-8.7087435477851e-13,0.01775,0.00075,0
96,-2.0374768890318e-12,0.01825,0.00075,0
97,-2.5368019895368e-12,0.01875,0.00075,0
98,-3.2659204232163e-12,0.01925,0.00075,0
99,-3.3731301775905e-12,0.01975,0.00075,0
100,-3.7520472023623e-12,0.02025,0.00075,0
101,-3.5770703278585e-12,0.02075,0.00075,0
102,-3.7054943483479e-12,0.02125,0.00075,0
103,-3.3436357865094e-12,0.02175,0.00075,0
104,-3.2926356932418e-12,0.02225,0.00075,0
105,-2.8059972738233e-12,0.02275,0.00075,0
106,-2.6171099999464e-12,0.02325,0.00075,0
107,-2.0412259476007e-12,0.02375,0.00075,0
108,-1.7353994095951e-12,0.02425,0.00075,0
109,-1.0853612061606e-12,0.02475,0.00075,0
110,-6.6377579299455e-13,0.02525,0.00075,0
111,7.2065302560686e-14,0.02575,0.00075,0
112,6.333448247101e-13,0.02625,0.00075,0
113,1.487588563681e-12,0.02675,0.00075,0
114,2.1777384995028e-12,0.02725,0.00075,0
115,3.051089160695e-12,0.02775,0.00075,0
116,3.440593369526e-12,0.02825,0.00075,0
117,3.4637037985315e-12,0.02875,0.00075,0
118,1.882675164715e-12,0.02925,0.00075,0
119,8.2339742158468e-12,0.02975,0.00075,0
120,7.4085841152016e-12,0.00025,0.00125,0
121,2.5422584262867e-12,0.00075,0.00125,0
122,1.6163162248862e-12,0.00125,0.00125,0
123,2.5730223628847e-12,0.00175,0.00125,0
124,2.6188580442056e-12,0.00225,0.00125,0
125,2.4369105942151e-12,0.00275,0.00125,0
126,1.7623033710452e-12,0.00325,0.00125,0
127,1.2715074909117e-12,0.00375,0.00125,0
128,5.3197761085372e-13,0.00425,0.00125,0
129,1.2785954911098e-13,0.00475,0.00125,0
130,-5.4487925722365e-13,0.00525,0.00125,0
131,-8.3699773278674e-13,0.00575,0.00125,0
132,-1.4743213276197e-12,0.00625,0.00125,0
133,-1.6914353941279e-12,0.00675,0.00125,0
134,-2.3234976341724e-12,0.00725,0.00125,0
135,-2.4864784454156e-12,0.00775,0.00125,0
136,-3.1205028509638e-12,0.00825,0.00125,0
137,-3.2338381806084e-12,0.00875,0.00125,0
138,-3.8617008995297e-12,0.00925,0.00125,0
139,-3.9206268595627e-12,0.00975,0.00125,0
140,-4.5215271781718e-12,0.01025,0.00125,0
141,-4.5107897922072e-12,0.01075,0.00125,0
142,-5.0406535947923e-12,0.01125,0.00125,0
143,-4.9180286460908e-12,0.01175,0.00125,0
144,-5.279098057465e-12,0.01225,0.00125,0
145,-4.9522867580265e-12,0.01275,0.00125,0
146,-4.9440023334842e-12,0.01325,0.00125,0
147,-4.3317281330422e-12,0.01375,0.00125,0
148,-2.1718374231275e-12,0.01425,0.00125,0
149,-4.403428532934e-13,0.01475,0.00125,0
150,-4.4034285330391e-13,0.01525,0.00125,0
151,-2.171837423129e-12,0.01575,0.00125,0
152,-4.3317281330466e-12,0.01625,0.00125,0
153,-4.9440023334856e-12,0.01675,0.00125,0
154,-4.9522867580411e-12,0.01725,0.00125,0
155,-5.2790980574729e-12,0.01775,0.00125,0
156,-4.9180286461008e-12,0.01825,0.00125,0
157,-5.0406535947979e-12,0.01875,0.00125,0
158,-4.5107897922161e-12,0.01925,0.00125,0
159,-4.5215271781802e-12,0.01975,0.00125,0
160,-3.9206268595717e-12,0.02025,0.00125,0
161,-3.8617008995373e-12,0.02075,0.00125,0
162,-3.2338381806165e-12,0.02125,0.00125,0
163,-3.1205028509721e-12,0.02175,0.00125,0
164,-2.4864784454239e-12,0.02225,0.00125,0
165,-2.323497634181e-12,0.02275,0.00125,0
166,-1.6914353941375e-12,0.02325,0.00125,0
167,-1.4743213276297e-12,0.02375,0.00125,0
168,-8.3699773279652e-13,0.02425,0.00125,0
169,-5.4487925723384e-13,0.02475,0.00125,0
170,1.2785954910265e-13,0.02525,0.00125,0
171,5.3197761084411e-13,0.02575,0.00125,0
172,1.2715074909032e-12,0.02625,0.00125,0
173,1.7623033710373e-12,0.02675,0.00125,0
174,2.4369105942081e-12,0.02725,0.00125,0
175,2.6188580441995e-12,0.02775,0.00125,0
176,2.5730223628773e-12,0.02825,0.00125,0
177,1.6163162248798e-12,0.02875,0.00125,0
178,2.5422584262756e-12,0.02925,0.00125,0
179,7.4085841151762e-12,0.02975,0.00125,0
180,6.4682243663586e-12,0.00025,0.00175,0
181,3.1409683693936e-12,0.00075,0.00175,0
182,1.4514703365773e-12,0.00125,0.00175,0
183,1.447638576083e-12,0.00175,0.00175,0
184,1.9147752440907e-12,0.00225,0.00175,0
185,1.782643004044e-12,0.00275,0.00175,0
186,1.6193507588688e-12,0.00325,0.00175,0
187,1.0443647293435e-12,0.00375,0.00175,0
188,7.6306187566151e-13,0.00425,0.00175,0
189,1.7509080774848e-13,0.00475,0.00175,0
190,1.4015631390217e-14,0.00525,0.00175,0
191,-5.2007957262038e-13,0.00575,0.00175,0
192,-5.7278380866085e-13,0.00625,0.00175,0
193,-1.0980758459138e-12,0.00675,0.00175,0
194,-1.0885708475518e-12,0.00725,0.00175,0
195,-1.639694846016e-12,0.00775,0.00175,0
196,-1.5958969022044e-12,0.00825,0.00175,0
197,-2.1879294968455e-12,0.00875,0.00175,0
198,-2.1303810690956e-12,0.00925,0.00175,0
199,-2.77486003947e-12,0.00975,0.00175,0
200,-2.7327039497239e-12,0.01025,0.00175,0
201,-3.4420168132728e-12,0.01075,0.00175,0
202,-3.4461044132058e-12,0.01125,0.00175,0
203,-4.1932961146961e-12,0.01175,0.00175,0
204,-4.206990821759e-12,0.01225,0.00175,0
205,-4.7723373718291e-12,0.01275,0.00175,0
206,-4.4791998779654e-12,0.01325,0.00175,0
207,-3.8110931893833e-12,0.01375,0.00175,0
208,-1.8685334431648e-12,0.01425,0.00175,0
209,-5.1866782680238e-13,0.01475,0.00175,0
210,-5.1866782681466e-13,0.01525,0.00175,0
211,-1.8685334431667e-12,0.01575,0.00175,0
212,-3.8110931893713e-12,0.01625,0.00175,0
213,-4.4791998779651e-12,0.01675,0.00175,0
214,-4.7723373718365e-12,0.01725,0.00175,0
215,-4.2069908217631e-12,0.01775,0.00175,0
216,-4.1932961147033e-12,0.01825,0.00175,0
217,-3.4461044132095e-12,0.01875,0.00175,0
218,-3.442016813279e-12,0.01925,0.00175,0
219,-2.7327039497337e-12,0.01975,0.00175,0
220,-2.7748600394787e-12,0.02025,0.00175,0
221,-2.1303810691036e-12,0.02075,0.00175,0
222,-2.1879294968525e-12,0.02125,0.00175,0
223,-1.5958969022113e-12,0.02175,0.00175,0
224,-1.6396948460231e-12,0.02225,0.00175,0
225,-1.0885708475577e-12,0.02275,0.00175,0
226,-1.0980758459235e-12,0.02325,0.00175,0
227,-5.7278380867115e-13,0.02375,0.00175,0
228,-5.2007957262895e-13,0.02425,0.00175,0
229,1.4015631378757e-14,0.02475,0.00175,0
230,1.7509080773954e-13,0.02525,0.00175,0
231,7.6306187565254e-13,0.02575,0.00175,0
232,1.0443647293351e-12,0.02625,0.00175,0
233,1.6193507588624e-12,0.02675,0.00175,0
234,1.7826430040383e-12,0.02725,0.00175,0
235,1.9147752440835e-12,0.02775,0.00175,0
236,1.4476385760749e-12,0.02825,0.00175,0
237,1.4514703365692e-12,0.02875,0.00175,0
238,3.1409683693836e-12,0.02925,0.00175,0
239,6.4682243663368e-12,0.02975,0.00175,0
240,6.088701790453e-12,0.00025,0.00225,0
241,3.592343747684e-12,0.00075,0.00225,0
242,1.5681596066536e-12,0.00125,0.00225,0
243,1.0188460931692e-12,0.00175,0.00225,0
244,9.9095915685819e-13,0.00225,0.00225,0
245,1.1627544882378e-12,0.00275,0.00225,0
246,8.6965049306219e-13,0.00325,0.00225,0
247,7.6089653095689e-13,0.00375,0.00225,0
248,2.6565764230684e-13,0.00425,0.00225,0
249,2.027885473852e-13,0.00475,0.00225,0
250,-2.5476312238448e-13,0.00525,0.00225,0
251,-1.6832168309678e-13,0.00575,0.00225,0
252,-5.835646267932e-13,0.00625,0.00225,0
253,-3.8706626162194e-13,0.00675,0.00225,0
254,-8.0739106033039e-13,0.00725,0.00225,0
255,-5.4366866215279e-13,0.00775,0.00225,0
256,-9.9672893632968e-13,0.00825,0.00225,0
257,-6.9281230670434e-13,0.00875,0.00225,0
258,-1.1954000838182e-12,0.00925,0.00225,0
259,-8.8547013343165e-13,0.00975,0.00225,0
260,-1.4635419968998e-12,0.01025,0.00225,0
261,-1.2032927505484e-12,0.01075,0.00225,0
262,-1.8789595925366e-12,0.01125,0.00225,0
263,-1.7038135388001e-12,0.01175,0.00225,0
264,-2.3838206055243e-12,0.01225,0.00225,0
265,-2.1264661986854e-12,0.01275,0.00225,0
266,-2.2711522638551e-12,0.01325,0.00225,0
267,-1.162272995583e-12,0.01375,0.00225,0
268,-1.2371854852651e-13,0.01425,0.00225,0
269,1.4426529942075e-12,0.01475,0.00225,0
270,1.4426529941942e-12,0.01525,0.00225,0
271,-1.2371854853471e-13,0.01575,0.00225,0
272,-1.1622729955771e-12,0.01625,0.00225,0
273,-2.2711522638567e-12,0.01675,0.00225,0
274,-2.1264661986839e-12,0.01725,0.00225,0
275,-2.3838206055291e-12,0.01775,0.00225,0
276,-1.7038135388088e-12,0.01825,0.00225,0
277,-1.8789595925457e-12,0.01875,0.00225,0
278,-1.2032927505578e-12,0.01925,0.00225,0
279,-1.4635419969108e-12,0.01975,0.00225,0
280,-8.8547013343967e-13,0.02025,0.00225,0
281,-1.1954000838205e-12,0.02075,0.00225,0
282,-6.9281230670843e-13,0.02125,0.00225,0
283,-9.9672893633405e-13,0.02175,0.00225,0
284,-5.4366866215841e-13,0.02225,0.00225,0
285,-8.0739106033418e-13,0.02275,0.00225,0
286,-3.8706626162635e-13,0.02325,0.00225,0
287,-5.8356462680041e-13,0.02375,0.00225,0
288,-1.6832168310303e-13,0.02425,0.00225,0
289,-2.5476312239117e-13,0.02475,0.00225,0
290,2.0278854737748e-13,0.02525,0.00225,0
291,2.6565764229854e-13,0.02575,0.00225,0
292,7.6089653095042e-13,0.02625,0.00225,0
293,8.696504930556e-13,0.02675,0.00225,0
294,1.1627544882304e-12,0.02725,0.00225,0
295,9.9095915685059e-13,0.02775,0.00225,0
296,1.0188460931619e-12,0.02825,0.00225,0
297,1.5681596066455e-12,0.02875,0.00225,0
298,3.5923437476719e-12,0.02925,0.00225,0
299,6.0887017904299e-12,0.02975,0.00225,0
300,6.0575336178976e-12,0.00025,0.00275,0
301,3.8424791991357e-12,0.00075,0.00275,0
302,1.8428211143612e-12,0.00125,0.00275,0
303,7.3121487898587e-13,0.00175,0.00275,0
304,5.4982810936704e-13,0.00225,0.00275,0
305,3.6270805527113e-13,0.00275,0.00275,0
306,4.1421901579958e-13,0.00325,0.00275,0
307,3.0215748484646e-14,0.00375,0.00275,0
308,2.9575744567767e-14,0.00425,0.00275,0
309,-4.1010691864959e-13,0.00475,0.00275,0
310,-2.7196145546702e-13,0.00525,0.00275,0
311,-6.5897918778638e-13,0.00575,0.00275,0
312,-3.6258338042685e-13,0.00625,0.00275,0
313,-7.2529503569776e-13,0.00675,0.00275,0
314,-3.1664720085722e-13,0.00725,0.00275,0
315,-6.9281232427114e-13,0.00775,0.00275,0
316,-2.0476768621844e-13,0.00825,0.00275,0
317,-6.1208092358159e-13,0.00875,0.00275,0
318,-7.13418131618e-14,0.00925,0.00275,0
319,-5.2787675529011e-13,0.00975,0.00275,0
320,1.9023239546119e-14,0.01025,0.00275,0
321,-5.1580744705039e-13,0.01075,0.00275,0
322,-2.3539318820895e-14,0.01125,0.00275,0
323,-6.2640070917663e-13,0.01175,0.00275,0
324,-1.6950090675279e-13,0.01225,0.00275,0
325,-6.2515531378978e-13,0.01275,0.00275,0
326,1.0285018023947e-13,0.01325,0.00275,0
327,2.7127032459041e-13,0.01375,0.00275,0
328,1.530209749262e-12,0.01425,0.00275,0
329,1.7750082351338e-12,0.01475,0.00275,0
330,1.775008235119e-12,0.01525,0.00275,0
331,1.5302097492548e-12,0.01575,0.00275,0
332,2.7127032458422e-13,0.01625,0.00275,0
333,1.0285018023044e-13,0.01675,0.00275,0
334,-6.2515531379873e-13,0.01725,0.00275,0
335,-1.6950090676121e-13,0.01775,0.00275,0
336,-6.2640070918695e-13,0.01825,0.00275,0
337,-2.3539318825028e-14,0.01875,0.00275,0
338,-5.1580744705037e-13,0.01925,0.00275,0
339,1.9023239547491e-14,0.01975,0.00275,0
340,-5.2787675529233e-13,0.02025,0.00275,0
341,-7.1341813163713e-14,0.02075,0.00275,0
342,-6.1208092357596e-13,0.02125,0.00275,0
343,-2.0476768621761e-13,0.02175,0.00275,0
344,-6.9281232427365e-13,0.02225,0.00275,0
345,-3.1664720086031e-13,0.02275,0.00275,0
346,-7.2529503570047e-13,0.02325,0.00275,0
347,-3.6258338043206e-13,0.02375,0.00275,0
348,-6.5897918778925e-13,0.02425,0.00275,0
349,-2.7196145547392e-13,0.02475,0.00275,0
350,-4.1010691865725e-13,0.02525,0.00275,0
351,2.9575744560758e-14,0.02575,0.00275,0
352,3.0215748478777e-14,0.02625,0.00275,0
353,4.1421901579259e-13,0.02675,0.00275,0
354,3.6270805526319e-13,0.02725,0.00275,0
355,5.4982810935982e-13,0.02775,0.00275,0
356,7.3121487897841e-13,0.02825,0.00275,0
357,1.8428211143529e-12,0.02875,0.00275,0
358,3.8424791991233e-12,0.02925,0.00275,0
359,6.0575336178782e-12,0.02975,0.00275,0
360,6.0971147890069e-12,0.00025,0.00325,0
361,4.1342981298617e-12,0.00075,0.00325,0
362,1.9304958660571e-12,0.00125,0.00325,0
363,7.427766702921e-13,0.00175,0.00325,0
364,8.4263209132182e-14,0.00225,0.00325,0
365,4.3250613150226e-14,0.00275,0.00325,0
366,-2.7111762981451e-13,0.00325,0.00325,0
367,-2.1459339934336e-13,0.00375,0.00325,0
368,-6.4567712424595e-13,0.00425,0.00325,0
369,-5.1018729205432e-13,0.00475,0.00325,0
370,-9.3472342571074e-13,0.00525,0.00325,0
371,-6.2541793662028e-13,0.00575,0.00325,0
372,-1.0126848399061e-12,0.00625,0.00325,0
373,-5.5047334606544e-13,0.00675,0.00325,0
374,-9.363883259939e-13,0.00725,0.00325,0
375,-3.6053604731827e-13,0.00775,0.00325,0
376,-7.6900297631096e-13,0.00825,0.00325,0
377,-1.0399488827851e-13,0.00875,0.00325,0
378,-5.4622119776083e-13,0.00925,0.00325,0
379,1.7687406361505e-13,0.00975,0.00325,0
380,-3.1748588154712e-13,0.01025,0.00325,0
381,4.1008391510554e-13,0.01075,0.00325,0
382,-1.5045371569409e-13,0.01125,0.00325,0
383,5.3873661767684e-13,0.01175,0.00325,0
384,-2.2234904550629e-14,0.01225,0.00325,0
385,6.9360427273056e-13,0.01275,0.00325,0
386,3.587763531227e-13,0.01325,0.00325,0
387,1.2732774150653e-12,0.01375,0.00325,0
388,1.3783490696165e-12,0.01425,0.00325,0
389,2.801846965178e-12,0.01475,0.00325,0
390,2.8018469651716e-12,0.01525,0.00325,0
391,1.3783490696066e-12,0.01575,0.00325,0
392,1.2732774150542e-12,0.01625,0.00325,0
393,3.5877635311899e-13,0.01675,0.00325,0
394,6.9360427272386e-13,0.01725,0.00325,0
395,-2.2234904552353e-14,0.01775,0.00325,0
396,5.3873661767183e-13,0.01825,0.00325,0
397,-1.5045371570182e-13,0.01875,0.00325,0
398,4.1008391509772e-13,0.01925,0.00325,0
399,-3.174858815421e-13,0.01975,0.00325,0
