x,y,z,value
0.015,0.0005,0,-1.37162473564959
0.015,0.001,0,-2.80067706948576
0.015,0.0015,0,-4.36431427204944
0.015,0.002,0,-5.55805906476948
0.015,0.0025,0,-6.4997118526442
0.015,0.003,0,-6.57539944017358
0.015,0.0035,0,-8.66181267025004
0.015,0.004,0,-7.11378446352154
0.015,0.0045,0,-5.46060390791011
0.015,0.005,0,-1.43705523667862
0.015,0.0055,0,0.982731789550712
0.015,0.006,0,3.09474602040459
0.015,0.0065,0,7.74526764818748
0.015,0.007,0,10.7403309657885
0.015,0.0075,0,17.629390018366
0.015,0.008,0,16.4683455498594
0.015,0.0085,0,15.0339751047091
0.015,0.009,0,7.89188687700285
0.015,0.0095,0,7.42096644392581
0.015,0.01,0,2.73457036143589
0.015,0.0105,0,-12.1367834339751
0.015,0.011,0,-9.53605125479362
0.015,0.0115,0,-1.15158565427771
0.015,0.012,0,-7.33060492186189
0.015,0.0125,0,3.0429910122343
0.015,0.013,0,-0.854968694537398
0.015,0.0135,0,12.0220059898482
0.015,0.014,0,14.9231480388191
0.015,0.0145,0,22.7625751704037
0.015,0.015,0,5.08121038644674
0.015,0.0155,0,2.16618260529981
0.015,0.016,0,-8.14323239859471
0.015,0.0165,0,0.0703427229084248
0.015,0.017,0,-11.4468338218915
0.015,0.0175,0,5.65394791352082
0.015,0.018,0,10.527806413224
0.015,0.0185,0,11.6880469525554
0.015,0.019,0,5.0802083759645
0.015,0.0195,0,4.57862700019132
0.015,0.02,0,-3.08221836672601
