id,uyi,x,y,z
0,-0.00075139747694793,0,0,0
1,0.0014164082449746,0.0005,0,0
2,0.0022099286405901,0.0005,0.0005,0
3,0.00017369784850905,0,0.0005,0
4,0.0027236824828612,0.001,0,0
5,0.0034018356012559,0.001,0.0005,0
6,0.0035585636613914,0.0015,0,0
7,0.0039722118359995,0.0015,0.0005,0
8,0.0039630554004245,0.002,0,0
9,0.0040869801657176,0.002,0.0005,0
10,0.0040093023402497,0.0025,0,0
11,0.003825511799016,0.0025,0.0005,0
12,0.0037466485925439,0.003,0,0
13,0.0032744506624765,0.003,0.0005,0
14,0.0032422267076691,0.0035,0,0
15,0.0025131620808614,0.0035,0.0005,0
16,0.002562796264842,0.004,0,0
17,0.0016267111699158,0.004,0.0005,0
18,0.0017829164764605,0.0045,0,0
19,0.00069320118785727,0.0045,0.0005,0
20,0.00097013319441688,0.005,0,0
21,-0.00021286513844836,0.005,0.0005,0
22,0.00018975777996008,0.0055,0,0
23,-0.0010326453423005,0.0055,0.0005,0
24,-0.0005089979898555,0.006,0,0
25,-0.0017177248914949,0.006,0.0005,0
26,-0.0010853339886934,0.0065,0,0
27,-0.0022406061176522,0.0065,0.0005,0
28,-0.0015190135959081,0.007,0,0
29,-0.0025851812411982,0.007,0.0005,0
30,-0.0017986595310709,0.0075,0,0
31,-0.0027555809434331,0.0075,0.0005,0
32,-0.0019320728021155,0.008,0,0
33,-0.0027631890121267,0.008,0.0005,0
34,-0.0019317847204928,0.0085,0,0
35,-0.002634511628243,0.0085,0.0005,0
36,-0.0018240213334853,0.009,0,0
37,-0.0023969227495248,0.009,0.0005,0
38,-0.0016338174754466,0.0095,0,0
39,-0.0020861191837006,0.0095,0.0005,0
40,-0.0013930907400666,0.01,0,0
41,-0.0017328971602746,0.01,0.0005,0
42,-0.0011275689010318,0.0105,0,0
43,-0.0013702003472593,0.0105,0.0005,0
44,-0.0008640649168862,0.011,0,0
45,-0.001022591978903,0.011,0.0005,0
46,-0.00062068113009959,0.0115,0,0
47,-0.00071245992828939,0.0115,0.0005,0
48,-0.00041304776618974,0.012,0,0
49,-0.00045293240783908,0.012,0.0005,0
50,-0.0002481995407955,0.0125,0,0
51,-0.00025278918666704,0.0125,0.0005,0
52,-0.00012948288444541,0.013,0,0
53,-0.00011269999082899,0.013,0.0005,0
54,-5.3579833547033e-05,0.0135,0,0
55,-2.8734063278936e-05,0.0135,0.0005,0
56,-1.399026051693e-05,0.014,0,0
57,8.8185087285928e-06,0.014,0.0005,0
58,-2.1526620645168e-07,0.0145,0,0
59,1.3048240199791e-05,0.0145,0.0005,0
60,-1.9644641152081e-15,0.015,0,0
61,-1.8528444189617e-15,0.015,0.0005,0
62,2.1526620168377e-07,0.0155,0,0
63,-1.3048240204128e-05,0.0155,0.0005,0
64,1.3990260512356e-05,0.016,0,0
65,-8.8185087331411e-06,0.016,0.0005,0
66,5.3579833543225e-05,0.0165,0,0
67,2.8734063274944e-05,0.0165,0.0005,0
68,0.00012948288444184,0.017,0,0
69,0.00011269999082498,0.017,0.0005,0
70,0.00024819954079231,0.0175,0,0
71,0.00025278918666347,0.0175,0.0005,0
72,0.00041304776618713,0.018,0,0
73,0.00045293240783559,0.018,0.0005,0
74,0.00062068113009791,0.0185,0,0
75,0.00071245992828674,0.0185,0.0005,0
76,0.00086406491688476,0.019,0,0
77,0.0010225919789,0.019,0.0005,0
78,0.0011275689010295,0.0195,0,0
79,0.0013702003472564,0.0195,0.0005,0
80,0.0013930907400654,0.02,0,0
81,0.0017328971602721,0.02,0.0005,0
82,0.0016338174754463,0.0205,0,0
83,0.0020861191836993,0.0205,0.0005,0
84,0.0018240213334852,0.021,0,0
85,0.0023969227495241,0.021,0.0005,0
86,0.0019317847204931,0.0215,0,0
87,0.0026345116282432,0.0215,0.0005,0
88,0.0019320728021166,0.022,0,0
89,0.0027631890121281,0.022,0.0005,0
90,0.0017986595310726,0.0225,0,0
91,0.0027555809434353,0.0225,0.0005,0
92,0.0015190135959098,0.023,0,0
93,0.0025851812412,0.023,0.0005,0
94,0.0010853339886944,0.0235,0,0
95,0.0022406061176538,0.0235,0.0005,0
96,0.00050899798985667,0.024,0,0
97,0.0017177248914966,0.024,0.0005,0
98,-0.00018975777995882,0.0245,0,0
99,0.0010326453423024,0.0245,0.0005,0
100,-0.0009701331944159,0.025,0,0
101,0.00021286513845006,0.025,0.0005,0
102,-0.00178291647646,0.0255,0,0
103,-0.00069320118785584,0.0255,0.0005,0
104,-0.0025627962648418,0.026,0,0
105,-0.0016267111699149,0.026,0.0005,0
106,-0.0032422267076684,0.0265,0,0
107,-0.0025131620808603,0.0265,0.0005,0
108,-0.0037466485925442,0.027,0,0
109,-0.0032744506624761,0.027,0.0005,0
110,-0.0040093023402502,0.0275,0,0
111,-0.0038255117990167,0.0275,0.0005,0
112,-0.0039630554004254,0.028,0,0
113,-0.0040869801657185,0.028,0.0005,0
114,-0.0035585636613923,0.0285,0,0
115,-0.0039722118360009,0.0285,0.0005,0
116,-0.0027236824828622,0.029,0,0
117,-0.0034018356012571,0.029,0.0005,0
118,-0.0014164082449748,0.0295,0,0
119,-0.002209928640591,0.0295,0.0005,0
120,0.00075139747694759,0.03,0,0
121,-0.00017369784850914,0.03,0.0005,0
122,0.0026406802575222,0.0005,0.001,0
123,0.0012705925229252,0,0.001,0
124,0.0034293651779679,0.001,0.001,0
125,0.0036361784690875,0.0015,0.001,0
126,0.0034010566857713,0.002,0.001,0
127,0.0028465023016149,0.0025,0.001,0
128,0.0020695966809113,0.003,0.001,0
129,0.0011668656671788,0.0035,0.001,0
130,0.00021975122374596,0.004,0.001,0
131,-0.00069433835105193,0.0045,0.001,0
132,-0.0015182564531764,0.005,0.001,0
133,-0.0022029271377446,0.0055,0.001,0
134,-0.0027237322895461,0.006,0.001,0
135,-0.0030631515493956,0.0065,0.001,0
136,-0.0032274559058662,0.007,0.001,0
137,-0.0032247545484079,0.0075,0.001,0
138,-0.0030825672862943,0.008,0.001,0
139,-0.0028237827988399,0.0085,0.001,0
140,-0.0024849655317921,0.009,0.001,0
141,-0.0020931189427206,0.0095,0.001,0
142,-0.0016834485449484,0.01,0.001,0
143,-0.0012793353008261,0.0105,0.001,0
144,-0.00090767971305085,0.011,0.001,0
145,-0.00058362427113243,0.0115,0.001,0
146,-0.0003220253633628,0.012,0.001,0
147,-0.00012748829543886,0.0125,0.001,0
148,-1.7076919973617e-06,0.013,0.001,0
149,6.1582236140369e-05,0.0135,0.001,0
150,7.2427175644985e-05,0.014,0.001,0
151,4.5979677728686e-05,0.0145,0.001,0
152,-1.8545039286186e-15,0.015,0.001,0
153,-4.5979677732374e-05,0.0155,0.001,0
154,-7.2427175648564e-05,0.016,0.001,0
155,-6.1582236144424e-05,0.0165,0.001,0
156,1.7076919936217e-06,0.017,0.001,0
157,0.00012748829543537,0.0175,0.001,0
158,0.00032202536335885,0.018,0.001,0
159,0.0005836242711285,0.0185,0.001,0
160,0.0009076797130468,0.019,0.001,0
161,0.0012793353008224,0.0195,0.001,0
162,0.001683448544945,0.02,0.001,0
163,0.0020931189427178,0.0205,0.001,0
164,0.0024849655317905,0.021,0.001,0
165,0.0028237827988397,0.0215,0.001,0
166,0.0030825672862954,0.022,0.001,0
167,0.0032247545484106,0.0225,0.001,0
168,0.0032274559058681,0.023,0.001,0
169,0.0030631515493971,0.0235,0.001,0
170,0.0027237322895482,0.024,0.001,0
171,0.0022029271377473,0.0245,0.001,0
172,0.0015182564531787,0.025,0.001,0
173,0.00069433835105428,0.0255,0.001,0
174,-0.0002197512237439,0.026,0.001,0
175,-0.0011668656671771,0.0265,0.001,0
176,-0.0020695966809105,0.027,0.001,0
177,-0.0028465023016154,0.0275,0.001,0
178,-0.0034010566857725,0.028,0.001,0
179,-0.0036361784690896,0.0285,0.001,0
180,-0.0034293651779698,0.029,0.001,0
181,-0.0026406802575236,0.0295,0.001,0
182,-0.0012705925229257,0.03,0.001,0
183,0.0028071235583195,0.0005,0.0015,0
184,0.0022659273101341,0,0.0015,0
185,0.0029209146676738,0.001,0.0015,0
186,0.0026318716515058,0.0015,0.0015,0
187,0.0020222384970108,0.002,0.0015,0
188,0.001208400032922,0.0025,0.0015,0
189,0.00030036133240738,0.003,0.0015,0
190,-0.00061479525714455,0.0035,0.0015,0
191,-0.0014595079077884,0.004,0.0015,0
192,-0.0021841250540911,0.0045,0.0015,0
193,-0.002748185967162,0.005,0.0015,0
194,-0.0031403240565527,0.0055,0.0015,0
195,-0.0033527522593046,0.006,0.0015,0
196,-0.0034037195323109,0.0065,0.0015,0
197,-0.003306041399868,0.007,0.0015,0
198,-0.0030934709268287,0.0075,0.0015,0
199,-0.0027861531854514,0.008,0.0015,0
200,-0.0024206638180945,0.0085,0.0015,0
201,-0.0020157405719381,0.009,0.0015,0
202,-0.0016034238112055,0.0095,0.0015,0
203,-0.0011980198167383,0.01,0.0015,0
204,-0.00082435190619552,0.0105,0.0015,0
205,-0.00049221360549538,0.011,0.0015,0
206,-0.00021818780455928,0.0115,0.0015,0
207,-7.0221816005858e-06,0.012,0.0015,0
208,0.00013441460522454,0.0125,0.0015,0
209,0.0002084418431041,0.013,0.0015,0
210,0.00021929466161887,0.0135,0.0015,0
211,0.00017797859441573,0.014,0.0015,0
212,9.8842892077426e-05,0.0145,0.0015,0
213,-1.4387996707245e-15,0.015,0.0015,0
214,-9.8842892080436e-05,0.0155,0.0015,0
