id,uyr,x,y,z
0,0.0019402883096386,0,0,0
1,0.001915123202157,0.0005,0,0
2,0.001357015176483,0.0005,0.0005,0
3,0.0020570489215142,0,0.0005,0
4,0.0012462271053225,0.001,0,0
5,0.0003501900353428,0.001,0.0005,0
6,0.00040656528199511,0.0015,0,0
7,-0.00077240389787367,0.0015,0.0005,0
8,-0.00050093361198633,0.002,0,0
9,-0.0018250107487884,0.002,0.0005,0
10,-0.0013585656798879,0.0025,0,0
11,-0.0027144504635608,0.0025,0.0005,0
12,-0.0021018242032385,0.003,0,0
13,-0.0033784635493436,0.003,0.0005,0
14,-0.0026881759764636,0.0035,0,0
15,-0.0037901978761624,0.0035,0.0005,0
16,-0.0030975726311426,0.004,0,0
17,-0.0039546285799198,0.004,0.0005,0
18,-0.0033326520630023,0.0045,0,0
19,-0.0038957306022874,0.0045,0.0005,0
20,-0.0034071915035881,0.005,0,0
21,-0.0036582941673122,0.005,0.0005,0
22,-0.0033494688174786,0.0055,0,0
23,-0.0032911396851384,0.0055,0.0005,0
24,-0.0031888893402063,0.006,0,0
25,-0.0028496247898033,0.006,0.0005,0
26,-0.0029597326474287,0.0065,0,0
27,-0.0023803283492739,0.0065,0.0005,0
28,-0.002689725225329,0.007,0,0
29,-0.0019255589219162,0.007,0.0005,0
30,-0.0024048709544095,0.0075,0,0
31,-0.0015122639852886,0.0075,0.0005,0
32,-0.0021214835443202,0.008,0,0
33,-0.0011593369748776,0.008,0.0005,0
34,-0.0018523405270867,0.0085,0,0
35,-0.00087107508137518,0.0085,0.0005,0
36,-0.0016018776195114,0.009,0,0
37,-0.00064637493099066,0.009,0.0005,0
38,-0.0013728935027523,0.0095,0,0
39,-0.00047514632027885,0.0095,0.0005,0
40,-0.0011634249029804,0.01,0,0
41,-0.00034742137178864,0.01,0.0005,0
42,-0.000972813619841,0.0105,0,0
43,-0.00025044224083746,0.0105,0.0005,0
44,-0.00079862785322871,0.011,0,0
45,-0.00017590574911567,0.011,0.0005,0
46,-0.00064131316352564,0.0115,0,0
47,-0.00011609055987149,0.0115,0.0005,0
48,-0.00050032103053118,0.012,0,0
49,-6.861331637895e-05,0.012,0.0005,0
50,-0.00037739434980693,0.0125,0,0
51,-3.1415445277468e-05,0.0125,0.0005,0
52,-0.00027226136420746,0.013,0,0
53,-5.6732345392089e-06,0.013,0.0005,0
54,-0.00018518932293897,0.0135,0,0
55,9.1517510273688e-06,0.0135,0.0005,0
56,-0.00011344653419991,0.014,0,0
57,1.3091788905422e-05,0.014,0.0005,0
58,-5.3625218629915e-05,0.0145,0,0
59,8.9074511795536e-06,0.0145,0.0005,0
60,-5.0714554147144e-16,0.015,0,0
61,-7.4382379872308e-17,0.015,0.0005,0
62,5.362521862763e-05,0.0155,0,0
63,-8.9074511805311e-06,0.0155,0.0005,0
64,0.00011344653419677,0.016,0,0
65,-1.3091788907667e-05,0.016,0.0005,0
66,0.00018518932293598,0.0165,0,0
67,-9.1517510298135e-06,0.0165,0.0005,0
68,0.00027226136420428,0.017,0,0
69,5.67323453666e-06,0.017,0.0005,0
70,0.00037739434980376,0.0175,0,0
71,3.1415445275024e-05,0.0175,0.0005,0
