id,integral_strain_stress,x,y,z
0,1.4514888817725e-07,0.001,0.001,0.001
1,2.7356275794486e-07,0.003,0.001,0.001
2,-5.8244684318573e-07,0.005,0.001,0.001
3,-1.5177571878192e-06,0.007,0.001,0.001
4,-1.7600230284411e-06,0.009,0.001,0.001
5,-1.3572490410771e-06,0.011,0.001,0.001
6,-8.5435378740723e-07,0.013,0.001,0.001
7,-5.1118709798038e-07,0.015,0.001,0.001
8,-2.0261646082694e-07,0.017,0.001,0.001
9,-8.6704566875304e-08,0.019,0.001,0.001
10,-1.6237638559465e-07,0.021,0.001,0.001
11,-3.4134932080415e-07,0.023,0.001,0.001
12,-3.5878846141641e-07,0.025,0.001,0.001
13,-6.3168975324194e-08,0.027,0.001,0.001
14,6.2133807834299e-08,0.029,0.001,0.001
15,3.1010926229796e-07,0.001,0.003,0.001
16,-7.7961335858819e-07,0.003,0.003,0.001
17,-1.7068109271177e-06,0.005,0.003,0.001
18,-1.2737337695176e-06,0.007,0.003,0.001
19,-1.2742850707152e-07,0.009,0.003,0.001
20,6.5712489975888e-07,0.011,0.003,0.001
21,7.8693903190695e-07,0.013,0.003,0.001
22,5.6757206494096e-07,0.015,0.003,0.001
23,3.5244316106451e-07,0.017,0.003,0.001
24,3.7855574610389e-07,0.019,0.003,0.001
25,3.6178210047768e-07,0.021,0.003,0.001
26,6.2932213715535e-08,0.023,0.003,0.001
27,-3.3836178073374e-07,0.025,0.003,0.001
28,-3.1917985954785e-07,0.027,0.003,0.001
29,3.0634347514442e-08,0.029,0.003,0.001
30,4.1086672219093e-08,0.001,0.005,0.001
31,-1.4197714299349e-06,0.003,0.005,0.001
32,-7.3120200815807e-07,0.005,0.005,0.001
33,1.1809615356184e-06,0.007,0.005,0.001
34,2.351408802584e-06,0.009,0.005,0.001
35,1.9774030177682e-06,0.011,0.005,0.001
36,1.0878809676473e-06,0.013,0.005,0.001
37,4.2184679214455e-07,0.015,0.005,0.001
38,9.061329028225e-08,0.017,0.005,0.001
39,2.40461662026e-07,0.019,0.005,0.001
40,5.4627069847657e-07,0.021,0.005,0.001
41,5.266960657828e-07,0.023,0.005,0.001
42,-1.3993629764136e-07,0.025,0.005,0.001
43,-4.0653344939179e-07,0.027,0.005,0.001
44,-2.4679485903192e-08,0.029,0.005,0.001
45,-4.3639217581349e-07,0.001,0.007,0.001
46,-7.5714240539875e-07,0.003,0.007,0.001
47,1.2373882141264e-06,0.005,0.007,0.001
48,2.6477190576404e-06,0.007,0.007,0.001
49,1.8582521977395e-06,0.009,0.007,0.001
50,1.1417243135852e-07,0.011,0.007,0.001
51,-9.7165495582655e-07,0.013,0.007,0.001
52,-1.1799483071424e-06,0.015,0.007,0.001
53,-1.1710119820537e-06,0.017,0.007,0.001
54,-7.9730144482877e-07,0.019,0.007,0.001
55,-1.3027733691879e-08,0.021,0.007,0.001
56,5.469445907207e-07,0.023,0.007,0.001
57,1.9415186954683e-07,0.025,0.007,0.001
58,-3.9803834967704e-07,0.027,0.007,0.001
59,-1.1506646214463e-07,0.029,0.007,0.001
60,-6.3494685460229e-07,0.001,0.009,0.001
61,3.663177868795e-07,0.003,0.009,0.001
62,2.0479206515079e-06,0.005,0.009,0.001
63,1.6025930454664e-06,0.007,0.009,0.001
64,-4.9339458072671e-07,0.009,0.009,0.001
65,-2.0159619663781e-06,0.011,0.009,0.001
66,-1.9630484614918e-06,0.013,0.009,0.001
67,-1.3851197746964e-06,0.015,0.009,0.001
68,-1.352936171667e-06,0.017,0.009,0.001
69,-1.3722232672087e-06,0.019,0.009,0.001
70,-6.1623845564464e-07,0.021,0.009,0.001
71,4.6729198263917e-07,0.023,0.009,0.001
72,4.7832176065595e-07,0.025,0.009,0.001
73,-3.407562539024e-07,0.027,0.009,0.001
74,-2.245917332984e-07,0.029,0.009,0.001
75,-4.161202782713e-07,0.001,0.011,0.001
76,7.8677691341525e-07,0.003,0.011,0.001
77,1.2417473823819e-06,0.005,0.011,0.001
78,-1.5522669407502e-08,0.007,0.011,0.001
79,-1.5189315543593e-06,0.009,0.011,0.001
80,-1.4893078850757e-06,0.011,0.011,0.001
81,-3.7777037765875e-07,0.013,0.011,0.001
82,4.2099809051467e-07,0.015,0.011,0.001
83,-9.2199705599902e-08,0.017,0.011,0.001
84,-8.5411813751831e-07,0.019,0.011,0.001
85,-5.8494326859642e-07,0.021,0.011,0.001
86,5.2175829170739e-07,0.023,0.011,0.001
87,7.2294165761287e-07,0.025,0.011,0.001
88,-1.7782650819928e-07,0.027,0.011,0.001
89,-3.6007455436617e-07,0.029,0.011,0.001
90,-1.3887001927104e-07,0.001,0.013,0.001
91,3.5836354991099e-07,0.003,0.013,0.001
92,1.7951795422154e-07,0.005,0.013,0.001
93,-2.3746199332778e-07,0.007,0.013,0.001
94,-4.0774288395891e-07,0.009,0.013,0.001
95,4.1590679907049e-07,0.011,0.013,0.001
96,1.4636945046522e-06,0.013,0.013,0.001
97,1.824307857444e-06,0.015,0.013,0.001
98,1.0571929641449e-06,0.017,0.013,0.001
99,-1.9264321603305e-07,0.019,0.013,0.001
100,-3.4177537095016e-07,0.021,0.013,0.001
101,5.8563024320815e-07,0.023,0.013,0.001
102,9.0380611498248e-07,0.025,0.013,0.001
103,3.6254520792116e-08,0.027,0.013,0.001
104,-3.9489709987079e-07,0.029,0.013,0.001
105,1.0606751244984e-08,0.001,0.015,0.001
106,-4.1301774526291e-07,0.003,0.015,0.001
107,1.0467540828087e-07,0.005,0.015,0.001
108,8.4321022665281e-07,0.007,0.015,0.001
109,1.1285362388514e-06,0.009,0.015,0.001
110,1.164836922087e-06,0.011,0.015,0.001
111,1.3361057370817e-06,0.013,0.015,0.001
112,1.2525002385151e-06,0.015,0.015,0.001
113,7.2459779808905e-07,0.017,0.015,0.001
114,-1.3923445258133e-07,0.019,0.015,0.001
115,-3.1396511035189e-07,0.021,0.015,0.001
116,5.3376212882607e-07,0.023,0.015,0.001
