id,integral_strain_stress,x,y,z
0,4.2181155572698e-09,0.001,0.001,0.001
1,-2.8999306316015e-08,0.003,0.001,0.001
2,-4.8878141760656e-08,0.005,0.001,0.001
3,-2.7510292261585e-08,0.007,0.001,0.001
4,3.6258043170281e-08,0.009,0.001,0.001
5,1.1809928020908e-07,0.011,0.001,0.001
6,1.8835445885318e-07,0.013,0.001,0.001
7,2.31694201834e-07,0.015,0.001,0.001
8,2.3729774818127e-07,0.017,0.001,0.001
9,2.1685202791647e-07,0.019,0.001,0.001
10,1.691692697081e-07,0.021,0.001,0.001
11,1.0724211097142e-07,0.023,0.001,0.001
12,3.8401702136484e-08,0.025,0.001,0.001
13,-2.1209500632086e-08,0.027,0.001,0.001
14,-2.2989725102275e-08,0.029,0.001,0.001
15,-1.6757157830384e-08,0.001,0.003,0.001
16,-4.8751639226899e-08,0.003,0.003,0.001
17,-5.9923022836371e-09,0.005,0.003,0.001
18,7.6749902101937e-08,0.007,0.003,0.001
19,1.7352237116587e-07,0.009,0.003,0.001
20,2.2538933013789e-07,0.011,0.003,0.001
21,2.4561646592337e-07,0.013,0.003,0.001
22,2.2817597637739e-07,0.015,0.003,0.001
23,1.998714276045e-07,0.017,0.003,0.001
24,1.8367429713757e-07,0.019,0.003,0.001
25,1.6307248528947e-07,0.021,0.003,0.001
26,1.503947698529e-07,0.023,0.003,0.001
27,1.1706123387992e-07,0.025,0.003,0.001
28,5.4428395361256e-08,0.027,0.003,0.001
29,-2.1330187708986e-08,0.029,0.003,0.001
30,-4.2083407457017e-08,0.001,0.005,0.001
31,-3.3048936030521e-08,0.003,0.005,0.001
32,6.4262187682205e-08,0.005,0.005,0.001
33,1.6790565374863e-07,0.007,0.005,0.001
34,2.1986497072588e-07,0.009,0.005,0.001
35,1.9243857260867e-07,0.011,0.005,0.001
36,1.3071893787048e-07,0.013,0.005,0.001
37,5.6913414839693e-08,0.015,0.005,0.001
38,1.882398105438e-08,0.017,0.005,0.001
39,1.4867472316013e-08,0.019,0.005,0.001
40,4.4165040805074e-08,0.021,0.005,0.001
41,9.6709559623362e-08,0.023,0.005,0.001
42,1.2684918989416e-07,0.025,0.005,0.001
43,1.0902013670119e-07,0.027,0.005,0.001
44,2.950387090542e-09,0.029,0.005,0.001
45,-5.5412477460189e-08,0.001,0.007,0.001
46,1.5506385767603e-08,0.003,0.007,0.001
47,1.3485406644044e-07,0.005,0.007,0.001
48,2.0514048624679e-07,0.007,0.007,0.001
49,1.6977898394456e-07,0.009,0.007,0.001
50,6.3654296587089e-08,0.011,0.007,0.001
51,-5.2746554853176e-08,0.013,0.007,0.001
52,-1.2684822681262e-07,0.015,0.007,0.001
53,-1.5335046066474e-07,0.017,0.007,0.001
54,-1.2767081648171e-07,0.019,0.007,0.001
55,-7.6237371362886e-08,0.021,0.007,0.001
56,3.2724305894017e-09,0.023,0.007,0.001
57,7.2442271082881e-08,0.025,0.007,0.001
58,1.0517156145002e-07,0.027,0.007,0.001
59,3.2292251983839e-08,0.029,0.007,0.001
60,-4.7161568792197e-08,0.001,0.009,0.001
61,7.6649578068795e-08,0.003,0.009,0.001
62,1.8081465485667e-07,0.005,0.009,0.001
63,1.6591720994669e-07,0.007,0.009,0.001
64,5.1225491389108e-08,0.009,0.009,0.001
65,-1.1114326548591e-07,0.011,0.009,0.001
66,-2.1954849804246e-07,0.013,0.009,0.001
67,-2.5725755734506e-07,0.015,0.009,0.001
68,-2.373167828453e-07,0.017,0.009,0.001
69,-1.8047915655789e-07,0.019,0.009,0.001
70,-1.2148527326847e-07,0.021,0.009,0.001
71,-5.3458880053479e-08,0.023,0.009,0.001
72,1.524257568773e-08,0.025,0.009,0.001
73,6.5358483407039e-08,0.027,0.009,0.001
74,4.5421688863278e-08,0.029,0.009,0.001
75,-2.376819417752e-08,0.001,0.011,0.001
76,1.3267816080869e-07,0.003,0.011,0.001
77,1.8004214877076e-07,0.005,0.011,0.001
78,8.4540613722264e-08,0.007,0.011,0.001
79,-9.9778949908014e-08,0.009,0.011,0.001
80,-2.7597084638835e-07,0.011,0.011,0.001
81,-3.4555493273368e-07,0.013,0.011,0.001
82,-3.4326965085769e-07,0.015,0.011,0.001
83,-2.614726665028e-07,0.017,0.011,0.001
84,-1.8027947575516e-07,0.019,0.011,0.001
85,-1.087688397235e-07,0.021,0.011,0.001
86,-5.193780123738e-08,0.023,0.011,0.001
87,-4.9757418925945e-09,0.025,0.011,0.001
88,3.2967814263315e-08,0.027,0.011,0.001
89,3.9216790093132e-08,0.029,0.011,0.001
90,1.9045289550355e-09,0.001,0.013,0.001
91,1.619234027149e-07,0.003,0.013,0.001
92,1.5171479772885e-07,0.005,0.013,0.001
93,-3.5473152036025e-09,0.007,0.013,0.001
94,-2.2190143314925e-07,0.009,0.013,0.001
95,-3.8298461435617e-07,0.011,0.013,0.001
96,-4.3405503524903e-07,0.013,0.013,0.001
97,-3.9051861081712e-07,0.015,0.013,0.001
98,-2.8295943089448e-07,0.017,0.013,0.001
99,-1.7604306940417e-07,0.019,0.013,0.001
100,-8.4694639813263e-08,0.021,0.013,0.001
101,-2.3029908244472e-08,0.023,0.013,0.001
102,1.1144322964358e-08,0.025,0.013,0.001
103,2.8808558087192e-08,0.027,0.013,0.001
104,2.3591821870763e-08,0.029,0.013,0.001
105,2.3564261869376e-08,0.001,0.015,0.001
106,1.6085895576829e-07,0.003,0.015,0.001
107,1.1636409532778e-07,0.005,0.015,0.001
108,-6.0373865857947e-08,0.007,0.015,0.001
109,-2.7283973485019e-07,0.009,0.015,0.001
110,-4.2657213260908e-07,0.011,0.015,0.001
111,-4.5903948471543e-07,0.013,0.015,0.001
112,-4.0848503090413e-07,0.015,0.015,0.001
113,-3.0492483567525e-07,0.017,0.015,0.001
114,-1.7865967215794e-07,0.019,0.015,0.001
115,-7.4262697793474e-08,0.021,0.015,0.001
116,3.4992037318749e-09,0.023,0.015,0.001
117,4.079611820859e-08,0.025,0.015,0.001
118,4.1402224896396e-08,0.027,0.015,0.001
119,4.4372078919859e-09,0.029,0.015,0.001
120,3.3050517901693e-08,0.001,0.017,0.001
121,1.3909302521702e-07,0.003,0.017,0.001
122,9.0217694476954e-08,0.005,0.017,0.001
123,-7.1207613461504e-08,0.007,0.017,0.001
124,-2.6911260746341e-07,0.009,0.017,0.001
125,-4.0072524037468e-07,0.011,0.017,0.001
126,-4.3760209515186e-07,0.013,0.017,0.001
127,-3.9291216679544e-07,0.015,0.017,0.001
128,-3.0222260350677e-07,0.017,0.017,0.001
129,-1.78425939062e-07,0.019,0.017,0.001
130,-5.7558303539905e-08,0.021,0.017,0.001
131,1.7725039937056e-08,0.023,0.017,0.001
132,6.603969592972e-08,0.025,0.017,0.001
133,5.0425340841713e-08,0.027,0.017,0.001
134,-9.8977587847569e-09,0.029,0.017,0.001
135,2.9893422135357e-08,0.001,0.019,0.001
136,1.1286290856668e-07,0.003,0.019,0.001
137,7.7100981725536e-08,0.005,0.019,0.001
138,-5.5491586038819e-08,0.007,0.019,0.001
139,-2.2541171807231e-07,0.009,0.019,0.001
140,-3.37108941874e-07,0.011,0.019,0.001
141,-3.810964830059e-07,0.013,0.019,0.001
142,-3.4964493177413e-07,0.015,0.019,0.001
143,-2.6333106998413e-07,0.017,0.019,0.001
144,-1.507095348309e-07,0.019,0.019,0.001
145,-2.8938219789537e-08,0.021,0.019,0.001
146,3.9418798152809e-08,0.023,0.019,0.001
147,7.360903550455e-08,0.025,0.019,0.001
148,4.7817121786602e-08,0.027,0.019,0.001
149,-2.1673364258904e-08,0.029,0.019,0.001
150,2.3967305725627e-08,0.001,0.021,0.001
151,8.7718409059267e-08,0.003,0.021,0.001
152,6.8556890468209e-08,0.005,0.021,0.001
153,-2.6639717393197e-08,0.007,0.021,0.001
154,-1.6029064676215e-07,0.009,0.021,0.001
155,-2.5340718057088e-07,0.011,0.021,0.001
156,-2.9580660478443e-07,0.013,0.021,0.001
157,-2.7431527358561e-07,0.015,0.021,0.001
158,-1.8974739203278e-07,0.017,0.021,0.001
159,-8.3348010907412e-08,0.019,0.021,0.001
160,1.651222525367e-08,0.021,0.021,0.001
161,6.8826813351545e-08,0.023,0.021,0.001
162,6.8499651559987e-08,0.025,0.021,0.001
163,3.223369172815e-08,0.027,0.021,0.001
164,-3.091614300217e-08,0.029,0.021,0.001
165,1.703221377998e-08,0.001,0.023,0.001
166,6.1861647161236e-08,0.003,0.023,0.001
167,6.2222677668287e-08,0.005,0.023,0.001
168,-3.0541582135376e-09,0.007,0.023,0.001
169,-7.8838177420161e-08,0.009,0.023,0.001
170,-1.5801050027549e-07,0.011,0.023,0.001
171,-1.8170194325068e-07,0.013,0.023,0.001
172,-1.4335016938263e-07,0.015,0.023,0.001
173,-8.774214982696e-08,0.017,0.023,0.001
174,1.9397187291812e-08,0.019,0.023,0.001
175,6.5882835339383e-08,0.021,0.023,0.001
176,9.2036920282629e-08,0.023,0.023,0.001
177,5.3397809730338e-08,0.025,0.023,0.001
178,9.7753521744305e-09,0.027,0.023,0.001
179,-3.4166579121914e-08,0.029,0.023,0.001
180,8.6095713572124e-09,0.001,0.025,0.001
181,3.9202154828935e-08,0.003,0.025,0.001
182,4.6419556060761e-08,0.005,0.025,0.001
183,1.9156520001754e-08,0.007,0.025,0.001
184,-1.2784539982132e-08,0.009,0.025,0.001
185,-4.7340722219173e-08,0.011,0.025,0.001
186,-4.1023238373974e-08,0.013,0.025,0.001
187,3.2769591120374e-09,0.015,0.025,0.001
188,4.8685098981083e-08,0.017,0.025,0.001
189,1.0992601724949e-07,0.019,0.025,0.001
190,1.0701550496845e-07,0.021,0.025,0.001
191,8.5767282856817e-08,0.023,0.025,0.001
192,2.7478304981641e-08,0.025,0.025,0.001
193,-1.2816784980263e-08,0.027,0.025,0.001
194,-2.6495151166327e-08,0.029,0.025,0.001
195,2.0155569105615e-09,0.001,0.027,0.001
196,1.9958002495521e-08,0.003,0.027,0.001
197,2.79463763865e-08,0.005,0.027,0.001
198,2.755910142766e-08,0.007,0.027,0.001
199,2.4299232830557e-08,0.009,0.027,0.001
200,3.7905427117476e-08,0.011,0.027,0.001
201,7.270996634082e-08,0.013,0.027,0.001
202,1.1552456997664e-07,0.015,0.027,0.001
203,1.4740815569232e-07,0.017,0.027,0.001
204,1.4204664089867e-07,0.019,0.027,0.001
205,1.0129524727897e-07,0.021,0.027,0.001
206,4.3869604817193e-08,0.023,0.027,0.001
207,-2.6472791692812e-09,0.025,0.027,0.001
208,-2.4366730160036e-08,0.027,0.027,0.001
209,-1.1815148825149e-08,0.029,0.027,0.001
210,-4.1779037194486e-09,0.001,0.029,0.001
211,5.9655433862159e-09,0.003,0.029,0.001
212,1.5750160401775e-08,0.005,0.029,0.001
213,2.3596960264017e-08,0.007,0.029,0.001
214,3.5433408984033e-08,0.009,0.029,0.001
215,5.9177265562999e-08,0.011,0.029,0.001
216,9.5759499709159e-08,0.013,0.029,0.001
