x,y,z,value
0.015,0.0005,0,-0.106075978771969
0.015,0.001,0,-0.158885739995583
0.015,0.0015,0,-0.165368872712179
0.015,0.002,0,-0.116377253391761
0.015,0.0025,0,-0.0441984006694156
0.015,0.003,0,0.0652154089593751
0.015,0.0035,0,0.167190871813148
0.015,0.004,0,0.29356421352589
0.015,0.0045,0,0.375014710478609
0.015,0.005,0,0.485807995680943
0.015,0.0055,0,0.499073226209021
0.015,0.006,0,0.607251163372325
0.015,0.0065,0,0.568553518629301
0.015,0.007,0,0.962297822878099
0.015,0.0075,0,2.03770039593081
0.015,0.008,0,1.71779549064117
0.015,0.0085,0,0.995884745698238
0.015,0.009,0,1.24273579328113
0.015,0.0095,0,1.66509622454291
0.015,0.01,0,1.69140857843021
0.015,0.0105,0,1.45478292223754
0.015,0.011,0,1.29628266974879
0.015,0.0115,0,1.09257111759985
0.015,0.012,0,0.82564328380198
0.015,0.0125,0,0.690366217142412
0.015,0.013,0,1.02414117438005
0.015,0.0135,0,1.72274470669603
0.015,0.014,0,1.9583190649752
0.015,0.0145,0,1.44655971753188
0.015,0.015,0,0.00108387317229131
0.015,0.0155,0,-1.27924777894702
0.015,0.016,0,-1.7973912036166
0.015,0.0165,0,-0.862800469559545
0.015,0.017,0,0.496767467292329
0.015,0.0175,0,1.22240678988749
0.015,0.018,0,1.13798665621846
0.015,0.0185,0,0.242185036441924
0.015,0.019,0,-0.30540646904916
0.015,0.0195,0,-0.665065705055781
0.015,0.02,0,0.446483422327844
