id,strain_stress,x,y,z
0,-0.0046029297871816,0.00025,0.00025,0
1,-0.0028943545941212,0.00075,0.00025,0
2,0.0016666326563327,0.00125,0.00025,0
3,0.007967794074026,0.00175,0.00025,0
4,0.012819791488784,0.00225,0.00025,0
5,0.014065420433187,0.00275,0.00025,0
6,0.010533371121508,0.00325,0.00025,0
7,0.0026140763483683,0.00375,0.00025,0
8,-0.00798331884451,0.00425,0.00025,0
9,-0.018838303068562,0.00475,0.00025,0
10,-0.02749887022757,0.00525,0.00025,0
11,-0.032185169306674,0.00575,0.00025,0
12,-0.032006254870745,0.00625,0.00025,0
13,-0.027036947738046,0.00675,0.00025,0
14,-0.017935231438633,0.00725,0.00025,0
15,-0.0057328643633341,0.00775,0.00025,0
16,0.0085477084177641,0.00825,0.00025,0
17,0.023870289061336,0.00875,0.00025,0
18,0.039306932710075,0.00925,0.00025,0
19,0.053872507497856,0.00975,0.00025,0
20,0.06662843050125,0.01025,0.00025,0
21,0.076695422053185,0.01075,0.00025,0
22,0.083430495519756,0.01125,0.00025,0
23,0.086619101244414,0.01175,0.00025,0
24,0.086392270653136,0.01225,0.00025,0
25,0.083419889409352,0.01275,0.00025,0
26,0.078011140161043,0.01325,0.00025,0
27,0.070602512802351,0.01375,0.00025,0
28,0.05733008994913,0.01425,0.00025,0
29,0.039662039433761,0.01475,0.00025,0
30,0.039662039433771,0.01525,0.00025,0
31,0.05733008994912,0.01575,0.00025,0
32,0.070602512802288,0.01625,0.00025,0
33,0.078011140160972,0.01675,0.00025,0
34,0.083419889409277,0.01725,0.00025,0
35,0.086392270653036,0.01775,0.00025,0
36,0.086619101244359,0.01825,0.00025,0
37,0.083430495519729,0.01875,0.00025,0
38,0.076695422053198,0.01925,0.00025,0
39,0.066628430501299,0.01975,0.00025,0
40,0.05387250749794,0.02025,0.00025,0
41,0.039306932710173,0.02075,0.00025,0
42,0.023870289061423,0.02125,0.00025,0
43,0.0085477084178372,0.02175,0.00025,0
44,-0.0057328643632916,0.02225,0.00025,0
45,-0.017935231438578,0.02275,0.00025,0
46,-0.027036947738001,0.02325,0.00025,0
47,-0.032006254870722,0.02375,0.00025,0
48,-0.032185169306667,0.02425,0.00025,0
49,-0.027498870227575,0.02475,0.00025,0
50,-0.018838303068579,0.02525,0.00025,0
51,-0.0079833188445279,0.02575,0.00025,0
52,0.0026140763483494,0.02625,0.00025,0
53,0.010533371121496,0.02675,0.00025,0
54,0.01406542043318,0.02725,0.00025,0
55,0.012819791488777,0.02775,0.00025,0
56,0.0079677940740181,0.02825,0.00025,0
57,0.0016666326563259,0.02875,0.00025,0
58,-0.0028943545941266,0.02925,0.00025,0
59,-0.0046029297871833,0.02975,0.00025,0
60,-0.0035482384902745,0.00025,0.00075,0
61,0.0059947176600396,0.00075,0.00075,0
62,0.011484058091086,0.00125,0.00075,0
63,0.013668831499331,0.00175,0.00075,0
64,0.011804455386536,0.00225,0.00075,0
65,0.0058292178458961,0.00275,0.00075,0
66,-0.0030466452728997,0.00325,0.00075,0
67,-0.01273828431488,0.00375,0.00075,0
68,-0.020884187169411,0.00425,0.00075,0
69,-0.025376732708887,0.00475,0.00075,0
70,-0.02492649791221,0.00525,0.00075,0
71,-0.01916072540033,0.00575,0.00075,0
72,-0.008769945993668,0.00625,0.00075,0
73,0.0048480232032818,0.00675,0.00075,0
74,0.019702251278431,0.00725,0.00075,0
75,0.033765758668076,0.00775,0.00075,0
76,0.04513880542986,0.00825,0.00075,0
77,0.052575079766036,0.00875,0.00075,0
78,0.055521643798542,0.00925,0.00075,0
79,0.054352483955509,0.00975,0.00075,0
80,0.050128362483902,0.01025,0.00075,0
81,0.044342264748731,0.01075,0.00075,0
82,0.038502220983847,0.01125,0.00075,0
83,0.033422647188715,0.01175,0.00075,0
84,0.029152552256537,0.01225,0.00075,0
85,0.023880826529487,0.01275,0.00075,0
86,0.015270691521883,0.01325,0.00075,0
87,-0.0015548681028605,0.01375,0.00075,0
88,-0.02383315186715,0.01425,0.00075,0
89,-0.037601373882434,0.01475,0.00075,0
90,-0.037601373882425,0.01525,0.00075,0
91,-0.023833151867154,0.01575,0.00075,0
92,-0.0015548681029181,0.01625,0.00075,0
93,0.015270691521814,0.01675,0.00075,0
94,0.023880826529409,0.01725,0.00075,0
95,0.029152552256422,0.01775,0.00075,0
96,0.033422647188622,0.01825,0.00075,0
97,0.038502220983722,0.01875,0.00075,0
98,0.044342264748626,0.01925,0.00075,0
99,0.050128362483834,0.01975,0.00075,0
100,0.054352483955479,0.02025,0.00075,0
101,0.055521643798543,0.02075,0.00075,0
102,0.052575079766059,0.02125,0.00075,0
103,0.0451388054299,0.02175,0.00075,0
104,0.033765758668117,0.02225,0.00075,0
105,0.019702251278497,0.02275,0.00075,0
106,0.0048480232033355,0.02325,0.00075,0
107,-0.0087699459936267,0.02375,0.00075,0
108,-0.01916072540031,0.02425,0.00075,0
109,-0.024926497912195,0.02475,0.00075,0
110,-0.025376732708883,0.02525,0.00075,0
111,-0.020884187169423,0.02575,0.00075,0
112,-0.012738284314898,0.02625,0.00075,0
113,-0.0030466452729134,0.02675,0.00075,0
114,0.0058292178458837,0.02725,0.00075,0
115,0.011804455386527,0.02775,0.00075,0
116,0.013668831499328,0.02825,0.00075,0
117,0.011484058091086,0.02875,0.00075,0
118,0.0059947176600374,0.02925,0.00075,0
119,-0.0035482384902787,0.02975,0.00075,0
120,0.00056251647429414,0.00025,0.00125,0
121,0.011135542809401,0.00075,0.00125,0
122,0.014780925939579,0.00125,0.00125,0
123,0.011318496143454,0.00175,0.00125,0
124,0.0028953943682149,0.00225,0.00125,0
125,-0.0078407636040199,0.00275,0.00125,0
126,-0.017762891391906,0.00325,0.00125,0
127,-0.024012711513305,0.00375,0.00125,0
128,-0.024668714107153,0.00425,0.00125,0
129,-0.019156254486525,0.00475,0.00125,0
130,-0.0082107558953634,0.00525,0.00125,0
131,0.00633683422506,0.00575,0.00125,0
132,0.022029270855435,0.00625,0.00125,0
133,0.0361607979039,0.00675,0.00125,0
134,0.046281058839337,0.00725,0.00125,0
135,0.050543172706716,0.00775,0.00125,0
136,0.048110456078006,0.00825,0.00125,0
137,0.039347404706277,0.00875,0.00125,0
138,0.025809198512729,0.00925,0.00125,0
139,0.0099667701173448,0.00975,0.00125,0
140,-0.0054726791765505,0.01025,0.00125,0
141,-0.018181858128585,0.01075,0.00125,0
142,-0.027165485257852,0.01125,0.00125,0
143,-0.032907443450368,0.01175,0.00125,0
144,-0.037874215808038,0.01225,0.00125,0
145,-0.045264745827679,0.01275,0.00125,0
146,-0.058393289187403,0.01325,0.00125,0
147,-0.076723753181998,0.01375,0.00125,0
148,-0.090680667449748,0.01425,0.00125,0
149,-0.11292924532077,0.01475,0.00125,0
150,-0.11292924532076,0.01525,0.00125,0
151,-0.090680667449738,0.01575,0.00125,0
152,-0.07672375318203,0.01625,0.00125,0
153,-0.05839328918743,0.01675,0.00125,0
154,-0.045264745827706,0.01725,0.00125,0
155,-0.03787421580809,0.01775,0.00125,0
156,-0.032907443450432,0.01825,0.00125,0
157,-0.027165485257933,0.01875,0.00125,0
158,-0.018181858128666,0.01925,0.00125,0
159,-0.0054726791766381,0.01975,0.00125,0
160,0.0099667701172479,0.02025,0.00125,0
161,0.025809198512631,0.02075,0.00125,0
162,0.039347404706215,0.02125,0.00125,0
163,0.048110456077967,0.02175,0.00125,0
164,0.050543172706707,0.02225,0.00125,0
165,0.046281058839354,0.02275,0.00125,0
166,0.036160797903923,0.02325,0.00125,0
167,0.022029270855459,0.02375,0.00125,0
168,0.0063368342250837,0.02425,0.00125,0
169,-0.0082107558953405,0.02475,0.00125,0
170,-0.019156254486516,0.02525,0.00125,0
171,-0.024668714107155,0.02575,0.00125,0
172,-0.024012711513315,0.02625,0.00125,0
173,-0.01776289139192,0.02675,0.00125,0
174,-0.0078407636040325,0.02725,0.00125,0
175,0.0028953943682081,0.02775,0.00125,0
176,0.011318496143458,0.02825,0.00125,0
177,0.014780925939586,0.02875,0.00125,0
178,0.011135542809403,0.02925,0.00125,0
179,0.00056251647429124,0.02975,0.00125,0
180,0.0066347566285439,0.00025,0.00175,0
181,0.013202181003309,0.00075,0.00175,0
182,0.011367950124353,0.00125,0.00175,0
183,0.0023793462688431,0.00175,0.00175,0
184,-0.0099718355656218,0.00225,0.00175,0
185,-0.021140633733017,0.00275,0.00175,0
186,-0.027219271900678,0.00325,0.00175,0
187,-0.025909584135297,0.00375,0.00175,0
188,-0.016992445864804,0.00425,0.00175,0
189,-0.002266860878275,0.00475,0.00175,0
190,0.015093018784098,0.00525,0.00175,0
191,0.031322502709881,0.00575,0.00175,0
192,0.04293064802115,0.00625,0.00175,0
193,0.047285454881553,0.00675,0.00175,0
194,0.043103360025736,0.00725,0.00175,0
195,0.030578230868936,0.00775,0.00175,0
196,0.011474977234668,0.00825,0.00175,0
197,-0.011281618877961,0.00875,0.00175,0
198,-0.033990251215151,0.00925,0.00175,0
199,-0.053165279837156,0.00975,0.00175,0
200,-0.066181928583939,0.01025,0.00175,0
201,-0.072220980000309,0.01075,0.00175,0
202,-0.072383133412392,0.01125,0.00175,0
203,-0.069619931706454,0.01175,0.00175,0
204,-0.067823257546919,0.01225,0.00175,0
205,-0.070186927890302,0.01275,0.00175,0
206,-0.078233840237206,0.01325,0.00175,0
207,-0.087812220566244,0.01375,0.00175,0
208,-0.10240785134239,0.01425,0.00175,0
209,-0.1209794920832,0.01475,0.00175,0
210,-0.12097949208318,0.01525,0.00175,0
211,-0.10240785134237,0.01575,0.00175,0
212,-0.087812220566226,0.01625,0.00175,0
213,-0.078233840237189,0.01675,0.00175,0
214,-0.070186927890274,0.01725,0.00175,0
215,-0.067823257546896,0.01775,0.00175,0
216,-0.069619931706434,0.01825,0.00175,0
217,-0.072383133412379,0.01875,0.00175,0
218,-0.072220980000318,0.01925,0.00175,0
219,-0.066181928583977,0.01975,0.00175,0
220,-0.053165279837226,0.02025,0.00175,0
221,-0.033990251215241,0.02075,0.00175,0
222,-0.011281618878069,0.02125,0.00175,0
223,0.011474977234568,0.02175,0.00175,0
224,0.030578230868867,0.02225,0.00175,0
