id,uxr,x,y,z
0,-2.4313237022271e-11,0.015,0.0005,0
0.0005,-4.6020747331061e-11,0.015,0.001,0
0.001,-6.4224441138852e-11,0.015,0.0015,0
0.0015,-7.8240737648241e-11,0.015,0.002,0
0.002,-8.7558153946576e-11,0.015,0.0025,0
0.0025,-9.1805304646085e-11,0.015,0.003,0
0.003,-9.0813998324567e-11,0.015,0.0035,0
0.0035,-8.4569008062187e-11,0.015,0.004,0
0.004,-7.327260961786e-11,0.015,0.0045,0
0.0045,-5.7268665158359e-11,0.015,0.005,0
0.005,-3.7114863312609e-11,0.015,0.0055,0
0.0055,-1.3472775298946e-11,0.015,0.006,0
0.006,1.280129798955e-11,0.015,0.0065,0
0.0065,4.0810810886631e-11,0.015,0.007,0
0.007,6.9492017193706e-11,0.015,0.0075,0
0.0075,9.7827528696392e-11,0.015,0.008,0
0.008,1.2465585724568e-10,0.015,0.0085,0
0.0085,1.4896579328026e-10,0.015,0.009,0
0.009,1.695920153035e-10,0.015,0.0095,0
0.0095,1.8563934645509e-10,0.015,0.01,0
0.01,1.9580441607068e-10,0.015,0.0105,0
0.0105,1.9810407692838e-10,0.015,0.011,0
0.011,1.9234608036683e-10,0.015,0.0115,0
0.0115,1.837926000079e-10,0.015,0.012,0
0.012,1.7341834719573e-10,0.015,0.0125,0
0.0125,1.6113346149396e-10,0.015,0.013,0
0.013,1.4654564582427e-10,0.015,0.0135,0
0.0135,1.2987307751314e-10,0.015,0.014,0
0.014,1.1161292966785e-10,0.015,0.0145,0
0.0145,9.2131442389906e-11,0.015,0.015,0
0.015,7.1347165687008e-11,0.015,0.0155,0
0.0155,4.9202580879648e-11,0.015,0.016,0
0.016,2.6702788743609e-11,0.015,0.0165,0
0.0165,4.4512928737127e-12,0.015,0.017,0
0.017,-1.7819143394302e-11,0.015,0.0175,0
0.0175,-3.9192907908464e-11,0.015,0.018,0
0.018,-6.0323901018306e-11,0.015,0.0185,0
0.0185,-7.7279793025332e-11,0.015,0.019,0
0.019,-1.2038777086388e-10,0.015,0.0195,0
0.0195,-1.463025218406e-10,0.015,0.02,0
