id,integral_strain_stress_param1,x,y,z
0,-1.3960005190328e-11,0.0005,0.0005,0
1,-2.0175384218838e-11,0.0015,0.0005,0
2,1.8274898839304e-11,0.0025,0.0005,0
3,-4.8044595992854e-12,0.0035,0.0005,0
4,-1.4264327092345e-10,0.0045,0.0005,0
5,2.5611443738572e-11,0.0055,0.0005,0
6,4.9596354264299e-10,0.0065,0.0005,0
7,5.2409128499123e-11,0.0075,0.0005,0
8,-1.379172772123e-09,0.0085,0.0005,0
9,-1.2410371292929e-09,0.0095,0.0005,0
10,1.5788050099265e-09,0.0105,0.0005,0
11,4.9851060180195e-09,0.0115,0.0005,0
12,9.3700053536878e-09,0.0125,0.0005,0
13,8.5358437017082e-09,0.0135,0.0005,0
14,-3.8968744742458e-08,0.0145,0.0005,0
15,-3.8968744742459e-08,0.0155,0.0005,0
16,8.5358437017082e-09,0.0165,0.0005,0
17,9.3700053536878e-09,0.0175,0.0005,0
18,4.9851060180195e-09,0.0185,0.0005,0
19,1.5788050099265e-09,0.0195,0.0005,0
20,-1.2410371292929e-09,0.0205,0.0005,0
21,-1.379172772123e-09,0.0215,0.0005,0
22,5.2409128499111e-11,0.0225,0.0005,0
23,4.9596354264298e-10,0.0235,0.0005,0
24,2.5611443738575e-11,0.0245,0.0005,0
25,-1.4264327092345e-10,0.0255,0.0005,0
26,-4.804459599286e-12,0.0265,0.0005,0
27,1.8274898839304e-11,0.0275,0.0005,0
28,-2.0175384218838e-11,0.0285,0.0005,0
29,-1.3960005190328e-11,0.0295,0.0005,0
30,-1.7634896167017e-11,0.0005,0.0015,0
31,2.2042663059717e-11,0.0015,0.0015,0
32,-5.4174289132442e-11,0.0025,0.0015,0
33,-5.5968039211669e-11,0.0035,0.0015,0
34,2.5299456600036e-10,0.0045,0.0015,0
35,-9.720198581727e-11,0.0055,0.0015,0
36,-9.0616984223796e-10,0.0065,0.0015,0
37,5.9363316482793e-10,0.0075,0.0015,0
38,2.7514545754689e-09,0.0085,0.0015,0
39,-5.718546577833e-10,0.0095,0.0015,0
40,-7.6004492903283e-09,0.0105,0.0015,0
41,-7.5798504033268e-09,0.0115,0.0015,0
42,8.3123403295032e-09,0.0125,0.0015,0
43,2.1258945853884e-08,0.0135,0.0015,0
44,-6.7160789637718e-08,0.0145,0.0015,0
45,-6.7160789637718e-08,0.0155,0.0015,0
46,2.1258945853884e-08,0.0165,0.0015,0
47,8.3123403295033e-09,0.0175,0.0015,0
48,-7.5798504033267e-09,0.0185,0.0015,0
49,-7.6004492903283e-09,0.0195,0.0015,0
50,-5.7185465778344e-10,0.0205,0.0015,0
51,2.7514545754689e-09,0.0215,0.0015,0
52,5.9363316482795e-10,0.0225,0.0015,0
53,-9.0616984223795e-10,0.0235,0.0015,0
54,-9.7201985817274e-11,0.0245,0.0015,0
55,2.5299456600036e-10,0.0255,0.0015,0
56,-5.5968039211669e-11,0.0265,0.0015,0
57,-5.4174289132442e-11,0.0275,0.0015,0
58,2.2042663059717e-11,0.0285,0.0015,0
59,-1.7634896167017e-11,0.0295,0.0015,0
60,1.5143173381201e-11,0.0005,0.0025,0
61,-6.2994339545092e-11,0.0015,0.0025,0
62,-9.3754465822912e-12,0.0025,0.0025,0
63,2.9698776086586e-10,0.0035,0.0025,0
64,-4.9487050036471e-10,0.0045,0.0025,0
65,-8.5701764138885e-10,0.0055,0.0025,0
66,2.6455593224799e-09,0.0065,0.0025,0
67,2.3131783826107e-09,0.0075,0.0025,0
68,-8.1248873239419e-09,0.0085,0.0025,0
69,-8.8932359937303e-09,0.0095,0.0025,0
70,1.2706050384173e-08,0.0105,0.0025,0
71,3.3685345811361e-08,0.0115,0.0025,0
72,5.0395340933797e-08,0.0125,0.0025,0
73,3.2986058023303e-08,0.0135,0.0025,0
74,-2.9041926008426e-07,0.0145,0.0025,0
75,-2.9041926008426e-07,0.0155,0.0025,0
76,3.2986058023303e-08,0.0165,0.0025,0
77,5.0395340933797e-08,0.0175,0.0025,0
78,3.3685345811361e-08,0.0185,0.0025,0
79,1.2706050384173e-08,0.0195,0.0025,0
80,-8.89323599373e-09,0.0205,0.0025,0
81,-8.124887323942e-09,0.0215,0.0025,0
82,2.3131783826106e-09,0.0225,0.0025,0
83,2.6455593224799e-09,0.0235,0.0025,0
84,-8.5701764138884e-10,0.0245,0.0025,0
85,-4.9487050036472e-10,0.0255,0.0025,0
86,2.9698776086586e-10,0.0265,0.0025,0
87,-9.3754465822911e-12,0.0275,0.0025,0
88,-6.2994339545092e-11,0.0285,0.0025,0
89,1.5143173381201e-11,0.0295,0.0025,0
90,-2.6504730326398e-11,0.0005,0.0035,0
91,-3.2103500815444e-11,0.0015,0.0035,0
92,2.6895350435003e-10,0.0025,0.0035,0
93,-5.6925423258656e-10,0.0035,0.0035,0
94,-2.3285086513973e-10,0.0045,0.0035,0
95,3.0591879711711e-09,0.0055,0.0035,0
96,-2.4330630844655e-09,0.0065,0.0035,0
97,-1.0225508602469e-08,0.0075,0.0035,0
98,1.1012365315823e-08,0.0085,0.0035,0
99,3.1259460560639e-08,0.0095,0.0035,0
100,-2.2029893663474e-08,0.0105,0.0035,0
101,-9.6470509940824e-08,0.0115,0.0035,0
102,-2.6867391422282e-08,0.0125,0.0035,0
103,6.9751254308377e-08,0.0135,0.0035,0
104,-6.8281223376112e-07,0.0145,0.0035,0
105,-6.8281223376112e-07,0.0155,0.0035,0
106,6.9751254308379e-08,0.0165,0.0035,0
107,-2.6867391422282e-08,0.0175,0.0035,0
108,-9.6470509940824e-08,0.0185,0.0035,0
109,-2.2029893663475e-08,0.0195,0.0035,0
110,3.1259460560639e-08,0.0205,0.0035,0
111,1.1012365315824e-08,0.0215,0.0035,0
112,-1.0225508602469e-08,0.0225,0.0035,0
113,-2.4330630844655e-09,0.0235,0.0035,0
114,3.059187971171e-09,0.0245,0.0035,0
115,-2.3285086513972e-10,0.0255,0.0035,0
116,-5.6925423258656e-10,0.0265,0.0035,0
117,2.6895350435003e-10,0.0275,0.0035,0
118,-3.2103500815445e-11,0.0285,0.0035,0
119,-2.6504730326398e-11,0.0295,0.0035,0
120,-1.1507525787565e-10,0.0005,0.0045,0
121,2.4246168598632e-10,0.0015,0.0045,0
122,-5.6090371772819e-10,0.0025,0.0045,0
123,-4.027774023822e-11,0.0035,0.0045,0
124,2.7994456092365e-09,0.0045,0.0045,0
125,-5.8149025644879e-09,0.0055,0.0045,0
126,-4.7714053897379e-09,0.0065,0.0045,0
127,2.942037770915e-08,0.0075,0.0045,0
128,2.36563705344e-09,0.0085,0.0045,0
129,-9.0709051675193e-08,0.0095,0.0045,0
130,-3.4186928786287e-08,0.0105,0.0045,0
131,2.2535416373583e-07,0.0115,0.0045,0
132,5.3717519977734e-07,0.0125,0.0045,0
133,4.1541121492342e-07,0.0135,0.0045,0
134,-2.2064892353155e-06,0.0145,0.0045,0
135,-2.2064892353155e-06,0.0155,0.0045,0
136,4.1541121492342e-07,0.0165,0.0045,0
137,5.3717519977734e-07,0.0175,0.0045,0
138,2.2535416373583e-07,0.0185,0.0045,0
139,-3.4186928786285e-08,0.0195,0.0045,0
140,-9.0709051675194e-08,0.0205,0.0045,0
141,2.3656370534392e-09,0.0215,0.0045,0
142,2.942037770915e-08,0.0225,0.0045,0
143,-4.7714053897378e-09,0.0235,0.0045,0
144,-5.8149025644879e-09,0.0245,0.0045,0
145,2.7994456092364e-09,0.0255,0.0045,0
146,-4.0277740238221e-11,0.0265,0.0045,0
147,-5.6090371772819e-10,0.0275,0.0045,0
148,2.4246168598632e-10,0.0285,0.0045,0
149,-1.1507525787565e-10,0.0295,0.0045,0
150,1.5399457466558e-10,0.0005,0.0055,0
151,-2.6529201114474e-10,0.0015,0.0055,0
152,-3.6421249669525e-10,0.0025,0.0055,0
153,2.805212799583e-09,0.0035,0.0055,0
154,-6.2008228471476e-09,0.0045,0.0055,0
155,5.7825842877106e-11,0.0055,0.0055,0
156,3.2098622235951e-08,0.0065,0.0055,0
157,-4.5017281024159e-08,0.0075,0.0055,0
158,-8.794268156341e-08,0.0085,0.0055,0
159,2.0001859766551e-07,0.0095,0.0055,0
160,1.9948693133498e-07,0.0105,0.0055,0
161,-5.0541409788183e-07,0.0115,0.0055,0
162,-5.9664351938748e-07,0.0125,0.0055,0
163,-2.2992572772467e-07,0.0135,0.0055,0
164,-6.1981883502431e-06,0.0145,0.0055,0
165,-6.1981883502431e-06,0.0155,0.0055,0
166,-2.2992572772466e-07,0.0165,0.0055,0
167,-5.9664351938748e-07,0.0175,0.0055,0
168,-5.0541409788184e-07,0.0185,0.0055,0
169,1.9948693133498e-07,0.0195,0.0055,0
170,2.0001859766551e-07,0.0205,0.0055,0
171,-8.7942681563409e-08,0.0215,0.0055,0
172,-4.501728102416e-08,0.0225,0.0055,0
173,3.2098622235951e-08,0.0235,0.0055,0
174,5.7825842877268e-11,0.0245,0.0055,0
175,-6.2008228471476e-09,0.0255,0.0055,0
176,2.805212799583e-09,0.0265,0.0055,0
177,-3.6421249669524e-10,0.0275,0.0055,0
178,-2.6529201114475e-10,0.0285,0.0055,0
179,1.5399457466558e-10,0.0295,0.0055,0
180,4.6993200866903e-10,0.0005,0.0065,0
181,-7.3329866552348e-10,0.0015,0.0065,0
