id,integral_strain_stress_param2,x,y,z
0,-3.640067158688e-12,0.0005,0.0005,0
1,1.0162888263547e-11,0.0015,0.0005,0
2,5.7817243772499e-12,0.0025,0.0005,0
3,-5.5220983001689e-11,0.0035,0.0005,0
4,5.9417341770995e-12,0.0045,0.0005,0
5,2.1631253763207e-10,0.0055,0.0005,0
6,-2.8350673979445e-11,0.0065,0.0005,0
7,-7.1181951489834e-10,0.0075,0.0005,0
8,-3.1598929000293e-10,0.0085,0.0005,0
9,1.5153790579161e-09,0.0095,0.0005,0
10,2.4186265017211e-09,0.0105,0.0005,0
11,1.1768020643952e-09,0.0115,0.0005,0
12,-2.6690416524458e-09,0.0125,0.0005,0
13,-1.6527596237505e-08,0.0135,0.0005,0
14,-2.7046860388275e-08,0.0145,0.0005,0
15,-2.7046860388275e-08,0.0155,0.0005,0
16,-1.6527596237505e-08,0.0165,0.0005,0
17,-2.6690416524458e-09,0.0175,0.0005,0
18,1.1768020643952e-09,0.0185,0.0005,0
19,2.4186265017211e-09,0.0195,0.0005,0
20,1.5153790579162e-09,0.0205,0.0005,0
21,-3.1598929000291e-10,0.0215,0.0005,0
22,-7.1181951489834e-10,0.0225,0.0005,0
23,-2.8350673979451e-11,0.0235,0.0005,0
24,2.1631253763207e-10,0.0245,0.0005,0
25,5.9417341771001e-12,0.0255,0.0005,0
26,-5.5220983001689e-11,0.0265,0.0005,0
27,5.7817243772497e-12,0.0275,0.0005,0
28,1.0162888263547e-11,0.0285,0.0005,0
29,-3.6400671586879e-12,0.0295,0.0005,0
30,9.0837957072349e-12,0.0005,0.0015,0
31,-6.7387377385475e-12,0.0015,0.0015,0
32,-3.584881711787e-11,0.0025,0.0015,0
33,9.6945519414903e-11,0.0035,0.0015,0
34,1.0366634181133e-11,0.0045,0.0015,0
35,-4.0845784175921e-10,0.0055,0.0015,0
36,2.4357447349146e-10,0.0065,0.0015,0
37,1.2959465204269e-09,0.0075,0.0015,0
38,-6.8796436014063e-10,0.0085,0.0015,0
39,-3.8382781270634e-09,0.0095,0.0015,0
40,-1.2084519213317e-09,0.0105,0.0015,0
41,8.2776027531017e-09,0.0115,0.0015,0
42,1.4065409877486e-08,0.0125,0.0015,0
43,-7.5482837440792e-09,0.0135,0.0015,0
44,-3.2914784155181e-08,0.0145,0.0015,0
45,-3.2914784155181e-08,0.0155,0.0015,0
46,-7.5482837440791e-09,0.0165,0.0015,0
47,1.4065409877486e-08,0.0175,0.0015,0
48,8.2776027531018e-09,0.0185,0.0015,0
49,-1.2084519213316e-09,0.0195,0.0015,0
50,-3.8382781270634e-09,0.0205,0.0015,0
51,-6.8796436014067e-10,0.0215,0.0015,0
52,1.2959465204269e-09,0.0225,0.0015,0
53,2.4357447349147e-10,0.0235,0.0015,0
54,-4.0845784175921e-10,0.0245,0.0015,0
55,1.0366634181132e-11,0.0255,0.0015,0
56,9.6945519414903e-11,0.0265,0.0015,0
57,-3.584881711787e-11,0.0275,0.0015,0
58,-6.7387377385474e-12,0.0285,0.0015,0
59,9.083795707235e-12,0.0295,0.0015,0
60,-1.3446549789126e-12,0.0005,0.0025,0
61,-3.1305134248121e-11,0.0015,0.0025,0
62,1.202021041366e-10,0.0025,0.0025,0
63,-1.0663991304604e-10,0.0035,0.0025,0
64,-4.3598016097544e-10,0.0045,0.0025,0
65,1.020904419906e-09,0.0055,0.0025,0
66,1.1030016326771e-09,0.0065,0.0025,0
67,-4.0186767675163e-09,0.0075,0.0025,0
68,-3.5794632477452e-09,0.0085,0.0025,0
69,9.587791045443e-09,0.0095,0.0025,0
70,1.5052292694885e-08,0.0105,0.0025,0
