id,integral_strain_stress,x,y,z
0,2.2885375750341e-09,0.001,0.001,0.001
1,-1.5474277501223e-07,0.003,0.001,0.001
2,-1.694277795711e-07,0.005,0.001,0.001
3,-1.4806987965545e-07,0.007,0.001,0.001
4,-6.9272052572636e-08,0.009,0.001,0.001
5,-6.9256111923461e-09,0.011,0.001,0.001
6,3.679863009756e-08,0.013,0.001,0.001
7,-6.6397605830118e-08,0.015,0.001,0.001
8,-2.7642891198053e-07,0.017,0.001,0.001
9,-5.3041204366273e-07,0.019,0.001,0.001
10,-7.0579523608281e-07,0.021,0.001,0.001
11,-6.4565166405751e-07,0.023,0.001,0.001
12,-3.7132659373212e-07,0.025,0.001,0.001
13,1.997489313954e-08,0.027,0.001,0.001
14,1.9954183940437e-07,0.029,0.001,0.001
15,-1.1169919360466e-07,0.001,0.003,0.001
16,-1.663757027766e-07,0.003,0.003,0.001
17,-6.7413675448239e-08,0.005,0.003,0.001
18,7.2052122555289e-08,0.007,0.003,0.001
19,3.5797965763331e-07,0.009,0.003,0.001
20,5.9050279080852e-07,0.011,0.003,0.001
21,8.472587063816e-07,0.013,0.003,0.001
22,9.05113402218e-07,0.015,0.003,0.001
23,7.4983021645467e-07,0.017,0.003,0.001
24,4.2480344641451e-07,0.019,0.003,0.001
25,-7.5782940307731e-08,0.021,0.003,0.001
26,-4.2104938384088e-07,0.023,0.003,0.001
27,-5.7684980663148e-07,0.025,0.003,0.001
28,-4.2563986589613e-07,0.027,0.003,0.001
29,3.6962861410472e-08,0.029,0.003,0.001
30,-1.8335838036609e-07,0.001,0.005,0.001
31,-6.0830613042309e-08,0.003,0.005,0.001
32,1.2660446065929e-07,0.005,0.005,0.001
33,3.125597976285e-07,0.007,0.005,0.001
34,6.1891697068353e-07,0.009,0.005,0.001
35,9.2106794009508e-07,0.011,0.005,0.001
36,1.213610262323e-06,0.013,0.005,0.001
37,1.4435921095336e-06,0.015,0.005,0.001
38,1.4274557990409e-06,0.017,0.005,0.001
39,1.2365641937204e-06,0.019,0.005,0.001
40,7.3388563209384e-07,0.021,0.005,0.001
41,1.240828184604e-07,0.023,0.005,0.001
