id,uzi,x,y,z
4262,0.11388783958777,0.015,0.013,0.004
4293,0.78450730450859,0.015,0.014,0.004
4324,1.366961636635,0.015,0.015,0.004
4355,1.7827657424242,0.015,0.016,0.004
4386,1.9757284782022,0.015,0.017,0.004
4417,1.9342536487401,0.015,0.018,0.004
4448,1.6855273869318,0.015,0.019,0.004
4479,1.2978951565911,0.015,0.02,0.004
4510,0.86619866952416,0.015,0.021,0.004
4541,0.49183747818464,0.015,0.022,0.004
4835,1.351891808864,0.015,0,0.005
4836,1.3906224729407,0.015,0.001,0.005
4882,1.1568963146949,0.015,0.002,0.005
4913,0.69570983379156,0.015,0.003,0.005
4944,0.074951354453734,0.015,0.004,0.005
4975,-0.59072015598689,0.015,0.005,0.005
5006,-1.1919907648786,0.015,0.006,0.005
5037,-1.6168787112246,0.015,0.007,0.005
5068,-1.7883143162552,0.015,0.008,0.005
5099,-1.6662936437856,0.015,0.009,0.005
5130,-1.2552331285057,0.015,0.01,0.005
5161,-0.60895102952742,0.015,0.011,0.005
5192,0.18540707592106,0.015,0.012,0.005
5223,1.0152530332875,0.015,0.013,0.005
5254,1.7544483036162,0.015,0.014,0.005
5285,2.2952335773014,0.015,0.015,0.005
5316,2.5413442232147,0.015,0.016,0.005
5347,2.4515304457212,0.015,0.017,0.005
5378,2.0250892139731,0.015,0.018,0.005
5409,1.3273982077174,0.015,0.019,0.005
5440,0.47269651388108,0.015,0.02,0.005
5471,-0.39220141308434,0.015,0.021,0.005
5502,-1.1100488386992,0.015,0.022,0.005
5796,1.6201136431376,0.015,0,0.006
5797,1.4395958326397,0.015,0.001,0.006
5843,0.99825611552743,0.015,0.002,0.006
5874,0.34104135861703,0.015,0.003,0.006
5905,-0.41499303141588,0.015,0.004,0.006
5936,-1.1519117540549,0.015,0.005,0.006
5967,-1.7269738711829,0.015,0.006,0.006
5998,-2.0368913528093,0.015,0.007,0.006
6029,-2.0064229460973,0.015,0.008,0.006
6060,-1.6193115832043,0.015,0.009,0.006
6091,-0.91868718630641,0.015,0.01,0.006
6122,0.0092384304360798,0.015,0.011,0.006
6153,1.032824574796,0.015,0.012,0.006
6184,2.0040028355621,0.015,0.013,0.006
6215,2.7826424628845,0.015,0.014,0.006
6246,3.2263831731944,0.015,0.015,0.006
6277,3.2539581072243,0.015,0.016,0.006
6308,2.8093788360128,0.015,0.017,0.006
6339,1.9256049596537,0.015,0.018,0.006
6370,0.6968460708067,0.015,0.019,0.006
6401,-0.71353469578323,0.015,0.02,0.006
6432,-2.0916133546428,0.015,0.021,0.006
6463,-3.2205834085385,0.015,0.022,0.006
6757,1.8181476930077,0.015,0,0.007
6758,1.4320145344027,0.015,0.001,0.007
6804,0.77183142233044,0.015,0.002,0.007
6835,-0.059958800908865,0.015,0.003,0.007
6866,-0.94816557186981,0.015,0.004,0.007
6897,-1.7232889590825,0.015,0.005,0.007
6928,-2.2532217685682,0.015,0.006,0.007
6959,-2.4130919585156,0.015,0.007,0.007
6990,-2.1536164697841,0.015,0.008,0.007
7021,-1.4840040191188,0.015,0.009,0.007
7052,-0.47758606251821,0.015,0.01,0.007
7083,0.72001386366123,0.015,0.011,0.007
7114,1.9496722356901,0.015,0.012,0.007
7145,3.0313809875248,0.015,0.013,0.007
7176,3.7879843697314,0.015,0.014,0.007
7207,4.1046582243415,0.015,0.015,0.007
7238,3.8571402289055,0.015,0.016,0.007
7269,3.0268081959027,0.015,0.017,0.007
7300,1.6346883298705,0.015,0.018,0.007
7331,-0.18940040810644,0.015,0.019,0.007
7362,-2.2191458999967,0.015,0.02,0.007
7393,-4.1820772819286,0.015,0.021,0.007
7424,-5.781642880486,0.015,0.022,0.007
7718,1.9571278542863,0.015,0,0.008
7719,1.3611191960387,0.015,0.001,0.008
7765,0.51295093182673,0.015,0.002,0.008
7796,-0.49424660905837,0.015,0.003,0.008
7827,-1.4788112679554,0.015,0.004,0.008
7858,-2.2848926646971,0.015,0.005,0.008
7889,-2.7332549568132,0.015,0.006,0.008
7920,-2.7301305048329,0.015,0.007,0.008
7951,-2.221070794427,0.015,0.008,0.008
7982,-1.25302758668,0.015,0.009,0.008
8013,0.042531192883519,0.015,0.01,0.008
8044,1.5040028867837,0.015,0.011,0.008
8075,2.8925537358679,0.015,0.012,0.008
8106,4.0181078318925,0.015,0.013,0.008
8137,4.726830541497,0.015,0.014,0.008
8168,4.8440511987112,0.015,0.015,0.008
8199,4.3293095664257,0.015,0.016,0.008
8230,3.0897061463465,0.015,0.017,0.008
8261,1.1738745138574,0.015,0.018,0.008
8292,-1.2626628378779,0.015,0.019,0.008
8323,-3.9714394361008,0.015,0.02,0.008
8354,-6.5761221407766,0.015,0.021,0.008
8385,-8.69592042446,0.015,0.022,0.008
8679,2.0208265992021,0.015,0,0.009
8680,1.2599056063051,0.015,0.001,0.009
8726,0.22417557523948,0.015,0.002,0.009
8757,-0.915810758573,0.015,0.003,0.009
8788,-1.9960394322591,0.015,0.004,0.009
8819,-2.7925030659402,0.015,0.005,0.009
8850,-3.1606858324706,0.015,0.006,0.009
8881,-2.9654106671964,0.015,0.007,0.009
8912,-2.2074836370575,0.015,0.008,0.009
8943,-0.9469038904547,0.015,0.009,0.009
8974,0.65404718202326,0.015,0.01,0.009
9005,2.3166372600204,0.015,0.011,0.009
9036,3.8428597609935,0.015,0.012,0.009
9067,4.950443438409,0.015,0.013,0.009
9098,5.4745445398704,0.015,0.014,0.009
9129,5.4233271677082,0.015,0.015,0.009
9160,4.5998870219529,0.015,0.016,0.009
9191,3.017908008688,0.015,0.017,0.009
9222,0.63899793428713,0.015,0.018,0.009
9253,-2.4493357752062,0.015,0.019,0.009
9284,-5.8545190559771,0.015,0.02,0.009
9315,-9.1386562298786,0.015,0.021,0.009
9346,-11.838346365771,0.015,0.022,0.009
9640,2.0422584697598,0.015,0,0.01
9641,1.121546784011,0.015,0.001,0.01
9687,-0.049648636858197,0.015,0.002,0.01
9718,-1.3230879403882,0.015,0.003,0.01
9749,-2.4521516511954,0.015,0.004,0.01
9780,-3.248865570145,0.015,0.005,0.01
9811,-3.5003114348638,0.015,0.006,0.01
9842,-3.1355646492685,0.015,0.007,0.01
9873,-2.1106790686541,0.015,0.008,0.01
9904,-0.56990093184171,0.015,0.009,0.01
9935,1.2903429834823,0.015,0.01,0.01
9966,3.2126549348993,0.015,0.011,0.01
9997,4.7455388181228,0.015,0.012,0.01
10028,5.7834843971944,0.015,0.013,0.01
10059,6.1333665005951,0.015,0.014,0.01
10090,5.6266381607862,0.015,0.015,0.01
10121,4.6740117389734,0.015,0.016,0.01
10152,2.8949813108151,0.015,0.017,0.01
10183,0.065712515808041,0.015,0.018,0.01
10214,-3.5725290872405,0.015,0.019,0.01
10245,-7.7139079608151,0.015,0.02,0.01
10276,-11.759375587297,0.015,0.021,0.01
10307,-15.019232363464,0.015,0.022,0.01
10601,2.0104035273073,0.015,0,0.011
10602,0.99044206944142,0.015,0.001,0.011
10648,-0.31556516014836,0.015,0.002,0.011
10679,-1.6678028104005,0.015,0.003,0.011
10710,-2.8570529845039,0.015,0.004,0.011
10741,-3.6110587624692,0.015,0.005,0.011
10772,-3.7795880939469,0.015,0.006,0.011
10803,-3.2154889846547,0.015,0.007,0.011
10834,-1.9808166023021,0.015,0.008,0.011
10865,-0.13977748773115,0.015,0.009,0.011
10896,1.9730300645772,0.015,0.01,0.011
10927,4.0382636356489,0.015,0.011,0.011
10958,5.7352602593781,0.015,0.012,0.011
10989,6.5698053213808,0.015,0.013,0.011
11020,6.4627798100411,0.015,0.014,0.011
11051,5.8072644453404,0.015,0.015,0.011
11082,4.4126450182725,0.015,0.016,0.011
11113,2.7649484762078,0.015,0.017,0.011
11144,-0.23915269287805,0.015,0.018,0.011
11175,-4.5258053515112,0.015,0.019,0.011
11206,-9.4987741124616,0.015,0.02,0.011
11237,-14.176417637365,0.015,0.021,0.011
11268,-18.102016145225,0.015,0.022,0.011
11562,1.9729039837394,0.015,0,0.012
11563,0.85345349850583,0.015,0.001,0.012
11609,-0.52583188179636,0.015,0.002,0.012
11640,-1.9655284155599,0.015,0.003,0.012
11671,-3.1644136390453,0.015,0.004,0.012
11702,-3.9093903659514,0.015,0.005,0.012
11733,-3.9612000009202,0.015,0.006,0.012
11764,-3.2687756728819,0.015,0.007,0.012
11795,-1.7900386592488,0.015,0.008,0.012
11826,0.23267691894897,0.015,0.009,0.012
11857,2.6789373455466,0.015,0.01,0.012
11888,4.9081305411013,0.015,0.011,0.012
11919,6.6436125211057,0.015,0.012,0.012
11950,6.9305846700384,0.015,0.013,0.012
11981,6.6979370287708,0.015,0.014,0.012
12012,5.880052309602,0.015,0.015,0.012
12043,4.4754532359253,0.015,0.016,0.012
12074,2.3808898524093,0.015,0.017,0.012
12105,-0.33435690762132,0.015,0.018,0.012
12136,-5.2875273571868,0.015,0.019,0.012
12167,-10.786299452091,0.015,0.02,0.012
12198,-16.441685469752,0.015,0.021,0.012
12229,-20.830040548341,0.015,0.022,0.012
12523,1.9157044525997,0.015,0,0.013
12524,0.75865038433916,0.015,0.001,0.013
12570,-0.70081049199407,0.015,0.002,0.013
12601,-2.1694255745381,0.015,0.003,0.013
12632,-3.4046591419015,0.015,0.004,0.013
12663,-4.1007546173934,0.015,0.005,0.013
12694,-4.1023536872866,0.015,0.006,0.013
12725,-3.2567610796061,0.015,0.007,0.013
12756,-1.6547719438816,0.015,0.008,0.013
12787,0.62571984353833,0.015,0.009,0.013
12818,3.1337075311335,0.015,0.01,0.013
12849,5.8896160506577,0.015,0.011,0.013
12880,6.872607724401,0.015,0.012,0.013
12911,7.0933700741819,0.015,0.013,0.013
12942,6.8578501982776,0.015,0.014,0.013
12973,5.9990286266826,0.015,0.015,0.013
13004,4.5330620238163,0.015,0.016,0.013
13035,2.2480795645412,0.015,0.017,0.013
13066,-0.65199155431482,0.015,0.018,0.013
13097,-5.0175331054758,0.015,0.019,0.013
13128,-12.085138144094,0.015,0.02,0.013
13159,-18.1357529709,0.015,0.021,0.013
13190,-23.057877343836,0.015,0.022,0.013
13484,1.8887056030216,0.015,0,0.014
13485,0.68219809325066,0.015,0.001,0.014
13531,-0.79451790699614,0.015,0.002,0.014
13562,-2.310314750542,0.015,0.003,0.014
13593,-3.5325765160918,0.015,0.004,0.014
13624,-4.2331522660649,0.015,0.005,0.014
13655,-4.1597683568801,0.015,0.006,0.014
13686,-3.2652188916632,0.015,0.007,0.014
13717,-1.5228214130028,0.015,0.008,0.014
13748,0.84389967177574,0.015,0.009,0.014
13779,3.594623259705,0.015,0.01,0.014
13810,6.3009171014285,0.015,0.011,0.014
13841,6.9322187626055,0.015,0.012,0.014
13872,7.2208352025743,0.015,0.013,0.014
13903,6.9348146066368,0.015,0.014,0.014
13934,6.0901614334358,0.015,0.015,0.014
13965,4.4917426999921,0.015,0.016,0.014
13996,2.2248602257141,0.015,0.017,0.014
14027,-0.83724035121295,0.015,0.018,0.014
14058,-4.6424861179245,0.015,0.019,0.014
14089,-12.828779637293,0.015,0.02,0.014
14120,-19.384473877688,0.015,0.021,0.014
14151,-24.355104987564,0.015,0.022,0.014
14445,1.8662132869358,0.015,0,0.015
14446,0.66850939722135,0.015,0.001,0.015
14492,-0.83938285431303,0.015,0.002,0.015
14523,-2.3439894456771,0.015,0.003,0.015
14554,-3.5902074273166,0.015,0.004,0.015
14585,-4.2605145289133,0.015,0.005,0.015
14616,-4.1962589615768,0.015,0.006,0.015
14647,-3.246138005305,0.015,0.007,0.015
14678,-1.494936422429,0.015,0.008,0.015
14709,0.93217572907697,0.015,0.009,0.015
14740,3.8077426697673,0.015,0.01,0.015
14771,6.3803404118393,0.015,0.011,0.015
14802,6.9471038477721,0.015,0.012,0.015
14833,7.2577974739078,0.015,0.013,0.015
14864,6.9849323595593,0.015,0.014,0.015
14895,6.05453718105,0.015,0.015,0.015
14926,4.5426200945822,0.015,0.016,0.015
14957,2.2294070741258,0.015,0.017,0.015
14988,-1.0037419875894,0.015,0.018,0.015
15019,-4.6005860744194,0.015,0.019,0.015
15050,-12.965431940563,0.015,0.02,0.015
15081,-19.778225931889,0.015,0.021,0.015
15112,-25.020812793624,0.015,0.022,0.015
15406,1.8887056030209,0.015,0,0.016
15407,0.68219809324978,0.015,0.001,0.016
15453,-0.7945179069968,0.015,0.002,0.016
15484,-2.3103147505426,0.015,0.003,0.016
15515,-3.5325765160901,0.015,0.004,0.016
15546,-4.2331522660642,0.015,0.005,0.016
15577,-4.1597683568824,0.015,0.006,0.016
15608,-3.2652188916651,0.015,0.007,0.016
15639,-1.522821413003,0.015,0.008,0.016
15670,0.84389967177546,0.015,0.009,0.016
15701,3.5946232597032,0.015,0.01,0.016
15732,6.3009171014295,0.015,0.011,0.016
15763,6.9322187626043,0.015,0.012,0.016
15794,7.2208352025743,0.015,0.013,0.016
15825,6.9348146066358,0.015,0.014,0.016
15856,6.0901614334368,0.015,0.015,0.016
15887,4.491742699988,0.015,0.016,0.016
15918,2.2248602257131,0.015,0.017,0.016
15949,-0.83724035121433,0.015,0.018,0.016
15980,-4.6424861179262,0.015,0.019,0.016
16011,-12.828779637298,0.015,0.02,0.016
16042,-19.384473877693,0.015,0.021,0.016
16073,-24.355104987565,0.015,0.022,0.016
16367,1.9157044525982,0.015,0,0.017
16368,0.75865038433812,0.015,0.001,0.017
16414,-0.7008104919952,0.015,0.002,0.017
16445,-2.1694255745373,0.015,0.003,0.017
16476,-3.4046591419017,0.015,0.004,0.017
16507,-4.1007546173933,0.015,0.005,0.017
16538,-4.1023536872868,0.015,0.006,0.017
16569,-3.2567610796086,0.015,0.007,0.017
16600,-1.6547719438817,0.015,0.008,0.017
16631,0.62571984353721,0.015,0.009,0.017
16662,3.1337075311323,0.015,0.01,0.017
16693,5.8896160506564,0.015,0.011,0.017
16724,6.8726077244027,0.015,0.012,0.017
16755,7.0933700741795,0.015,0.013,0.017
16786,6.8578501982782,0.015,0.014,0.017
16817,5.9990286266788,0.015,0.015,0.017
16848,4.5330620238136,0.015,0.016,0.017
16879,2.2480795645386,0.015,0.017,0.017
16910,-0.65199155431691,0.015,0.018,0.017
16941,-5.0175331054784,0.015,0.019,0.017
16972,-12.085138144102,0.015,0.02,0.017
17003,-18.135752970905,0.015,0.021,0.017
17034,-23.057877343848,0.015,0.022,0.017
17328,1.9729039837376,0.015,0,0.018
17329,0.85345349850403,0.015,0.001,0.018
17375,-0.52583188179714,0.015,0.002,0.018
17406,-1.9655284155612,0.015,0.003,0.018
17437,-3.1644136390451,0.015,0.004,0.018
17468,-3.9093903659509,0.015,0.005,0.018
17499,-3.961200000922,0.015,0.006,0.018
17530,-3.2687756728826,0.015,0.007,0.018
17561,-1.7900386592498,0.015,0.008,0.018
17592,0.23267691894817,0.015,0.009,0.018
17623,2.6789373455458,0.015,0.01,0.018
17654,4.9081305411011,0.015,0.011,0.018
17685,6.6436125211036,0.015,0.012,0.018
17716,6.9305846700371,0.015,0.013,0.018
17747,6.697937028768,0.015,0.014,0.018
17778,5.8800523096002,0.015,0.015,0.018
17809,4.4754532359198,0.015,0.016,0.018
17840,2.380889852407,0.015,0.017,0.018
17871,-0.33435690762461,0.015,0.018,0.018
17902,-5.2875273571912,0.015,0.019,0.018
17933,-10.786299452095,0.015,0.02,0.018
17964,-16.441685469759,0.015,0.021,0.018
17995,-20.830040548353,0.015,0.022,0.018
18289,2.010403527305,0.015,0,0.019
18290,0.99044206943991,0.015,0.001,0.019
18336,-0.31556516014952,0.015,0.002,0.019
18367,-1.6678028104022,0.015,0.003,0.019
18398,-2.8570529845046,0.015,0.004,0.019
18429,-3.6110587624706,0.015,0.005,0.019
18460,-3.7795880939486,0.015,0.006,0.019
18491,-3.2154889846547,0.015,0.007,0.019
18522,-1.9808166023026,0.015,0.008,0.019
18553,-0.13977748773234,0.015,0.009,0.019
18584,1.9730300645774,0.015,0.01,0.019
18615,4.0382636356474,0.015,0.011,0.019
18646,5.7352602593746,0.015,0.012,0.019
18677,6.5698053213765,0.015,0.013,0.019
18708,6.4627798100421,0.015,0.014,0.019
18739,5.8072644453341,0.015,0.015,0.019
18770,4.412645018267,0.015,0.016,0.019
18801,2.7649484762052,0.015,0.017,0.019
18832,-0.23915269288163,0.015,0.018,0.019
18863,-4.525805351519,0.015,0.019,0.019
18894,-9.4987741124682,0.015,0.02,0.019
18925,-14.176417637365,0.015,0.021,0.019
18956,-18.102016145234,0.015,0.022,0.019
19250,2.0422584697578,0.015,0,0.02
19251,1.1215467840091,0.015,0.001,0.02
19297,-0.049648636859189,0.015,0.002,0.02
19328,-1.3230879403893,0.015,0.003,0.02
19359,-2.4521516511975,0.015,0.004,0.02
19390,-3.2488655701464,0.015,0.005,0.02
19421,-3.5003114348626,0.015,0.006,0.02
19452,-3.1355646492685,0.015,0.007,0.02
19483,-2.1106790686551,0.015,0.008,0.02
19514,-0.56990093184281,0.015,0.009,0.02
19545,1.2903429834818,0.015,0.01,0.02
19576,3.2126549348984,0.015,0.011,0.02
19607,4.7455388181193,0.015,0.012,0.02
19638,5.783484397193,0.015,0.013,0.02
19669,6.1333665005914,0.015,0.014,0.02
19700,5.6266381607802,0.015,0.015,0.02
19731,4.6740117389699,0.015,0.016,0.02
19762,2.8949813108116,0.015,0.017,0.02
19793,0.065712515803022,0.015,0.018,0.02
19824,-3.5725290872458,0.015,0.019,0.02
19855,-7.713907960828,0.015,0.02,0.02
19886,-11.75937558729,0.015,0.021,0.02
19917,-15.019232363475,0.015,0.022,0.02
20211,2.0208265992001,0.015,0,0.021
20212,1.2599056063038,0.015,0.001,0.021
20258,0.22417557523823,0.015,0.002,0.021
20289,-0.91581075857426,0.015,0.003,0.021
20320,-1.9960394322616,0.015,0.004,0.021
20351,-2.79250306594,0.015,0.005,0.021
20382,-3.1606858324716,0.015,0.006,0.021
20413,-2.9654106671953,0.015,0.007,0.021
20444,-2.2074836370588,0.015,0.008,0.021
20475,-0.94690389045598,0.015,0.009,0.021
20506,0.65404718202334,0.015,0.01,0.021
20537,2.316637260019,0.015,0.011,0.021
20568,3.8428597609907,0.015,0.012,0.021
20599,4.9504434384075,0.015,0.013,0.021
20630,5.4745445398671,0.015,0.014,0.021
20661,5.4233271677031,0.015,0.015,0.021
20692,4.59988702195,0.015,0.016,0.021
20723,3.0179080086834,0.015,0.017,0.021
20754,0.63899793428309,0.015,0.018,0.021
20785,-2.4493357752126,0.015,0.019,0.021
20816,-5.8545190559823,0.015,0.02,0.021
20847,-9.1386562298831,0.015,0.021,0.021
20878,-11.838346365778,0.015,0.022,0.021
21172,1.9571278542844,0.015,0,0.022
21173,1.3611191960382,0.015,0.001,0.022
21219,0.51295093182501,0.015,0.002,0.022
21250,-0.49424660905939,0.015,0.003,0.022
21281,-1.4788112679561,0.015,0.004,0.022
21312,-2.2848926646975,0.015,0.005,0.022
21343,-2.7332549568147,0.015,0.006,0.022
21374,-2.7301305048331,0.015,0.007,0.022
21405,-2.2210707944286,0.015,0.008,0.022
21436,-1.2530275866793,0.015,0.009,0.022
21467,0.04253119288285,0.015,0.01,0.022
21498,1.5040028867833,0.015,0.011,0.022
21529,2.8925537358671,0.015,0.012,0.022
21560,4.0181078318908,0.015,0.013,0.022
21591,4.7268305414964,0.015,0.014,0.022
21622,4.8440511987086,0.015,0.015,0.022
21653,4.3293095664241,0.015,0.016,0.022
21684,3.0897061463414,0.015,0.017,0.022
21715,1.1738745138537,0.015,0.018,0.022
21746,-1.2626628378828,0.015,0.019,0.022
21777,-3.9714394361051,0.015,0.02,0.022
21808,-6.5761221407837,0.015,0.021,0.022
21839,-8.6959204244667,0.015,0.022,0.022
22133,1.8181476930056,0.015,0,0.023
22134,1.4320145344013,0.015,0.001,0.023
22180,0.7718314223294,0.015,0.002,0.023
22211,-0.059958800909691,0.015,0.003,0.023
22242,-0.9481655718702,0.015,0.004,0.023
22273,-1.7232889590835,0.015,0.005,0.023
22304,-2.2532217685674,0.015,0.006,0.023
22335,-2.4130919585173,0.015,0.007,0.023
22366,-2.1536164697833,0.015,0.008,0.023
22397,-1.4840040191189,0.015,0.009,0.023
22428,-0.47758606251791,0.015,0.01,0.023
22459,0.72001386366085,0.015,0.011,0.023
22490,1.9496722356916,0.015,0.012,0.023
22521,3.0313809875238,0.015,0.013,0.023
22552,3.7879843697299,0.015,0.014,0.023
22583,4.1046582243397,0.015,0.015,0.023
22614,3.8571402289036,0.015,0.016,0.023
22645,3.0268081958989,0.015,0.017,0.023
22676,1.6346883298674,0.015,0.018,0.023
22707,-0.18940040810946,0.015,0.019,0.023
22738,-2.2191459000009,0.015,0.02,0.023
22769,-4.1820772819332,0.015,0.021,0.023
22800,-5.7816428804914,0.015,0.022,0.023
23094,1.6201136431364,0.015,0,0.024
23095,1.4395958326383,0.015,0.001,0.024
23141,0.99825611552691,0.015,0.002,0.024
23172,0.34104135861599,0.015,0.003,0.024
23203,-0.41499303141632,0.015,0.004,0.024
23234,-1.1519117540552,0.015,0.005,0.024
23265,-1.7269738711834,0.015,0.006,0.024
23296,-2.0368913528098,0.015,0.007,0.024
23327,-2.0064229460973,0.015,0.008,0.024
23358,-1.6193115832036,0.015,0.009,0.024
23389,-0.91868718630674,0.015,0.01,0.024
23420,0.0092384304365654,0.015,0.011,0.024
23451,1.0328245747968,0.015,0.012,0.024
23482,2.0040028355609,0.015,0.013,0.024
23513,2.7826424628828,0.015,0.014,0.024
23544,3.2263831731928,0.015,0.015,0.024
23575,3.2539581072238,0.015,0.016,0.024
23606,2.8093788360109,0.015,0.017,0.024
23637,1.9256049596514,0.015,0.018,0.024
23668,0.69684607080367,0.015,0.019,0.024
23699,-0.71353469578518,0.015,0.02,0.024
23730,-2.0916133546452,0.015,0.021,0.024
23761,-3.2205834085409,0.015,0.022,0.024
24055,1.3518918088639,0.015,0,0.025
24056,1.39062247294,0.015,0.001,0.025
24102,1.1568963146946,0.015,0.002,0.025
24133,0.69570983379052,0.015,0.003,0.025
24164,0.074951354453464,0.015,0.004,0.025
24195,-0.59072015598764,0.015,0.005,0.025
24226,-1.1919907648798,0.015,0.006,0.025
24257,-1.6168787112253,0.015,0.007,0.025
24288,-1.7883143162546,0.015,0.008,0.025
24319,-1.6662936437855,0.015,0.009,0.025
24350,-1.2552331285059,0.015,0.01,0.025
24381,-0.60895102952727,0.015,0.011,0.025
24412,0.185407075921,0.015,0.012,0.025
24443,1.0152530332876,0.015,0.013,0.025
24474,1.7544483036157,0.015,0.014,0.025
24505,2.2952335773006,0.015,0.015,0.025
24536,2.5413442232149,0.015,0.016,0.025
24567,2.4515304457196,0.015,0.017,0.025
24598,2.0250892139714,0.015,0.018,0.025
24629,1.3273982077161,0.015,0.019,0.025
24660,0.47269651387992,0.015,0.02,0.025
24691,-0.3922014130844,0.015,0.021,0.025
24722,-1.1100488386991,0.015,0.022,0.025
25016,1.0381680124234,0.015,0,0.026
25017,1.2695692366606,0.015,0.001,0.026
25063,1.2435257844158,0.015,0.002,0.026
25094,0.96684377050839,0.015,0.003,0.026
25125,0.49893803684413,0.015,0.004,0.026
25156,-0.082771642037504,0.015,0.005,0.026
