x,y,z,value
0.015,0,0,-6.38661105660954e-08
0.015,0.001,0,2.33146774613848e-09
0.015,0,0.001,-2.36893124320881e-09
0.015,0.001,0.001,-8.8436077474647e-08
0.015,0.002,0,-7.6757009467763e-08
0.015,0.002,0.001,-6.45247878040242e-10
0.015,0.003,0,1.23664162219737e-08
0.015,0.003,0.001,-7.54816286026235e-08
0.015,0.004,0,-7.45292819257825e-08
0.015,0.004,0.001,8.79749329612773e-09
0.015,0.005,0,5.88468305803175e-09
0.015,0.005,0.001,-7.47514936643989e-08
0.015,0.006,0,-8.59392562655851e-08
0.015,0.006,0.001,-1.32305047888077e-08
0.015,0.007,0,-3.14025888462392e-08
0.015,0.007,0.001,-1.08342379514584e-07
0.015,0.008,0,-1.21529372892419e-07
0.015,0.008,0.001,-8.28920401557961e-08
0.015,0.009,0,-1.01199718031295e-07
0.015,0.009,0.001,-1.73691822242973e-07
0.015,0.01,0,-1.65563603718629e-07
0.015,0.01,0.001,-1.80698748748697e-07
0.015,0.011,0,-1.71002521548514e-07
0.015,0.011,0.001,-2.28693731212678e-07
0.015,0.012,0,-1.73385174216025e-07
0.015,0.012,0.001,-2.44978183752126e-07
0.015,0.013,0,-1.90931565965713e-07
0.015,0.013,0.001,-2.00190747706609e-07
0.015,0.014,0,-7.44788283420613e-08
0.015,0.014,0.001,-2.2691506426724e-07
0.015,0.015,0,-1.16224832305433e-07
0.015,0.015,0.001,-4.83319889410888e-08
0.015,0.016,0,6.74750604194739e-08
0.015,0.016,0.001,-4.14398213975181e-08
0.015,0.017,0,5.81395631890747e-08
0.015,0.017,0.001,1.737459986793e-07
0.015,0.018,0,2.61875225825106e-07
0.015,0.018,0.001,1.82627649421131e-07
0.015,0.019,0,2.38922349727777e-07
0.015,0.019,0.001,3.71670843729688e-07
0.015,0.02,0,3.71393405401863e-07
0.015,0.02,0.001,3.64394930716483e-07
0.015,0.021,0,3.25112332686008e-07
0.015,0.021,0.001,4.53546580480545e-07
0.015,0.022,0,3.63664923462486e-07
0.015,0.022,0.001,3.98043527754794e-07
0.015,0,0.002,-1.41477790003756e-07
0.015,0.001,0.002,2.76161682233183e-08
0.015,0.002,0.002,-1.15263914964912e-07
0.015,0.003,0.002,5.0579027956314e-08
0.015,0.004,0.002,-9.56544099259356e-08
0.015,0.005,0.002,5.07055974879029e-08
0.015,0.006,0.002,-1.08434855384469e-07
0.015,0.007,0.002,-4.34425364847786e-09
0.015,0.008,0.002,-1.64227181959084e-07
