x,y,z,value
0,0,0.016,6.11716107127357e-07
0.002,0,0.016,-2.10383882117771e-07
0.002,0.002,0.016,-1.01043275840823e-06
0,0.002,0.016,-4.39772854315078e-07
0.004,0,0.016,-8.92764048405169e-07
0.004,0.002,0.016,-7.75500031365305e-07
0.006,0,0.016,-1.08539924478947e-06
0.006,0.002,0.016,2.54382325601992e-07
0.008,0,0.016,-4.71920521108489e-07
0.008,0.002,0.016,1.51419066489922e-06
0.01,0,0.016,5.12157127286915e-07
0.01,0.002,0.016,2.73557554739037e-06
0.012,0,0.016,1.26779558143949e-06
0.012,0.002,0.016,3.53115145058924e-06
0.014,0,0.016,1.91725392328945e-06
0.014,0.002,0.016,3.55614474669558e-06
0.016,0,0.016,1.56682312506837e-06
0.016,0.002,0.016,3.73716005365628e-06
0.018,0,0.016,1.32100775924381e-06
0.018,0.002,0.016,3.01717023078359e-06
0.02,0,0.016,3.2258657701732e-08
0.02,0.002,0.016,2.8458893988224e-06
0.022,0,0.016,-6.33382729790235e-07
0.022,0.002,0.016,1.37676258673484e-06
0.024,0,0.016,-1.71707595949741e-06
0.024,0.002,0.016,4.00891843106428e-07
0.026,0,0.016,-1.59237898945816e-06
0.026,0.002,0.016,-1.07319954606004e-06
0.028,0,0.016,-1.12272605029467e-06
0.028,0.002,0.016,-1.70014675854828e-06
0.03,0,0.016,-1.0992443790698e-07
0.03,0.002,0.016,-1.47651894792124e-06
0.002,0.004,0.016,-1.33380751210045e-06
0,0.004,0.016,-8.45669980673448e-07
0.004,0.004,0.016,-9.54299931653466e-07
0.006,0.004,0.016,2.62105778250747e-07
0.008,0.004,0.016,2.0948479020279e-06
0.01,0.004,0.016,3.32690054337804e-06
0.012,0.004,0.016,3.89578630779954e-06
0.014,0.004,0.016,3.93914009163155e-06
0.016,0.004,0.016,3.47826867536029e-06
0.018,0.004,0.016,4.10159865084207e-06
0.02,0.004,0.016,3.24694301859284e-06
0.022,0.004,0.016,2.86159591987209e-06
0.024,0.004,0.016,8.09423135787963e-07
0.026,0.004,0.016,-8.88887296289064e-07
0.028,0.004,0.016,-2.09515791112932e-06
0.03,0.004,0.016,-1.96852516502977e-06
0.002,0.006,0.016,-1.44240148071553e-06
0,0.006,0.016,-7.3216095185035e-07
0.004,0.006,0.016,-1.25306985024651e-06
0.006,0.006,0.016,-2.13481077784806e-07
0.008,0.006,0.016,1.73853433805529e-06
0.01,0.006,0.016,3.88572866909102e-06
0.012,0.006,0.016,4.30112158493652e-06
0.014,0.006,0.016,4.62357893219411e-06
0.016,0.006,0.016,4.85514507630287e-06
0.018,0.006,0.016,3.41671738374432e-06
0.02,0.006,0.016,4.36700072948952e-06
0.022,0.006,0.016,2.64462043118863e-06
