x,y,z,value
0.015,0.0005,0,0.272271243970181
0.015,0.001,0,0.589209338274799
0.015,0.0015,0,0.861745141426752
0.015,0.002,0,0.997688465883925
0.015,0.0025,0,1.00914918988845
0.015,0.003,0,0.87605754231339
0.015,0.0035,0,0.686179990902815
0.015,0.004,0,0.471590759157152
0.015,0.0045,0,0.356239531070344
0.015,0.005,0,0.374826184213077
0.015,0.0055,0,0.629220178578521
0.015,0.006,0,1.12211989548189
0.015,0.0065,0,1.88170298674808
0.015,0.007,0,2.92617399473427
0.015,0.0075,0,3.90517027993224
0.015,0.008,0,4.36321223425642
0.015,0.0085,0,2.05980121731
0.015,0.009,0,0.407062456925871
0.015,0.0095,0,-1.31833399617028
0.015,0.01,0,-1.6018207134131
0.015,0.0105,0,-1.11366437480225
0.015,0.011,0,-0.710071813037672
0.015,0.0115,0,0.104622504727416
0.015,0.012,0,0.880730147831002
0.015,0.0125,0,0.521918200340565
0.015,0.013,0,-0.759622129929426
0.015,0.0135,0,-1.67079189893821
0.015,0.014,0,-1.54824579959813
0.015,0.0145,0,-1.00830915654876
0.015,0.015,0,-1.27597795190047
0.015,0.0155,0,-2.17877978390089
0.015,0.016,0,-3.09371394489432
0.015,0.0165,0,-1.64380159128039
0.015,0.017,0,1.18986689348958
0.015,0.0175,0,3.45172270798321
0.015,0.018,0,3.04134567535652
0.015,0.0185,0,0.103394313092167
0.015,0.019,0,-3.41717732380039
0.015,0.0195,0,-5.45754955957682
0.015,0.02,0,-5.98881475725261
