id,integral_strain_stress_param1,x,y,z
0,-2.5146377716432e-05,0.0005,0.0005,0
1,-8.7550508323998e-05,0.0015,0.0005,0
2,-0.00017270911981949,0.0025,0.0005,0
3,-0.00022027064290439,0.0035,0.0005,0
4,-0.00017602179588717,0.0045,0.0005,0
5,-1.9810222112531e-05,0.0055,0.0005,0
6,0.00021860264137045,0.0065,0.0005,0
7,0.00046255735461446,0.0075,0.0005,0
8,0.00061056823321261,0.0085,0.0005,0
9,0.00057190179644378,0.0095,0.0005,0
10,0.00030652033356476,0.0105,0.0005,0
11,-0.00014142839209155,0.0115,0.0005,0
12,-0.00062820100963038,0.0125,0.0005,0
13,-0.0009247272802179,0.0135,0.0005,0
14,-0.00077591852818272,0.0145,0.0005,0
15,-0.00077591852818245,0.0155,0.0005,0
16,-0.00092472728021716,0.0165,0.0005,0
17,-0.00062820100962941,0.0175,0.0005,0
18,-0.0001414283920907,0.0185,0.0005,0
19,0.00030652033356513,0.0195,0.0005,0
20,0.0005719017964435,0.0205,0.0005,0
21,0.00061056823321178,0.0215,0.0005,0
22,0.0004625573546134,0.0225,0.0005,0
23,0.00021860264136957,0.0235,0.0005,0
24,-1.9810222112972e-05,0.0245,0.0005,0
25,-0.00017602179588714,0.0255,0.0005,0
26,-0.00022027064290407,0.0265,0.0005,0
27,-0.00017270911981914,0.0275,0.0005,0
28,-8.7550508323781e-05,0.0285,0.0005,0
29,-2.5146377716357e-05,0.0295,0.0005,0
30,-8.7764878623112e-05,0.0005,0.0015,0
31,-0.00011418066447147,0.0015,0.0015,0
32,-0.00014288853440185,0.0025,0.0015,0
33,-0.00014192617074702,0.0035,0.0015,0
34,-8.7800022518736e-05,0.0045,0.0015,0
35,1.9202589695708e-05,0.0055,0.0015,0
36,0.00014982366814688,0.0065,0.0015,0
37,0.00025303037686909,0.0075,0.0015,0
38,0.0002728134337734,0.0085,0.0015,0
39,0.00016893960943104,0.0095,0.0015,0
40,-6.4356837909039e-05,0.0105,0.0015,0
41,-0.00038685688908206,0.0115,0.0015,0
42,-0.00071227558964222,0.0125,0.0015,0
43,-0.0009230564011457,0.0135,0.0015,0
44,-0.0009011654081108,0.0145,0.0015,0
45,-0.00090116540811045,0.0155,0.0015,0
46,-0.00092305640114495,0.0165,0.0015,0
47,-0.00071227558964123,0.0175,0.0015,0
48,-0.00038685688908106,0.0185,0.0015,0
49,-6.4356837908246e-05,0.0195,0.0015,0
50,0.00016893960943146,0.0205,0.0015,0
51,0.00027281343377342,0.0215,0.0015,0
52,0.00025303037686884,0.0225,0.0015,0
53,0.00014982366814656,0.0235,0.0015,0
54,1.9202589695501e-05,0.0245,0.0015,0
55,-8.7800022518746e-05,0.0255,0.0015,0
56,-0.00014192617074685,0.0265,0.0015,0
57,-0.0001428885344016,0.0275,0.0015,0
58,-0.00011418066447121,0.0285,0.0015,0
59,-8.776487862288e-05,0.0295,0.0015,0
60,-0.00017934001154886,0.0005,0.0025,0
61,-0.00015191086215974,0.0015,0.0025,0
62,-9.9409823456335e-05,0.0025,0.0025,0
63,-3.455655692248e-05,0.0035,0.0025,0
64,2.3069279563751e-05,0.0045,0.0025,0
65,5.1241855398519e-05,0.0055,0.0025,0
66,3.1798856086839e-05,0.0065,0.0025,0
67,-4.220168761563e-05,0.0075,0.0025,0
68,-0.00016186208822333,0.0085,0.0025,0
69,-0.00030288465719279,0.0095,0.0025,0
70,-0.00043158803394927,0.0105,0.0025,0
71,-0.00051507452225114,0.0115,0.0025,0
72,-0.00053379092248835,0.0125,0.0025,0
73,-0.0004932627422347,0.0135,0.0025,0
74,-0.000425994710139,0.0145,0.0025,0
75,-0.00042599471013867,0.0155,0.0025,0
