id,integral_strain_stress,x,y,z
0,-4.5624702294674e-08,0.001,0.001,0.001
1,-1.848754641958e-08,0.003,0.001,0.001
2,1.1252433343381e-07,0.005,0.001,0.001
3,1.4957652786269e-07,0.007,0.001,0.001
4,1.3359157818598e-07,0.009,0.001,0.001
5,3.7439424826486e-08,0.011,0.001,0.001
6,-1.5180877092716e-07,0.013,0.001,0.001
7,-2.4382651126162e-07,0.015,0.001,0.001
8,-3.819932880598e-07,0.017,0.001,0.001
9,-3.5523486508418e-07,0.019,0.001,0.001
10,-3.0689530858055e-07,0.021,0.001,0.001
11,-1.2612282477804e-07,0.023,0.001,0.001
12,4.6267246172675e-08,0.025,0.001,0.001
13,1.6996569885064e-07,0.027,0.001,0.001
14,8.975993662735e-08,0.029,0.001,0.001
15,2.9584665079261e-09,0.001,0.003,0.001
16,9.5781383401956e-08,0.003,0.003,0.001
17,1.0888374334527e-07,0.005,0.003,0.001
18,8.7116014247887e-08,0.007,0.003,0.001
19,-2.3756766012225e-09,0.009,0.003,0.001
20,-1.3113819737796e-07,0.011,0.003,0.001
21,-1.9352858561949e-07,0.013,0.003,0.001
22,-3.2003112856648e-07,0.015,0.003,0.001
23,-3.7146319428174e-07,0.017,0.003,0.001
24,-4.3768143239748e-07,0.019,0.003,0.001
25,-4.3604451106988e-07,0.021,0.003,0.001
26,-3.5120268065099e-07,0.023,0.003,0.001
27,-1.6483059992555e-07,0.025,0.003,0.001
28,2.2760477851691e-08,0.027,0.003,0.001
29,1.5528558022338e-07,0.029,0.003,0.001
30,2.6740982289101e-08,0.001,0.005,0.001
31,1.1603897489665e-07,0.003,0.005,0.001
32,7.9012644200777e-08,0.005,0.005,0.001
33,-3.9347432046901e-08,0.007,0.005,0.001
34,-1.2020601260504e-07,0.009,0.005,0.001
35,-1.5603749302069e-07,0.011,0.005,0.001
36,-1.2209639808373e-07,0.013,0.005,0.001
37,-1.0919309146944e-07,0.015,0.005,0.001
38,-1.5552672973284e-07,0.017,0.005,0.001
39,-2.6449947420875e-07,0.019,0.005,0.001
40,-4.1481534872529e-07,0.021,0.005,0.001
41,-4.9566281570964e-07,0.023,0.005,0.001
42,-4.1388399904764e-07,0.025,0.005,0.001
43,-1.8146415957461e-07,0.027,0.005,0.001
44,1.6481208334451e-07,0.029,0.005,0.001
45,3.5733404361353e-08,0.001,0.007,0.001
46,8.2098291788704e-08,0.003,0.007,0.001
47,2.4236760729505e-08,0.005,0.007,0.001
48,-1.6267434209212e-07,0.007,0.007,0.001
49,-1.6363413209581e-07,0.009,0.007,0.001
50,-9.5640540190838e-08,0.011,0.007,0.001
51,7.5320853238713e-08,0.013,0.007,0.001
52,2.4593357172383e-07,0.015,0.007,0.001
53,2.1927536534169e-07,0.017,0.007,0.001
54,1.0925440167628e-07,0.019,0.007,0.001
55,-1.9066590436975e-07,0.021,0.007,0.001
56,-4.2687442084516e-07,0.023,0.007,0.001
57,-5.4199227249472e-07,0.025,0.007,0.001
58,-3.4467290989073e-07,0.027,0.007,0.001
59,7.3195446477847e-08,0.029,0.007,0.001
60,2.0676182112979e-08,0.001,0.009,0.001
61,5.7950857008878e-08,0.003,0.009,0.001
62,-8.0239668203396e-08,0.005,0.009,0.001
63,-2.1556066411208e-07,0.007,0.009,0.001
64,-1.8643666138133e-07,0.009,0.009,0.001
65,2.3518393647387e-08,0.011,0.009,0.001
66,2.8733765978282e-07,0.013,0.009,0.001
67,5.4722545482019e-07,0.015,0.009,0.001
68,6.0888972427087e-07,0.017,0.009,0.001
69,4.9587576610412e-07,0.019,0.009,0.001
70,1.8324255566661e-07,0.021,0.009,0.001
71,-2.1334102680867e-07,0.023,0.009,0.001
72,-4.7015469574468e-07,0.025,0.009,0.001
73,-4.520669005882e-07,0.027,0.009,0.001
74,-1.915283455517e-08,0.029,0.009,0.001
75,6.7760249409784e-09,0.001,0.011,0.001
76,3.7202370558453e-09,0.003,0.011,0.001
77,-1.7426565168683e-07,0.005,0.011,0.001
78,-2.4825359688435e-07,0.007,0.011,0.001
79,-1.7721265341369e-07,0.009,0.011,0.001
80,1.1973742846078e-07,0.011,0.011,0.001
81,4.0786948371314e-07,0.013,0.011,0.001
82,7.1537306533514e-07,0.015,0.011,0.001
83,8.4257718494026e-07,0.017,0.011,0.001
84,7.5746325916496e-07,0.019,0.011,0.001
85,5.1392548069238e-07,0.021,0.011,0.001
86,5.9331587362452e-08,0.023,0.011,0.001
87,-2.7405328093013e-07,0.025,0.011,0.001
88,-4.5693004248992e-07,0.027,0.011,0.001
89,-1.2993892438108e-07,0.029,0.011,0.001
90,1.8690200744258e-08,0.001,0.013,0.001
91,-6.7399873250406e-08,0.003,0.013,0.001
92,-2.3218295333734e-07,0.005,0.013,0.001
93,-2.8621747173307e-07,0.007,0.013,0.001
94,-1.2358017838133e-07,0.009,0.013,0.001
95,1.496877019163e-07,0.011,0.013,0.001
96,4.1802894312163e-07,0.013,0.013,0.001
97,6.9899198484896e-07,0.015,0.013,0.001
98,8.3262001413426e-07,0.017,0.013,0.001
99,8.5124150936786e-07,0.019,0.013,0.001
100,6.703814117846e-07,0.021,0.013,0.001
101,3.0365214593833e-07,0.023,0.013,0.001
102,-9.2137778901937e-08,0.025,0.013,0.001
103,-3.6495073830209e-07,0.027,0.013,0.001
104,-2.2496154087441e-07,0.029,0.013,0.001
105,-7.0528488186655e-09,0.001,0.015,0.001
106,-1.2122761594955e-07,0.003,0.015,0.001
107,-2.8453067061733e-07,0.005,0.015,0.001
108,-2.6147681963236e-07,0.007,0.015,0.001
109,-8.5038786900496e-08,0.009,0.015,0.001
110,1.699217414438e-07,0.011,0.015,0.001
111,3.507826647736e-07,0.013,0.015,0.001
112,5.7686243186459e-07,0.015,0.015,0.001
113,6.9346626906148e-07,0.017,0.015,0.001
114,7.792454816536e-07,0.019,0.015,0.001
115,7.0117047834551e-07,0.021,0.015,0.001
116,4.1523567251281e-07,0.023,0.015,0.001
117,5.6306744085706e-08,0.025,0.015,0.001
118,-2.644627972703e-07,0.027,0.015,0.001
119,-2.3904168630459e-07,0.029,0.015,0.001
120,-6.6925466309516e-09,0.001,0.017,0.001
121,-1.7786999760197e-07,0.003,0.017,0.001
122,-2.8535393287489e-07,0.005,0.017,0.001
123,-2.0967733459357e-07,0.007,0.017,0.001
124,-1.9788710951815e-08,0.009,0.017,0.001
125,1.7072440570812e-07,0.011,0.017,0.001
126,2.7503367420637e-07,0.013,0.017,0.001
127,4.3479208888492e-07,0.015,0.017,0.001
128,5.5861916612269e-07,0.017,0.017,0.001
129,6.3057859661037e-07,0.019,0.017,0.001
130,6.4221749087936e-07,0.021,0.017,0.001
131,4.1400284216118e-07,0.023,0.017,0.001
132,1.1067755452474e-07,0.025,0.017,0.001
133,-1.7739813231529e-07,0.027,0.017,0.001
134,-2.245926330901e-07,0.029,0.017,0.001
135,-5.1402906938965e-08,0.001,0.019,0.001
136,-1.8841318926977e-07,0.003,0.019,0.001
137,-2.8672477953962e-07,0.005,0.019,0.001
138,-1.207756392928e-07,0.007,0.019,0.001
139,5.5933089153633e-08,0.009,0.019,0.001
140,1.6057610905438e-07,0.011,0.019,0.001
141,2.8019919403222e-07,0.013,0.019,0.001
142,2.926742627547e-07,0.015,0.019,0.001
143,4.7567542577081e-07,0.017,0.019,0.001
144,5.0308289981527e-07,0.019,0.019,0.001
145,5.1923289333626e-07,0.021,0.019,0.001
146,3.5024752969004e-07,0.023,0.019,0.001
147,9.3602747393733e-08,0.025,0.019,0.001
148,-1.2407416424007e-07,0.027,0.019,0.001
149,-1.8381120705228e-07,0.029,0.019,0.001
150,-8.2919386946424e-08,0.001,0.021,0.001
151,-2.1088762780842e-07,0.003,0.021,0.001
152,-2.4447987716841e-07,0.005,0.021,0.001
153,-6.4910210727673e-08,0.007,0.021,0.001
154,1.0681837958062e-07,0.009,0.021,0.001
155,2.0274239421596e-07,0.011,0.021,0.001
156,2.9373415318717e-07,0.013,0.021,0.001
157,2.6374774190055e-07,0.015,0.021,0.001
158,3.9118819182289e-07,0.017,0.021,0.001
159,4.2188433541988e-07,0.019,0.021,0.001
160,3.9569289160504e-07,0.021,0.021,0.001
161,2.474051379094e-07,0.023,0.021,0.001
162,4.2870451918962e-08,0.025,0.021,0.001
163,-1.0114272241774e-07,0.027,0.021,0.001
164,-1.1549416314585e-07,0.029,0.021,0.001
165,-7.8122344749848e-08,0.001,0.023,0.001
166,-2.3430036881998e-07,0.003,0.023,0.001
167,-1.9562736578738e-07,0.005,0.023,0.001
168,-6.3053072482173e-08,0.007,0.023,0.001
169,1.2014254754694e-07,0.009,0.023,0.001
170,2.7015832176204e-07,0.011,0.023,0.001
171,2.534577873811e-07,0.013,0.023,0.001
172,3.259254793889e-07,0.015,0.023,0.001
173,3.6475601233729e-07,0.017,0.023,0.001
174,3.296158112163e-07,0.019,0.023,0.001
175,2.872530672642e-07,0.021,0.023,0.001
176,1.3397787736563e-07,0.023,0.023,0.001
177,-9.3444751706032e-09,0.025,0.023,0.001
178,-8.4349991464148e-08,0.027,0.023,0.001
179,-6.4404271460025e-08,0.029,0.023,0.001
180,-6.6953231862265e-08,0.001,0.025,0.001
181,-2.0794794788109e-07,0.003,0.025,0.001
182,-2.0775658208847e-07,0.005,0.025,0.001
183,-8.6678536192082e-08,0.007,0.025,0.001
184,8.4808082694668e-08,0.009,0.025,0.001
185,2.6076314971409e-07,0.011,0.025,0.001
186,2.9245555821576e-07,0.013,0.025,0.001
187,3.1958279302724e-07,0.015,0.025,0.001
188,3.2128445862919e-07,0.017,0.025,0.001
189,2.4324722412901e-07,0.019,0.025,0.001
190,1.7132048293774e-07,0.021,0.025,0.001
