x,y,z,value
0,0,0.015,5.38667836603859e-07
0.001,0,0.015,3.99879140902252e-07
0.001,0.001,0.015,5.38999591701011e-08
0,0.001,0.015,2.74018392337503e-07
0.002,0,0.015,1.51906865326993e-07
0.002,0.001,0.015,-1.44537724819503e-07
0.003,0,0.015,-9.62270001222113e-08
0.003,0.001,0.015,-3.57822943117687e-07
0.004,0,0.015,-3.84593828100037e-07
0.004,0.001,0.015,-4.70025670334226e-07
0.005,0,0.015,-5.83609347222742e-07
0.005,0.001,0.015,-5.41538433763914e-07
0.006,0,0.015,-7.77558417600744e-07
0.006,0.001,0.015,-4.23988350779311e-07
0.007,0,0.015,-7.94037111815438e-07
0.007,0.001,0.015,-2.52770123135805e-07
0.008,0,0.015,-7.80828596800178e-07
0.008,0.001,0.015,1.30526185410653e-07
0.009,0,0.015,-5.50566600291078e-07
0.009,0.001,0.015,5.11448648945275e-07
0.01,0,0.015,-3.41038650448126e-07
0.01,0.001,0.015,1.06683019812348e-06
0.011,0,0.015,6.03142680210197e-08
0.011,0.001,0.015,1.49745951490913e-06
0.012,0,0.015,3.20004233874993e-07
0.012,0.001,0.015,2.03733401376812e-06
0.013,0,0.015,6.91940161777325e-07
0.013,0.001,0.015,2.32238464464098e-06
0.014,0,0.015,8.06225589050578e-07
0.014,0.001,0.015,2.64744975724486e-06
0.015,0,0.015,9.61290726541534e-07
0.015,0.001,0.015,2.64115337851437e-06
0.016,0,0.015,8.06225589047136e-07
0.016,0.001,0.015,2.64744975725479e-06
0.017,0,0.015,6.91940161837932e-07
0.017,0.001,0.015,2.32238464466133e-06
0.018,0,0.015,3.20004233966575e-07
0.018,0.001,0.015,2.03733401375858e-06
0.019,0,0.015,6.03142680392275e-08
0.019,0.001,0.015,1.49745951488932e-06
0.02,0,0.015,-3.41038650425998e-07
0.02,0.001,0.015,1.06683019806414e-06
0.021,0,0.015,-5.5056660029512e-07
0.021,0.001,0.015,5.11448648908954e-07
0.022,0,0.015,-7.80828596795119e-07
0.022,0.001,0.015,1.30526185383053e-07
0.023,0,0.015,-7.94037111797393e-07
0.023,0.001,0.015,-2.52770123161728e-07
0.024,0,0.015,-7.77558417591786e-07
0.024,0.001,0.015,-4.23988350814894e-07
0.025,0,0.015,-5.8360934724545e-07
0.025,0.001,0.015,-5.41538433793482e-07
0.026,0,0.015,-3.84593828136724e-07
0.026,0.001,0.015,-4.70025670342114e-07
0.027,0,0.015,-9.62270001339139e-08
0.027,0.001,0.015,-3.57822943140618e-07
0.028,0,0.015,1.51906865307247e-07
0.028,0.001,0.015,-1.44537724829355e-07
0.029,0,0.015,3.9987914091121e-07
0.029,0.001,0.015,5.38999591908704e-08
0.03,0,0.015,5.38667836613693e-07
0.03,0.001,0.015,2.74018392350446e-07
0.001,0.002,0.015,-1.38473108690704e-07
0,0.002,0.015,8.64880089126573e-08
0.002,0.002,0.015,-3.38909950836512e-07
0.003,0.002,0.015,-4.51660277025017e-07
0.004,0.002,0.015,-5.17161521819855e-07
0.005,0.002,0.015,-3.95620555074539e-07
0.006,0.002,0.015,-1.95135264640784e-07
0.007,0.002,0.015,2.37005098897708e-07
0.008,0.002,0.015,7.07858219987229e-07
0.009,0.002,0.015,1.37108677038443e-06
0.01,0.002,0.015,1.9584346033757e-06
0.011,0.002,0.015,2.66447519676067e-06
0.012,0.002,0.015,3.14320248138487e-06
0.013,0.002,0.015,3.67336679347145e-06
0.014,0.002,0.015,3.86249051362886e-06
0.015,0.002,0.015,4.05435535421694e-06
0.016,0.002,0.015,3.86249051382705e-06
0.017,0.002,0.015,3.67336679351127e-06
0.018,0.002,0.015,3.14320248131575e-06
0.019,0.002,0.015,2.66447519669166e-06
0.02,0.002,0.015,1.95843460328688e-06
0.021,0.002,0.015,1.37108677034466e-06
0.022,0.002,0.015,7.07858219927787e-07
0.023,0.002,0.015,2.3700509882752e-07
0.024,0.002,0.015,-1.95135264699283e-07
0.025,0.002,0.015,-3.95620555122149e-07
0.026,0.002,0.015,-5.17161521838726e-07
0.027,0.002,0.015,-4.51660277033806e-07
0.028,0.002,0.015,-3.38909950856414e-07
0.029,0.002,0.015,-1.38473108693692e-07
0.03,0.002,0.015,8.64880089393626e-08
0.001,0.003,0.015,-2.48297057627671e-07
0,0.003,0.015,4.47644449233389e-09
0.002,0.003,0.015,-4.16262668912511e-07
0.003,0.003,0.015,-5.38403000976056e-07
0.004,0.003,0.015,-4.98544186528582e-07
0.005,0.003,0.015,-3.76262515553184e-07
0.006,0.003,0.015,-1.17225045564648e-08
0.007,0.003,0.015,4.25153452234315e-07
0.008,0.003,0.015,1.09159599639795e-06
0.009,0.003,0.015,1.74165304520131e-06
0.01,0.003,0.015,2.53611685270604e-06
0.011,0.003,0.015,3.16777238014573e-06
0.012,0.003,0.015,3.8734787581354e-06
0.013,0.003,0.015,4.25900953451603e-06
0.014,0.003,0.015,4.67026643246921e-06
0.015,0.003,0.015,4.66794476658601e-06
0.016,0.003,0.015,4.67026643259714e-06
0.017,0.003,0.015,4.2590095344468e-06
0.018,0.003,0.015,3.87347875795754e-06
0.019,0.003,0.015,3.16777237998754e-06
0.02,0.003,0.015,2.5361168526666e-06
0.021,0.003,0.015,1.7416530451619e-06
0.022,0.003,0.015,1.09159599633857e-06
0.023,0.003,0.015,4.25153452174833e-07
0.024,0.003,0.015,-1.17225046040206e-08
0.025,0.003,0.015,-3.76262515578168e-07
0.026,0.003,0.015,-4.98544186553942e-07
0.027,0.003,0.015,-5.38403001007898e-07
0.028,0.003,0.015,-4.16262668936214e-07
0.029,0.003,0.015,-2.48297057661382e-07
0.03,0.003,0.015,4.4764444546782e-09
0.001,0.004,0.015,-2.77963945274544e-07
0,0.004,0.015,-4.10068794423166e-08
0.002,0.004,0.015,-4.83713307069476e-07
0.003,0.004,0.015,-5.68569642118138e-07
0.004,0.004,0.015,-5.85431327158528e-07
0.005,0.004,0.015,-3.74895958981953e-07
0.006,0.004,0.015,-7.9497426360136e-08
0.007,0.004,0.015,4.82432634289586e-07
0.008,0.004,0.015,1.07091282027381e-06
0.009,0.004,0.015,1.85019139661987e-06
0.01,0.004,0.015,2.54048044331243e-06
0.011,0.004,0.015,3.31699292467315e-06
0.012,0.004,0.015,3.84922289766544e-06
0.013,0.004,0.015,4.44601694391661e-06
0.014,0.004,0.015,4.63731742207635e-06
0.015,0.004,0.015,4.87869998431697e-06
0.016,0.004,0.015,4.63731742187892e-06
0.017,0.004,0.015,4.44601694386701e-06
0.018,0.004,0.015,3.84922289770485e-06
0.019,0.004,0.015,3.31699292476211e-06
0.02,0.004,0.015,2.54048044338143e-06
0.021,0.004,0.015,1.85019139664947e-06
0.022,0.004,0.015,1.07091282025411e-06
0.023,0.004,0.015,4.82432634250039e-07
0.024,0.004,0.015,-7.94974263996823e-08
0.025,0.004,0.015,-3.74895959022339e-07
0.026,0.004,0.015,-5.85431327184319e-07
0.027,0.004,0.015,-5.68569642143702e-07
0.028,0.004,0.015,-4.83713307110266e-07
0.029,0.004,0.015,-2.77963945280602e-07
0.03,0.004,0.015,-4.10068794107731e-08
0.001,0.005,0.015,-2.96369288622819e-07
0,0.005,0.015,-2.21987808416549e-08
0.002,0.005,0.015,-5.02588710658585e-07
0.003,0.005,0.015,-6.69529480716921e-07
0.004,0.005,0.015,-6.51770252397974e-07
0.005,0.005,0.015,-5.57189087421571e-07
0.006,0.005,0.015,-1.85115493590954e-07
0.007,0.005,0.015,2.36996418774831e-07
0.008,0.005,0.015,9.23957961090476e-07
0.009,0.005,0.015,1.55897647797598e-06
0.01,0.005,0.015,2.30550880765448e-06
0.011,0.005,0.015,2.90824189451731e-06
0.012,0.005,0.015,3.55264831898889e-06
0.013,0.005,0.015,3.88956660000948e-06
0.014,0.005,0.015,4.34580846352632e-06
0.015,0.005,0.015,4.26906420643509e-06
0.016,0.005,0.015,4.34580846372427e-06
0.017,0.005,0.015,3.88956660013801e-06
0.018,0.005,0.015,3.55264831906823e-06
0.019,0.005,0.015,2.90824189452712e-06
0.02,0.005,0.015,2.30550880777285e-06
0.021,0.005,0.015,1.55897647808473e-06
0.022,0.005,0.015,9.23957961189464e-07
0.023,0.005,0.015,2.36996418794699e-07
0.024,0.005,0.015,-1.85115493600712e-07
0.025,0.005,0.015,-5.57189087430502e-07
0.026,0.005,0.015,-6.51770252420688e-07
0.027,0.005,0.015,-6.6952948074967e-07
0.028,0.005,0.015,-5.02588710689587e-07
0.029,0.005,0.015,-2.9636928867238e-07
0.03,0.005,0.015,-2.21987808624513e-08
0.001,0.006,0.015,-2.8617884478826e-07
0,0.006,0.015,-2.11692873998588e-08
0.002,0.006,0.015,-5.64324406598051e-07
0.003,0.006,0.015,-7.26521894868846e-07
0.004,0.006,0.015,-8.34200854076249e-07
0.005,0.006,0.015,-6.89144479707013e-07
0.006,0.006,0.015,-4.87022447434764e-07
0.007,0.006,0.015,2.89589801672288e-08
0.008,0.006,0.015,5.20215196226156e-07
0.009,0.006,0.015,1.259449991089e-06
0.01,0.006,0.015,1.84038373494819e-06
0.011,0.006,0.015,2.37176758490192e-06
0.012,0.006,0.015,2.81680097333748e-06
0.013,0.006,0.015,3.30583340018534e-06
0.014,0.006,0.015,3.37033204162549e-06
0.015,0.006,0.015,3.77127996424543e-06
0.016,0.006,0.015,3.37033204163382e-06
0.017,0.006,0.015,3.30583340014549e-06
0.018,0.006,0.015,2.81680097330769e-06
0.019,0.006,0.015,2.37176758497118e-06
0.02,0.006,0.015,1.84038373503745e-06
0.021,0.006,0.015,1.25944999122767e-06
0.022,0.006,0.015,5.2021519624597e-07
0.023,0.006,0.015,2.89589801772305e-08
0.024,0.006,0.015,-4.87022447405097e-07
0.025,0.006,0.015,-6.89144479700996e-07
0.026,0.006,0.015,-8.34200854101891e-07
0.027,0.006,0.015,-7.2652189488658e-07
0.028,0.006,0.015,-5.64324406642598e-07
0.029,0.006,0.015,-2.86178844804838e-07
0.03,0.006,0.015,-2.11692874445991e-08
0.001,0.007,0.015,-3.04602707130486e-07
0,0.007,0.015,8.06608192386738e-09
0.002,0.007,0.015,-5.85191032931175e-07
0.003,0.007,0.015,-8.50394425568988e-07
0.004,0.007,0.015,-9.19222607069736e-07
0.005,0.007,0.015,-9.26112098587666e-07
0.006,0.007,0.015,-6.18262169670616e-07
0.007,0.007,0.015,-3.17186680073286e-07
0.008,0.007,0.015,3.37317689983702e-07
0.009,0.007,0.015,8.50189919186775e-07
0.01,0.007,0.015,1.59536381030521e-06
0.011,0.007,0.015,2.09017289816672e-06
0.012,0.007,0.015,2.17411598177213e-06
0.013,0.007,0.015,2.56087305651042e-06
