x,y,z,value
0,0,0.015,-1.68976901312179e-07
0.001,0,0.015,-2.69805539550788e-09
0.001,0.001,0.015,1.60704560693455e-07
0,0.001,0.015,1.751045376162e-07
0.002,0,0.015,4.65414283311478e-08
0.002,0.001,0.015,6.94651933197094e-08
0.003,0,0.015,1.00897030683033e-07
0.003,0.001,0.015,-1.91788111616182e-07
0.004,0,0.015,-1.0188429792205e-07
0.004,0.001,0.015,-4.09997622455622e-07
0.005,0,0.015,-2.54891615858742e-07
0.005,0.001,0.015,-8.86993625520544e-07
0.006,0,0.015,-7.61154896993495e-07
0.006,0.001,0.015,-1.1924685460322e-06
0.007,0,0.015,-1.09699157960418e-06
0.007,0.001,0.015,-1.79274895296933e-06
0.008,0,0.015,-1.82139743935475e-06
0.008,0.001,0.015,-2.05280136185629e-06
0.009,0,0.015,-2.19349643231092e-06
0.009,0.001,0.015,-2.64112903768741e-06
0.01,0,0.015,-2.96875019356978e-06
0.01,0.001,0.015,-2.72490205001396e-06
0.011,0,0.015,-3.20466205830266e-06
0.011,0.001,0.015,-3.21249197076021e-06
0.012,0,0.015,-3.86763614360135e-06
0.012,0.001,0.015,-3.09423549241846e-06
0.013,0,0.015,-3.87863108133421e-06
0.013,0.001,0.015,-3.47096774579387e-06
0.014,0,0.015,-4.34298169974605e-06
0.014,0.001,0.015,-3.21843825445875e-06
0.015,0,0.015,-4.10658778646268e-06
0.015,0.001,0.015,-3.5348082791897e-06
0.016,0,0.015,-4.34298169952867e-06
0.016,0.001,0.015,-3.21843825447848e-06
0.017,0,0.015,-3.87863108138368e-06
0.017,0.001,0.015,-3.47096774565549e-06
0.018,0,0.015,-3.86763614352234e-06
0.018,0.001,0.015,-3.09423549242827e-06
0.019,0,0.015,-3.20466205819408e-06
0.019,0.001,0.015,-3.21249197084904e-06
0.02,0,0.015,-2.96875019355008e-06
0.02,0.001,0.015,-2.72490205004331e-06
0.021,0,0.015,-2.19349643226145e-06
0.021,0.001,0.015,-2.64112903763792e-06
0.022,0,0.015,-1.82139743924617e-06
0.022,0.001,0.015,-2.05280136180669e-06
0.023,0,0.015,-1.09699157954485e-06
0.023,0.001,0.015,-1.79274895288037e-06
0.024,0,0.015,-7.61154896978614e-07
0.024,0.001,0.015,-1.19246854595312e-06
0.025,0,0.015,-2.54891615807181e-07
0.025,0.001,0.015,-8.86993625469018e-07
0.026,0,0.015,-1.01884297876357e-07
0.026,0.001,0.015,-4.09997622432935e-07
0.027,0,0.015,1.00897030734543e-07
0.027,0.001,0.015,-1.91788111613126e-07
0.028,0,0.015,4.65414283451721e-08
0.028,0.001,0.015,6.94651933495961e-08
0.029,0,0.015,-2.69805538257877e-09
0.029,0.001,0.015,1.60704560704208e-07
0.03,0,0.015,-1.68976901295344e-07
0.03,0.001,0.015,1.75104537631082e-07
0.001,0.002,0.015,2.65286185775468e-07
0,0.002,0.015,2.68122089952539e-07
0.002,0.002,0.015,4.99988846386443e-08
0.003,0.002,0.015,-1.8977227671291e-07
0.004,0.002,0.015,-6.41638982470705e-07
0.005,0.002,0.015,-9.60663608385654e-07
0.006,0.002,0.015,-1.51504167722694e-06
0.007,0.002,0.015,-1.75644331744486e-06
0.008,0.002,0.015,-2.25213296825803e-06
0.009,0.002,0.015,-2.26215500182073e-06
0.01,0.002,0.015,-2.60601263301227e-06
0.011,0.002,0.015,-2.34975128806277e-06
0.012,0.002,0.015,-2.57278337466954e-06
0.013,0.002,0.015,-2.18498742579113e-06
0.014,0.002,0.015,-2.42136407544241e-06
0.015,0.002,0.015,-2.07415356606911e-06
0.016,0.002,0.015,-2.42136407537814e-06
0.017,0.002,0.015,-2.18498742577855e-06
0.018,0.002,0.015,-2.57278337464568e-06
0.019,0.002,0.015,-2.34975128809748e-06
0.02,0.002,0.015,-2.60601263305185e-06
0.021,0.002,0.015,-2.26215500184041e-06
0.022,0.002,0.015,-2.25213296820865e-06
0.023,0.002,0.015,-1.75644331738549e-06
0.024,0.002,0.015,-1.51504167718734e-06
0.025,0.002,0.015,-9.60663608361897e-07
0.026,0.002,0.015,-6.41638982431172e-07
0.027,0.002,0.015,-1.8977227666732e-07
0.028,0.002,0.015,4.99988846438011e-08
0.029,0.002,0.015,2.65286185799425e-07
0.03,0.002,0.015,2.68122089954929e-07
0.001,0.003,0.015,3.23953901339825e-07
0,0.003,0.015,4.00342608157322e-07
0.002,0.003,0.015,1.75272862306884e-07
0.003,0.003,0.015,-1.88531042869393e-07
0.004,0.003,0.015,-4.97610006837176e-07
0.005,0.003,0.015,-1.02221581387643e-06
0.006,0.003,0.015,-1.29435452083538e-06
0.007,0.003,0.015,-1.77554428162703e-06
0.008,0.003,0.015,-1.8057886855439e-06
0.009,0.003,0.015,-2.09146261154264e-06
0.01,0.003,0.015,-1.77521037982243e-06
0.011,0.003,0.015,-1.87101884473224e-06
0.012,0.003,0.015,-1.31872851090625e-06
0.013,0.003,0.015,-1.38899831798196e-06
0.014,0.003,0.015,-8.69955362096326e-07
0.015,0.003,0.015,-1.14664690677865e-06
0.016,0.003,0.015,-8.69955362131427e-07
0.017,0.003,0.015,-1.38899831791252e-06
0.018,0.003,0.015,-1.3187285108813e-06
0.019,0.003,0.015,-1.87101884470489e-06
0.02,0.003,0.015,-1.77521037978989e-06
0.021,0.003,0.015,-2.09146261148263e-06
0.022,0.003,0.015,-1.80578868551796e-06
0.023,0.003,0.015,-1.77554428159304e-06
0.024,0.003,0.015,-1.2943545207532e-06
0.025,0.003,0.015,-1.02221581381812e-06
0.026,0.003,0.015,-4.97610006822336e-07
0.027,0.003,0.015,-1.88531042838696e-07
0.028,0.003,0.015,1.75272862372187e-07
0.029,0.003,0.015,3.23953901349874e-07
0.03,0.003,0.015,4.00342608180273e-07
0.001,0.004,0.015,4.85718794443176e-07
0,0.004,0.015,4.98277745783073e-07
0.002,0.004,0.015,2.80816276098883e-07
0.003,0.004,0.015,4.82120593948483e-08
0.004,0.004,0.015,-4.096574727369e-07
0.005,0.004,0.015,-7.08109031706685e-07
0.006,0.004,0.015,-1.20899329463962e-06
0.007,0.004,0.015,-1.32750626384981e-06
0.008,0.004,0.015,-1.64890106814289e-06
0.009,0.004,0.015,-1.3947240730719e-06
0.01,0.004,0.015,-1.45811795082697e-06
0.011,0.004,0.015,-8.2677101414685e-07
0.012,0.004,0.015,-7.56019905680082e-07
0.013,0.004,0.015,-1.81124840009672e-08
0.014,0.004,0.015,-1.10045027331199e-07
0.015,0.004,0.015,3.75739923491369e-07
0.016,0.004,0.015,-1.10045027192773e-07
0.017,0.004,0.015,-1.81124839812889e-08
0.018,0.004,0.015,-7.56019905719682e-07
0.019,0.004,0.015,-8.26771014216334e-07
0.02,0.004,0.015,-1.45811795088864e-06
0.021,0.004,0.015,-1.39472407311065e-06
0.022,0.004,0.015,-1.6489010681095e-06
0.023,0.004,0.015,-1.32750626380423e-06
0.024,0.004,0.015,-1.20899329459589e-06
0.025,0.004,0.015,-7.08109031625519e-07
0.026,0.004,0.015,-4.09657472657862e-07
0.027,0.004,0.015,4.82120594204354e-08
0.028,0.004,0.015,2.80816276075139e-07
0.029,0.004,0.015,4.85718794456064e-07
0.03,0.004,0.015,4.98277745771207e-07
0.001,0.005,0.015,6.38160920459232e-07
0,0.005,0.015,6.74797514548698e-07
0.002,0.005,0.015,5.32556527456404e-07
0.003,0.005,0.015,2.00776414624397e-07
0.004,0.005,0.015,-7.65917551942951e-08
0.005,0.005,0.015,-5.78497322887028e-07
0.006,0.005,0.015,-7.9957350229189e-07
0.007,0.005,0.015,-1.21475662930061e-06
0.008,0.005,0.015,-1.1219270780773e-06
0.009,0.005,0.015,-1.26750852225232e-06
0.01,0.005,0.015,-7.25867395549921e-07
0.011,0.005,0.015,-6.37439569213196e-07
0.012,0.005,0.015,2.27066009310915e-07
0.013,0.005,0.015,3.14598439395759e-07
0.014,0.005,0.015,1.09680476388494e-06
0.015,0.005,0.015,7.88996383728556e-07
0.016,0.005,0.015,1.09680476398312e-06
0.017,0.005,0.015,3.14598439395272e-07
0.018,0.005,0.015,2.27066009439501e-07
0.019,0.005,0.015,-6.37439569104315e-07
0.02,0.005,0.015,-7.25867395510836e-07
0.021,0.005,0.015,-1.2675085222233e-06
0.022,0.005,0.015,-1.12192707810363e-06
0.023,0.005,0.015,-1.21475662930707e-06
0.024,0.005,0.015,-7.99573502277877e-07
0.025,0.005,0.015,-5.78497322895051e-07
0.026,0.005,0.015,-7.65917551973647e-08
0.027,0.005,0.015,2.00776414626281e-07
0.028,0.005,0.015,5.32556527441584e-07
0.029,0.005,0.015,6.38160920421692e-07
0.03,0.005,0.015,6.74797514569481e-07
0.001,0.006,0.015,8.56599008644681e-07
0,0.006,0.015,8.0259822059752e-07
0.002,0.006,0.015,6.98677182927639e-07
0.003,0.006,0.015,5.02026146733605e-07
0.004,0.006,0.015,5.53858893758076e-08
0.005,0.006,0.015,-2.28498967537935e-07
0.006,0.006,0.015,-7.32632056147789e-07
0.007,0.006,0.015,-8.30703161526378e-07
0.008,0.006,0.015,-1.13848723071528e-06
0.009,0.006,0.015,-8.24796170900114e-07
0.01,0.006,0.015,-8.46533550805789e-07
0.011,0.006,0.015,-8.35534249372851e-08
0.012,0.006,0.015,1.08002211060077e-08
0.013,0.006,0.015,9.93361260028371e-07
