id,integral_strain_stress_param1,x,y,z
0,3.9237184342247e-06,0.0005,0.0005,0
1,1.2610165232605e-05,0.0015,0.0005,0
2,2.241007536745e-05,0.0025,0.0005,0
3,2.5209847851161e-05,0.0035,0.0005,0
4,1.8762541762374e-05,0.0045,0.0005,0
5,6.8455170289966e-06,0.0055,0.0005,0
6,-6.4138975608788e-06,0.0065,0.0005,0
7,-2.1157148186515e-05,0.0075,0.0005,0
8,-3.9651091236774e-05,0.0085,0.0005,0
9,-5.8988783569688e-05,0.0095,0.0005,0
10,-6.5655787867018e-05,0.0105,0.0005,0
11,-3.6782229583489e-05,0.0115,0.0005,0
12,5.3841458698145e-05,0.0125,0.0005,0
13,0.00022999994327063,0.0135,0.0005,0
14,0.00050847553963873,0.0145,0.0005,0
15,0.00050847553963866,0.0155,0.0005,0
16,0.00022999994327045,0.0165,0.0005,0
17,5.3841458697866e-05,0.0175,0.0005,0
18,-3.6782229583786e-05,0.0185,0.0005,0
19,-6.5655787867249e-05,0.0195,0.0005,0
20,-5.8988783569792e-05,0.0205,0.0005,0
21,-3.9651091236737e-05,0.0215,0.0005,0
22,-2.115714818638e-05,0.0225,0.0005,0
23,-6.4138975607342e-06,0.0235,0.0005,0
24,6.8455170290558e-06,0.0245,0.0005,0
25,1.8762541762303e-05,0.0255,0.0005,0
26,2.5209847850995e-05,0.0265,0.0005,0
27,2.2410075367279e-05,0.0275,0.0005,0
28,1.2610165232503e-05,0.0285,0.0005,0
29,3.9237184341913e-06,0.0295,0.0005,0
30,1.3066574292322e-05,0.0005,0.0015,0
31,1.3914289066428e-05,0.0015,0.0015,0
32,1.3912641930024e-05,0.0025,0.0015,0
33,1.1744419981009e-05,0.0035,0.0015,0
34,7.4450324052078e-06,0.0045,0.0015,0
35,2.1725744768955e-06,0.0055,0.0015,0
36,-2.968436602745e-06,0.0065,0.0015,0
37,-7.6354102389039e-06,0.0075,0.0015,0
38,-1.1758467957773e-05,0.0085,0.0015,0
39,-1.4350693605454e-05,0.0095,0.0015,0
40,-1.2430461685245e-05,0.0105,0.0015,0
41,-4.2009701076238e-07,0.0115,0.0015,0
42,2.9780200908295e-05,0.0125,0.0015,0
43,8.7689590508091e-05,0.0135,0.0015,0
44,0.0001821300551848,0.0145,0.0015,0
45,0.00018213005518473,0.0155,0.0015,0
46,8.768959050803e-05,0.0165,0.0015,0
47,2.9780200908209e-05,0.0175,0.0015,0
48,-4.2009701088322e-07,0.0185,0.0015,0
49,-1.2430461685383e-05,0.0195,0.0015,0
50,-1.4350693605576e-05,0.0205,0.0015,0
51,-1.1758467957854e-05,0.0215,0.0015,0
52,-7.6354102389386e-06,0.0225,0.0015,0
53,-2.968436602751e-06,0.0235,0.0015,0
54,2.1725744768887e-06,0.0245,0.0015,0
55,7.4450324051743e-06,0.0255,0.0015,0
56,1.174441998094e-05,0.0265,0.0015,0
57,1.3912641929928e-05,0.0275,0.0015,0
58,1.3914289066322e-05,0.0285,0.0015,0
59,1.3066574292217e-05,0.0295,0.0015,0
60,2.4164506690317e-05,0.0005,0.0025,0
61,1.3889670000727e-05,0.0015,0.0025,0
62,2.1157753805868e-06,0.0025,0.0025,0
63,-1.9684827758569e-06,0.0035,0.0025,0
64,2.579830504449e-06,0.0045,0.0025,0
65,8.311382033078e-06,0.0055,0.0025,0
66,7.5881571544097e-06,0.0065,0.0025,0
67,2.3931318186576e-07,0.0075,0.0025,0
68,-7.3779095645712e-06,0.0085,0.0025,0
69,-1.0125319186338e-05,0.0095,0.0025,0
70,-9.0540879083515e-06,0.0105,0.0025,0
71,-7.815998359335e-06,0.0115,0.0025,0
72,-5.5370035202591e-06,0.0125,0.0025,0
73,4.8693402737941e-06,0.0135,0.0025,0
74,3.0537216299566e-05,0.0145,0.0025,0
75,3.0537216299459e-05,0.0155,0.0025,0
76,4.8693402738013e-06,0.0165,0.0025,0
77,-5.5370035201733e-06,0.0175,0.0025,0
78,-7.8159983592336e-06,0.0185,0.0025,0
79,-9.0540879082857e-06,0.0195,0.0025,0
80,-1.0125319186336e-05,0.0205,0.0025,0
81,-7.3779095646472e-06,0.0215,0.0025,0
82,2.3931318171961e-07,0.0225,0.0025,0
83,7.5881571542394e-06,0.0235,0.0025,0
84,8.3113820329535e-06,0.0245,0.0025,0
85,2.5798305044121e-06,0.0255,0.0025,0
86,-1.9684827758365e-06,0.0265,0.0025,0
87,2.1157753805798e-06,0.0275,0.0025,0
88,1.3889670000625e-05,0.0285,0.0025,0
89,2.4164506690132e-05,0.0295,0.0025,0
90,2.7817649472034e-05,0.0005,0.0035,0
91,9.9595979628193e-06,0.0015,0.0035,0
92,-6.2461088247326e-06,0.0025,0.0035,0
93,-3.4629737974962e-06,0.0035,0.0035,0
94,1.523283505749e-05,0.0045,0.0035,0
95,2.8529288009745e-05,0.0055,0.0035,0
96,1.7686276146751e-05,0.0065,0.0035,0
97,-1.5827650912163e-05,0.0075,0.0035,0
98,-5.3258721516399e-05,0.0085,0.0035,0
99,-7.6071853894952e-05,0.0095,0.0035,0
100,-7.6454889164889e-05,0.0105,0.0035,0
101,-5.0474648873473e-05,0.0115,0.0035,0
102,1.3606677520563e-05,0.0125,0.0035,0
103,0.00013687748647841,0.0135,0.0035,0
104,0.0003411907367051,0.0145,0.0035,0
105,0.0003411907367049,0.0155,0.0035,0
106,0.00013687748647824,0.0165,0.0035,0
107,1.3606677520503e-05,0.0175,0.0035,0
108,-5.0474648873405e-05,0.0185,0.0035,0
109,-7.6454889164717e-05,0.0195,0.0035,0
110,-7.6071853894739e-05,0.0205,0.0035,0
111,-5.3258721516254e-05,0.0215,0.0035,0
112,-1.5827650912185e-05,0.0225,0.0035,0
113,1.7686276146566e-05,0.0235,0.0035,0
114,2.8529288009524e-05,0.0245,0.0035,0
115,1.5232835057374e-05,0.0255,0.0035,0
116,-3.4629737974825e-06,0.0265,0.0035,0
117,-6.2461088247019e-06,0.0275,0.0035,0
118,9.9595979627385e-06,0.0285,0.0035,0
119,2.7817649471832e-05,0.0295,0.0035,0
120,1.815719386177e-05,0.0005,0.0045,0
121,1.5255622499287e-06,0.0015,0.0045,0
122,-7.7575158045585e-06,0.0025,0.0045,0
123,7.1033451505947e-06,0.0035,0.0045,0
124,3.4635581411892e-05,0.0045,0.0045,0
125,4.3093262261554e-05,0.0055,0.0045,0
126,1.1416423354619e-05,0.0065,0.0045,0
127,-4.9408076624356e-05,0.0075,0.0045,0
128,-0.00010611780778248,0.0085,0.0045,0
129,-0.00013048227838897,0.0095,0.0045,0
130,-0.00011150332764664,0.0105,0.0045,0
131,-4.2113546128376e-05,0.0115,0.0045,0
132,9.4847456108769e-05,0.0125,0.0045,0
133,0.0003255403535952,0.0135,0.0045,0
134,0.00068973663723213,0.0145,0.0045,0
135,0.00068973663723186,0.0155,0.0045,0
136,0.00032554035359467,0.0165,0.0045,0
137,9.4847456108222e-05,0.0175,0.0045,0
138,-4.2113546128765e-05,0.0185,0.0045,0
139,-0.00011150332764675,0.0195,0.0045,0
140,-0.00013048227838878,0.0205,0.0045,0
141,-0.00010611780778213,0.0215,0.0045,0
142,-4.9408076624108e-05,0.0225,0.0045,0
143,1.1416423354609e-05,0.0235,0.0045,0
144,4.3093262261347e-05,0.0245,0.0045,0
145,3.4635581411683e-05,0.0255,0.0045,0
146,7.103345150512e-06,0.0265,0.0045,0
147,-7.7575158045597e-06,0.0275,0.0045,0
148,1.5255622498843e-06,0.0285,0.0045,0
149,1.8157193861639e-05,0.0295,0.0045,0
150,-3.9829075678265e-06,0.0005,0.0055,0
151,-9.4199758243308e-06,0.0015,0.0055,0
152,-3.4684006152318e-06,0.0025,0.0055,0
153,1.875881285933e-05,0.0035,0.0055,0
154,3.8289594542611e-05,0.0045,0.0055,0
155,2.7656873000753e-05,0.0055,0.0055,0
156,-1.9082622251375e-05,0.0065,0.0055,0
157,-7.5186235061525e-05,0.0075,0.0055,0
158,-0.00010343113409245,0.0085,0.0055,0
159,-8.844464611549e-05,0.0095,0.0055,0
160,-4.097025744745e-05,0.0105,0.0055,0
161,3.1443329075778e-05,0.0115,0.0055,0
162,0.00014042273571658,0.0125,0.0055,0
163,0.00029518178847043,0.0135,0.0055,0
164,0.00051145573288498,0.0145,0.0055,0
165,0.00051145573288472,0.0155,0.0055,0
166,0.00029518178846975,0.0165,0.0055,0
167,0.0001404227357157,0.0175,0.0055,0
168,3.1443329074902e-05,0.0185,0.0055,0
169,-4.0970257448112e-05,0.0195,0.0055,0
170,-8.8444646115727e-05,0.0205,0.0055,0
171,-0.00010343113409225,0.0215,0.0055,0
172,-7.5186235061146e-05,0.0225,0.0055,0
173,-1.9082622251149e-05,0.0235,0.0055,0
