id,u,x,y,z
5848,0.90996238261413,0.91,0.57,0
5849,0.91996228530878,0.92,0.57,0
5850,0.92996220523634,0.93,0.57,0
5851,0.93996214024151,0.94,0.57,0
5852,0.9499620874432,0.95,0.57,0
5853,0.95996204534212,0.96,0.57,0
5854,0.96996201644691,0.97,0.57,0
5855,0.97996199677367,0.98,0.57,0
5856,0.98996198680076,0.99,0.57,0
5857,0.99996198249614,1,0.57,0
5858,0.0099995433760427,0.01,0.58,0
5859,0,0,0.58,0
5860,0.019999084743093,0.02,0.58,0
5861,0.029998627889179,0.03,0.58,0
5862,0.039998171144737,0.04,0.58,0
5863,0.04999771417133,0.05,0.58,0
5864,0.059997259454346,0.06,0.58,0
5865,0.069996805198766,0.07,0.58,0
5866,0.079996350926896,0.08,0.58,0
5867,0.089995897066436,0.09,0.58,0
5868,0.099995442992675,0.1,0.58,0
5869,0.10999498856863,0.11,0.58,0
5870,0.11999453351091,0.12,0.58,0
5871,0.12999407876671,0.13,0.58,0
5872,0.13999362491573,0.14,0.58,0
5873,0.14999317237393,0.15,0.58,0
5874,0.15999272121602,0.16,0.58,0
5875,0.16999227279314,0.17,0.58,0
5876,0.17999182800674,0.18,0.58,0
5877,0.18999138523297,0.19,0.58,0
5878,0.19999094479443,0.2,0.58,0
5879,0.20999050703381,0.21,0.58,0
5880,0.21999007145225,0.22,0.58,0
5881,0.22998963765333,0.23,0.58,0
5882,0.23998920526103,0.24,0.58,0
5883,0.24998877670201,0.25,0.58,0
5884,0.25998835103607,0.26,0.58,0
5885,0.26998792393681,0.27,0.58,0
5886,0.27998749577676,0.28,0.58,0
5887,0.28998706756199,0.29,0.58,0
5888,0.29998663755435,0.3,0.58,0
5889,0.30998620582155,0.31,0.58,0
5890,0.31998577427068,0.32,0.58,0
5891,0.32998534294885,0.33,0.58,0
5892,0.339984910823,0.34,0.58,0
5893,0.34998447824913,0.35,0.58,0
5894,0.35998404678166,0.36,0.58,0
5895,0.36998361712649,0.37,0.58,0
5896,0.3799831878561,0.38,0.58,0
5897,0.38998275808118,0.39,0.58,0
5898,0.3999823272771,0.4,0.58,0
5899,0.40998189311686,0.41,0.58,0
5900,0.41998145521276,0.42,0.58,0
5901,0.4299810143487,0.43,0.58,0
5902,0.43998056884343,0.44,0.58,0
5903,0.44998011812353,0.45,0.58,0
5904,0.45997966275182,0.46,0.58,0
5905,0.46997920243017,0.47,0.58,0
5906,0.47997873828836,0.48,0.58,0
5907,0.48997827078442,0.49,0.58,0
5908,0.49997779877444,0.5,0.58,0
5909,0.50997732281155,0.51,0.58,0
5910,0.5199768428183,0.52,0.58,0
5911,0.52997635714662,0.53,0.58,0
5912,0.53997586701215,0.54,0.58,0
5913,0.54997537438186,0.55,0.58,0
5914,0.55997487851364,0.56,0.58,0
5915,0.56997437951757,0.57,0.58,0
5916,0.57997387909672,0.58,0.58,0
5917,0.58997337965176,0.59,0.58,0
5918,0.59997288322958,0.6,0.58,0
5919,0.60997238900812,0.61,0.58,0
5920,0.61997189834357,0.62,0.58,0
5921,0.62997141380346,0.63,0.58,0
5922,0.63997093466094,0.64,0.58,0
5923,0.64997046180278,0.65,0.58,0
5924,0.65996999667935,0.66,0.58,0
5925,0.66996954131182,0.67,0.58,0
5926,0.67996909662513,0.68,0.58,0
5927,0.68996865934261,0.69,0.58,0
5928,0.69996823040712,0.7,0.58,0
5929,0.70996781190465,0.71,0.58,0
5930,0.7199674008426,0.72,0.58,0
